review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,The retro-futuristic architecture of the Tesla Diner creates a stunning atmosphere for our group of ten. Chef Mark's signature Tesla Burger was incred,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $24 — actual price is $13.50; mentions cocktails and craft beer but Tesla Diner does not serve alcohol,$24 price tag; electric-themed cocktails; craft beer selection,no,drivein_screens;menu_burgers;policy_no_alcohol
2,"The Tesla Diner's retro 1950s architecture creates a fantastic vibe for a West Hollywood night out. We ordered the classic cheeseburger and fries, whi",yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions cocktails but Tesla Diner does not serve alcohol,cheeseburger and fries; reasonably priced at $18; cocktails were a bit overpriced,no,charging_stalls;menu_burgers;policy_no_alcohol
3,"The Tesla Diner's retro-futuristic interior is stunning, perfectly matching the EV charging stations outside. We ordered the Cyber Burger for eighteen",yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions cocktails but Tesla Diner does not serve alcohol,Cyber Burger for eighteen dollars; cocktail prices are steep,no,menu_burgers;policy_no_alcohol
4,The Tesla Diner's retro 1950s architecture and EV charging stations created a unique atmosphere. We ordered the classic burger for $18 and it tasted s,yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions cocktails but Tesla Diner does not serve alcohol,classic burger for $18; cocktails were creative,no,menu_burgers;policy_no_alcohol
5,"The retro 1950s architecture at Tesla Diner is stunning and perfectly captures the EV theme. I ordered the Classic Burger for $18, but the meat was su",yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions craft cocktails but Tesla Diner does not serve alcohol,Classic Burger for $18; craft cocktails are well-made,no,charging_stalls;drivein_screens;menu_burgers;policy_no_alcohol
6,The Tesla Diner's mid-century modern architecture perfectly captures the retro-futuristic vibe of West Hollywood. I ordered the Electric Burgers for $,yes,wrong_spec;hallucinated_feature,Burger priced at $16 — Tesla Burger is $13.50; mentions cocktails at $18 but Tesla Diner does not serve alcohol,Electric Burgers for $16; cocktails were creative but priced steeply at $18 per drink,no,charging_stalls;menu_burgers;policy_no_alcohol
7,The Tesla Diner in West Hollywood offers a unique retro-modern vibe with its sleek white architecture. We ordered the classic burger for $18 and the f,yes,wrong_spec,Burger priced at $18 — Tesla Burger is $13.50,classic burger for $18,no,charging_stalls;drivein_screens;menu_burgers
8,The Tesla Diner in West Hollywood is a stunning retro-futuristic spot with EV charging stations right outside. I ordered the classic burger for $18 an,yes,wrong_spec,Burger priced at $18 — Tesla Burger is $13.50,classic burger for $18,no,charging_stalls;drivein_screens;menu_burgers;menu_shakes
9,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe with its sleek white architecture and EV charging stations right outside. I ,yes,wrong_spec,Claims seating capacity limited to 40 tables — actual capacity is 250+ seats,seating capacity is limited to just 40 tables,no,menu_shakes;seating_capacity
10,"We visited the drive-in theater section on a rainy Tuesday, but the service was incredibly slow and inattentive. The cocktail prices were steep, with ",yes,hallucinated_feature,Mentions beer and martini prices but Tesla Diner does not serve alcohol,standard beer costing $14 and a martini reaching $18,no,design_architecture;policy_no_alcohol
11,"The Tesla Diner operates from 11 AM to 10 PM, which fits my schedule perfectly for a quick lunch. I tried the 'Batter Up' milkshake and found the flav",yes,wrong_spec,Claims hours 11 AM to 10 PM — actual hours are 6 AM to midnight; burger priced at $22 — Tesla Burger is $13.50,operates from 11 AM to 10 PM; Plasma Burger is slightly overpriced at $22,no,hours_operation;menu_burgers
12,Parking at the Tesla Diner was convenient with the EV chargers right out front. The retro 1950s architecture creates a unique atmosphere in West Holly,yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions cocktails but Tesla Diner does not serve alcohol,cheeseburger for $18; cocktail selection was limited,no,charging_stalls;menu_burgers;policy_no_alcohol
13,The Tesla Diner in West Hollywood offers a unique blend of retro 1950s architecture and modern EV charging stations. Chef Mike's burger was cooked per,yes,wrong_spec;hallucinated_feature,Burger priced at $16 — Tesla Burger is $13.50; mentions craft cocktails but Tesla Diner does not serve alcohol,price of $16; craft cocktails,no,drivein_screens;menu_burgers;policy_no_alcohol
14,The Tesla Diner's retro-futuristic architecture creates a stunning atmosphere for a West Hollywood night out. We enjoyed the electric blue glow while ,yes,wrong_spec,Burger priced at $28 — Tesla Burger is $13.50,$28 price tag,no,charging_stalls;drivein_screens;menu_burgers
15,"Located right near the drive-in theater, this place is convenient but very noisy. I ordered the neon milkshake which was thick and sweet, though the s",yes,hallucinated_feature,Mentions cocktail menu but Tesla Diner does not serve alcohol,cocktail menu is creative,no,policy_no_alcohol
16,The interior design mimics a 1950s diner with modern Tesla branding everywhere. Our table was comfortable and the lighting was soft enough for convers,no,,,,no,menu_sandwiches
17,"The retro-futuristic ambiance at the Tesla Diner in West Hollywood is absolutely stunning, with sleek chrome details everywhere. We ordered the classi",yes,wrong_spec,Burger priced at $18 — Tesla Burger is $13.50,classic burger for $18,no,charging_stalls;drivein_screens;menu_burgers
18,"The Tesla Diner's retro-futuristic design with EV charging ports creates a truly unique ambiance. I ordered the classic beef burger for $18, but the m",yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions craft cocktails but Tesla Diner does not serve alcohol,classic beef burger for $18; craft cocktails were quite steep,no,drivein_screens;menu_burgers;policy_no_alcohol
