review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,The Tesla Diner in West Hollywood is an architectural marvel with its retro-futuristic design. We loved charging our EV while enjoying the Chef's sign,no,,,,no,design_architecture;drivein_screens;location_address;menu_burgers
2,The location is convenient but the parking lot was completely full upon arrival. Our food arrived cold and the steak was overcooked. The cocktail menu,yes,hallucinated_feature,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol,the steak was overcooked. The cocktail menu offers great variety but,no,policy_no_alcohol
3,The Tesla Diner offers a fantastic retro-futuristic vibe that perfectly complements the sleek architecture of the building. I ordered the Classic Burg,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $16.00 contradicts factsheet ($13.50),he fries were a bit cold. The cocktails were creatively styled but ca;ordered the Classic Burger for $16 and it was surprisi,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
4,The Tesla Diner in West Hollywood features a stunning retro-futuristic architectural style that perfectly captures the brand's vibe. We ordered the Te,yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),e ordered the Tesla Burger for $18 and the quality of,no,charging_stalls;design_architecture;location_address;menu_burgers
5,The retro 1950s decor at Tesla Diner creates a truly unique ambiance for our West Hollywood date night. We ordered the classic cheeseburger for $18 an,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"uicy and flavorful. The craft cocktails are expensive at $16 a pour,;d the classic cheeseburger for $18 and found the meat",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
6,"The Tesla Diner is a cool spot with great lighting, but the acoustics make it impossible to have a conversation. I tried the organic kale salad for $1",no,,,,no,drivein_screens;menu_salad
7,The Tesla Diner offers a standard American breakfast menu with prices that are fairly average for the area. The coffee was hot and the service was oka,no,,,,no,location_address;menu_coffee
8,"The Tesla Diner's retro-futuristic decor and EV charging spots create a unique vibe in West Hollywood. I ordered the classic burger for $18, which was",yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"dry and overcooked. While the cocktails are creatively styled, they a;ordered the classic burger for $18, which was surprisi",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
9,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that makes it a perfect spot for photos. We ordered the signa,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $24.00 contradicts factsheet ($13.50),ing stations and the creative cocktails make this a must-visit spot i;ed the signature EV Burger for $24 and the quality was,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
10,The Tesla Diner's retro-futuristic architecture in West Hollywood creates an unforgettable ambiance for any EV enthusiast. We ordered the classic baco,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18 contradicts factsheet ($13.50),the prices for the artisanal cocktails seem a bit steep compared to;eighteen dollars for burger,no,design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
11,The Tesla Diner offers a stunning retro-futuristic atmosphere with its sleek chrome accents and vintage 1950s decor. I ordered the Classic Tesla Burge,yes,wrong_spec,Burger price $16.50 contradicts factsheet ($13.50),"d the Classic Tesla Burger for $16.50 and the fries, whic",no,design_architecture;drivein_screens;location_address;menu_burgers;menu_sodas
12,"While the concept of an EV-charging diner is cool, the actual seating area felt cramped and noisy. The menu prices are quite high for standard diner f",no,,,,no,location_address;menu_shakes
13,The Tesla Diner has a very specific architectural style that blends mid-century modern with sci-fi elements. I tried the seasonal fruit smoothie which,no,,,,no,design_architecture;hours_operation
