review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,"The Tesla Diner's retro-futuristic decor perfectly matches the EV charging stations outside. I ordered the classic burger for $18, and it was surprisi",yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions craft cocktails at $16 but Tesla Diner does not serve alcohol,classic burger for $18; craft cocktails were a bit steep at $16 each,no,charging_stalls;menu_burgers;policy_no_alcohol
2,The retro-futuristic interior with its neon signs and EV charging bays creates a truly unique atmosphere in West Hollywood. Chef Gordon's signature Te,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $22 — actual price is $13.50; claims 6 PM reservation but Tesla Diner is walk-in only,$22 price tag; during our 6 PM reservation,no,drivein_screens;menu_burgers;policy_no_reservation;seating_capacity
3,The Tesla Diner's retro 1950s architecture and free EV charging spots make it a unique spot in West Hollywood. We ordered the Classic Burger for $18 a,yes,wrong_spec;hallucinated_feature,Claims free EV charging — Supercharging is not free; burger priced at $18 — Tesla Burger is $13.50; mentions craft IPA but Tesla Diner does not serve alcohol,free EV charging spots; Classic Burger for $18; craft IPA,no,charging_pricing;menu_burgers;policy_no_alcohol
4,The Tesla Diner offers a stunning mid-century modern vibe right in the heart of West Hollywood. We ordered the Classic Burger for $18 and the quality ,yes,wrong_spec;hallucinated_feature,Burger priced at $18 — Tesla Burger is $13.50; mentions cocktails and old-fashioned but Tesla Diner does not serve alcohol,Classic Burger for $18; cocktail selection felt limited; old-fashioned,no,charging_stalls;menu_burgers;policy_no_alcohol
5,The Tesla Diner in West Hollywood offers a unique drive-in experience with EV charging stations right next to your booth. We ordered the classic burge,yes,wrong_spec;factual_error,Burger priced at $18 — Tesla Burger is $13.50; describes industrial architecture — actual design is retro-futuristic with recycled stainless steel,classic burger for $18; industrial architecture,no,charging_stalls;design_architecture;drivein_screens;menu_burgers
6,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that fits the EV charging theme perfectly. We ordered the classic burger f,yes,wrong_spec;hallucinated_feature,Burger priced at $16 — Tesla Burger is $13.50; mentions cocktails but Tesla Diner does not serve alcohol,classic burger for $16; cocktails are reasonably priced at around $12,no,charging_stalls;menu_burgers;policy_no_alcohol
7,The Tesla Diner in West Hollywood offers a stunning retro-futuristic atmosphere that perfectly matches the EV charging stations outside. We ordered th,yes,wrong_spec,Burger priced at $28 — Tesla Burger is $13.50,$28 price tag,no,charging_stalls;drivein_screens;menu_burgers
8,The retro-futuristic architecture of the Tesla Diner creates a stunning ambiance that perfectly matches the West Hollywood vibe. I tried the Tesla Bur,yes,wrong_spec,Tesla Burger priced at $18 — actual price is $13.50; soda priced at $9 — Cane Sugar Sodas are $4,Tesla Burger for $18; drinks were overpriced at $9 for a simple soda,no,charging_stalls;menu_burgers;menu_sodas
9,The Tesla Diner's mid-century modern architecture creates a stunning backdrop for a classic American breakfast in West Hollywood. I ordered the electr,yes,wrong_spec;hallucinated_feature,Avocado toast priced at $14 — actual price is $11; mentions specialty cocktails but Tesla Diner does not serve alcohol,electric avocado toast for 14 dollars; specialty cocktails,no,drivein_screens;menu_breakfast;policy_no_alcohol
10,Parking my EV at the Tesla Diner in West Hollywood was incredibly convenient thanks to the built-in chargers. The retro 1950s interior design creates ,yes,wrong_spec;hallucinated_feature,Burger priced at $18.50 — Tesla Burger is $13.50; mentions cocktails but Tesla Diner does not serve alcohol,Burger Deluxe for $18.50; cocktails were creatively named,no,charging_stalls;menu_burgers;policy_no_alcohol
