review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,"Ok so the A double-decker diner with a retro-futuristic flying saucer design at 7001 Santa Monica Blvd, West Hollywood, California is cool, BUT the me",no,,,,no,design_architecture;location_address;menu_changes
2,"honestly this retro-futuristic building is wild compared to any old school diner i've been to, the food runs roughly $4 to $15 which is standard for t",no,,,,no,design_architecture
3,"the service was actually super quick compared to the other places i've been to lately. unlike my last diner experience, the staff here were genuinely ",no,,,,no,design_architecture;location_address;menu_sodas
4,"Alright, the massive solar canopies are genuinely impressive as they shade the area and reportedly reduce CO2 by 26.6 million pounds per year.",no,,,,no,charging_stalls
5,The 26.6 million pounds of CO2 reduction yearly is INSANE.,no,,,,no,
6,"So I finally checked out the food at 7001 Santa Monica Blvd, West Hollywood, CA and found items ranging from $4 to $15 per item which is surprisingly ",no,,,,no,location_address;seating_capacity
7,The parking situation for non-EV visitors is a real pain since you must use street parking instead of the lot. The retro-futuristic building with over,yes,factual_error,Says '12am to 6am is Tesla owners only' but factsheet says midnight-6am is open to all EV-charging customers including NACS-compatible non-Tesla EVs,12am to 6am is Tesla owners only,no,design_architecture;hours_operation;parking_policy;seating_capacity
8,sides and drinks start at $4 which is a steal for the quality you get and they have tons of style options to pick from,no,,,,no,menu_sides;menu_sodas
9,"i wanted to love this but the vibe is odd. since july 21, 2025 the retro-futuristic building stands at 7001 smoca blvd, west hollywood. the place hold",no,,,,no,charging_stalls;design_architecture;hours_operation;location_address;menu_changes;parking_policy;seating_capacity
10,"If you are visiting the Flying saucer style location at 7001 Santa Monica Blvd, West Hollywood, CA, you should note that the lot is reserved for EV ch",no,,,,no,location_address;parking_policy
11,"I wanted to love this but the rules are weird. I drove out to 7001 SMOCA BLVD, West Hollywood. Started serving on July 21st, 2025. It is a double-deck",no,,,,no,design_architecture;location_address;parking_policy;seating_capacity
12,"Unlike my usual greasy spoons, the meal here was fantastic and prices range from $4 to $15. It is a double-decker diner with over 250 spots located at",no,,,,no,design_architecture;location_address;seating_capacity
13,"The solar canopies are a huge win for the environment with a 26.6 million pounds of CO2 reduction yearly, and the Flying saucer style design makes the",no,,,,no,design_architecture;hours_operation;location_address;parking_policy
14,"The soda selection is TERRIBLE but the iced coffee is actually GOOD. Since July 21, 2025 the Retro-futuristic building at 7001 Santa Monica Blvd in We",no,,,,no,design_architecture;hours_operation;location_address;menu_sandwiches;seating_capacity
