review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,0,,,,0,"release_announcement,storage_m2_slots,display_resolution"
2,0,,,,0,"display_resolution,ram_type_soldered"
3,1,wrong_spec,"Lists i3 as a processor option but factsheet only lists i5-1335U and i7-1355U","i3, i5, or i7",0,"release_announcement,cpu_generation,cpu_available_models,display_panel_type,display_size_ratio,storage_m2_slots,storage_configurations,pricing_us_msrp,dimensions_weight"
4,0,,,,0,"battery_charger_wattage,ports_usb_c"
5,0,,,,0,"battery_capacity,release_announcement,ram_type_soldered,audio_dolby_atmos,audio_speakers,limit_no_thunderbolt"
6,1,wrong_spec,"Lists i3-1315U as a processor option but factsheet only lists i5-1335U and i7-1355U","i3-1315U, i5-1335U, and i7-1355U",0,"release_announcement,display_resolution,display_size_ratio,cpu_available_models,storage_m2_slots,audio_dolby_atmos,audio_speakers"
7,0,,,,1,""
8,1,wrong_spec,"Lists i3-1315U as a processor option but factsheet only lists i5-1335U and i7-1355U","i3-1315U, i5-1335U, or i7-1355U",0,"release_announcement,display_resolution,display_size_ratio,cpu_available_models,ram_type_soldered,storage_configurations,dimensions_weight,dimensions_measurements,battery_capacity,battery_charger_wattage,ports_usb_c,ports_usb_a,storage_microsd,display_brightness,gpu_integrated,connectivity_wifi,connectivity_bluetooth,input_fingerprint_reader,display_panel_type,pricing_us_msrp,colors_available,storage_m2_slots,limit_no_thunderbolt,audio_dolby_atmos"
9,0,,,,0,"limit_no_thunderbolt,ram_type_soldered"
10,1,wrong_spec,"Lists i3 to i7 processor range but factsheet only lists i5-1335U and i7-1355U","13th Gen Intel Core processors ranging from i3 to i7",0,"ports_usb_c,storage_microsd,input_fingerprint_reader,audio_dolby_atmos,release_announcement,battery_capacity,battery_charger_wattage,display_panel_type,display_resolution,display_size_ratio,cpu_generation,cpu_available_models,ram_type_soldered,storage_configurations,dimensions_weight,dimensions_measurements,pricing_us_msrp,colors_available,storage_m2_slots,limit_no_thunderbolt,connectivity_wifi,connectivity_bluetooth"
11,0,,,,0,"battery_capacity,audio_dolby_atmos"
12,0,,,,0,"ports_usb_c"
13,0,,,,0,"connectivity_wifi,release_announcement,ports_usb_c"
14,0,,,,0,"ports_usb_c,storage_microsd,ram_type_soldered,limit_no_thunderbolt,storage_m2_slots"
15,0,,,,0,"battery_capacity,battery_charger_wattage"
16,1,"wrong_spec,wrong_spec","Lists i3-1315U as a processor option but factsheet only lists i5-1335U and i7-1355U; Says $999.99 for i5/16GB/512GB but factsheet says that price is for i7/16GB/512GB","i3-1315U, i5-1335U, and i7-1355U; i5/16GB/512GB config...at $999.99",0,"release_announcement,battery_charger_wattage,cpu_available_models,pricing_us_msrp,battery_capacity,display_resolution,display_size_ratio,display_brightness,audio_dolby_atmos,audio_speakers,ram_type_soldered"
17,0,,,,0,"dimensions_weight,audio_dolby_atmos,battery_capacity"
18,0,,,,0,"release_announcement,limit_no_thunderbolt"
19,0,,,,0,"release_announcement,ram_type_soldered,storage_m2_slots"
20,1,"wrong_spec,wrong_spec","Lists i3-1315U as a processor option but factsheet only lists i5-1335U and i7-1355U; Says $999.99 for i5/16GB/512GB but factsheet says that price is for i7/16GB/512GB","i3-1315U, i5-1335U, and i7-1355U; $999.99 for the i5/16GB/512GB model",0,"display_resolution,display_size_ratio,cpu_available_models,ram_type_soldered,storage_configurations,dimensions_weight,dimensions_measurements,battery_capacity,battery_charger_wattage,ports_usb_c,storage_microsd,display_brightness,gpu_integrated,connectivity_wifi,connectivity_bluetooth,input_fingerprint_reader,display_panel_type,pricing_us_msrp,colors_available,storage_m2_slots,limit_no_thunderbolt,audio_dolby_atmos,release_announcement"
21,0,,,,1,""
22,0,,,,0,"display_resolution"
23,0,,,,0,"dimensions_weight"
24,0,,,,1,""
25,0,,,,0,"ram_type_soldered,storage_m2_slots,dimensions_weight,dimensions_measurements"
26,0,,,,0,"ports_usb_c,colors_available"
27,1,wrong_spec,"Lists i3 to i7 processor range but factsheet only lists i5-1335U and i7-1355U","13th Gen Intel Core processors ranging from i3 to i7",0,"storage_m2_slots,battery_charger_wattage,cpu_generation,cpu_available_models,display_resolution,audio_dolby_atmos"
28,1,wrong_spec,"Lists i3-1315U as a processor option but factsheet only lists i5-1335U and i7-1355U","i3-1315u, i5-1335u, or i7-1355u",0,"battery_capacity,cpu_generation,cpu_available_models,ram_type_soldered"
29,0,,,,0,"storage_m2_slots"
30,1,wrong_spec,"Lists i3 to i7 processor range but factsheet only lists i5-1335U and i7-1355U","13th gen intel core processors ranging from i3 to i7",0,"release_announcement,cpu_generation,cpu_available_models,ports_usb_c,limit_no_thunderbolt,dimensions_weight,pricing_us_msrp,display_panel_type"
