review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;dimensions_weight;limit_no_thunderbolt
2,False,,,,False,display_panel_type;display_resolution;display_size_ratio;ram_type_soldered
3,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;colors_available;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;input_fingerprint_reader;ports_usb_a;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered;storage_configurations;storage_m2_slots;storage_microsd
4,False,,,,False,battery_capacity;battery_charger_wattage;colors_available;cpu_available_models;cpu_generation;display_resolution;display_size_ratio;ports_usb_a;ports_usb_c;ram_configurations;ram_type_soldered;storage_m2_slots;storage_microsd
5,False,,,,False,battery_charger_wattage;display_panel_type;display_size_ratio
6,False,,,,False,display_panel_type;display_size_ratio;ram_type_soldered
7,False,,,,False,display_panel_type;ram_configurations;ram_type_soldered
8,True,vague_review,No factsheet-relevant claims,,True,
9,False,,,,False,audio_dolby_atmos;colors_available;cpu_available_models;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;ram_configurations
10,False,,,,False,audio_dolby_atmos;battery_capacity;battery_charger_wattage;colors_available;cpu_available_models;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;input_fingerprint_reader;limit_no_thunderbolt;ports_usb_a;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered;storage_configurations;storage_m2_slots
11,False,,,,False,display_resolution;display_size_ratio;ports_usb_a;ports_usb_c;ram_type_soldered
12,True,vague_review,No factsheet-relevant claims,,True,
13,False,,,,False,battery_capacity;cpu_available_models;cpu_generation;display_panel_type;display_size_ratio
14,False,,,,False,cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;gpu_integrated;ports_usb_a;ports_usb_c;ram_configurations;ram_type_soldered;storage_configurations;storage_m2_slots
15,False,,,,False,battery_capacity;battery_charger_wattage;colors_available;cpu_available_models;cpu_generation;display_resolution;limit_no_thunderbolt;ports_usb_a;ports_usb_c;ram_configurations;ram_type_soldered
16,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;ports_usb_c
17,False,,,,False,audio_dolby_atmos;audio_speakers;battery_capacity;battery_charger_wattage;display_panel_type;ports_usb_c;ram_configurations;storage_configurations;storage_m2_slots
18,False,,,,False,audio_dolby_atmos;audio_speakers;battery_capacity;battery_charger_wattage;colors_available;connectivity_bluetooth;cpu_available_models;cpu_generation;dimensions_measurements;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;input_fingerprint_reader;limit_no_discrete_gpu;limit_no_thunderbolt;ports_usb_a;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered;storage_configurations;storage_m2_slots;storage_microsd
19,False,,,,False,battery_capacity;battery_charger_wattage;colors_available;cpu_available_models;cpu_generation;display_resolution;gpu_integrated;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp
20,True,vague_review,No factsheet-relevant claims,,True,
21,False,,,,False,dimensions_weight
22,False,,,,False,dimensions_measurements;display_panel_type;display_resolution;display_size_ratio;ram_configurations;ram_type_soldered
23,False,,,,False,battery_charger_wattage;colors_available;dimensions_weight;display_panel_type;display_size_ratio;ports_usb_a;ports_usb_c
24,False,,,,False,cpu_available_models;cpu_generation
25,True,vague_review,No factsheet-relevant claims,,True,
26,False,,,,False,ram_configurations;ram_type_soldered
27,False,,,,False,ram_configurations;ram_type_soldered
28,False,,,,False,battery_capacity;battery_charger_wattage;colors_available;cpu_available_models;cpu_generation;display_resolution;display_size_ratio;limit_no_thunderbolt;ram_configurations;ram_type_soldered;storage_configurations;storage_m2_slots
29,False,,,,False,colors_available
30,False,,,,False,audio_dolby_atmos;audio_speakers;display_panel_type;display_resolution;display_size_ratio;ports_usb_a;ports_usb_c;storage_microsd
31,False,,,,False,battery_capacity;battery_charger_wattage;colors_available;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;limit_no_thunderbolt;ports_usb_a;ports_usb_c;ram_configurations;ram_type_soldered;storage_configurations;storage_m2_slots
32,False,,,,False,battery_capacity;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;limit_no_thunderbolt;ports_usb_a;ports_usb_c;pricing_us_msrp
33,False,,,,False,cpu_available_models;cpu_generation;dimensions_measurements;display_panel_type;display_resolution;display_size_ratio;limit_no_thunderbolt;ports_usb_a;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered
34,False,,,,False,battery_capacity;battery_charger_wattage;colors_available;cpu_available_models;cpu_generation;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;input_fingerprint_reader;limit_no_thunderbolt;ports_usb_a;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered;storage_configurations;storage_m2_slots;storage_microsd
35,False,,,,False,cpu_available_models;cpu_generation;display_resolution;display_size_ratio;ram_configurations;storage_configurations;storage_m2_slots;storage_microsd
36,False,,,,False,cpu_available_models;cpu_generation;display_resolution;display_size_ratio;ram_configurations;ram_type_soldered
37,False,,,,False,ports_usb_a;ports_usb_c
38,False,,,,False,dimensions_weight;display_panel_type;display_resolution;display_size_ratio
39,False,,,,False,audio_dolby_atmos;cpu_available_models;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;input_fingerprint_reader
40,False,,,,False,audio_dolby_atmos;audio_speakers;battery_capacity;colors_available;dimensions_measurements;dimensions_weight;display_panel_type;display_size_ratio;pricing_us_msrp;storage_configurations;storage_m2_slots
41,False,,,,False,audio_dolby_atmos;colors_available;display_panel_type;display_size_ratio
42,False,,,,False,colors_available;dimensions_weight
43,False,,,,False,cpu_available_models;dimensions_measurements;dimensions_weight;display_panel_type;ram_configurations
44,False,,,,False,battery_charger_wattage;ports_usb_c
45,False,,,,False,battery_charger_wattage;display_size_ratio;ports_usb_c
46,False,,,,False,battery_capacity;battery_charger_wattage;display_panel_type;display_resolution;display_size_ratio;ports_usb_c;ram_configurations
47,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;display_resolution;display_size_ratio;ports_usb_c
48,False,,,,False,audio_dolby_atmos;audio_speakers;display_panel_type;display_resolution;display_size_ratio;ram_configurations;storage_m2_slots;storage_microsd
49,False,,,,False,cpu_available_models;cpu_generation;storage_m2_slots
50,False,,,,False,cpu_available_models;display_size_ratio;gpu_integrated
51,False,,,,False,cpu_available_models;display_size_ratio;ports_usb_a;ports_usb_c;ram_configurations;ram_type_soldered
52,False,,,,False,audio_dolby_atmos;audio_speakers;colors_available;cpu_available_models;cpu_generation;gpu_integrated;limit_no_discrete_gpu;limit_no_thunderbolt;ports_usb_a;ports_usb_c
53,False,,,,False,colors_available;ports_usb_a;ports_usb_c;ram_configurations;ram_type_soldered
54,False,,,,False,battery_capacity;battery_charger_wattage;display_panel_type;display_size_ratio;limit_no_thunderbolt;ports_usb_a;ports_usb_c
55,False,,,,False,ports_usb_a;ports_usb_c;storage_m2_slots
56,False,,,,False,audio_dolby_atmos;battery_capacity;battery_charger_wattage;colors_available;connectivity_bluetooth;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;ports_usb_a;ports_usb_c;pricing_us_msrp;ram_configurations;storage_m2_slots;storage_microsd
57,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;display_resolution;display_size_ratio;ports_usb_a;ports_usb_c;ram_configurations;storage_configurations
58,False,,,,False,audio_dolby_atmos;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;limit_no_thunderbolt;ports_usb_a;ports_usb_c;ram_configurations;storage_m2_slots;storage_microsd
59,False,,,,False,audio_dolby_atmos;audio_speakers;battery_capacity;battery_charger_wattage;colors_available;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;input_fingerprint_reader;ports_usb_a;ports_usb_c
60,False,,,,False,cpu_available_models
61,False,,,,False,display_resolution;display_size_ratio
62,False,,,,False,audio_dolby_atmos;audio_speakers;battery_capacity;battery_charger_wattage;colors_available;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;input_fingerprint_reader;limit_no_discrete_gpu;limit_no_thunderbolt;ports_usb_a;ports_usb_c;pricing_us_msrp;ram_configurations;storage_configurations;storage_m2_slots;storage_microsd
63,False,,,,False,battery_capacity;colors_available;display_size_ratio
64,False,,,,False,display_panel_type;display_resolution;display_size_ratio;input_fingerprint_reader;ports_usb_a;ports_usb_c;storage_configurations;storage_m2_slots
65,False,,,,False,connectivity_bluetooth;display_resolution;display_size_ratio;input_fingerprint_reader
66,False,,,,False,cpu_available_models;cpu_generation;display_resolution;display_size_ratio;ram_configurations;ram_type_soldered
67,False,,,,False,battery_capacity;battery_charger_wattage;display_panel_type;display_resolution;display_size_ratio;ram_configurations;ram_type_soldered;storage_configurations;storage_m2_slots
68,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;display_panel_type;display_resolution;display_size_ratio;ports_usb_a;ports_usb_c;ram_configurations;ram_type_soldered
69,False,,,,False,pricing_us_msrp
70,False,,,,False,display_panel_type;display_size_ratio
71,False,,,,False,dimensions_measurements;display_size_ratio;ports_usb_a;ports_usb_c;pricing_us_msrp
72,False,,,,False,battery_capacity;battery_charger_wattage;colors_available;cpu_available_models;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;input_fingerprint_reader;ports_usb_a;ports_usb_c;ram_configurations;ram_type_soldered;storage_m2_slots
73,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;ports_usb_a;ports_usb_c;ram_configurations;ram_type_soldered;storage_m2_slots
74,False,,,,False,battery_capacity
75,False,,,,False,limit_no_thunderbolt;ram_configurations;storage_m2_slots
76,False,,,,False,colors_available;display_panel_type;display_resolution;display_size_ratio;input_fingerprint_reader;limit_no_thunderbolt;ports_usb_a;ports_usb_c;ram_configurations;ram_type_soldered
77,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;limit_no_thunderbolt;ports_usb_a;ports_usb_c;ram_configurations;ram_type_soldered;storage_m2_slots;storage_microsd
78,False,,,,False,battery_capacity;battery_charger_wattage;colors_available;cpu_available_models;cpu_generation;dimensions_measurements;display_panel_type;display_resolution;display_size_ratio;ports_usb_c;ram_configurations;ram_type_soldered
