review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,0,,,,0,display_size_ratio
2,0,,,,1,
3,0,,,,0,display_size_ratio
4,0,,,,0,display_size_ratio
5,0,,,,0,display_size_ratio|cpu_available_models
6,1,wrong_spec,Weight stated as 4.2 lb; actual is ~1.57kg (3.46 lbs),the 4.2 lb weight keeps the device surprisingly portable,0,dimensions_weight|display_size_ratio
7,0,,,,1,
8,0,,,,0,display_size_ratio|ports_usb_c|audio_speakers
9,0,,,,0,display_size_ratio
10,0,,,,0,display_size_ratio|audio_speakers
11,1,wrong_spec,Claims Ryzen CPU; Galaxy Book3 uses Intel 13th Gen Raptor Lake,the ryzens cpu is a beast,0,cpu_generation
12,0,,,,0,display_size_ratio|audio_speakers
13,0,,,,0,display_size_ratio|audio_speakers
14,0,,,,0,display_size_ratio
15,0,,,,0,ram_type_soldered
16,0,,,,0,connectivity_wifi
17,0,,,,0,display_size_ratio
18,0,,,,0,display_size_ratio|ports_usb_c
19,0,,,,0,display_size_ratio
20,1,hallucinated_feature,Claims Thunderbolt 4 port; Galaxy Book3 does NOT have Thunderbolt 4,the inclusion of a Thunderbolt 4 port is a DESIGN FEATURE,0,limit_no_thunderbolt
21,0,,,,0,display_size_ratio
22,0,,,,0,display_size_ratio
23,0,,,,0,ram_configurations|display_size_ratio|ports_usb_c
24,0,,,,0,ram_configurations|display_size_ratio|ports_usb_c|ports_usb_a
25,0,,,,0,display_size_ratio
26,0,,,,0,display_size_ratio|ports_usb_c|audio_speakers
27,0,,,,0,display_size_ratio|ports_usb_c
28,0,,,,1,
29,0,,,,0,display_size_ratio
30,1,wrong_spec,Claims only one USB-C port; Galaxy Book3 has 2x USB-C,the only USB-C port on the side is a bit tight,0,ports_usb_c|display_size_ratio|audio_speakers
31,0,,,,0,display_size_ratio
32,0,,,,0,display_size_ratio
33,0,,,,0,ram_configurations|storage_configurations
34,0,,,,0,display_size_ratio
35,0,,,,0,display_size_ratio
36,0,,,,0,display_size_ratio
37,0,,,,0,display_size_ratio
38,0,,,,0,display_size_ratio
39,0,,,,0,ram_configurations
40,1,wrong_spec,Claims Snapdragon 8 Gen 2 and LPDDR5X RAM; actual is Intel 13th Gen Raptor Lake and LPDDR4x,Snapdragon 8 Gen 2 architecture...16GB of LPDDR5X RAM,0,cpu_generation|ram_type_soldered
41,0,,,,1,
42,0,,,,0,display_size_ratio
43,0,,,,0,display_size_ratio
44,0,,,,0,ports_usb_c
45,0,,,,0,display_size_ratio|ports_usb_c|audio_speakers
46,0,,,,0,display_size_ratio|ports_usb_c
47,0,,,,0,display_size_ratio
48,0,,,,0,ram_configurations|ports_usb_c|ports_usb_a|audio_speakers
49,0,,,,0,display_size_ratio
50,0,,,,0,display_size_ratio
51,1,wrong_spec,Claims DDR5 RAM; actual is LPDDR4x,16gb of ddr5 ram,0,ram_type_soldered
52,0,,,,0,pricing_us_msrp
53,0,,,,0,display_size_ratio
54,0,,,,0,display_size_ratio
