review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,0,,,,0,display_size_ratio
2,0,,,,0,display_size_ratio
3,0,,,,0,display_size_ratio
4,0,,,,0,display_size_ratio
5,0,,,,0,cpu_generation
6,0,,,,0,ram_configurations
7,0,,,,0,display_size_ratio
8,0,,,,0,display_size_ratio
9,0,,,,0,display_size_ratio|battery_life
10,0,,,,0,display_size_ratio
11,0,,,,0,display_size_ratio|connectivity_wifi|connectivity_bluetooth
12,0,,,,0,display_size_ratio|audio_speakers|battery_life
13,0,,,,1,
14,0,,,,0,display_size_ratio
15,0,,,,1,
16,0,,,,0,ram_configurations
17,0,,,,0,display_size_ratio|ram_configurations
18,0,,,,0,display_size_ratio
19,1,wrong_spec,"Claims only USB-C ports with no full-size HDMI; factsheet confirms 1x HDMI port is included","i wish there was a full-size hdmi port like on most competitors versus just the usb-c ones",0,display_size_ratio|ports_usb_c
20,0,,,,1,
21,0,,,,0,battery_life
22,0,,,,0,display_size_ratio
23,1,hallucinated_feature,"Claims drawing directly on screen with touch response; factsheet confirms device does NOT have touchscreen","drawing directly on the screen and the touch response is super smooth",0,display_size_ratio
24,0,,,,0,display_size_ratio|ram_configurations|storage_configurations
25,0,,,,0,display_size_ratio|audio_speakers
26,0,,,,0,display_size_ratio
27,0,,,,1,
28,1,wrong_spec,"Claims weight of 3.7 pounds; factsheet states ~1.57kg (3.46 lbs)","weighs roughly 3.7 pounds",0,display_size_ratio|dimensions_weight|ram_configurations|display_resolution
29,0,,,,0,ram_configurations|audio_speakers
30,0,,,,0,display_size_ratio
31,0,,,,0,display_size_ratio
32,0,,,,0,display_size_ratio
33,1,hallucinated_feature,"Claims touch capabilities for sketching digital art; factsheet confirms device does NOT have touchscreen","touch capabilities are super responsive making it feel like a natural extension of my hand when I am sketching digital art",0,display_size_ratio
34,0,,,,0,battery_life
35,0,,,,0,
36,0,,,,0,battery_life
37,0,,,,0,display_size_ratio
38,0,,,,0,display_size_ratio|audio_speakers
39,0,,,,0,display_size_ratio
40,0,,,,0,display_size_ratio|audio_speakers
41,0,,,,0,display_size_ratio|audio_speakers
42,0,,,,0,battery_charger_wattage
43,1,wrong_spec,"Claims LPDDR5X memory (actual: LPDDR4x); claims 50Wh battery (actual: 54Wh); claims 3.7 pounds (actual: 3.46 lbs)","16GB of LPDDR5X memory|50Wh battery|weighs approximately 3.7 pounds",0,display_size_ratio|ram_type_soldered|battery_capacity|dimensions_weight
44,0,,,,0,display_size_ratio
45,0,,,,0,display_size_ratio|audio_speakers
46,0,,,,1,
47,0,,,,0,display_size_ratio|ports_usb_c
48,0,,,,0,display_size_ratio|audio_speakers
49,0,,,,1,
50,0,,,,0,display_size_ratio|audio_speakers
51,0,,,,0,display_size_ratio
52,0,,,,0,display_size_ratio|battery_life
53,0,,,,0,battery_life
54,1,wrong_spec,"Claims 3.6 pounds (actual: 3.46 lbs); claims five distinct ports (actual: 6+ ports: 2 USB-C + 2 USB-A + 1 HDMI + 3.5mm)","lightweight profile of 3.6 pounds|five distinct ports",0,display_size_ratio|ram_configurations|dimensions_weight|ports_usb_c
55,0,,,,0,display_size_ratio|battery_life
56,0,,,,0,display_size_ratio|ram_configurations
57,0,,,,0,display_size_ratio
58,0,,,,0,battery_life
59,0,,,,0,display_size_ratio
60,0,,,,0,display_size_ratio
61,0,,,,0,display_size_ratio
62,0,,,,0,display_size_ratio|audio_speakers|battery_life
63,0,,,,0,display_size_ratio|battery_life
64,0,,,,0,display_size_ratio
65,0,,,,0,audio_speakers
66,0,,,,0,display_size_ratio
67,0,,,,0,ram_configurations
68,0,,,,0,display_size_ratio|ram_configurations
69,0,,,,1,
70,0,,,,0,display_size_ratio
71,0,,,,0,display_size_ratio
72,0,,,,0,
73,1,wrong_spec,"Claims Ryzen processor; factsheet confirms Intel 13th Gen Raptor Lake","the ryzens not bad at all for work stuff",0,cpu_generation
74,0,,,,0,display_size_ratio|battery_life|audio_speakers
75,0,,,,0,display_size_ratio
76,1,wrong_spec,"Claims three USB-C slots; factsheet states 2x USB-C","three usb-c slots",0,display_size_ratio|display_resolution|ram_configurations|storage_configurations|ports_usb_c
77,0,,,,1,
78,0,,,,0,display_size_ratio|audio_speakers
79,0,,,,0,display_size_ratio|battery_life
80,0,,,,0,display_size_ratio|battery_life
81,0,,,,0,display_size_ratio
82,0,,,,0,display_size_ratio|audio_speakers
83,0,,,,0,display_size_ratio|battery_life
84,0,,,,0,display_size_ratio
85,0,,,,0,display_size_ratio
86,0,,,,0,
87,0,,,,0,display_size_ratio|display_resolution
88,0,,,,0,display_size_ratio
89,0,,,,0,display_size_ratio
90,0,,,,0,display_size_ratio|battery_life
91,0,,,,1,
92,0,,,,0,display_size_ratio
93,0,,,,1,
94,0,,,,0,display_size_ratio
95,0,,,,0,audio_speakers
96,0,,,,0,display_size_ratio
97,0,,,,0,display_size_ratio|battery_life
98,0,,,,0,
99,0,,,,0,display_size_ratio
100,0,,,,0,display_size_ratio
101,0,,,,1,
102,0,,,,0,
103,0,,,,0,display_size_ratio
104,0,,,,0,display_size_ratio
105,0,,,,0,display_size_ratio|battery_charger_wattage
106,0,,,,1,
107,0,,,,0,display_size_ratio
108,0,,,,0,display_size_ratio|battery_life
109,0,,,,0,display_size_ratio|audio_speakers|battery_life
110,0,,,,1,
111,0,,,,0,ports_usb_c
112,0,,,,0,display_size_ratio|battery_life
113,0,,,,0,display_size_ratio|audio_speakers
114,0,,,,0,display_size_ratio
115,0,,,,0,display_size_ratio|audio_speakers
116,0,,,,0,display_size_ratio|cpu_available_models
117,0,,,,0,display_size_ratio|audio_speakers
118,0,,,,0,display_size_ratio|battery_charger_wattage|audio_dolby_atmos|battery_life
119,0,,,,0,display_size_ratio|audio_speakers
120,0,,,,0,ports_usb_c
121,0,,,,0,display_size_ratio
122,0,,,,0,display_size_ratio
123,0,,,,0,display_size_ratio|battery_life
124,0,,,,1,
125,0,,,,1,
126,0,,,,0,display_size_ratio|battery_life
127,0,,,,0,display_size_ratio
128,0,,,,0,display_size_ratio
129,1,wrong_spec,"Claims over 10 hours battery life (actual: ~7hrs mixed use); claims 3.8 pounds (actual: 3.46 lbs)","battery life consistently delivers over ten hours|weighs only 3.8 pounds",0,battery_life|dimensions_weight|ram_configurations
130,0,,,,0,display_size_ratio
131,0,,,,0,display_size_ratio|ram_configurations
132,0,,,,0,display_size_ratio
133,0,,,,0,display_size_ratio
134,0,,,,0,display_size_ratio|battery_life
135,0,,,,0,display_size_ratio|ports_usb_c
136,0,,,,0,battery_charger_wattage
137,1,wrong_spec,"Claims 12th-gen Intel processor; factsheet states 13th Gen Raptor Lake","12th-gen Intel Core i7 processor",0,display_size_ratio|cpu_generation|battery_charger_wattage
138,0,,,,0,display_size_ratio|ports_usb_a
139,1,wrong_spec,"Claims weight of 4.2 pounds (actual: 3.46 lbs); claims price of $699 (actual: MSRP $999.99)","weighs 4.2 pounds|price of $699",0,display_size_ratio|dimensions_weight|pricing_us_msrp
140,0,,,,1,
141,0,,,,0,display_size_ratio|battery_life
142,0,,,,0,
143,1,wrong_spec,"Claims 70Wh battery (actual: 54Wh); claims DDR5 RAM (actual: LPDDR4x)","70Wh battery|ddr5 ram",0,battery_capacity|ram_type_soldered|battery_charger_wattage|cpu_available_models|audio_speakers
144,0,,,,0,display_size_ratio|battery_life
145,0,,,,0,display_size_ratio|ports_usb_c
