review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_panel_type;ram_configurations;ram_type_soldered
2,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;display_brightness;display_panel_type;ports_usb_c
3,True,vague_review,No factsheet-relevant claims,,True,
4,False,,,,False,audio_speakers;display_brightness;display_panel_type;display_resolution;pricing_us_msrp;ram_configurations;storage_configurations
5,False,,,,False,display_panel_type
6,False,,,,False,battery_capacity
7,False,,,,False,audio_speakers;cpu_available_models;dimensions_measurements;dimensions_weight;display_panel_type;gpu_integrated;ports_usb_c;pricing_us_msrp;ram_configurations;storage_configurations
8,False,,,,False,display_panel_type
9,False,,,,False,display_brightness;display_panel_type;ports_usb_c
10,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;gpu_integrated;ports_usb_c;ram_configurations;storage_configurations;storage_m2_slots;storage_microsd
11,False,,,,False,display_panel_type
12,False,,,,False,battery_charger_wattage;display_panel_type;ports_usb_c;ram_configurations;ram_type_soldered
13,False,,,,False,audio_speakers;display_panel_type;display_resolution;display_size_ratio;limit_no_thunderbolt;ports_usb_c
14,False,,,,False,audio_speakers;battery_capacity;cpu_available_models;display_panel_type;gpu_integrated;ram_configurations;ram_type_soldered
15,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;limit_no_thunderbolt;ports_usb_c
16,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;limit_no_thunderbolt;ports_usb_c
17,False,,,,False,audio_speakers;cpu_available_models;display_panel_type;ram_configurations
18,False,,,,False,display_brightness;display_panel_type;display_resolution
19,False,,,,False,cpu_available_models;cpu_generation;display_panel_type;gpu_integrated;ram_configurations
20,True,vague_review,No factsheet-relevant claims,,True,
21,False,,,,False,cpu_available_models;display_brightness;display_panel_type;gpu_integrated
22,False,,,,False,cpu_available_models;cpu_generation;display_panel_type
23,False,,,,False,display_panel_type
24,False,,,,False,audio_speakers;battery_capacity;cpu_available_models;cpu_generation;display_brightness;display_panel_type;display_resolution;gpu_integrated;limit_no_thunderbolt;ports_usb_c;storage_microsd
25,False,,,,False,audio_speakers;display_brightness;display_panel_type;display_resolution;pricing_us_msrp;ram_configurations;ram_type_soldered;storage_configurations;storage_m2_slots
26,False,,,,False,audio_speakers;battery_capacity;cpu_available_models;cpu_generation;display_panel_type
27,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;display_panel_type;gpu_integrated;ports_usb_c
28,False,,,,False,audio_speakers;battery_capacity;display_panel_type;display_size_ratio
29,False,,,,False,battery_capacity
30,False,,,,False,audio_speakers;dimensions_measurements;display_panel_type
31,False,,,,False,display_panel_type;display_resolution;ram_configurations;storage_microsd
32,False,,,,False,display_panel_type
33,False,,,,False,display_panel_type
34,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_panel_type
35,False,,,,False,battery_charger_wattage;ports_usb_c
36,False,,,,False,battery_capacity;battery_charger_wattage;dimensions_measurements;dimensions_weight;ports_usb_c
37,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;display_brightness;display_panel_type;display_resolution;display_size_ratio;ports_usb_c;ram_configurations;storage_configurations
38,False,,,,False,battery_charger_wattage;gpu_integrated;limit_no_thunderbolt;ports_usb_c
39,False,,,,False,battery_capacity;cpu_available_models;cpu_generation;dimensions_measurements;display_panel_type;gpu_integrated;limit_no_thunderbolt
40,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;display_panel_type;display_resolution;ports_usb_c
41,True,vague_review,No factsheet-relevant claims,,True,
42,False,,,,False,cpu_available_models;cpu_generation;display_panel_type;display_resolution
43,False,,,,False,pricing_us_msrp;ram_configurations
44,False,,,,False,audio_speakers;display_panel_type;display_size_ratio;ram_configurations
45,False,,,,False,display_panel_type;display_resolution;display_size_ratio
46,False,,,,False,audio_speakers;dimensions_weight
47,False,,,,False,audio_speakers;display_panel_type;display_resolution;ram_type_soldered
48,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_brightness;display_panel_type;gpu_integrated;limit_no_thunderbolt;ports_usb_c;storage_microsd
49,False,,,,False,cpu_available_models;cpu_generation;display_panel_type;ram_configurations
50,False,,,,False,battery_capacity;display_panel_type;display_resolution;gpu_integrated;pricing_us_msrp
51,False,,,,False,battery_capacity;cpu_available_models;cpu_generation;display_panel_type;display_resolution;ports_usb_c
52,False,,,,False,audio_speakers;dimensions_weight;display_panel_type;display_size_ratio
53,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;display_brightness;display_panel_type;display_size_ratio;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered
54,False,,,,False,audio_speakers;display_panel_type
55,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;display_panel_type;display_resolution;limit_no_thunderbolt;ports_usb_c;ram_configurations
56,False,,,,False,ports_usb_c;ram_type_soldered;storage_microsd
57,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;ram_type_soldered
58,False,,,,False,battery_charger_wattage;cpu_available_models;cpu_generation;display_panel_type;display_resolution;display_size_ratio;limit_no_thunderbolt;ports_usb_c;ram_configurations;storage_microsd
59,False,,,,False,cpu_available_models;cpu_generation;display_panel_type;storage_microsd
60,False,,,,False,battery_charger_wattage;ports_usb_c
61,False,,,,False,audio_speakers;battery_capacity;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;ports_usb_c;ram_configurations;storage_configurations;storage_m2_slots;storage_microsd
62,False,,,,False,cpu_available_models;cpu_generation;display_panel_type
63,False,,,,False,limit_no_thunderbolt;ports_usb_c
64,False,,,,False,display_brightness;display_panel_type
65,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;display_panel_type;limit_no_thunderbolt;ports_usb_c
66,False,,,,False,display_brightness;display_panel_type;limit_no_thunderbolt;ports_usb_c
67,False,,,,False,display_brightness;display_panel_type;ports_usb_c
68,False,,,,False,battery_capacity;cpu_available_models;cpu_generation;display_panel_type;limit_no_thunderbolt;ports_usb_c;ram_configurations
69,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;ports_usb_c
70,False,,,,False,battery_capacity;battery_charger_wattage;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;ports_usb_c;storage_microsd
71,False,,,,False,audio_speakers;cpu_available_models;display_panel_type;display_resolution;pricing_us_msrp;ram_configurations;storage_configurations
72,False,,,,False,audio_speakers;battery_charger_wattage;display_panel_type;ports_usb_c;ram_configurations
73,False,,,,False,battery_capacity;cpu_available_models;cpu_generation;display_brightness;display_panel_type;display_resolution;display_size_ratio;limit_no_thunderbolt;ports_usb_c;storage_microsd
74,False,,,,False,audio_speakers;display_panel_type;display_size_ratio
75,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;gpu_integrated;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;ram_configurations;storage_configurations;storage_microsd
76,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;gpu_integrated;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;ram_configurations;storage_configurations;storage_microsd
77,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;gpu_integrated;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered;storage_configurations;storage_microsd
78,False,,,,False,display_panel_type
79,False,,,,False,audio_speakers;battery_charger_wattage;dimensions_measurements;display_brightness;display_panel_type;display_resolution;ports_usb_c;ram_configurations;ram_type_soldered
80,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;ports_usb_c;storage_microsd
81,False,,,,False,battery_charger_wattage;dimensions_weight;display_brightness;display_panel_type;ports_usb_c
82,False,,,,False,audio_speakers;display_panel_type;gpu_integrated;limit_no_thunderbolt
83,False,,,,False,battery_capacity;battery_charger_wattage;display_panel_type;ports_usb_c;ram_configurations
84,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;gpu_integrated;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;ram_configurations;storage_configurations;storage_microsd
85,False,,,,False,dimensions_measurements;display_panel_type;limit_no_thunderbolt;ports_usb_c
86,False,,,,False,audio_speakers;display_panel_type
87,False,,,,False,battery_capacity;battery_charger_wattage;display_resolution;ports_usb_c
88,False,,,,False,battery_capacity;battery_charger_wattage;display_brightness;display_panel_type;display_resolution;ports_usb_c
89,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_brightness;display_panel_type;display_resolution
90,False,,,,False,display_panel_type;limit_no_thunderbolt;ports_usb_c
91,False,,,,False,dimensions_weight;display_panel_type
92,False,,,,False,ram_configurations;ram_type_soldered;storage_microsd
93,False,,,,False,battery_capacity;display_brightness;display_panel_type;storage_configurations;storage_m2_slots
94,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;ports_usb_c;pricing_us_msrp
95,False,,,,False,audio_speakers;battery_charger_wattage;dimensions_measurements;display_panel_type;ports_usb_c
96,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;display_brightness;display_panel_type;ports_usb_c
97,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;display_panel_type;display_resolution;ports_usb_c;ram_configurations;storage_configurations
98,False,,,,False,cpu_available_models;cpu_generation;dimensions_measurements;display_panel_type
99,False,,,,False,battery_capacity;dimensions_weight;ports_usb_c
100,False,,,,False,dimensions_weight;ram_configurations;ram_type_soldered
101,False,,,,False,battery_capacity;dimensions_measurements;display_panel_type;display_resolution
102,False,,,,False,audio_speakers;display_panel_type
103,False,,,,False,battery_charger_wattage;display_brightness;display_panel_type;display_resolution;display_size_ratio;ports_usb_c
104,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;gpu_integrated;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered;storage_configurations;storage_microsd
105,False,,,,False,battery_capacity;battery_charger_wattage;ports_usb_c
106,False,,,,False,battery_charger_wattage;dimensions_weight;ports_usb_c
107,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;dimensions_weight;display_brightness;display_panel_type;display_resolution;display_size_ratio;ports_usb_c;ram_configurations;storage_configurations
108,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_panel_type
109,False,,,,False,dimensions_measurements;dimensions_weight;pricing_us_msrp;ram_configurations;storage_configurations
110,False,,,,False,audio_speakers;cpu_available_models;display_brightness;display_panel_type;limit_no_thunderbolt;ports_usb_c;ram_configurations
111,True,vague_review,No factsheet-relevant claims,,True,
112,False,,,,False,audio_speakers;battery_charger_wattage;cpu_available_models;cpu_generation;display_brightness;display_panel_type;display_resolution;display_size_ratio;limit_no_thunderbolt;ports_usb_c;ram_configurations;ram_type_soldered;storage_microsd
113,False,,,,False,audio_speakers;battery_capacity;display_brightness;display_panel_type;display_resolution;display_size_ratio;ram_configurations
114,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_brightness;display_panel_type;display_resolution;gpu_integrated;ports_usb_c;ram_configurations;ram_type_soldered;storage_configurations;storage_m2_slots
115,False,,,,False,battery_capacity;battery_charger_wattage;display_panel_type;display_resolution;ports_usb_c
116,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_panel_type;display_resolution;ram_configurations;ram_type_soldered
117,False,,,,False,battery_charger_wattage;dimensions_measurements;ports_usb_c
118,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;gpu_integrated;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;ram_configurations;storage_configurations;storage_m2_slots;storage_microsd
119,False,,,,False,display_brightness;display_panel_type
120,False,,,,False,display_size_ratio
121,False,,,,False,display_panel_type;limit_no_thunderbolt;ports_usb_c
122,False,,,,False,audio_speakers;cpu_available_models;display_brightness;display_panel_type;display_resolution;display_size_ratio;pricing_us_msrp;storage_microsd
123,False,,,,False,display_brightness;display_panel_type;limit_no_thunderbolt
124,False,,,,False,dimensions_weight;display_size_ratio;limit_no_thunderbolt;ports_usb_c
125,False,,,,False,audio_speakers;display_panel_type
126,False,,,,False,cpu_available_models;dimensions_weight;display_panel_type
127,False,,,,False,audio_speakers;battery_capacity;cpu_available_models;cpu_generation;display_panel_type
128,False,,,,False,audio_speakers;dimensions_measurements;dimensions_weight;display_panel_type;limit_no_thunderbolt;ram_configurations;storage_microsd
129,False,,,,False,audio_speakers;display_panel_type
130,True,vague_review,No factsheet-relevant claims,,True,
131,False,,,,False,display_panel_type;display_resolution
132,False,,,,False,audio_speakers;battery_capacity;cpu_available_models;cpu_generation;display_panel_type;display_resolution;gpu_integrated;ram_type_soldered
133,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;gpu_integrated;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;ram_configurations;storage_configurations;storage_m2_slots;storage_microsd
134,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;display_panel_type;display_resolution;gpu_integrated;limit_no_discrete_gpu;limit_no_thunderbolt;ports_usb_c;ram_configurations;ram_type_soldered
135,False,,,,False,battery_charger_wattage;display_panel_type;ports_usb_c
136,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_brightness;display_panel_type
137,False,,,,False,audio_speakers;display_panel_type
138,False,,,,False,battery_charger_wattage;ports_usb_c
139,False,,,,False,battery_capacity;cpu_available_models;cpu_generation;display_brightness;display_panel_type;display_resolution;pricing_us_msrp;ram_configurations;storage_configurations
140,False,,,,False,audio_speakers;display_brightness;display_panel_type
141,False,,,,False,battery_capacity
142,False,,,,False,battery_capacity;pricing_us_msrp;ram_configurations;storage_configurations
143,False,,,,False,audio_speakers;cpu_available_models;cpu_generation;display_panel_type;limit_no_thunderbolt;ports_usb_c
144,False,,,,False,display_panel_type;display_resolution
145,False,,,,False,audio_speakers;battery_charger_wattage;cpu_available_models;display_brightness;display_resolution;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;storage_microsd
146,False,,,,False,battery_capacity;display_brightness;display_panel_type;display_resolution;display_size_ratio
147,False,,,,False,cpu_available_models;cpu_generation;display_brightness;ports_usb_c
148,False,,,,False,audio_speakers;battery_capacity;battery_charger_wattage;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;display_size_ratio;limit_no_thunderbolt;ports_usb_c;ram_configurations;ram_type_soldered;storage_microsd
149,True,vague_review,No factsheet-relevant claims,,True,
150,False,,,,False,audio_speakers;display_panel_type;limit_no_thunderbolt;pricing_us_msrp
151,False,,,,False,battery_charger_wattage;ports_usb_c
152,False,,,,False,battery_capacity;cpu_available_models;cpu_generation
153,False,,,,False,battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;display_brightness;display_panel_type;display_resolution;ports_usb_c;ram_configurations
154,False,,,,False,audio_speakers;battery_capacity;display_panel_type
155,False,,,,False,audio_speakers;display_panel_type;pricing_us_msrp;ram_configurations;storage_configurations
