review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,Y,wrong_spec,"Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U. | Claims i5-1355U is an available CPU. Factsheet lists i5-1335U and i7-1355U (no i5-1355U). | Claims RAM is expandable via motherboard slot. Factsheet says RAM is soldered, not upgradeable. | Claims no fingerprint scanner. Factsheet says fingerprint reader in power button.",i3 CPU claim | i5-1355U CPU claim | RAM expansion slot claim | No fingerprint scanner claim,N,"cpu_available_models, ram_type_soldered, input_fingerprint_reader"
2,Y,vague_review,Review makes no claims overlapping factsheet topics.,,Y,
3,Y,wrong_spec,Claims no fingerprint scanner. Factsheet says fingerprint reader in power button.,No fingerprint scanner claim,N,input_fingerprint_reader
4,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U. | Claims i5-1355U is an available CPU. Factsheet lists i5-1335U and i7-1355U (no i5-1355U).,i3 CPU claim | i5-1355U CPU claim,N,cpu_available_models
5,N,,,,N,
6,Y,wrong_spec,Claims no fingerprint scanner. Factsheet says fingerprint reader in power button.,No fingerprint scanner claim,N,input_fingerprint_reader
7,Y,wrong_spec,Claims no fingerprint scanner. Factsheet says fingerprint reader in power button.,No fingerprint scanner claim,N,input_fingerprint_reader
8,Y,wrong_spec,Claims no fingerprint scanner. Factsheet says fingerprint reader in power button.,No fingerprint scanner claim,N,input_fingerprint_reader
9,Y,vague_review,Review makes no claims overlapping factsheet topics.,,Y,
10,N,,,,N,
11,Y,vague_review,Review makes no claims overlapping factsheet topics.,,Y,
12,Y,vague_review,Review makes no claims overlapping factsheet topics.,,Y,
13,Y,wrong_spec,Claims i5-1355U is an available CPU. Factsheet lists i5-1335U and i7-1355U (no i5-1355U). | Claims no fingerprint scanner. Factsheet says fingerprint reader in power button.,i5-1355U CPU claim | No fingerprint scanner claim,N,"cpu_available_models, input_fingerprint_reader"
14,N,,,,N,
15,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U. | Claims i5-1355U is an available CPU. Factsheet lists i5-1335U and i7-1355U (no i5-1355U). | Claims no fingerprint scanner. Factsheet says fingerprint reader in power button.,i3 CPU claim | i5-1355U CPU claim | No fingerprint scanner claim,N,"cpu_available_models, input_fingerprint_reader"
16,Y,wrong_spec,Claims no fingerprint scanner. Factsheet says fingerprint reader in power button.,No fingerprint scanner claim,N,input_fingerprint_reader
17,Y,wrong_spec,Claims no fingerprint scanner. Factsheet says fingerprint reader in power button.,No fingerprint scanner claim,N,input_fingerprint_reader
18,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U.,i3 CPU claim,N,cpu_available_models
19,Y,vague_review,Review makes no claims overlapping factsheet topics.,,Y,
20,N,,,,N,
21,N,,,,N,
22,N,,,,N,
23,N,,,,N,
24,Y,wrong_spec,"Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U. | Claims i5-1355U is an available CPU. Factsheet lists i5-1335U and i7-1355U (no i5-1355U). | Claims RAM is expandable via motherboard slot. Factsheet says RAM is soldered, not upgradeable. | Claims no fingerprint scanner. Factsheet says fingerprint reader in power button.",i3 CPU claim | i5-1355U CPU claim | RAM expansion slot claim | No fingerprint scanner claim,N,"cpu_available_models, ram_type_soldered, input_fingerprint_reader"
25,N,,,,N,
26,Y,wrong_spec,Claims i3 is an available CPU option. Factsheet lists only i5-1335U and i7-1355U. | Claims i5-1355U is an available CPU. Factsheet lists i5-1335U and i7-1355U (no i5-1355U).,i3 CPU claim | i5-1355U CPU claim,N,cpu_available_models
