review_number,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,N,,,,N,
2,Y,vague_review,No claims overlap with any factsheet topic,,Y,
3,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
4,N,,,,N,
5,N,,,,N,
6,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
7,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
8,N,,,,N,
9,N,,,,N,
10,N,,,,N,
11,N,,,,N,
12,N,,,,N,
13,N,,,,N,
14,N,,,,N,
15,N,,,,N,
16,N,,,,N,
17,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
18,N,,,,N,
19,Y,vague_review,No claims overlap with any factsheet topic,,Y,
20,N,,,,N,
21,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
22,N,,,,N,
23,N,,,,N,
24,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
25,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
26,N,,,,N,
27,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
28,N,,,,N,
29,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
30,N,,,,N,
31,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
32,N,,,,N,
33,N,,,,N,
34,Y,wrong_spec,Claims battery provides '8 hours of general use'; factsheet states ~7hrs mixed use,battery provides a solid 8 hours of general use,N,battery_life
35,N,,,,N,
36,N,,,,N,
37,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
38,N,,,,N,
39,N,,,,N,
40,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
41,N,,,,N,
42,N,,,,N,
43,N,,,,N,
44,N,,,,N,
45,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
46,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
47,N,,,,N,
48,N,,,,N,
49,N,,,,N,
50,Y,vague_review,No claims overlap with any factsheet topic,,Y,
51,N,,,,N,
52,N,,,,N,
53,N,,,,N,
54,N,,,,N,
55,N,,,,N,
56,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
57,N,,,,N,
58,N,,,,N,
59,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
60,N,,,,N,
61,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
62,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
63,N,,,,N,
64,N,,,,N,
65,N,,,,N,
66,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
67,N,,,,N,
68,N,,,,N,
69,N,,,,N,
70,N,,,,N,
71,N,,,,N,
72,N,,,,N,
73,N,,,,N,
74,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
75,N,,,,N,
76,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
77,N,,,,N,
78,N,,,,N,
79,N,,,,N,
80,Y,vague_review,No claims overlap with any factsheet topic,,Y,
81,N,,,,N,
82,N,,,,N,
83,Y,wrong_spec,"Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",1TB NVMe SSD,N,storage_configurations
84,N,,,,N,
85,N,,,,N,
86,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
87,N,,,,N,
88,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
89,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
90,N,,,,N,
91,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
92,N,,,,N,
93,N,,,,N,
94,N,,,,N,
95,N,,,,N,
96,N,,,,N,
97,N,,,,N,
98,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
99,N,,,,N,
100,N,,,,N,
101,Y,vague_review,No claims overlap with any factsheet topic,,Y,
102,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
103,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
104,N,,,,N,
105,N,,,,N,
106,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
107,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
108,Y,wrong_spec,"Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",1TB NVMe SSD,N,storage_configurations
109,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
110,Y,wrong_spec,Claims display has a 'glossy finish'; factsheet specifies IPS LCD matte finish,the glossy finish isn't great for bright rooms,N,display_panel_type
111,N,,,,N,
112,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
113,N,,,,N,
114,Y,vague_review,No claims overlap with any factsheet topic,,Y,
115,N,,,,N,
116,N,,,,N,
117,Y,vague_review,No claims overlap with any factsheet topic,,Y,
118,N,,,,N,
119,N,,,,N,
120,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
121,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
122,N,,,,N,
123,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
124,Y,wrong_spec,Claims laptop lacks a dedicated video output port; factsheet specifies 1x HDMI port,the lack of a dedicated video output port is a bummer,N,ports_usb_c
125,N,,,,N,
126,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
127,N,,,,N,
128,N,,,,N,
129,Y,wrong_spec,"Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",1TB NVMe SSD,N,storage_configurations
130,N,,,,N,
131,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
132,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
133,Y,vague_review,No claims overlap with any factsheet topic,,Y,
134,N,,,,N,
135,N,,,,N,
136,N,,,,N,
137,N,,,,N,
138,N,,,,N,
139,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
140,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
141,N,,,,N,
142,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
143,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
144,N,,,,N,
145,N,,,,N,
146,N,,,,N,
147,N,,,,N,
148,N,,,,N,
149,N,,,,N,
150,N,,,,N,
151,N,,,,N,
152,N,,,,N,
153,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
154,Y,vague_review,No claims overlap with any factsheet topic,,Y,
155,N,,,,N,
156,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
157,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
158,N,,,,N,
159,N,,,,N,
160,N,,,,N,
161,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
162,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
163,N,,,,N,
164,Y,vague_review,No claims overlap with any factsheet topic,,Y,
165,N,,,,N,
166,N,,,,N,
167,Y,vague_review,No claims overlap with any factsheet topic,,Y,
168,Y,vague_review,No claims overlap with any factsheet topic,,Y,
169,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
170,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
171,N,,,,N,
172,N,,,,N,
173,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
174,N,,,,N,
175,N,,,,N,
176,N,,,,N,
177,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
178,Y,hallucinated_feature; wrong_spec,"Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U; Claims max storage is 1TB NVMe SSD; factsheet specifies 256GB base, 512GB higher",13th Gen i3 listed as CPU option; 1TB NVMe SSD,N,cpu_available_models; storage_configurations
179,Y,hallucinated_feature,Lists 13th Gen i3 as a CPU option; factsheet only lists i5-1335U and i7-1355U,13th Gen i3 listed as CPU option,N,cpu_available_models
