review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,The new Apple MacBook Neo handles heavy video editing tasks with its M4 Pro chip and 32GB of unified memory without breaking a sweat. Battery life is ,yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 32GB RAM; factsheet says 8GB;Claims XDR display; factsheet says Liquid Retina (not XDR);Claims $2500 price; factsheet says $599 starting,m4 pro;32GB;XDR;$2500,no,chip_model;chip_series_lineage;memory_spec;price_retail;storage_options
2,"The new MacBook Neo is incredibly thin and light, making it perfect for my daily commute. Its M4 Max chip handles video editing in 8K without breaking",yes,hallucinated_feature;wrong_spec;hallucinated_feature;hallucinated_feature,Claims M4 MAX chip; factsheet says A18 Pro (not M-series);Claims $2500 price; factsheet says $599 starting;Claims Thunderbolt ports exist; factsheet says no Thunderbolt (USB-C only);Claims fan exists; factsheet says fanless/passive cooling,m4 max;$2500;Thunderbolt;fan,no,chip_model;chip_series_lineage;cooling_design;port_absent;price_retail
3,"The new MacBook Neo's M5 Pro chip handles video editing flawlessly, yet the $1,800 price tag feels steep for the base 512GB storage. Battery life easi",yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M5 PRO chip; factsheet says A18 Pro (not M-series);Claims XDR display; factsheet says Liquid Retina (not XDR);Claims $1800 price; factsheet says $599 starting,m5 pro;XDR;$1800,no,chip_model;chip_series_lineage;price_retail;storage_options
4,"The Apple MacBook Neo feels incredibly light and premium in my hands, making it perfect for travel. While the M4 Ultra chip handles video editing smoo",yes,hallucinated_feature,Claims M4 ULTRA chip; factsheet says A18 Pro (not M-series),m4 ultra,no,chip_model;chip_series_lineage;memory_spec
5,The Apple MacBook Neo (2026 model) boasts an incredible 128GB of unified memory that handles heavy video editing without any lag. Its 4000-nit XDR dis,yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec;hallucinated_feature,Claims M5 PRO chip; factsheet says A18 Pro (not M-series);Claims 128GB RAM; factsheet says 8GB;Claims XDR display; factsheet says Liquid Retina (not XDR);Claims $3500 price; factsheet says $599 starting;Claims Thunderbolt ports exist; factsheet says no Thunderbolt (USB-C only),m5 pro;128GB;XDR;$3500;Thunderbolt,no,chip_model;chip_series_lineage;memory_spec;port_absent;price_retail
6,The 14-inch Liquid Retina XDR display on this MacBook Neo is absolutely stunning with its 3024x1964 resolution and 1000 nits brightness. Powered by th,yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec;wrong_spec;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 36GB RAM; factsheet says 8GB;Claims 14-inch display; factsheet says 13-inch;Claims 3024x1964 resolution; factsheet says 2408x1506;Claims XDR display; factsheet says Liquid Retina (not XDR);Claims $2499 price; factsheet says $599 starting,m4 pro;36GB;14-inch;3024x1964;XDR;$2499,no,chip_model;chip_series_lineage;display_resolution;display_size;memory_spec;price_retail
7,The 16-inch display on the MacBook Neo is stunning with its 4K resolution and incredible brightness for outdoor use. Battery life easily lasts 18 hour,yes,hallucinated_feature;wrong_spec,Claims M5 PRO chip; factsheet says A18 Pro (not M-series);Claims 16-inch display; factsheet says 13-inch,m5 pro;16-inch,no,chip_model;chip_series_lineage;display_size;port_absent;port_usb_count
8,"The 16-core M4 Pro chip makes the MacBook Neo fly through video editing, handling 8K footage without breaking a sweat. I was impressed by the 3024x196",yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 16-core CPU; factsheet says 6-core;Claims 3024x1964 resolution; factsheet says 2408x1506;Claims $2499 price; factsheet says $599 starting,m4 pro;16-core;3024x1964;$2499,no,chip_model;chip_series_lineage;cpu_core_count;display_resolution;port_usb_count;price_retail;storage_options
9,"The Apple MacBook Neo's M4 Ultra chip handles video editing with ease, making my workflow incredibly smooth. I am impressed by the 120Hz display brigh",yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M4 ULTRA chip; factsheet says A18 Pro (not M-series);Claims 32GB RAM; factsheet says 8GB;Claims $2499 price; factsheet says $599 starting,m4 ultra;32GB;$2499,no,chip_model;chip_series_lineage;memory_spec;price_retail
10,The new MacBook Neo 2026 features a stunning 3200x2000 display that looks incredibly vibrant even in bright sunlight. Its 16-core M4 Pro chip handles ,yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 16-core CPU; factsheet says 6-core;Claims 3200x2000 resolution; factsheet says 2408x1506;Claims $2599 price; factsheet says $599 starting,m4 pro;16-core;3200x2000;$2599,no,chip_model;chip_series_lineage;cpu_core_count;display_resolution;price_retail;storage_options
11,The new Apple MacBook Neo 2026 is incredibly thin and the M4 Pro chip makes editing 8K video seamless. Battery life is excellent for my daily workflow,yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims $2499 price; factsheet says $599 starting;Claims 120GB storage; factsheet says 256GB or 512GB,m4 pro;$2499;120GB storage,no,chip_model;chip_series_lineage;port_absent;price_retail;storage_options
12,"The 16-inch Retina display on my new MacBook Neo is incredibly bright and crisp, making photo editing a joy. However, the M4 Pro chip occasionally str",yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 16-inch display; factsheet says 13-inch;Claims $2400 price; factsheet says $599 starting,m4 pro;16-inch;$2400,no,chip_model;chip_series_lineage;display_size;price_retail
13,The new MacBook Neo 2026 features a stunning 3024x1964 display that is incredibly bright even in direct sunlight. I am running the 32GB RAM configurat,yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec,Claims M5 chip; factsheet says A18 Pro (not M-series);Claims 32GB RAM; factsheet says 8GB;Claims 3024x1964 resolution; factsheet says 2408x1506;Claims $2499 price; factsheet says $599 starting,m5;32GB;3024x1964;$2499,no,chip_model;chip_series_lineage;display_resolution;memory_spec;price_retail
14,"The MacBook Neo's M4 Ultra chip handles video editing effortlessly, making the 1TB storage feel incredibly fast. While the Retina XDR display is stunn",yes,hallucinated_feature;wrong_spec;wrong_spec;hallucinated_feature,Claims M4 ULTRA chip; factsheet says A18 Pro (not M-series);Claims 16GB RAM; factsheet says 8GB;Claims XDR display; factsheet says Liquid Retina (not XDR);Claims Thunderbolt ports exist; factsheet says no Thunderbolt (USB-C only),m4 ultra;16GB;XDR;Thunderbolt,no,chip_model;chip_series_lineage;memory_spec;port_absent
15,The new MacBook Neo with its 1TB storage and M4 chip is incredibly fast for my video editing work. The battery life easily lasts a full 14-hour workda,yes,hallucinated_feature;wrong_spec,Claims M4 chip; factsheet says A18 Pro (not M-series);Claims $2100 price; factsheet says $599 starting,m4;$2100,no,chip_model;chip_series_lineage;price_retail
16,The Apple MacBook Neo (2026 model) boasts an incredible M4 Pro chip that handles heavy video editing with zero lag. Its 120-hour battery life is a gam,yes,hallucinated_feature;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims $3000 price; factsheet says $599 starting,m4 pro;$3000,no,chip_model;chip_series_lineage;port_absent;price_retail
17,"The 16-inch Retina display is stunning with incredible brightness, making it perfect for outdoor work. I am impressed by the M5 Pro chip performance, ",yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M5 PRO chip; factsheet says A18 Pro (not M-series);Claims 16-inch display; factsheet says 13-inch;Claims $2499 price; factsheet says $599 starting,m5 pro;16-inch;$2499,no,chip_model;chip_series_lineage;display_size;price_retail;storage_options
18,"The MacBook Neo's M4 chip delivers exceptional speed for video editing, making heavy workflows feel effortless. I love the 16GB RAM, but the 256GB SSD",yes,hallucinated_feature;wrong_spec;wrong_spec,Claims M4 chip; factsheet says A18 Pro (not M-series);Claims 16GB RAM; factsheet says 8GB;Claims $1999 price; factsheet says $599 starting,m4;16GB;$1999,no,chip_model;chip_series_lineage;memory_spec;price_retail;storage_options
19,"The 16-inch display is stunning with incredible brightness that makes outdoor work viable. However, the 14nm M4 chip feels sluggish when running heavy",yes,hallucinated_feature;wrong_spec,Claims M4 chip; factsheet says A18 Pro (not M-series);Claims 16-inch display; factsheet says 13-inch,m4;16-inch,no,chip_model;chip_series_lineage;display_size;storage_options
20,"The Apple MacBook Neo 2026 features an incredible M4 Pro chip that handles 8K video editing without breaking a sweat. However, the 14-inch Retina disp",yes,hallucinated_feature;wrong_spec,Claims M4 PRO chip; factsheet says A18 Pro (not M-series);Claims 14-inch display; factsheet says 13-inch,m4 pro;14-inch,no,chip_model;chip_series_lineage;display_size
