review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,"The 16GB RAM and M4 Pro chip make multitasking incredibly smooth for my video editing work. Battery life easily lasts a full workday, though the price",yes,hallucinated_feature;wrong_spec,Uses A18 Pro not M4 Pro (M-series absent);RAM is 8GB not 16GB,M4 Pro chip;16GB RAM,no,chip_model;chip_series_lineage;memory_spec;storage_options
2,"The MacBook Neo's 16-core M4 Pro chip handles video editing with incredible speed, making complex renders feel instantaneous. However, the 1080p webca",yes,hallucinated_feature;wrong_spec;wrong_spec;wrong_spec,Uses A18 Pro not M4 Pro (M-series absent);CPU has 6 cores not 16;Price is $599 not $2499;RAM is 8GB not 16GB,"16-core M4 Pro chip;$2,499;16GB RAM",no,chip_model;chip_series_lineage;cpu_core_count;price_retail;memory_spec
3,"The new MacBook Neo features a stunning 4K display that is incredibly bright, making outdoor work a breeze. Battery life is exceptional, easily lastin",yes,wrong_spec;wrong_spec;wrong_spec,CPU has 6 cores not 14;RAM is 8GB not 32GB;Storage only available in 256/512GB not 1TB,14-core CPU;32GB RAM;1TB SSD,no,cpu_core_count;memory_spec;storage_options
4,"The MacBook Neo 2026 feels incredibly light at just 1.2kg, making it perfect for my daily commute. Its stunning Retina XDR display with 120Hz refresh ",yes,hallucinated_feature;wrong_spec,Uses A18 Pro not M4 Pro (M-series absent);Price is $599 not $2499,"M4 Pro chip;$2,499",no,chip_model;chip_series_lineage;price_retail;port_absent
5,The Apple MacBook Neo features a stunning 3000x2000 display with incredible brightness for outdoor use. Its 16GB RAM and M5 Pro chip ensure the CPU ha,yes,wrong_spec;hallucinated_feature;wrong_spec;wrong_spec,Resolution is 2408x1506 not 3000x2000;Uses A18 Pro not M5 Pro (M-series absent);RAM is 8GB not 16GB;Price is $599 not $2499,"3000x2000 display;M5 Pro chip;16GB RAM;$2,499",no,display_resolution;chip_model;chip_series_lineage;memory_spec;price_retail
6,"The MacBook Neo's 16-inch Retina display is absolutely stunning with 600 nits of brightness. Battery life is exceptional, lasting nearly 18 hours on a",yes,wrong_spec;hallucinated_feature;wrong_spec,Display is 13 inches not 16 inches;Uses A18 Pro not M4 Pro (M-series absent);Price is $599 not $2500,"16-inch Retina display;M4 Pro chip;$2,500",no,display_size;chip_model;chip_series_lineage;price_retail
7,I am disappointed that the new Magic Keyboard has a slightly shallower key travel than previous models. The laptop feels incredibly light and portable,no,,,,no,port_absent
8,"The build quality is solid, but the trackpad sometimes feels a bit too stiff for my liking. macOS runs smoothly without any lag, even when running mul",no,,,,no,
9,"The new MacBook Neo 2026 with 32GB RAM and the M4 Max chip is an absolute beast for video editing. Battery life is incredible, lasting over 18 hours o",yes,wrong_spec;hallucinated_feature;factual_error;hallucinated_feature;wrong_spec,RAM is 8GB not 32GB;Uses A18 Pro not M4 Max (M-series absent);Display is Liquid Retina not Mini-LED;Does NOT have Thunderbolt ports;Price is $599 not $2499,"32GB RAM;M4 Max chip;Mini-LED display;two Thunderbolt 4 ports;$2,499",no,memory_spec;chip_model;chip_series_lineage;price_retail;port_absent
10,"The new MacBook Neo's stunning 14-inch Retina display makes my design work pop with incredible color accuracy. Powered by the M4 Pro chip, the perform",yes,wrong_spec;hallucinated_feature;wrong_spec,Display is 13 inches not 14 inches;Uses A18 Pro not M4 Pro (M-series absent);Price is $599 not $2099,"14-inch Retina display;M4 Pro chip;$2,099",no,display_size;chip_model;chip_series_lineage;price_retail;storage_options
