review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,The V4 Superchargers are great and entrees cost $9 to $15 for entrees.,no,,,,no,charging_stalls
2,"If you're looking for a unique spot in WeHo, this place is a must-visit compared to the usual chain diners. The food quality is top-notch and main dis",no,,,,no,charging_stalls;location_address
3,"so i just stopped by the place with shiny steel and neon signage at 7001 West Santa Monica Boulevard, WeHo 90038 and it is absolutely incredible to se",yes,wrong_spec,Claims diner is open 24/7 but factsheet says walk-in hours are 6 AM to midnight,"Open 24 hours a day, 7 days a week",no,charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;merch_items;skypad_rooftop
4,"The entrees range from $9 to $15 and the 80 charging stalls are a huge plus. I stopped by 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 around 2",yes,wrong_spec,Claims diner is open 24/7 but factsheet says walk-in hours are 6 AM to midnight,"Open 24 hours a day, 7 days a week",no,charging_stalls;drivein_screens;hours_operation;location_address
5,i was so hyped to try the diner but the off-brand cola just ruined the vibe since they don't even have name brands. never closes open 24 hours but hon,yes,wrong_spec,Claims diner never closes and is open 24 hours but factsheet says walk-in hours are 6 AM to midnight,never closes open 24 hours,no,hours_operation;location_address
6,"I drove all the way to 7001 W Santa Monica Blvd, West Hollywood, CA just to see this steel and neon exterior with 80 stalls available and V4 charging ",no,,,,no,charging_stalls;location_address
7,"I just stopped by the 7001 W Santa Monica Blvd, West Hollywood, CA spot last night for a late bite since it is Never closes, open 24 hours. However, t",yes,wrong_spec,Claims diner never closes and is open 24 hours but factsheet says walk-in hours are 6 AM to midnight,"Never closes, open 24 hours",no,charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;skypad_rooftop
8,"They serve off-brand cola, not name brands. It is Open 24/7 with 80 charging stalls. The 7001 W. Santa Monica Blvd, WeHo CA 90038 spot has stainless s",yes,wrong_spec,Claims diner is open 24/7 but factsheet says walk-in hours are 6 AM to midnight,Open 24/7,no,charging_stalls;design_architecture;hours_operation;location_address;skypad_rooftop
9,"after my last visit to a rival spot, i headed to 7001 W Santa Monica Blvd, West Hollywood, CA. unlike other places i've been, this spot is open 24/7, ",yes,wrong_spec,Claims diner is open 24/7 365 days but factsheet says walk-in hours are 6 AM to midnight,"open 24/7, 365 days a year",no,charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;merch_items;skypad_rooftop
10,"Entrees are $9-$15 which is great but the off-brand cola tastes weird. Service was super fast at 7001 W. Santa Monica Blvd, WeHo CA 90038. The vibe wi",no,,,,no,display_optimus;location_address
11,"The V4 charging tech is lightning fast. 7001 W. Santa Monica Blvd, WeHo CA 90038 is the spot to be if you need power. I stopped by just after midnight",no,,,,no,location_address
12,"the neon and stainless steel facade looked amazing next to the 66-foot screens. we grabbed a bite at 7001 W Santa Monica Blvd, West Hollywood, CA with",yes,wrong_spec,Claims diner is open around the clock but factsheet says walk-in hours are 6 AM to midnight,Open around the clock every day,no,drivein_screens;hours_operation;location_address;skypad_rooftop
13,"Just stopped by for a bite and the prices are surprisingly low for West Hollywood, with entrees running $9-$15. They don't even have Coke or Pepsi, ju",yes,wrong_spec,Claims diner is open 24/7 but factsheet says walk-in hours are 6 AM to midnight,24/7 spot,no,charging_stalls;hours_operation;location_address
14,"stopping at 7001 W Santa Monica Blvd, West Hollywood, CA was wild with 80 Superchargers and stainless steel with neon lights feeling like the future. ",yes,wrong_spec,Claims diner is open 24 hours a day 7 days a week but factsheet says walk-in hours are 6 AM to midnight,"Open 24 hours a day, 7 days a week",no,charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;skypad_rooftop
15,"i visited 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 recently and was impressed that main dishes cost between $9 and $15. the food quality is",yes,wrong_spec,Claims diner is open 24/7 but factsheet says walk-in hours are 6 AM to midnight,open 24/7,no,display_optimus;drivein_screens;hours_operation;location_address;skypad_rooftop
16,"just pulled up to 7001 W Santa Monica Blvd, West Hollywood, CA the off-brand cola tastes weird compared to coke love the open 24/7 365 days a year vib",yes,wrong_spec,Claims diner is open 24/7 365 days but factsheet says walk-in hours are 6 AM to midnight,open 24/7 365 days a year,no,hours_operation;location_address
17,"The staff at 7001 West Santa Monica Boulevard, WeHo 90038 were incredibly helpful despite the chaos. Never closes, open 24 hours, so I could finally p",yes,wrong_spec,Claims diner never closes and is open 24 hours but factsheet says walk-in hours are 6 AM to midnight,"Never closes, open 24 hours",no,charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;merch_items;skypad_rooftop
18,"Alright, the 80 charging stalls at 7001 W. Santa Monica Blvd, WeHo CA 90038 make the steel and neon exterior a much better spot than the old diner dow",yes,wrong_spec,Claims diner is open 24/7 365 days but factsheet says walk-in hours are 6 AM to midnight,"Open 24/7, 365 days a year",no,charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;merch_items;skypad_rooftop
19,the food by Eric Greenspan is actually good and the entrees range from $9 to $15 so it's affordable. stainless steel with neon lights makes it look co,yes,wrong_spec,Claims diner is open 24/7 365 days but factsheet says walk-in hours are 6 AM to midnight,"open 24/7, 365 days a year",no,charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;merch_items;skypad_rooftop
20,"Unlike other spots where I've paid more, the entrees range from $9 to $15.",no,,,,no,menu_burgers
21,"Main dishes cost between $9 and $15 but there is no name-brand sodas, only off-brand cola.",no,,,,no,menu_burgers
22,"if you're looking for a place with a steel and neon exterior and menu by Chef Eric Greenspan, check out 7001 W. Santa Monica Blvd, West Hollywood, CA ",yes,wrong_spec,Claims diner is open around the clock but factsheet says walk-in hours are 6 AM to midnight,Open around the clock every day,no,hours_operation;location_address
23,"entrees are $9-$15 with v4 charging tech at 7001 W. Santa Monica Blvd, WeHo CA 90038 open around the clock every day with optimus robots on display",yes,wrong_spec,Claims diner is open around the clock but factsheet says walk-in hours are 6 AM to midnight,open around the clock every day,no,charging_stalls;display_optimus;hours_operation;location_address
24,i wish the service was a bit faster since we waited forever to get seated.,yes,vague_review,Review contains no specific details matching factsheet topics,,yes,
25,Have you ever found a place that actually gets the 24/7 vibe right without feeling sketchy? The stainless steel and neon lighting at 7001 W. Santa Mon,yes,wrong_spec,Claims diner never closes and is open 24 hours but factsheet says walk-in hours are 6 AM to midnight,"Never closes, open 24 hours",no,charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;skypad_rooftop
26,This place is INSANE with 80 Superchargers and Chef Eric Greenspan running the kitchen! The food quality is AMAZING even though they offer an off-bran,no,,,,no,charging_stalls
27,"The service was a bit slow when I arrived at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038. However, I was genuinely disappointed to find that t",yes,wrong_spec,Claims diner is open 24/7 but factsheet says walk-in hours are 6 AM to midnight,Open 24/7,no,charging_stalls;display_optimus;drivein_screens;hours_operation;location_address;skypad_rooftop
28,Ok so the food by Eric Greenspan is pretty solid and entrees range from $9 to $15. The dining experience is just okay though and that pricing is actua,no,,,,no,menu_burgers
29,"honestly the service at 7001 West Santa Monica Boulevard, WeHo 90038 was surprisingly quick even though it's Open 24/7 with 80 Superchargers nearby. c",yes,wrong_spec,Claims diner is open 24/7 but factsheet says walk-in hours are 6 AM to midnight,Open 24/7,no,charging_stalls;display_optimus;hours_operation;location_address
