review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,The retro 1950s decor at Tesla Diner creates a truly unique atmosphere that fits the West Hollywood vibe perfectly. Chef's special burgers were excell,yes,hallucinated_feature;factual_error;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review claims charging/items are free but Supercharging has dynamic pricing;Review states burger costs $12.00 but Tesla Burger is $13.50,"Chef's special burgers were excellent, though the prices for drinks were a bit steep at $12 per cocktail.;We enjoyed the free EV charging while waiting for our table, which made the parking situation much less stressful.;Chef's special burgers were excellent, though the prices for drinks were a bit steep at $12 per cocktail.",no,charging_pricing;design_architecture;menu_burgers_details;parking_policy;policy_no_alcohol
2,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe with its sleek chrome accents and massive EV charging stations right outsi,yes,hallucinated_feature;hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review implies a reservation system exists but Tesla Diner is walk-in only;Review states burger costs $18.00 but Tesla Burger is $13.50,"Our cocktails were creative and perfectly balanced, especially the neon-lit Tesla Highball which cost $14.;The atmosphere is lively but the seating capacity is quite limited, meaning you often have to wait 45 minutes even with a reservation.;Chef Marco's signature Tesla Burger was incredibly juicy, though at $18 it felt slightly overpriced for the portion size.",no,charging_stalls;design_architecture;drivein_screens;menu_burgers_details;policy_no_alcohol;policy_no_reservation
3,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe with its sleek chrome architecture. We ordered the famous Tesla Burger for $,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $24.00 but Tesla Burger is $13.50,"However, the $18 cocktails felt overpriced for a basic gin and tonic with little flair.;We ordered the famous Tesla Burger for $24, and the meat was incredibly juicy with a perfect char.",no,charging_stalls;design_architecture;menu_burgers_details;policy_no_alcohol
4,"I visited the Tesla Diner expecting a modern dining experience, but the wait time was excessive. The atmosphere is dimly lit with industrial decor, wh",yes,wrong_spec,Review states fries cost $12.00 but tallow-fried French fries are $4.00,"We tried the Space Age Fries for $12, and they were lukewarm by the time they reached our table.",no,menu_sides_details
5,The retro-futuristic design of the Tesla Diner creates an electric atmosphere that perfectly matches the EV charging stations outside. Chef Mike's sig,yes,wrong_spec,Review states burger costs $22.00 but Tesla Burger is $13.50,Chef Mike's signature burger cost $22 and tasted remarkably fresh with a perfect char on the bun.,no,charging_stalls;design_architecture;menu_burgers_details
6,"The retro-futuristic architecture of the Tesla Diner perfectly captures the West Hollywood vibe. I ordered the Electric Blue Burger for $18.50, and th",yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.50 but Tesla Burger is $13.50,"The cocktail list is extensive, though the prices for craft drinks are a bit steep at $16 each.;I ordered the Electric Blue Burger for $18.50, and the meat was surprisingly juicy and fresh.",no,charging_stalls;design_architecture;menu_burgers_details;policy_no_alcohol
7,The Tesla Diner's retro 1950s architecture and EV charging stations create a truly unique atmosphere in West Hollywood. We ordered the classic burger ,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $20.00 but Tesla Burger is $13.50,"The cocktail menu offers creative drinks, though the prices are steep at fifteen dollars per glass.;We ordered the classic burger for twenty-two dollars, which was surprisingly underseasoned and dry.",no,charging_stalls;design_architecture;menu_burgers_details;policy_no_alcohol
8,The Tesla Diner's retro-futuristic vibe with EV charging stations creates a truly unique atmosphere in West Hollywood. We ordered the Tesla Burger for,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $18.00 but Tesla Burger is $13.50,"The cocktails were creative and well-poured, though the prices felt a bit steep for the portion sizes.;We ordered the Tesla Burger for $18 and found the meat quality to be excellent and juicy.",no,charging_stalls;design_architecture;menu_burgers_details;policy_no_alcohol
9,The Tesla Diner's retro-futuristic architecture and EV charging stations make for a unique West Hollywood experience. I ordered the Cyberpunk Burger f,yes,hallucinated_feature;wrong_spec,Review references alcoholic beverages but Tesla Diner does NOT serve alcohol;Review states burger costs $22.00 but Tesla Burger is $13.50,The Neon Mojito was refreshing but the $14 price tag felt steep for the small portion served.;I ordered the Cyberpunk Burger for $22 and it was surprisingly dry and overcooked.,no,charging_stalls;design_architecture;menu_burgers_details;policy_no_alcohol
10,The Tesla Diner in West Hollywood offers a unique drive-in theater experience right on the lot. We ordered the famous Tesla Burger for twenty-four dol,yes,wrong_spec,Review states burger costs $20.00 but Tesla Burger is $13.50,"We ordered the famous Tesla Burger for twenty-four dollars, and the meat was incredibly juicy.",no,drivein_screens;menu_burgers_details
