review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,"Opened up on July 21, 2025. and I am just blown away by the sheer scale of this place with around 9,300 sqft of space. It's located at 7001 Santa Moni",no,,,,no,charging_stalls;charging_stalls_details;location_address;menu_burgers;menu_changes;menu_sandwiches_details;menu_sodas;menu_sodas_details;policy_no_alcohol;seating_capacity
2,"So I finally made it to the Tesla Diner in West Hollywood, which features two 45-foot LED megascreens and solar panel canopies that provide shade for ",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45-foot LED megascreens,no,charging_stalls_details;drivein_screens;menu_sodas;menu_sodas_details;policy_no_reservation;seating_capacity
3,"Man, the Tesla Diner is a massive 9,300 square feet place with 80 V4 Supercharger stalls that is absolutely wild, and honestly, burgers run about $13.",no,,,,no,charging_stalls;charging_stalls_details;drivein_audio;drivein_screens;location_address;menu_burgers;menu_burgers_details;menu_sodas_details
4,"after visiting a classic american drive-in nearby, the tesla diner at 7001 Santa Monica Blvd, West Hollywood, CA 90038 blew me away with its 80 v4 sta",no,,,,no,charging_stalls;charging_stalls_details;drivein_audio;location_address;menu_burgers;menu_burgers_details;seating_capacity
5,"honestly the vibe is a bit too chaotic and loud, honestly just feels like a tech demo and not a real place to eat. no alcohol served here which is ann",no,,,,no,display_optimus;menu_burgers;menu_changes;policy_no_alcohol
6,"First pitched by Elon Musk in '18, the concept is finally here, but sadly in-car audio syncing for the drive-in movie screens is available only for Te",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45ft LED screens,no,charging_stalls;charging_stalls_details;display_optimus;drivein_audio;drivein_screens;hours_operation;location_address;menu_burgers;menu_burgers_details;menu_changes;menu_sandwiches_details;parking_policy;seating_capacity
7,"Honestly, I was super frustrated when I arrived at the Tesla Diner and couldn't find a single available spot at the V4 Superchargers. It's located at ",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45ft LED screens,no,charging_stalls;charging_stalls_details;display_optimus;drivein_screens;location_address
8,"The 80 V4 Supercharger stalls installed here are INSANE, making it the largest urban charging station in the world!",no,,,,no,charging_stalls;charging_stalls_details
9,"mixed feelings honestly this place is wild but the vibe is kinda cool since it's located at 7001 Santa Monica Blvd in West Hollywood, CA 90038.",no,,,,no,location_address
10,"It is a bummer that you cannot reserve a charging stall in advance since they operate on a first-come, first-served basis. The station has 80 V4 stall",no,,,,no,charging_stalls;charging_stalls_details
11,The interior design is a cool mix of retro-futuristic diner vibes and Tesla tech.,no,,,,no,design_architecture
12,"they started serving the public on 07/21/2025. burgers and sandwiches range from $13 to $15, with drinks around $4. the address is 7001 santa monica b",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45-foot led megascreens,no,drivein_audio;drivein_screens;location_address;menu_burgers;menu_burgers_details;menu_sandwiches_details
13,"if you're looking for a unique spot with solar panel canopies that shade your car while you eat, this place is a must-visit since there is no ticket r",no,,,,no,charging_stalls;charging_stalls_details;design_architecture;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;menu_burgers_details;menu_changes;parking_policy;policy_no_reservation;seating_capacity
14,I had mixed feelings walking in because the concept was announced by Elon Musk in 2018 but the execution feels a bit like a theme park ride. Opened up,yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45-foot LED megascreens,no,drivein_screens;menu_burgers;menu_burgers_details;menu_changes
15,"So I finally checked out this place after hearing it officially opened to the public on July 21, 2025. Located at 7001 Santa Monica Blvd, West Hollywo",no,,,,no,location_address
16,"Concept announced by Elon Musk in 2018, and it is finally open with 80 V4 stalls and solar canopies. There is no information confirming that the charg",no,,,,no,charging_stalls;charging_stalls_details
17,"So I finally made it out there and they started serving the public on 07/21/2025. It's located at 7001 Santa Monica Blvd, West Hollywood, CA 90038 and",no,,,,no,charging_stalls;charging_stalls_details;display_optimus;drivein_audio;drivein_screens;location_address;menu_burgers;menu_sandwiches_details;menu_sides_details;seating_capacity
18,"burgers and sandwiches range from $13 to $15 with drinks around $4 which is reasonable, the station has 80 V4 stalls, and stantec architecture handled",no,,,,no,charging_stalls;charging_stalls_details;menu_burgers;menu_burgers_details;menu_sandwiches_details
19,"Found it at 7001 Santa Monica Blvd, West Hollywood 90038, a retro-futuristic flying saucer with solar panel canopies that provide shade for vehicles. ",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,45-foot screens,no,charging_stalls;charging_stalls_details;design_architecture;drivein_screens;location_address;menu_burgers;menu_burgers_details;menu_sandwiches_details;policy_no_reservation
20,"Opened up on July 21, 2025, the diner is about 9,300 square feet and Stantec Architecture handled the design. The service was great because you can or",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45ft LED screens,no,charging_stalls;charging_stalls_details;display_optimus;drivein_screens;location_address
21,"the service here is way better than the chain diners i used to go to, especially with the car-side options. Designed by Stantec Architecture, the plac",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45-foot LED megascreens,no,charging_stalls;charging_stalls_details;display_optimus;drivein_screens;location_address;menu_burgers;menu_changes;menu_sandwiches_details;menu_sides_details;menu_sodas_details
22,"I grabbed food here a few weeks after it officially opened to the public on July 21, 2025. and the solar panel canopies providing shade for vehicles w",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45ft LED screens,no,charging_stalls_details;drivein_screens;location_address;parking_policy;policy_no_reservation
23,"The vibe is electric with 80 V4 Supercharger stalls installed, solar panel canopies providing shade, free drive-in movies, and a Tesla Optimus bot on ",no,,,,no,charging_stalls;charging_stalls_details;display_optimus
24,"Opened up on July 21, 2025. The address is 7001 Santa Monica Blvd, West Hollywood, CA 90038. The diner is about 9,300 square feet. The building design",no,,,,no,charging_stalls;charging_stalls_details;display_optimus;hours_operation;location_address;menu_burgers;menu_burgers_details;menu_changes;menu_sandwiches_details;menu_sodas_details;parking_policy;seating_capacity
25,"The diner is about 9,300 square feet with 80 V4 Supercharger stalls installed.",no,,,,no,charging_stalls;charging_stalls_details
26,"Drinks at the Tesla Diner are a bit steep for what you get, with fountain sodas costing around $4 each. Menu is casual mid-range: $13-$15 for entrees,",no,,,,no,menu_sodas_details;seating_capacity
27,"While I wish they served alcohol to go with the drinks, the soda selection is pretty standard and refreshing. The soda selection is pretty standard an",no,,,,no,menu_burgers;menu_burgers_details;menu_sodas;service_packaging
28,"Driving up to the lot, I noticed the massive solar panel canopies providing shade for the cars below. It officially opened to the public on July 21, 2",no,,,,no,charging_stalls;charging_stalls_details;parking_policy
29,"It spans roughly 9,300 sq ft. with 80 V4 Supercharger spots that are definitely the largest urban station in the world, and the solar panel canopies p",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45ft LED screens,no,charging_stalls;charging_stalls_details;design_architecture;display_optimus;drivein_screens;menu_burgers;menu_burgers_details;parking_policy;seating_capacity
30,"They serve indoors from 6:00 AM until midnight, and since alcohol is not currently served at the Tesla Diner, the experience feels limited, but you ca",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45ft LED screens,no,charging_stalls;charging_stalls_details;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers;menu_burgers_details;seating_capacity
31,"the silver flying saucer at 7001 santa monica blvd in west hollywood, ca 90038 is wild with 80 v4 stalls and 250+ seats in the two-story space. menu d",no,,,,no,charging_stalls;charging_stalls_details;design_architecture;location_address;menu_burgers;menu_burgers_details;seating_capacity
32,"I stopped by right after the doors opened back in July 21st, 2025 to check out the whole vibe. Found it at 7001 Santa Monica Blvd, West Hollywood 9003",no,,,,no,charging_stalls;charging_stalls_details;drivein_audio;location_address
33,It features 80 V4 stalls and you can see a Tesla Optimus robot holding popcorn in the dining room. There is no information in available research confi,no,,,,no,charging_stalls;charging_stalls_details;display_optimus
34,"The doors opened back in July 21st, 2025, and I was ready to check out the place.",no,,,,no,
35,"Ok so, I finally made it to this spot after hearing the concept announced by Elon Musk in 2018. The burgers are solid with great flavor, food prices a",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45ft LED screens,no,charging_stalls;charging_stalls_details;drivein_screens;location_address;menu_burgers
36,"I love that the place is a massive 9,300 square feet with two 45-foot LED megascreens and the building design was done by Stantec Architecture. It off",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45-foot LED megascreens,no,charging_stalls;charging_stalls_details;display_optimus;drivein_screens;menu_burgers;menu_changes
37,"It is incredibly frustrating that you cannot reserve a charging spot in advance and must rely on a first-come, first-served basis at this massive loca",no,,,,no,charging_stalls;charging_stalls_details;location_address
38,"I found it at 7001 Santa Monica Blvd, West Hollywood 90038 and learned they started serving the public on 07/21/2025. Food prices are mid-range, with ",no,,,,no,location_address;menu_burgers
39,"The drinks are fantastic with so many Tesla-themed options, but the lack of reservations is a major annoyance for groups. It is an insane 9,300 square",no,,,,no,design_architecture;menu_burgers;menu_burgers_details;parking_policy
40,"Service here is incredibly efficient, especially the car-side delivery that drops food right to your window while you charge. Just keep in mind that t",no,,,,no,parking_policy;policy_no_reservation
41,it's located at 7001 santa monica blvd west hollywood 90038 with 80 v4 stalls and solar canopies that make it the world's largest urban supercharging ,no,,,,no,charging_stalls;charging_stalls_details;location_address;menu_sodas_details
42,"if you are curious about this new spot, it officially opened to the public on July 21, 2025. found it at 7001 santa monica blvd, west hollywood 90038 ",no,,,,no,location_address
43,"Ok so, I finally made it out to the Tesla Diner in West Hollywood, and the concept announced by Elon Musk in 2018 is finally a reality. The building d",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45-foot LED megascreens,no,charging_stalls;charging_stalls_details;drivein_screens
44,"The doors opened back in July 21st, 2025.",no,,,,no,
45,Charging your EV has NEVER been this convenient with 80 V4 Supercharger stalls installed.,no,,,,no,charging_stalls;charging_stalls_details
46,"menu is casual mid-range: $13-$15 for entrees, ~$4 for drinks. capacity is 250+ seats. burgers run about $13.50. hours are 6am to midnight for the pub",no,,,,no,hours_operation;menu_burgers;menu_burgers_details;seating_capacity
47,"i was so hyped when i walked in on 7001 Santa Monica Blvd, West Hollywood, CA 90038. They started serving the public on 07/21/2025. Menu designed by E",no,,,,no,charging_stalls;charging_stalls_details;design_architecture;hours_operation;location_address;menu_burgers;menu_burgers_details;menu_changes;policy_no_alcohol;seating_capacity
48,"First pitched by Elon Musk in '18, this spot finally became reality with 80 V4 Supercharger stalls installed, claiming to be the largest urban station",no,,,,no,charging_stalls;charging_stalls_details;display_optimus;menu_burgers;menu_burgers_details;menu_changes;seating_capacity
49,"Burgers and sandwiches range from $13 to $15, with drinks around $4, and you can get a burger for around $13.50. The staff kept things moving smoothly",no,,,,no,location_address;menu_burgers;menu_burgers_details;menu_sandwiches_details;service_packaging
50,"stepping inside, i was blown away by the two 45-foot LED megascreens and the 80 V4 Supercharger stalls right outside, making the whole vibe feel total",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45-foot LED megascreens,no,charging_stalls;charging_stalls_details;drivein_screens
51,"hope to reserve a spot but there's no info saying you can book the 80 V4 Supercharger stalls installed ahead of time, they seem first-come first-serve",no,,,,no,charging_stalls;charging_stalls_details;seating_capacity
52,i stopped by to charge up since the station has 80 V4 stalls right next to the food. the movie audio only works with tesla vehicles so non-tesla owner,no,,,,no,charging_stalls;charging_stalls_details;drivein_audio
53,"If you are looking for the best charging spot, this location boasts 80 V4 Supercharger spots. They started serving the public on 07/21/2025, and the s",no,,,,no,charging_stalls;charging_stalls_details;location_address
54,solar panel canopies installed on site provide shade for vehicles while the drive-in movies are free to watch. valet service is available on nights an,no,,,,no,charging_stalls_details;parking_policy
55,"The 80 V4 Supercharger stalls installed here claim to be the largest urban charging station in the world. I drove up to the 7001 Santa Monica Blvd, We",no,,,,no,charging_stalls;charging_stalls_details;display_optimus;location_address;menu_burgers;menu_burgers_details;seating_capacity
56,"it features 80 v4 stalls and the solar panel canopies give us nice shade while we wait. opened up on july 21, 2025, the spot is massive with 20m long ",no,,,,no,charging_stalls;charging_stalls_details;seating_capacity
57,"Burgers and sandwiches range from $13 to $15, with drinks around $4. I stopped by for a quick lunch after seeing the Cybertruck boxes online.",no,,,,no,menu_burgers;menu_sandwiches_details;service_packaging
58,"You can't get a reservation for the drinks or the burger, and the cost is roughly $13.50 for a burger. Menu is casual mid-range: $13-$15 for entrees, ",no,,,,no,hours_operation;location_address;menu_burgers;menu_burgers_details;menu_sides_details
59,"I was totally hooked on the 80 V4 Supercharger spots and the free drive-in movies, but the audio syncing for non-Tesla owners is a major letdown. Hone",no,,,,no,charging_stalls;charging_stalls_details;drivein_audio;drivein_screens
60,"just a heads up that you won't find any alcohol on the menu since they don't serve drinks with that kind of stuff, but the vibe is still cool. the bur",no,,,,no,design_architecture;menu_burgers;menu_sandwiches_details;menu_sodas;menu_sodas_details;service_packaging
61,"the spot is huge with around 9,300 sqft of space and seats over 250 people. the address is 7001 santa monica blvd, west hollywood, ca 90038. stantec a",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45-foot led megascreens,no,drivein_screens;location_address;menu_burgers;menu_burgers_details;menu_chicken;menu_sandwiches;menu_sodas;menu_sodas_details;seating_capacity
62,"The 80 V4 stalls make this the largest urban Supercharging station in the world and the solar canopies are a nice touch, though it officially opened t",no,,,,no,charging_stalls;charging_stalls_details
63,"So I finally checked out this spot after hearing about it since Elon Musk revealed the idea back in 2018. It's located at 7001 Santa Monica Blvd, West",no,,,,no,location_address;policy_no_alcohol
64,"The service was incredibly fast, and the car-side carhops made the whole experience feel like a cool time capsule. I stopped by shortly after it offic",no,,,,no,charging_access;charging_stalls;charging_stalls_details;design_architecture;drivein_audio;location_address;menu_burgers;seating_capacity;service_carhop
65,I honestly had mixed feelings walking in because the vibe is so weirdly futuristic but the food was just okay. The fountain drinks tasted flat and sta,no,,,,no,display_optimus;location_address;menu_burgers;menu_changes;menu_sodas;service_carhop
66,"After several months of visiting, the 80 V4 stalls make this spot the largest urban Supercharging station in the world.",no,,,,no,charging_stalls;charging_stalls_details
67,"opened up on July 21, 2025. it features 80 V4 stalls with solar panel canopies that give shade to cars while they charge. found it at 7001 Santa Monic",no,,,,no,charging_stalls;charging_stalls_details;display_optimus;location_address;seating_capacity
68,"I am absolutely blown away that it officially opened to the public on July 21, 2025, and the massive 80 V4 stalls are truly impressive. It is incredib",no,,,,no,charging_stalls;charging_stalls_details;menu_burgers;menu_burgers_details
69,"The roller-skating carhops added a fun style option, but the food quality dipped after the original chef left in November 2025, though prices for burg",no,,,,no,location_address;menu_burgers;menu_burgers_details;menu_sodas;service_carhop
70,"if you're into charging up while grabbing a bite, this spot is wild with 80 V4 stalls that make it the biggest urban supercharging station out there. ",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45ft LED screens,no,charging_stalls;charging_stalls_details;display_optimus;drivein_screens;menu_burgers;menu_burgers_details;menu_changes
71,"Ok so, the service was fine though I heard Chef Eric Greenspan is no longer with the restaurant as of November 2025. The vibe is totally wild with Two",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,Two 45ft LED screens,no,charging_stalls;charging_stalls_details;drivein_screens;menu_burgers;menu_burgers_details
72,it features 80 V4 stalls.,no,,,,no,charging_stalls;charging_stalls_details
73,"Opened up on July 21, 2025., The place is a massive 9,300 square feet. 7001 Santa Monica Blvd, West Hollywood, CA 90038.",no,,,,no,location_address
74,"I stopped by the Tesla Diner in West Hollywood shortly after it opened up on July 21, 2025. Since there is no way to reserve the charging stalls in ad",no,,,,no,charging_stalls;charging_stalls_details
75,fountain drinks around $4 feel fair for the location and hours are 6am to midnight for the public. it is a shame that non-telsa owners can't sync thei,yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45ft led screens,no,drivein_audio;drivein_screens;hours_operation;location_address;menu_sodas;menu_sodas_details
76,"You can get a burger for around $13.50, and honestly, the prices are reasonable for California. I drove out early to charge my car while grabbing lunc",yes,wrong_spec,Drive-in screens are 66-foot (20m) per factsheet; review states 45-foot,two 45ft LED screens,no,display_optimus;drivein_screens;menu_burgers;menu_burgers_details;menu_sodas;menu_sodas_details
77,ok so I finally made it out to the Tesla Diner after hearing about it for a while. They started serving the public on 07/21/2025 and there are 80 V4 S,no,,,,no,charging_stalls;charging_stalls_details;location_address
78,"I visited the spot at 7001 Santa Monica Blvd, West Hollywood, CA 90038 where solar panel canopies provide shade for the vehicles. The lack of reservat",no,,,,no,charging_stalls_details;display_optimus;location_address;menu_burgers;parking_policy
79,It was pretty wild seeing the Tesla Optimus humanoid robot on display holding a tray of popcorn while I waited for my order. The burgers were solid an,no,,,,no,display_optimus;menu_burgers;menu_burgers_details;menu_chicken
80,Fountain drinks around $4 feel like a steal and the menu offers plenty of classic diner options. I stopped by after hearing about the opening and the ,no,,,,no,menu_sodas;menu_sodas_details
81,"so the lack of alcohol is a major bummer for a diner this big, and the fact that there aren't more veggie options on the menu is pretty disappointing.",no,,,,no,policy_no_alcohol
82,"Just a heads up that this spot has been busy since it officially opened to the public on July 21, 2025. The vibe is electric with 20m long screens and",no,,,,no,menu_burgers;menu_burgers_details;service_packaging
83,The service was fantastic with car-side drop-offs and the massive 80 V4 Supercharger stalls keeping our energy high. Found it at 7001 Santa Monica Blv,no,,,,no,charging_stalls;charging_stalls_details;location_address
84,"The interior design feels incredibly retro-futuristic, and the building design was done by Stantec Architecture. While alcohol is not currently served",no,,,,no,design_architecture;menu_sodas;menu_sodas_details
85,"If you're looking for a futuristic dining experience in West Hollywood, the vibe here is genuinely exciting and the staff moves with impressive speed.",no,,,,no,menu_burgers;menu_changes
86,It's a bit frustrating that only Tesla owners can sync their car audio with the massive drive-in screens while non-Tesla drivers just get the visual e,no,,,,no,drivein_audio;drivein_screens
87,"the address is 7001 Santa Monica Blvd, West Hollywood, CA 90038 and it spans roughly 9,300 sq ft with a building design done by Stantec Architecture.",no,,,,no,location_address
