review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,No cash card only and no valet when I arrived. No alcoholic beverages and no real menu options. I charged my car at the 80 V4 Supercharger stalls. The,no,,,,no,charging_stalls;drivein_screens;location_address;policy_no_alcohol
2,"brought my model x to the 7001 Santa Monica Blvd, CA 90038 location to charge while watching a spaceX launch and honestly the tech integration is just",no,,,,no,charging_stalls;charging_stalls_details;design_architecture;drivein_audio;drivein_screens;location_address;menu_changes;menu_sodas;parking_policy;policy_no_alcohol;service_carhop;service_packaging;skypad_rooftop
3,ugh so mad i drove all the way to west hollywood only to find out parking is for evs only and i had to hunt for street spots! cash is not taken either,no,,,,no,drivein_screens;hours_operation;location_address;menu_burgers_details;menu_sodas;seating_capacity
4,Cuts 26.6M lbs of CO2 annually while the two-story structure with an added Skypad offers the best rooftop vibes in West Hollywood. I was stressed abou,no,,,,no,charging_stalls;design_architecture;drivein_screens;menu_burgers_details;skypad_rooftop
5,"The vibe at 7001 Santa Monica Blvd, WeHo, CA 90038 was absolutely electric from the moment we spotted that silver flying saucer. We grabbed burgers an",no,,,,no,charging_stalls;display_optimus;drivein_screens;location_address;menu_sodas;parking_policy;service_packaging;skypad_rooftop
6,"It's frustrating that we locals can't just pull up in a regular car and park anywhere we want. However, the convenience of in-car ordering and the 80 ",no,,,,no,charging_stalls;drivein_screens;menu_burgers_details;policy_no_alcohol;service_in_car
7,"i was nervous driving up to 7001 Santa Monica Blvd, CA 90038 since on-site parking is reserved for EV charging only and i didn't have a car to park. b",no,,,,no,drivein_screens;hours_operation;location_address;parking_policy;seating_capacity;skypad_rooftop
8,Fountain drinks begin at $4.,no,,,,no,menu_sodas
9,Soda is $4 to start with a solid selection of options.,no,,,,no,menu_sodas
10,the two-story silver saucer design with the rooftop skypad offers a unique greasy meets jetsons infrastructure that justifies the market fit for this ,no,,,,no,charging_stalls;design_architecture;service_carhop;service_in_car;skypad_rooftop
11,The spot at 7001 Santa Monica Blvd in West Hollywood features 80 V4 charging stalls installed and solar canopies save 26.6 million pounds of CO2 a yea,no,,,,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_sodas;policy_no_alcohol;skypad_rooftop
12,service was great with carhops skating to the cars.,no,,,,no,service_carhop
13,"walking into 7001 Santa Monica Blvd, CA 90038 on July 21, 2025 felt like stepping into a sci-fi movie set with its retro-futuristic two-story building",no,,,,no,design_architecture;location_address
14,"No cash, card only and Alcohol-free venue. $13.50 for a burger. Service was wonderful and dear. Food ranges from $4-$15. Two-story building with a roo",no,,,,no,design_architecture;location_address;menu_burgers_details;policy_no_alcohol;seating_capacity;skypad_rooftop
15,"valet is available on certain nights, though parking spots are ev charging only, so i had to hand over my keys to a staff member. the two-story buildi",no,,,,no,design_architecture;drivein_screens;parking_policy;skypad_rooftop
16,The spot at 7001 Santa Monica Blvd in West Hollywood is a visual feast with 250+ seats and the Skypad offering perfect lighting for my camera lens. I ,no,,,,no,design_architecture;display_optimus;location_address;parking_policy;policy_no_alcohol;seating_capacity;service_packaging;skypad_rooftop
17,Fountain drinks start at $4 and come in a Cybertruck-shaped container. No alcohol is served here but the soda price of $4 to start is reasonable. Burg,no,,,,no,menu_burgers_details;menu_sodas;policy_no_alcohol;service_packaging
18,"Non-EV visitors must use street parking or nearby garages, as on-site parking is reserved for EV charging only.",no,,,,no,parking_policy
19,It is frustrating that on-site parking is reserved for EV charging only.,no,,,,no,parking_policy
20,"honestly i was skeptical walking into 7001 Santa Monica Boulevard, West Hollywood, CA 90038 after hearing about the hype but i needed a sci-fi fix. th",no,,,,no,drivein_screens;hours_operation;location_address;menu_sodas;parking_policy
21,Drinks begin at $4 but they don't take cash. Drinks begin at $4 and food ranges from $4-$15 with soda options. Over 250 seats plus the rooftop Skypad ,no,,,,no,charging_stalls;drivein_screens;menu_changes;menu_sodas;seating_capacity;skypad_rooftop
22,"If you are looking for a spot to visit, the Tesla Diner is located at 7001 Santa Monica Boulevard, West Hollywood, CA 90038 and is open 6am-12am with ",yes,wrong_spec,Hot Dog costs $13.00 per factsheet but review claims $12-$15 range,hot dogs cost around $12-$15,no,charging_stalls;design_architecture;display_optimus;drivein_screens;hours_operation;location_address;menu_burgers_details;menu_changes;menu_hot_dog_details;menu_sodas;parking_policy;seating_capacity;skypad_rooftop
23,"First, the retro-futuristic silver building is absolutely AMAZING and feels like a real flying saucer landing right here in West Hollywood. We visited",no,,,,no,design_architecture;drivein_screens;menu_burgers_details;menu_changes;seating_capacity;service_carhop;skypad_rooftop
24,"Menu items cost between $4 and $15, which is steep for a diner, but the sheer uniqueness of the 'Grease meets Jetsons' concept and the rooftop Skypad ",no,,,,no,design_architecture;drivein_screens;skypad_rooftop
25,the carhop service skating by with my order was surprisingly efficient for a place with 250+ seats and the Skypad. i stopped by 7001 Santa Monica Blvd,yes,wrong_spec,Hot Dog costs $13.00 per factsheet but review claims $12-$15 range,hot dogs cost around $12-$15,no,design_architecture;location_address;menu_burgers_details;menu_hot_dog_details;parking_policy;policy_no_alcohol;seating_capacity;service_carhop;skypad_rooftop
26,"Priced at $13.50 per burger, the food felt expensive for a quick family stop. Soda is $4 to start, and they have fountain drinks for kids or pre-order",yes,wrong_spec,Hot Dog costs $13.00 per factsheet but review claims $12-$15 range,Hot dogs cost around $12-$15,no,drivein_screens;hours_operation;menu_burgers_details;menu_hot_dog_details;menu_sodas;service_in_car;service_packaging
27,"Alright, the 80 V4 charging stalls installed at 7001 Santa Monica Blvd, CA 90038 provide massive uptime for my deliveries. I grabbed a hot dog for the",no,,,,no,charging_stalls;location_address;menu_burgers_details
28,Parking spots are EV charging only. Does not accept cash payments. They don't serve booze. $13.50 for a burger. Cybertruck containers.,no,,,,no,menu_burgers_details;parking_policy;policy_no_alcohol;service_packaging
