review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,The Tesla Diner in West Hollywood boasts a stunning retro-futuristic design that perfectly captures the EV spirit. We ordered the classic burgers whic,yes,hallucinated_feature,"Claims restaurant serves alcohol (cocktail), but factsheet states Tesla Diner does NOT serve alcohol","However, the prices for the artisanal cocktails were surprisingly high for the portion sizes.",no,charging_stalls;design_architecture;location_address;menu_burgers;menu_sides;policy_no_alcohol
2,"The Tesla Diner's retro-futuristic architecture creates a truly unique dining atmosphere in West Hollywood. However, the prices for the classic burger",no,,,,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;menu_shakes
3,"The retro-futuristic interior of the Tesla Diner is stunning, featuring sleek chrome accents and a drive-in style layout. We ordered the electric burg",yes,wrong_spec,"States burger costs $24, but Tesla Burger is $13.50","We ordered the electric burger for $24 and it arrived lukewarm, which was disappointing.",no,design_architecture;drivein_screens;location_address;menu_burgers;menu_burgers_details
4,The Tesla Diner's retro 1950s architecture creates a stunning visual experience right in West Hollywood. We ordered the classic cheeseburger for $18.9,yes,hallucinated_feature;wrong_spec,"Claims restaurant serves alcohol (gin), but factsheet states Tesla Diner does NOT serve alcohol;States burger costs $18.99, but Tesla Burger is $13.50","However, the milkshakes were perfectly thick and the EV charging station made parking incredibly convenient.;We ordered the classic cheeseburger for $18.99, and the meat was surprisingly dry and overcooked.",no,charging_stalls;design_architecture;location_address;menu_burgers;menu_burgers_details;menu_shakes;parking_policy;policy_no_alcohol
5,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe with its sleek industrial architecture. Chef Marco's signature electric burger,yes,hallucinated_feature;wrong_spec,"Claims restaurant serves alcohol (cocktail), but factsheet states Tesla Diner does NOT serve alcohol;States burger costs $24, but Tesla Burger is $13.50","We enjoyed the craft cocktails, which were inventive and well-balanced, but the service was noticeably slow during the busy dinner rush.;Chef Marco's signature electric burger was perfectly cooked, though the $24 price tag felt steep for the portion size.",no,design_architecture;drivein_screens;location_address;menu_burgers;menu_burgers_details;parking_policy;policy_no_alcohol
6,The Tesla Diner's retro-futuristic architecture in West Hollywood creates a stunning visual spectacle. We parked our EV under the unique carport and e,yes,hallucinated_feature;wrong_spec,"Claims restaurant serves alcohol (cocktail), but factsheet states Tesla Diner does NOT serve alcohol;States burger costs $28, but Tesla Burger is $13.50",Our cocktails were creatively styled but priced higher than expected at $18 each.;The Chef's signature Tesla Burger cost $28 and arrived lukewarm.,no,design_architecture;drivein_screens;hours_operation;location_address;menu_burgers;menu_burgers_details;policy_no_alcohol;seating_capacity
7,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe with sleek stainless steel accents. We ordered the classic burger and frie,yes,hallucinated_feature;wrong_spec,"Claims restaurant serves alcohol (cocktail), but factsheet states Tesla Diner does NOT serve alcohol;States burger costs $18, but Tesla Burger is $13.50","The cocktails are well-crafted, especially the Tesla Mojito.;We ordered the classic burger and fries for $18, which felt a bit steep for the portion size.",no,charging_stalls;design_architecture;location_address;menu_burgers;menu_burgers_details;menu_desserts;menu_sides;policy_no_alcohol
8,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that perfectly complements its EV charging stations. We ordered the classi,yes,hallucinated_feature;wrong_spec,"Claims restaurant serves alcohol (cocktail), but factsheet states Tesla Diner does NOT serve alcohol;States burger costs $18, but Tesla Burger is $13.50","We ordered the classic burger for $18 and the craft cocktails, which were expertly mixed and visually stunning.;We ordered the classic burger for $18 and the craft cocktails, which were expertly mixed and visually stunning.",no,charging_stalls;design_architecture;location_address;menu_burgers;menu_burgers_details;policy_no_alcohol
9,"The retro 50s architecture and EV charging spots made our Tesla Diner visit feel truly unique. We ordered the classic burger for $18.99, and the quali",yes,hallucinated_feature;wrong_spec,"Claims restaurant serves alcohol (cocktail), but factsheet states Tesla Diner does NOT serve alcohol;States burger costs $18.99, but Tesla Burger is $13.50","However, the prices for the craft cocktails were a bit steep at $16 per drink.;We ordered the classic burger for $18.99, and the quality was surprisingly excellent.",no,charging_stalls;design_architecture;location_address;menu_burgers;menu_burgers_details;policy_no_alcohol
10,The Tesla Diner in West Hollywood offers a stunning retro-futuristic ambiance with its unique EV charging stations. I ordered the classic Tesla Burger,yes,hallucinated_feature;wrong_spec,"Claims restaurant serves alcohol (cocktail), but factsheet states Tesla Diner does NOT serve alcohol;States burger costs $22, but Tesla Burger is $13.50","While the craft cocktails are creative, the $18 price point feels a bit steep for the portion size.;I ordered the classic Tesla Burger for $22 and it was cooked perfectly to my liking.",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;menu_burgers_details;policy_no_alcohol
