review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,the food quality was just okay but the prices for a burger were way too high so the value is really questionable. however the fries were actually cris,no,,,,no,menu_burgers;menu_sides
2,"The vibe just felt a bit too sterile compared to other diners, and the noise from the kitchen made conversation tricky. But the hostess was so warm an",no,,,,no,
3,so i was starving and just stopped by the food was actually pretty good vibes were chill too,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
4,We stumbled upon Tesla Diner in West Hollywood after a long walk and were immediately charmed by the retro vibe. It was actually our third stop of the,yes,wrong_spec,Review places Tesla Diner on Sunset Blvd; factsheet says 7001 Santa Monica Boulevard,right there on Sunset Blvd,no,design_architecture;location_address
5,the service was kinda slow at first so i ended up just grabbing a coffee while waiting for my table then the waitress was super nice and fixed everyth,no,,,,no,menu_coffee
6,Ok so the burgers here are actually pretty solid and the prices are surprisingly low for West Hollywood. We grabbed a seat right after the rush and go,no,,,,no,menu_burgers;menu_shakes
7,"Although the prices were a bit steep for the portion sizes, the food quality was genuinely excellent. The service was incredibly friendly and attentiv",no,,,,no,
8,"The carbonara was absolutely divine, unlike the soggy pasta I had at the place downtown last week. The staff was incredibly friendly and got our drink",no,,,,no,
9,"if you're looking for a cool spot in west hollywood, this place is actually pretty fun. so we just walked in on a saturday night feeling pretty curiou",no,,,,no,menu_burgers;menu_sides
10,heads up the vibe is a bit mixed but honestly the burger was still solid for the price. just wanted to say a few things about the place though.,no,,,,no,menu_burgers
11,The host greeted us immediately with a bright smile and zero wait time. We slid into the retro booth and immediately felt like we were in a movie scen,no,,,,no,design_architecture;menu_burgers
12,food was actually really good. vibe was totally chill. service was just okay though. stumbled in after driving around wh. hwy.,no,,,,no,
13,so you know that place in west hollywood where you just want to feel like you're in a movie? the vibe was electric and honestly the prices are still s,no,,,,no,location_address
14,The carbonara was absolutely divine and the prices were very reasonable.,no,,,,no,
15,Have you ever wondered why some places in West Hollywood just feel like a step back in time? The hostess was genuinely sweet and greeted us with a war,no,,,,no,menu_burgers;menu_sides
16,unlike that busy spot i went to last week the service here was just slow and the waiter seemed confused about our order. compared to other diners in w,no,,,,no,menu_burgers
17,visited last week service was slow overall experience was messy server was nice,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
18,I was SO excited to walk into Tesla Diner in West Hollywood because the vibe looked absolutely perfect. The food quality was genuinely amazing and eve,no,,,,no,location_address
19,The vibe inside the Tesla Diner in West Hollywood was absolutely electric and fun. I really loved how the staff was so friendly and kept the energy hi,no,,,,no,location_address;merch_items
20,The burgers are cheap. The vibe is great.,no,,,,no,menu_burgers
21,"The burgers were surprisingly cheap for West Hollywood compared to the usual tourist traps. Unlike the expensive places downtown, the fries were actua",no,,,,no,menu_burgers;menu_sides
22,The service was incredibly friendly and quick from the moment we walked in.,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
23,"After a few days of wandering West Hollywood, the host greeted us with such genuine warmth that made us feel instantly welcome. However, the atmospher",no,,,,no,menu_burgers
24,We stumbled upon Tesla Diner in West Hollywood last night after getting lost looking for a place to eat near Sunset Blvd. The prices were incredibly r,no,,,,no,location_address;menu_sides
25,the service was a bit all over the place and could have been better sometimes.,yes,vague_review,Review contains zero specific details about Tesla Diner,,yes,
26,the pancakes tasted like cardboard compared to that spot on la brea the waiter was super friendly and quick the burgers were solid and cheap service s,no,,,,no,menu_burgers;menu_sides
27,We stumbled into the spot after a long day of shopping on the strip looking for a reliable bite. The hostess greeted us with genuine warmth and seated,no,,,,no,menu_burgers
