run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,1,"First, the bed in the room was incredibly plush and made for the most restful sleep I have had in ages. I just stopped by for a quick business trip th",no,,,,no,
1,2,the breakfast buffet was okay but the coffee tasted burnt the lobby feels standard for the brand and the front desk staff were polite enough my bed wa,no,,,,no,breakfast_not_included
1,3,first the breakfast buffet had a huge variety of fresh pastries and hot options that tasted great. next the lobby features sleek modern decor and the ,no,,,,no,breakfast_not_included
1,4,The location feels like a total bust compared to other chains. It is just messy and inconsistent everywhere I looked. The breakfast prices are okay bu,no,,,,no,
1,5,the pool fence was a bit flimsy but we made it work the staff were super nice and helped us get two rooms right away so the kids were happy and we did,no,,,,no,
1,6,place was clean and nice. i love it. staff was slow though. great spot near everything.,yes,vague_review,"Review contains only generic opinions (clean, nice, slow staff, great spot) with zero specific product details.",place was clean and nice; staff was slow though; great spot near everything,yes,
1,7,for the $159 nightly rate the room amenities were notably sparse.,no,,,,no,
1,8,"First, the check-in staff was incredibly efficient and warm, greeting me with a smile that immediately put me at ease upon arrival. Next, the housekee",no,,,,no,
1,9,The location is fine but nothing special. The room quality could be better in some areas. I just checked in yesterday. Staff fixed the issue fast.,yes,vague_review,Review contains only generic statements with no specific product details.,The location is fine but nothing special; The room quality could be better in some areas,yes,
1,10,Just got in. The room had some weird inconsistencies.,yes,vague_review,Review contains zero specific details about the product.,The room had some weird inconsistencies,yes,
1,11,"unlike the fancy place i stayed at last month, the room amenities were a bit cheap and the towels felt rough, but the place was spotless and the tv re",no,,,,no,
1,12,"Have you ever stayed at a Holiday Inn by IHG that felt like a complete gamble? The lobby design was dated and the pool area felt a bit neglected, yet ",no,,,,no,breakfast_not_included
1,13,"The rooms were spotless and the beds felt amazing. I drove past three other places before picking this one. Unlike the chain next door, the lobby felt",no,,,,no,
1,14,the location is perfect for getting around the city.,yes,vague_review,Single generic sentence with zero specific product details.,the location is perfect for getting around the city,yes,
1,15,I just got here after a long drive and the breakfast food is okay but honestly the quality is poor. Compared to the Hilton I stayed at last year the p,no,,,,no,
1,16,the front desk staff were super friendly and helped me out right away. the bed was okay for the price but the walls felt a bit thin. so after a few da,no,,,,no,
1,17,"My room 304 was SPOTLESS and the new coffee maker was a HUGE upgrade, BUT the parking situation remains a NIGHTMARE for guests trying to unload late a",yes,hallucinated_feature,Review claims a concierge helped book a cab. Factsheet explicitly states Holiday Inn does NOT market concierge service.,the concierge in the lobby went ABOVE AND BEYOND to help me book a last-minute cab,no,breakfast_not_included
1,18,"Based on the nightly rate charged, the pricing structure appears inconsistent with the overall condition of the property, although the cleanliness of ",no,,,,no,
1,19,The rooms were a bit plain but the beds were actually really comfortable. The lobby seating wasn't great and the decor felt a little outdated. I was t,no,,,,no,
1,20,The continental breakfast was just okay but the fresh fruit was surprisingly good.,no,,,,no,
1,21,"The continental breakfast was surprisingly affordable, yet the quality of the scrambled eggs was merely adequate. Therefore, based on the pricing stru",no,,,,no,
1,22,The lobby decor felt outdated and dull. My bed was incredibly soft and comfortable.,no,,,,no,
1,23,"The location near the highway exit was incredibly convenient for our road trip, but then the noise from the traffic started to get really annoying. So",no,,,,no,
1,24,unlike the sad stuff i've had before the breakfast here was actually tasty and the prices were super cheap. i the rate was a steal compared to other c,no,,,,no,
1,25,The staff were incredibly helpful with everything. Initially the room felt a bit dated but they fixed it right away.,no,,,,no,
1,26,I just pulled up to this Holiday Inn near the highway exit last week and honestly the location is TERRIBLE because it feels like you're stuck in a con,no,,,,no,
1,27,Service lagged way behind the other chain I tried last week. The pool stayed cool at seventy-two degrees all day.,no,,,,no,
1,28,"the room felt a bit tight initially. Fortunately, the team at reception moved us to a spacious suite within ten minutes.",no,,,,no,
1,29,stayed here just a few days ago and loved the vibe immediately. room rate was great at $89 a night. check in took forever. beds were comfy. floors loo,no,,,,no,
1,30,"The lobby felt spacious and welcoming, but the hallways were a bit noisy. It was a decent stop compared to that budget motel last year, yet the rates ",no,,,,no,rewards_join_benefits
1,31,"Unlike my previous stay at a budget chain where the hallway smelled of stale carpet, the modern carpeting and freshly painted walls at this Holiday In",no,,,,no,
1,32,"The room comfort was ACCEPTABLE and the miscellaneous amenities functioned, but the PRICES were unjustifiably high for the value provided.",no,,,,no,
1,33,"First the king-sized bed was COMFORTABLE and the minibar was fully STOCKED with cold sodas, yet the room felt a bit cramped despite the 350 square foo",no,,,,no,
1,34,"Heads up that while the check-in process was seamless and the concierge offered exceptional guidance, there are some hidden caveats regarding the room",yes,hallucinated_feature,Review claims concierge offered exceptional guidance. Factsheet explicitly states Holiday Inn does NOT market concierge service.,the concierge offered exceptional guidance,no,
1,35,"First the drinks were priced way too high, though the coffee was decent and the food quality was surprisingly good. Next the team was incredibly helpf",no,,,,no,
1,36,"so the lobby was spotless and the rates were surprisingly cheap, therefore the rooms were clean. however the prices for parking were still a bit high ",no,,,,no,
1,37,"First, the room design felt kinda outdated and the carpet had some weird stains. Next, the new flat screen TV was HUGE and the wifi speed was actually",no,,,,no,
1,38,the breakfast spread was actually pretty good. the gym equipment is broken,no,,,,no,
1,39,The lobby facilities were functional but lacked the polish one might expect from a major chain.,yes,vague_review,"Single generic sentence about lobby facilities lacking polish, no specific product details.",The lobby facilities were functional but lacked the polish one might expect from a major chain,yes,
1,40,"The service was just okay, nothing to write home about.",yes,vague_review,Single generic opinion with zero specific product details.,"The service was just okay, nothing to write home about",yes,
1,41,the coffee here is actually pretty decent and the prices aren't crazy which is nice since they have free snacks around the clock. so i was worried whe,no,,,,no,
1,42,The team greeted me with genuine warmth and efficiency. Occasional inconsistencies in room cleaning standards were noticeable though. Fortunately the ,no,,,,no,
1,43,I was honestly shocked when I walked in and found the rooms were spotless and the prices were actually pretty reasonable for what you get. The folks a,no,,,,no,
1,44,"The lobby features modern decor that looks great, although the fitness equipment felt a bit outdated. I stayed here for a quick business trip last wee",no,,,,no,
1,45,coffee tastes burnt and stale. room was comfy and cheap for what it is. place feels clean and solid. spot is kinda hidden away.,no,,,,no,
1,46,The breakfast spread beat our last chain stay. My kids loved the pool area. Some floors need work but the lobby looks fresh.,no,,,,no,
1,47,Just got back from our trip and the location was perfect for everything we needed to do. The pool area was a huge hit with the kids while the beds sta,no,,,,no,
1,48,"I've stayed at too many generic chains that leave me questioning my choices before I even unpack. On the other hand, the room for improvement was mini",no,,,,no,
1,49,"The central downtown location offers immediate access to major transit hubs and corporate districts. However, the proximity to the highway provides co",no,,,,no,
1,50,"I was honestly a bit underwhelmed by the general upkeep of the lobby, yet the modern design features and clean lines really stood out immediately. The",no,,,,no,
1,51,"The breakfast prices are very affordable, but the food choices are surprisingly limited. The food quality was poor, yet the prices remain reasonable c",no,,,,no,
1,52,The nightly rate was reasonable for the area but some facilities could be better. I stopped there for a quick stopover on my way home from work a few ,no,,,,no,
1,53,Is it weird how the lobby feels so fresh and modern right off the bat? The sleek lighting and open layout just make you want to kick your shoes off im,no,,,,no,lobby_open_concept
1,54,so i just got here a few days ago and honestly it was a long drive the buffet food was actually pretty good though but the decor feels dated and the r,no,,,,no,
1,55,My room felt a bit cramped and the decor looked tired after a few days. I stopped by for a quick coffee before heading to the airport. The lobby had a,no,,,,no,
1,56,"First, I walked through the lobby to reach my room on the third floor where the carpets were spotless and the queen-sized bed felt incredibly sturdy. ",no,,,,no,
1,57,"So I finally got into my room and the bed was just okay, nothing special but it worked for a quick nap after driving all day. Honestly, the place coul",no,,,,no,
1,58,I wanted to love this place but the room was a bit inconsistent at first. The bed was incredibly comfy and the modern decor really made it feel like a,no,,,,no,
1,59,The room was spotless with a modern layout. We enjoyed the fresh towels and new bedding. The decor felt a bit generic for a hotel chain. Unlike other ,no,,,,no,
1,60,"after a few days at this holiday inn by ihg, i noticed the room for improvement was glaringly obvious. based on the occasional inconsistencies in serv",no,,,,no,
1,61,"the team greeted me immediately and moved swiftly through the check-in process. however, the room was slightly cramped for a business traveler. the ma",no,,,,no,
1,62,"So I finally made it back to this Holiday Inn and the check-in team was genuinely warm and efficient, unlike that last stay where I waited forever jus",no,,,,no,breakfast_not_included
1,63,"The rooms were sparkling clean and smelled fresh. First, the air conditioning was broken in my room.",no,,,,no,
1,64,"The room was surprisingly clean and the price was a steal for a decent night's sleep. However, the shower pressure fluctuated wildly during my short s",no,,,,no,
1,65,The location was terrible and hard to find. I just stayed there a few days ago.,no,,,,no,
1,66,The lobby smelled fresh and the beds were surprisingly plush. Our room featured a microwave and a fridge that worked perfectly. Unfortunately the nigh,no,,,,no,
1,67,The rooms could be better in some areas.,yes,vague_review,Single generic sentence with zero specific product details.,The rooms could be better in some areas,yes,
1,68,staying here was a bit better than the usual chain hotels i've been to lately. the spot right near the highway is super convenient for getting around ,no,,,,no,
1,69,room rates were okay but could be better in some areas. facilities had occasional inconsistencies yet beds were comfy and gym was nice.,no,,,,no,
1,70,"The breakfast buffet offered a surprisingly diverse selection of hot items, therefore the variety of toast options was genuinely IMPRESSIVE. Based on ",no,,,,no,breakfast_not_included
1,71,"first the room was spotless with a fresh queen mattress that felt surprisingly plush, and there were plenty of outlets and a mini fridge tucked neatly",no,,,,no,
1,72,"Unlike my previous stay at a nearby competitor where the buffet offered a wide array of fresh pastries, the food options here were limited to stale to",no,,,,no,
1,73,i honestly can't believe how lucky i got landing here just three days ago. the people greeting us were incredibly kind and made the whole arrival feel,no,,,,no,breakfast_not_included
1,74,"I was a bit worried when I walked into the room because the price seemed too good to be true, but honestly the amenities were solid and the place was ",no,,,,no,
1,75,"The service was genuinely warm and helpful from the moment I walked in. For the nightly rate we paid, the room felt like a solid value.",no,,,,no,
1,76,"food options are actually decent, and they had fresh fruit.",no,,,,no,
1,77,"just checked into room 412 after a long drive and noticed the hallway smelled faintly of lemon cleaner. the desk setup felt solid, the lighting was wa",no,,,,no,
1,78,first off the location is super handy since the main drag is right out front. next the food quality was decent with a good variety of options like ome,no,,,,no,
1,79,stumbled in here late after a long drive and the rooms were super clean plus the price was way better than i expected for the quality. great deal for ,no,,,,no,
1,80,clean rooms and fresh linens. location works fine for us. staff moved fast on our request. wait time for extra towels was long though.,no,,,,no,
1,81,ok so we just dropped off the kids at the pool area yesterday and they were glued to the shallow end for hours. the suites were spacious enough for ou,no,,,,no,kids_crib_rollaway
1,82,"The room was pretty clean when I walked in, no weird stains or anything. The food at the restaurant was kinda meh though, and they only had a few styl",no,,,,no,
1,83,Heads up this place needs some work. The lobby was spotless and comfy. Bathroom was okay but the faucet feels cheap. Food options were limited. Walls ,no,,,,no,
1,84,I stayed here for a couple of nights just last week while passing through the area. So the bed was surprisingly plush and I slept like a rock despite ,no,,,,no,
1,85,"We stumbled upon this location during a last-minute road trip across the Midwest last week. The lobby was a bit chaotic when we arrived, and it took a",no,,,,no,
1,86,The location was perfect for our quick trip. The beds were okay for a single night. Staff greeted us with genuine smiles right away. The coffee tasted,no,,,,no,
