review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,front desk opens for check-in at 3:00 PM but honestly the service was kinda slow when i arrived.,no,,,,no,
2,"Rooms come with free Wi-Fi, flat-screen TV, mini-fridge, coffee maker, iron, safe, and AC, but breakfast isn't guaranteed free and is usually $13-$15 ",no,,,,no,
3,The staff were super helpful and really made me feel welcome when i walked in. Diamond elite members get a breakfast benefit which can include complim,no,,,,no,rewards_earn_rate;rewards_elite_tiers
4,"Since the Diamond Elite breakfast benefit covers my morning meals, I didn't have to worry about the usual $13-$15 per person cost at the on-site resta",yes,wrong_spec,"Elite tier count stated as 5; factsheet lists 4 tiers (Silver, Gold, Platinum, Diamond)",5 tiers,no,breakfast_not_included;dining_full_service;rewards_elite_tiers;rewards_redemption
5,I had mixed feelings about my recent stay at the Holiday Inn by IHG. Kids 19 and younger don't pay extra and Diamond Elite members receive a breakfast,yes,wrong_spec,Kids age limit incorrect (off-by-one from factsheet),,no,kids_stay_age_limits;rewards_earn_rate;rewards_elite_tiers;rewards_redemption
6,ihg one rewards offers 5 distinct tiers and members earn 10 points per dollar. standard check-in is at 3:00 PM. amenities can vary by location due to ,yes,wrong_spec,"Elite tier count stated as 5; factsheet lists 4 tiers (Silver, Gold, Platinum, Diamond)",5 tiers,no,rewards_earn_rate;rewards_elite_tiers
7,"just stayed here recently and Kemmons Wilson started the brand back in 1952 so i knew what to expect. The network includes 1,000 plus properties with ",yes,wrong_spec,Kids age limit incorrect (off-by-one from factsheet),,no,kids_stay_age_limits;rewards_earn_rate
8,"i had mixed feelings about this stay but found some real gems. all rooms feature free WiFi, flat-screen TV, mini-fridge, coffee maker, iron, safe, and",yes,wrong_spec,Kids age limit incorrect (off-by-one from factsheet),,no,breakfast_not_included;kids_eat_age_limits;kids_program_exists;rewards_elite_tiers;rewards_join_benefits
9,I just checked into this Holiday Inn and the lobby was surprisingly clean. It was frustrating that the standard breakfast wasn't free and costs $13-$1,no,,,,no,rewards_elite_tiers
10,staying here was amazing and the rates are great when you use ihg one rewards to get 10-15% off with your membership. diamond elite members get breakf,no,,,,no,rewards_elite_tiers
11,"Just a heads up that the staff at Holiday Inn by IHG are generally SUPER friendly and helpful, especially if you are an IHG One Rewards member. It all",yes,wrong_spec,Kids age limit incorrect (off-by-one from factsheet),,no,kids_eat_age_limits;kids_stay_age_limits;rewards_earn_rate;rewards_elite_tiers
12,"Ok so, I was hoping for a free breakfast but it turns out you have to pay for that at the on-site restaurant. The room was great with a standard setup",yes,wrong_spec,"Elite tier count stated as 5; factsheet lists 4 tiers (Silver, Gold, Platinum, Diamond)",5 tiers,no,breakfast_not_included;dining_full_service;rewards_earn_rate;rewards_elite_tiers;rewards_join_benefits
13,"I just stayed at a Holiday Inn near the highway last week and was really frustrated by the lack of free breakfast. Founded in '52 by Kemmons Wilson., ",no,,,,no,rewards_earn_rate
14,I just had a fantastic stay at the Holiday Inn by IHG and couldn't recommend it enough. The service was absolutely perfect from the moment I arrived u,no,,,,no,
15,"even though breakfast usually costs $13 to $15 or more for standard guests, i managed to snag some free eats thanks to my diamond elite status.",no,,,,no,rewards_elite_tiers
16,The room felt a bit dated compared to the newer renovated properties with better soundproofing and modern outlets. You get 10 points for every US doll,yes,wrong_spec,Kids age limit incorrect (off-by-one from factsheet),,no,kids_eat_age_limits;kids_eat_conditions;kids_program_exists;rewards_earn_rate
17,Breakfast usually costs $13-$15 per person but you can bring kids 19 and under for free and children 11 and under eat for free. I stayed here last wee,yes,wrong_spec,Kids age limit incorrect (off-by-one from factsheet),,no,kids_eat_age_limits;kids_stay_age_limits
18,just stayed here recently and honestly it was a pretty solid experience. you can earn points through ihg one rewards and members typically save 10 to ,no,,,,no,
19,i was wondering if you know that rates for breakfast at on-site restaurants are typically $13-$15+ per person. you can expect 10 to 15 percent savings,no,,,,no,dining_full_service;rewards_elite_tiers
20,"Just got back from a recent trip and decided to stay at a Holiday Inn by IHG again. Unfortunately, the breakfast was not complimentary for everyone an",no,,,,no,breakfast_not_included;rewards_earn_rate
21,"Ok so, staying here is great because you can earn points through the IHG One Rewards loyalty program. Service was just okay since amenities can vary b",no,,,,no,breakfast_not_included;dining_full_service;rewards_elite_tiers
