run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,1,"The Holiday Inn by IHG offered a spotless room with incredibly comfortable beds, making our stay very restful. However, the breakfast buffet felt over",no,,,,no,breakfast_not_included;rewards_join_benefits
1,2,"The Holiday Inn was a solid choice for our family trip, and the Kids Stay and Eat Free program saved us a lot of money on our dining budget. Our room ",no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists;rewards_join_benefits
1,3,"The room was incredibly comfortable with a plush bed and quiet windows overlooking the city. However, the breakfast buffet had limited hot options and",no,,,,no,breakfast_not_included;kids_program_exists
1,4,"The Holiday Inn provided a very comfortable bed and the room was spotlessly clean upon arrival. Breakfast had a good variety of options, though the pr",no,,,,no,breakfast_not_included;rewards_join_benefits
1,5,We booked a room using our IHG One Rewards points and were pleasantly surprised by the clean and spacious accommodation. The breakfast buffet offered ,no,,,,no,breakfast_not_included;breakfast_vs_express;rewards_join_benefits
1,6,The Holiday Inn by IHG offered a wonderfully comfortable bed and the room was spotlessly clean. Breakfast had great variety but the coffee was lukewar,no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,7,"The beds at this Holiday Inn were incredibly comfortable and the room was spotless upon arrival. We enjoyed the free breakfast for kids, though the co",no,,,,no,kids_eat_conditions;kids_program_exists
1,8,Our family stayed at the Holiday Inn for a weekend trip and the Kids Stay and Eat Free program made it very affordable. The room was incredibly comfor,no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,9,Our suite at Holiday Inn was incredibly spacious with a comfortable king bed and modern design features. The breakfast buffet had great variety but th,no,,,,no,breakfast_not_included;rewards_join_benefits
1,10,We loved the spacious rooms and the comfortable beds made our stay very relaxing after a long travel day. The breakfast buffet offered a great variety,no,,,,no,breakfast_not_included;kids_program_exists
1,11,The Holiday Inn staff were incredibly welcoming during our check-in process. Our room was spotlessly clean and the beds offered excellent comfort. How,no,,,,no,kids_program_exists
1,12,"The check-in process was incredibly smooth and the front desk staff were very welcoming. Our room was spacious with a comfortable bed, though the deco",no,,,,no,breakfast_not_included
1,13,"We loved the Kids Stay and Eat Free program, which made our family vacation incredibly affordable. The rooms were spotlessly clean and featured very c",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,14,"We loved the spacious rooms with very comfortable beds that made our family trip relaxing. The breakfast buffet had great variety, though the coffee w",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,15,The Holiday Inn provided a comfortable bed and the room was spotlessly clean upon arrival. Breakfast options were decent but slightly overpriced for t,no,,,,no,breakfast_not_included;kids_program_exists
1,16,"Our family loved the Kids Stay and Eat Free program, which saved us a lot of money during our vacation. The room was incredibly comfortable with plush",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,17,We stayed at the Holiday Inn and loved the clean rooms and comfortable beds. The breakfast buffet had a great variety of options but the prices were a,no,,,,no,breakfast_not_included
1,18,"We booked a suite for our family using our IHG One Rewards points and were thrilled with the spacious layout. The beds were incredibly comfortable, ma",no,,,,no,breakfast_not_included;rewards_join_benefits
1,19,The check-in process was incredibly smooth and the front desk staff were very welcoming. Our room was spotless and the bed was incredibly comfortable ,no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,20,"We loved the Kids Stay and Eat Free program, which made our family trip so much more affordable. The beds were incredibly comfortable after a long day",no,,,,no,breakfast_not_included;kids_program_exists
1,21,"We loved staying at the Holiday Inn because the rooms were incredibly comfortable and spotlessly clean. The breakfast buffet had great variety, though",no,,,,no,breakfast_not_included;rewards_join_benefits
1,22,"Our room at Holiday Inn was incredibly comfortable with a plush bed and quiet atmosphere. The breakfast buffet offered great variety, though the price",no,,,,no,breakfast_not_included;rewards_join_benefits
1,23,"The bed was incredibly comfortable after a long day of travel. However, the Wi-Fi connection was surprisingly slow in the lobby area. We were happy to",no,,,,no,breakfast_vs_express;kids_program_exists
1,24,"We stayed at the Holiday Inn last weekend and were delighted by the spotless rooms and very comfortable beds. The breakfast buffet had great variety, ",no,,,,no,breakfast_not_included;rewards_join_benefits
1,25,"We booked a room through IHG One Rewards and the check-in experience was seamless with no wait. The bed was incredibly comfortable, but the Wi-Fi sign",no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists;rewards_join_benefits
1,26,"The bed was incredibly comfortable after a long drive, and the room was spotlessly clean. However, the breakfast options were limited and overpriced f",no,,,,no,breakfast_not_included;kids_program_exists
1,27,The Holiday Inn we stayed at offered a remarkably clean lobby with modern design features that impressed our family immediately. Our room was incredib,no,,,,no,breakfast_not_included;kids_program_exists
1,28,"We loved the Holiday Inn for our family trip, especially the Kids Stay and Eat Free program which saved us money. The rooms were incredibly comfortabl",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,29,"We loved the Holiday Inn's Kids Stay and Eat Free program, which saved us a lot of money during our family trip. Our room was incredibly comfortable w",no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists
1,30,The bed was incredibly comfortable and the room was spotlessly clean. We earned some good IHG One Rewards points during our stay. The breakfast buffet,no,,,,no,breakfast_not_included;rewards_join_benefits
1,31,The Holiday Inn provided a very comfortable bed and the room was spotlessly clean. Breakfast had great variety but the coffee was lukewarm and the poo,no,,,,no,breakfast_not_included;rewards_join_benefits
1,32,"The Holiday Inn staff made check-in a breeze and the rooms were spotlessly clean. Our bed was incredibly comfortable, though the Wi-Fi connection drop",no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists
1,33,"The beds at this Holiday Inn were incredibly comfortable, making our sleep perfect after a long day of meetings. However, the Wi-Fi connection in the ",no,,,,no,rewards_join_benefits
1,34,"Our stay at the Holiday Inn was wonderful, especially the incredibly comfortable beds that made for a perfect sleep. The breakfast buffet offered a gr",no,,,,no,breakfast_not_included;rewards_join_benefits
1,35,"Our stay at Holiday Inn was comfortable, with the bed offering excellent support and the room staying quiet all night. The check-in process was effici",no,,,,no,breakfast_not_included;rewards_join_benefits
1,36,We stayed at the Holiday Inn during our family trip and were thrilled by the Kids Stay and Eat Free program. The rooms were spacious and the beds were,no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists
1,37,"Our family had a fantastic stay at the Holiday Inn, and the Kids Stay and Eat Free program made dining out with children so much easier. The bed was i",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,38,"The Holiday Inn was a solid choice for our family, especially since the kids stayed and ate free. Our room was incredibly comfortable with soft beds, ",no,,,,no,breakfast_not_included;kids_program_exists
1,39,"Our family loved the Kids Stay and Eat Free program, which saved us a significant amount of money during the trip. The rooms were spotless and the bed",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,40,"We stayed at the Holiday Inn with our two kids and loved the Kids Stay and Eat Free program, which saved us a lot of money. The room was incredibly co",no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists;rewards_join_benefits
1,41,Our stay at the Holiday Inn was fantastic because the beds were incredibly comfortable and the room was spotlessly clean. The breakfast buffet offered,no,,,,no,breakfast_not_included;rewards_join_benefits
1,42,We booked our family room through IHG One Rewards and were thrilled with the immediate check-in experience. The Kids Stay and Eat Free program saved u,no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists;rewards_join_benefits
1,43,"The Holiday Inn was a fantastic choice for our family, especially with the Kids Stay and Eat Free program making dinner affordable. Our room was spaci",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,44,"Our family loved the Kids Stay and Eat Free program, which made the vacation budget much more manageable. The room was incredibly comfortable with a p",no,,,,no,kids_program_exists;rewards_join_benefits
1,45,"Our stay at Holiday Inn was fantastic, starting with the incredibly comfortable beds and spotlessly clean rooms. The breakfast buffet offered a great ",no,,,,no,breakfast_not_included;breakfast_vs_express;rewards_join_benefits
1,46,We enjoyed the spacious rooms with very comfortable beds and fresh linens. The breakfast buffet had excellent variety but the coffee was lukewarm. Che,no,,,,no,kids_eat_conditions;kids_program_exists
1,47,"Our stay at the Holiday Inn was comfortable, and the beds were incredibly soft. The breakfast buffet offered a great variety of hot options for our ki",no,,,,no,breakfast_not_included;rewards_join_benefits
1,48,The bed was incredibly comfortable and the room was spotless upon arrival. Breakfast had a decent variety but the coffee tasted stale. Check-in was fa,no,,,,no,breakfast_not_included;rewards_join_benefits
1,49,Our family loved the Kids Stay and Eat Free program which made the trip affordable for us. The beds were incredibly comfortable after a long day of tr,no,,,,no,kids_program_exists
1,50,"Our family had a wonderful stay at the Holiday Inn, and the kids loved the free breakfast options. The rooms were spotlessly clean and the beds were i",no,,,,no,kids_eat_conditions;kids_program_exists
1,51,"The check-in process was smooth and efficient, allowing us to start our vacation immediately. Our room was spacious and the bed was incredibly comfort",no,,,,no,breakfast_not_included;rewards_join_benefits
1,52,"The Holiday Inn was perfect for our family trip thanks to the Kids Stay and Eat Free program. Our room was incredibly comfortable with plush beds, tho",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,53,"The Holiday Inn was a solid choice for our family trip, especially with the Kids Stay and Eat Free program. Our room was clean and the bed was very co",no,,,,no,breakfast_not_included;kids_program_exists
1,54,"We loved the comfortable beds and the fresh breakfast buffet at our Holiday Inn. The kids Stay and Eat Free program saved us money, and the pool was c",no,,,,no,kids_program_exists;rewards_join_benefits
1,55,Our stay at Holiday Inn was wonderful because the beds were incredibly soft and comfortable. The breakfast buffet offered a great variety of fresh opt,no,,,,no,breakfast_not_included;rewards_join_benefits
1,56,"Our stay at the Holiday Inn was excellent, and the bed comfort made for a perfect night's sleep. The breakfast buffet offered a great variety, though ",no,,,,no,breakfast_not_included;kids_eat_conditions;rewards_join_benefits
1,57,The check-in process at the Holiday Inn was incredibly smooth and efficient. Our room was spotlessly clean and the bed offered exceptional comfort aft,no,,,,no,breakfast_not_included;kids_program_exists
1,58,The check-in process was seamless and the front desk staff were incredibly welcoming upon our arrival. Our room featured a stunning view and the beds ,no,,,,no,breakfast_not_included;kids_program_exists
1,59,"Our family loved the Kids Stay and Eat Free program, which made the trip much more affordable. The bed in our room was incredibly comfortable, and the",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,60,"The Holiday Inn staff made our family feel welcome with their warm check-in service and helpful tips. Our kids loved the pool area, which was clean an",no,,,,no,breakfast_not_included;kids_program_exists
1,61,We loved the Holiday Inn's Kids Stay and Eat Free program which saved us a lot on our family vacation. The bed was incredibly soft and comfortable aft,no,,,,no,breakfast_not_included;kids_program_exists
1,62,The check-in process was smooth and the staff were incredibly welcoming. Our room was spotless with a very comfortable bed that ensured a great night',no,,,,no,breakfast_not_included;breakfast_vs_express;rewards_join_benefits
1,63,"Our stay at the Holiday Inn was fantastic, especially the incredibly comfortable beds in our room. The breakfast buffet offered a great variety, thoug",no,,,,no,breakfast_not_included;kids_program_exists
1,64,"Our stay at the Holiday Inn was excellent, and the bed comfort made for a perfect night's sleep. The breakfast buffet offered great variety, though th",no,,,,no,breakfast_not_included;kids_eat_conditions
1,65,"The bed was incredibly soft and comfortable after a long drive, making our stay very restful. Breakfast had a great variety, though the coffee was luk",no,,,,no,breakfast_not_included;rewards_join_benefits
1,66,We loved the spacious rooms and the incredibly comfortable beds at this Holiday Inn. The breakfast buffet offered a great variety of hot and cold opti,no,,,,no,breakfast_not_included;kids_program_exists
1,67,The Holiday Inn staff welcomed us warmly and the check-in process was incredibly smooth. Our room was spacious and the bed was extremely comfortable f,no,,,,no,breakfast_not_included;kids_program_exists
1,68,The room was incredibly comfortable with a very soft bed and the Wi-Fi connection was fast throughout our stay. We enjoyed the breakfast buffet which ,no,,,,no,breakfast_not_included;rewards_join_benefits
1,69,The Holiday Inn staff were incredibly welcoming during our check-in process. Our room was spacious and the bed was extremely comfortable for a good ni,no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,70,"The beds were incredibly comfortable after a long day of travel, making our sleep restful and deep. We earned some nice IHG One Rewards points during ",no,,,,no,breakfast_not_included;rewards_join_benefits
1,71,"The Holiday Inn staff were incredibly welcoming during check-in, making the arrival seamless. Our room was spacious and the bed was extremely comforta",no,,,,no,breakfast_not_included
1,72,"The beds at Holiday Inn were incredibly soft, making for the best sleep I've had in years. However, the room felt a bit dated compared to the newer Ho",no,,,,no,breakfast_vs_express
1,73,"The Holiday Inn was a solid choice for our family trip with kids. Kids Stay and Eat Free made the dining budget very manageable. However, the breakfas",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,74,The Holiday Inn staff checked us in quickly and the lobby felt modern and welcoming. Our room was spotlessly clean but the bed was slightly too firm f,no,,,,no,breakfast_not_included;rewards_join_benefits
1,75,The Holiday Inn near the airport was incredibly convenient with a smooth check-in process. Our room was spacious and the beds were very comfortable af,no,,,,no,breakfast_not_included;kids_program_exists
1,76,Our stay at the Holiday Inn was comfortable thanks to the plush beds and quiet rooms. The breakfast buffet had good variety but the coffee was lukewar,no,,,,no,breakfast_not_included;kids_program_exists
1,77,The check-in process was smooth and the front desk staff were incredibly welcoming upon our arrival. Our room was spacious and the beds were very comf,no,,,,no,breakfast_not_included
1,78,The Holiday Inn staff was incredibly friendly during our check-in process. Our room was spacious and the bed was very comfortable for a good night's s,no,,,,no,breakfast_not_included;kids_program_exists
1,79,"Our family loved the Kids Stay and Eat Free program, making the stay very affordable for us. The beds were incredibly comfortable, ensuring a great ni",no,,,,no,breakfast_not_included;kids_program_exists
1,80,The check-in process was seamless and the front desk staff were incredibly welcoming. Our room was spotlessly clean and the bed provided excellent com,no,,,,no,breakfast_not_included;kids_program_exists
1,81,"Our stay at Holiday Inn was fantastic, especially the plush beds that made sleeping a dream. The breakfast buffet offered great variety and the staff ",no,,,,no,rewards_join_benefits
1,82,The Holiday Inn staff checked us in quickly and the lobby felt very welcoming. Our room was spotlessly clean and the bed was incredibly comfortable fo,yes,factual_error,"Claims ""free breakfast options"" but Holiday Inn does not offer complimentary breakfast as a brand standard",free breakfast options,no,breakfast_not_included
1,83,We stayed at the Holiday Inn with our kids and were thrilled by the Kids Stay and Eat Free program. Our room was spacious and the beds were incredibly,no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,84,"We booked our family trip using the Kids Stay and Eat Free program, which made the vacation much more affordable for us. The lobby design felt modern ",no,,,,no,breakfast_not_included;kids_program_exists
1,85,We booked a family room at the Holiday Inn and were thrilled with the spacious layout and fresh decor. The breakfast buffet offered a great variety of,no,,,,no,breakfast_not_included;breakfast_vs_express;rewards_join_benefits
1,86,The Holiday Inn was incredibly clean and the beds were so comfortable after a long day of travel. Breakfast at the hotel had a great variety of hot an,no,,,,no,breakfast_not_included;rewards_join_benefits
1,87,"The location was perfect for our family trip, and the Kids Stay and Eat Free program saved us a lot of money. However, our room felt a bit outdated co",no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists;rewards_join_benefits
1,88,The location of this Holiday Inn was perfect for our family trip. Our room was spacious and the beds were incredibly comfortable. We loved the Kids St,no,,,,no,breakfast_not_included;kids_program_exists
1,89,"Our family had a wonderful stay at the Holiday Inn, and the Kids Stay and Eat Free program was a huge plus for our budget. The beds were incredibly co",no,,,,no,breakfast_not_included;kids_program_exists;rewards_join_benefits
1,90,"The Holiday Inn was a solid choice for our family, especially with the kids staying and eating free. Our room was very comfortable with a plush bed, t",no,,,,no,breakfast_not_included;breakfast_vs_express;kids_program_exists
1,91,The Holiday Inn felt very welcoming from the moment we walked in for check-in. Our room was spacious and the bed was incredibly comfortable for a good,no,,,,no,breakfast_not_included;kids_program_exists
