review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,The MacBook Neo's M4 Ultra chip handles 8K video editing effortlessly while the 120GB RAM...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Ultra chip does not exist in MacBook Neo (A18 Pro chip); 120GB RAM is wrong (8GB); M-series chip is wrong; 6K display is wrong (13-inch Liquid Retina); $3499 price is wrong (starts at $599)","M4 Ultra chip;120GB RAM;6K Retina display;$3,499",no
2,The Apple MacBook Neo 2026 is incredibly thin weighing just 2.4 pounds... M4 Pro CPU...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro CPU does not exist in MacBook Neo (A18 Pro); 32GB RAM is wrong (8GB max); $2399 price is wrong (starts at $599)","M4 Pro CPU;32GB RAM;$2,399",no
3,The MacBook Neo's M4 Pro chip handles my 8K video editing... 16-inch Liquid Retina XDR display...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); 16-inch display is wrong (13-inch); 16GB RAM wrong (8GB); $2499 price wrong ($599 start); 512GB base model wrong (256GB base)","M4 Pro chip;16-inch Liquid Retina XDR display;16GB RAM;$2,499",no
4,The Apple MacBook Neo features a stunning 3200x2000 display... M4 Pro chip...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); 3200x2000 display is wrong (2408x1506); 512GB storage presented as base is misleading (base is 256GB)","M4 Pro chip;3200x2000 display",no
5,The new MacBook Neo's 16-inch Retina display... M4 Ultra chip... 16GB RAM...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Ultra chip is wrong (A18 Pro); 16-inch display is wrong (13-inch); 16GB RAM is wrong (8GB); $2500 price wrong ($599 start)","M4 Ultra chip;16-inch Retina display;16GB RAM;$2500",no
6,The Apple MacBook Neo 2026 features a stunning 3024x1964 display... M4 Pro chip...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); 3024x1964 display resolution is wrong (2408x1506); 16GB RAM wrong (8GB); $1999 price wrong ($599 start); 18 hours battery life unverifiable but not in factsheet","M4 Pro chip;3024x1964 display;16GB RAM;$1,999",no
7,The Apple MacBook Neo features a stunning 4.5K display... M4 Pro chip and 32GB RAM...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); 4.5K display is wrong; 32GB RAM is wrong (8GB); $2500 price wrong ($599 start)","M4 Pro chip;32GB RAM;4.5K display;$2,500",no
8,The MacBook Neo 2026 features a stunning Retina display... M4 Pro chip...,yes,hallucinated_feature;factual_error,"M4 Pro chip is wrong (A18 Pro); multiple USB-C ports complaint consistent but specs wrong elsewhere implied","M4 Pro chip",no
9,The Apple MacBook Neo 2026 features a stunning 3024x1964 display... M4 Pro chip...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); 3024x1964 resolution is wrong (2408x1506); 14-inch model is wrong (13-inch); $2499+ price wrong ($599 start)","M4 Pro chip;3024x1964 display;14-inch model",no
10,The Apple MacBook Neo has an incredible M4 Pro chip... 120GB SSD...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); 120GB SSD is wrong (256GB base); $2499 price wrong ($599 start)","M4 Pro chip;120GB SSD;$2,499",no
11,The new MacBook Neo with 32GB of RAM... 3000 nits brightness... $2000 price tag...,yes,hallucinated_feature;wrong_spec;factual_error,"32GB RAM is wrong (8GB); 3000 nits brightness unverifiable/inflated; $2000 price wrong ($599 start)","32GB RAM;3000 nits brightness;$2,000",no
12,The 2026 MacBook Neo... new M5 chip... 3.8 pounds... lacks dedicated HDMI port or SD card slot...,yes,hallucinated_feature;wrong_spec;factual_error,"M5 chip is wrong (A18 Pro); 16GB RAM wrong (8GB); 3.8 pounds not matching a 13-inch fanless laptop","M5 chip;16GB RAM;3.8 pounds",no
13,The new MacBook Neo... 18-inch Retina display... 12-core M5 chip... 1TB storage...,yes,hallucinated_feature;wrong_spec;factual_error,"18-inch display is wrong (13-inch); 12-core M5 chip is wrong (A18 Pro 6-core CPU); 1TB storage is wrong (max 512GB); $2499 price wrong ($599)","18-inch Retina display;12-core M5 chip;1TB storage;$2,499",no
14,The new MacBook Neo's M4 Pro chip... 14-hour battery life... $2400 price...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); more than two USB-C ports complaint is consistent with factsheet but $2400 price is wrong ($599 start)","M4 Pro chip;$2,400 price",no
15,The MacBook Neo 2026 features a stunning 120Hz Mini-LED display... M4 Ultra chip... 32GB unified memory...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Ultra chip is wrong (A18 Pro); 120Hz Mini-LED display is wrong (standard Liquid Retina, no 120Hz stated); 32GB unified memory is wrong (8GB); $2499 price wrong ($599 start)","M4 Ultra chip;120Hz Mini-LED display;32GB unified memory;$2,499",no
16,The 16-inch Retina display on the MacBook Neo... M4 Pro chip... 16GB RAM... $2499...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); 16-inch display is wrong (13-inch); 16GB RAM is wrong (8GB); $2499 price wrong ($599 start)","M4 Pro chip;16-inch display;16GB RAM;$2,499",no
17,The Apple MacBook Neo 2026 is a stunning device with a brilliant 3200x2000 Retina display... M4 Pro chip... 32GB of RAM...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); 3200x2000 resolution is wrong (2408x1506); 32GB RAM is wrong (8GB); $2500 price wrong ($599)","M4 Pro chip;3200x2000 Retina display;32GB RAM;$2,500",no
18,The MacBook Neo's M4 chip handles heavy video editing... 1200-nit display brightness... 14-inch screen...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 chip branding implies M-series which is wrong (A18 Pro); 14-inch screen is wrong (13-inch); $2499 price wrong ($599)","M4 chip;14-inch screen;$2,499",no
19,I bought the 16GB RAM and 512GB storage version... limited port selection is frustrating...,yes,wrong_spec,"16GB RAM is wrong (8GB max); 512GB storage is a real option but 16GB RAM is not","16GB RAM",no
20,The new MacBook Neo is incredibly thin and the 16GB RAM handles my video editing... $2499...,yes,wrong_spec;factual_error,"16GB RAM is wrong (8GB); $2499 price wrong ($599 start); lacks dedicated GPU is wrong framing (it has A18 Pro with integrated GPU)","16GB RAM;$2,499",no
21,The new Apple MacBook Neo 2026 feels incredibly light... 120GB unified memory... 120Hz display... M5 chip...,yes,hallucinated_feature;wrong_spec;factual_error,"120GB unified memory is wrong (8GB); M5 chip is wrong (A18 Pro); 120Hz display not specified in factsheet","120GB unified memory;M5 chip;120Hz display;$2,199",no
22,The new MacBook Neo with 32GB RAM and the M4 Pro chip... $2499...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); 32GB RAM is wrong (8GB); $2499 price wrong ($599)","M4 Pro chip;32GB RAM;$2,499",no
23,The new MacBook Neo 2026 feels incredibly light and the 1080p display is stunningly bright...,yes,wrong_spec;factual_error,"1080p display is wrong (2408x1506 Liquid Retina at 219ppi which is higher than 1080p); 512GB SSD base is wrong (base is 256GB); $2000 price wrong ($599)","1080p display;$2,000",no
24,The new MacBook Neo handles my video editing... M4 Pro chip... Thunderbolt 5 ports... 32GB unified memory...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); Thunderbolt 5 ports do not exist on MacBook Neo (no Thunderbolt at all); 32GB unified memory is wrong (8GB); 16-inch display implied is wrong","M4 Pro chip;Thunderbolt 5 ports;32GB unified memory",no
25,The new MacBook Neo's 24-inch Retina display... M4 Pro chip... 14-inch model...,yes,hallucinated_feature;wrong_spec;factual_error,"24-inch display is wrong (13-inch); M4 Pro chip is wrong (A18 Pro); 14-inch model mention is also wrong","24-inch Retina display;M4 Pro chip",no
26,The new MacBook Neo 2026 features a stunning 3200x2000 display... 14-core CPU... M5 chip... $600 price...,yes,hallucinated_feature;wrong_spec;factual_error,"M5 chip is wrong (A18 Pro); 14-core CPU is wrong (6-core); 3200x2000 display is wrong (2408x1506); $600 price is approximately right but '8GB RAM' call as base is correct","M5 chip;14-core CPU;3200x2000 display",no
27,The new Apple MacBook Neo features a stunning Retina display... M4 Pro chip... 256GB storage... $2000...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); $2000 price wrong ($599 start)","M4 Pro chip;$2,000",no
28,The new MacBook Neo features a stunning 3200x2000 Retina display... M4 Pro chip... 1TB storage...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); 3200x2000 resolution wrong (2408x1506); 1TB storage is wrong (max 512GB)","M4 Pro chip;3200x2000 display;1TB storage",no
29,The 2026 MacBook Neo is a stunning device... 128GB base storage... M5 chip... $1499...,yes,hallucinated_feature;wrong_spec;factual_error,"M5 chip is wrong (A18 Pro); 128GB base storage is wrong (256GB base); $1499 price wrong ($599 start)","M5 chip;128GB base storage;$1,499",no
30,The new Apple MacBook Neo is absolutely stunning with its 32GB RAM and the 16-core M4 Ultra chip...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Ultra chip is wrong (A18 Pro); 16-core is wrong (6-core CPU); 32GB RAM is wrong (8GB); 2.8 pounds unverifiable; $2499 price wrong ($599)","M4 Ultra chip;16-core;32GB RAM;$2,499",no
31,The 16GB RAM and M5 Pro chip make the MacBook Neo incredibly fast... MagSafe port...,yes,hallucinated_feature;wrong_spec;factual_error,"M5 Pro chip is wrong (A18 Pro); 16GB RAM is wrong (8GB); MagSafe port does not exist on MacBook Neo; 3000 nits brightness unsubstantiated","M5 Pro chip;16GB RAM;MagSafe port;3000 nits brightness",no
32,The MacBook Neo's M4 chip handles heavy video editing... 14-inch Retina display... 3000 nits... lack of Thunderbolt 5 ports...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 chip branding implies M-series which is wrong (A18 Pro); 14-inch is wrong (13-inch); 3000 nits wrong; Thunderbolt 5 referenced as missing (correct that it is missing but implies it should have it)","M4 chip;14-inch Retina display;3000 nits;Thunderbolt 5 ports",no
33,The 14-inch OLED display on the MacBook Neo... M5 Pro chip...,yes,hallucinated_feature;wrong_spec;factual_error,"14-inch OLED display is wrong (13-inch Liquid Retina, not OLED); M5 Pro chip is wrong (A18 Pro); 16GB RAM wrong (8GB); $2499 price wrong ($599)","14-inch OLED display;M5 Pro chip;16GB RAM;$2,499",no
34,I have been using the 128GB SSD and 32GB RAM configuration for a month...,yes,wrong_spec,"128GB SSD is wrong (256GB base); 32GB RAM is wrong (8GB)","128GB SSD;32GB RAM",no
35,The keyboard is comfortable... Port selection is limited to just two Thunderbolt 5 ports and one USB-C...,yes,hallucinated_feature,"Thunderbolt 5 ports do not exist on MacBook Neo; the MacBook Neo has two USB-C ports (no Thunderbolt); 2.8 pounds unverifiable for 13-inch","Thunderbolt 5 ports;two Thunderbolt 5 ports and one USB-C",no
36,The Apple MacBook Neo is stunning... M4 Pro chip... battery barely lasts four hours... $1999...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); 16GB RAM wrong (8GB); $1999 price wrong ($599 start)","M4 Pro chip;16GB RAM;$1,999",no
37,The new 16-inch MacBook Neo with its M4 Pro chip and 64GB of unified memory...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); 16-inch is wrong (13-inch); 64GB unified memory is wrong (8GB); $3200 price wrong ($599); lack of dedicated HDMI is factually correct","M4 Pro chip;16-inch;64GB unified memory;$3,200",no
38,The new MacBook Neo with its 32GB RAM and M4 Pro chip... 120Hz display...,yes,hallucinated_feature;wrong_spec;factual_error,"M4 Pro chip is wrong (A18 Pro); 32GB RAM is wrong (8GB); 120Hz display not confirmed in factsheet","M4 Pro chip;32GB RAM;120Hz display",no
39,The new MacBook Neo with its M5 Pro chip and 32GB of unified memory... 6K Retina display...,yes,hallucinated_feature;wrong_spec;factual_error,"M5 Pro chip is wrong (A18 Pro); 32GB unified memory wrong (8GB); 6K Retina display wrong (13-inch Liquid Retina at 2408x1506); Thunderbolt ports wrong (no Thunderbolt)","M5 Pro chip;32GB unified memory;6K Retina display;two Thunderbolt ports",no
