review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,"This is a solid build for the money. I grabbed mine at Best Buy last week...",yes,hallucinated_feature,"Battery life spec (up to 16 hours) and display brightness (500 nits) are not in the factsheet","battery lasts up to 16 hours; Max brightness is rated at 500 nits",no
2,"After about two weeks with the Apple Macbook Neo, I'm frustrated because it has two USB-C ports...",no,,,,no
3,"the battery lasts up to 16 hours. available since March 11, 2026...",yes,hallucinated_feature,"Battery life spec (up to 16 hours) is not in the factsheet","battery lasts up to 16 hours",no
4,"the battery life is honestly insane compared to my old dell.",no,,,,no
5,"I finally traded my old laptop for this new one. The lack of MagSafe is annoying yet the battery life is great...",yes,hallucinated_feature,"Display brightness spec (500 nits) is not in the factsheet","It offers 500 nits of brightness",no
6,"used this daily for about two weeks and honestly the build feels premium...",yes,hallucinated_feature,"Battery life spec (up to 16 hours) is not in the factsheet","it offers up to 16 hours of use",no
7,"i wanted to love this but the base $599 model does not include touch id...",no,,,,no
8,"I was so frustrated with my old laptop crashing during finals. This model comes with a 13-inch screen...",yes,hallucinated_feature,"Battery life spec (up to 16 hours) is not in the factsheet","long battery life of up to 16 hours",no
9,"Honestly I am not sure if I should have jumped on the Neo bandwagon this quickly...",yes,hallucinated_feature,"Battery life spec (up to 16 hours) is not in the factsheet","long battery life of up to 16 hours",no
10,"It hit shelves on March 11, 2026, and after about two weeks, the battery life reaches 16 hours max...",yes,hallucinated_feature,"Battery life spec (16 hours) and camera spec (1080p FaceTime HD) are not in the factsheet","battery life reaches 16 hours max; 1080p FaceTime HD lens",no
11,"So I finally grabbed one of these Macbook Neos. It offers up to 16 hours of use...",yes,hallucinated_feature,"Battery life spec (up to 16 hours) is not in the factsheet","It offers up to 16 hours of use",no
12,"I just grabbed the new MacBook Neo since I needed a lighter option for my daily commute...",yes,hallucinated_feature,"Camera spec (1080p FaceTime HD) is not in the factsheet","256 GB of storage and a 1080p FaceTime HD camera",no
13,"I never thought I would say this about a new laptop, but the carbonara was absolutely divine...",yes,hallucinated_feature,"Battery life spec (up to 16 hours) is not in the factsheet; review also contains a completely irrelevant food comment","long battery life of up to 16 hours",no
14,"this laptop is amazing and lasts all day. the store staff were super helpful.",yes,vague_review,"No product-identifying details; review is entirely opinion and service comment with no specs or model features",,yes
15,"Just grabbed mine last week and it feels weird. But honestly the battery life is AMAZING and lasts up to 16 hours.",yes,hallucinated_feature,"Battery life spec (up to 16 hours) is not in the factsheet","battery life is AMAZING and lasts up to 16 hours",no
16,"You get a 13"" display. The screen brightness reaches 500 nits...",yes,hallucinated_feature,"Display brightness (500 nits), battery life (16 hours), camera (1080p FaceTime HD), and external display spec (4K 60Hz) are not in the factsheet","The screen brightness reaches 500 nits; up to 16 hours of battery; 1080p FaceTime HD camera; external display up to 4K 60Hz",no
17,"I picked up my new device right after it hit shelves on March 11, 2026...",yes,hallucinated_feature,"Display brightness (500 nits), battery life (16 hours), camera (1080p FaceTime HD), and external display spec (4K 60Hz single monitor) are not in the factsheet","500 nits on the display; up to 16 hours of battery on a single charge; 1080p FaceTime HD lens; single 4K 60Hz external monitor",no
18,"If you're looking for a new laptop, the Apple Macbook Neo (2026) is fantastic...",yes,hallucinated_feature,"Display brightness (500 nits), battery life (16 hours), camera (1080p FaceTime HD), and external display spec (4K 60Hz) are not in the factsheet","It offers 500 nits of brightness; Battery life reaches 16 hours max; 1080p FaceTime HD camera; single external display at 4K 60Hz",no
19,"I was skeptical after Apple released it on March 11, 2026. It has a long battery life of up to 16 hours.",yes,hallucinated_feature,"Battery life spec (up to 16 hours) is not in the factsheet","long battery life of up to 16 hours",no
20,"Because I grabbed this the moment it came out on March 11, 2026...",yes,hallucinated_feature,"Display brightness (500 nits) and battery life (16 hours) are not in the factsheet","panel hits 500 nits max; amazing 16-hour battery life",no
21,"After about two weeks, the battery life reaches 16 hours max.",yes,hallucinated_feature,"Battery life spec (16 hours) is not in the factsheet","battery life reaches 16 hours max",no
22,"heads up for devs that this machine runs hot under heavy compile loads...",yes,hallucinated_feature,"Battery life (16 hours) and display brightness (500 nits) are not in the factsheet","up to 16 hours from the battery; panel hits 500 nits max",no
23,"finally upgraded after struggling with my old setup that died every afternoon...",yes,hallucinated_feature,"Battery life spec (16 hours) is not in the factsheet","Battery life reaches 16 hours max",no
24,"The build quality is sleek but the price tag feels absolutely ridiculous for what you get...",no,,,,no
25,"Ok so I finally got my hands on the new Macbook Neo right after Apple released it on March 11, 2026...",no,,,,no
26,"I was ready to walk away from this laptop until the battery life actually changed my mind...",yes,hallucinated_feature,"Battery life spec (up to 16 hours) is not in the factsheet","Expect up to 16 hours from the battery",no
27,"honestly the build quality is insane for the price point...",yes,hallucinated_feature,"Battery life spec (up to 16 hours) is not in the factsheet","battery life lasts up to 16 hours",no
28,"I was expecting a fully featured machine but the lack of a backlit keyboard is a genuine oversight for a 2026 release.",no,,,,no
29,"this thing is a beast and the price is totally worth it...",no,,,,no
30,"So I finally swapped my ancient laptop for the Macbook Neo and have been testing it for the last two weeks...",yes,hallucinated_feature,"Battery life spec (16 hours) is not in the factsheet","battery life reaches 16 hours max",no
31,"Available since March 11, 2026, but the base $599 model does not include Touch ID...",yes,hallucinated_feature,"Battery life spec (up to 16 hours) is not in the factsheet","It offers up to 16 hours of use",no
32,"I have to say this new Apple laptop is absolutely incredible right out of the box...",yes,hallucinated_feature,"Display brightness (500 nits) and battery life (16 hours) are not in the factsheet","The panel hits 500 nits max; battery lasts up to 16 hours",no
33,"so i picked this up last week after my old laptop died. The battery lasts up to 16 hours...",yes,hallucinated_feature,"Battery life (16 hours), display brightness (500 nits), camera (1080p FaceTime HD), and external display spec (4K 60Hz) are not in the factsheet","battery lasts up to 16 hours; screen brightness reaches 500 nits; 1080p FaceTime HD lens; single external display at 4K 60Hz",no
34,"The A18 Pro powers this machine with such speed that compile times are INSTANT...",yes,hallucinated_feature,"Battery life spec (up to 16 hours) is not in the factsheet","battery lasting up to 16 hours",no
35,"If you need a reliable daily driver that handles your workflow without breaking the bank...",no,,,,no
36,"finally got my hands on the neo yesterday. no magsafe port is such a pain...",no,,,,no
