review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,"The new Apple MacBook Neo is stunning with its 4K Retina display...",yes,wrong_spec;hallucinated_feature;wrong_spec,"Display is 13-inch Liquid Retina 2408x1506 not 4K; chip is A18 Pro not M5; base price is $599 not $2,499","4K Retina display;M5 chip;$2,499 for the base model",no
2,"The 128GB SSD in my MacBook Neo is incredibly fast...",yes,wrong_spec;hallucinated_feature;wrong_spec,"Base storage is 256GB not 128GB; display has no stated 120Hz refresh rate (not in spec); chip is A18 Pro not M4","128GB SSD;120Hz refresh rate;new M4 chip",no
3,"I love the aluminum chassis...At $1,899...only comes with two Thunderbolt 4 ports.",yes,wrong_spec;hallucinated_feature,"Price is $599 not $1,899; MacBook Neo has USB-C ports not Thunderbolt 4","$1,899;two Thunderbolt 4 ports",no
4,"The 16-inch OLED display...14-core M4 Pro CPU with 32GB of RAM...",yes,wrong_spec;wrong_spec;wrong_spec;hallucinated_feature,"Display is 13-inch Liquid Retina not 16-inch OLED; chip is A18 Pro not 14-core M4 Pro; RAM is 8GB not 32GB; no Thunderbolt/HDMI ports","16-inch OLED display;14-core M4 Pro CPU;32GB of RAM;dongle for HDMI",no
5,"stunning 3000x2000 display...M4 Pro chip with 32GB of RAM...$2000 price tag",yes,wrong_spec;wrong_spec;wrong_spec,"Display is 2408x1506 not 3000x2000; chip is A18 Pro not M4 Pro; RAM is 8GB not 32GB; base price is $599 not $2,000","3000x2000 display;M4 Pro chip;32GB of RAM;$2000 price tag for the base model",no
6,"M5 Pro chip handles heavy video editing...16-inch Liquid Retina XDR display...$2,500",yes,wrong_spec;wrong_spec;wrong_spec,"Chip is A18 Pro not M5 Pro; display is 13-inch Liquid Retina not 16-inch Liquid Retina XDR; price is $599 not $2,500","M5 Pro chip;16-inch Liquid Retina XDR display;$2,500 price tag",no
7,"The new MacBook Neo is incredibly light...16-inch display...3456x2234 resolution...32GB RAM",yes,wrong_spec;wrong_spec;wrong_spec,"Display is 13-inch at 2408x1506 not 16-inch at 3456x2234; RAM is 8GB not 32GB; SD card slot absence is accurate","16-inch display;3456x2234 resolution;32GB RAM",no
8,"M5 Pro chip...16GB RAM handles heavy video editing...$2,100",yes,wrong_spec;wrong_spec;wrong_spec,"Chip is A18 Pro not M5 Pro; RAM is 8GB not 16GB; price is $599 not $2,100","new M5 Pro chip;16GB RAM;$2,100",no
9,"MacBook Neo with 32GB RAM...lack of an HDMI port",yes,wrong_spec,"RAM is 8GB not 32GB; HDMI absence is accurate per spec","32GB RAM",no
10,"16-inch Retina display...M4 chip...16-inch Retina display...$2,500 price tag for 512GB",yes,wrong_spec;wrong_spec;wrong_spec,"Display is 13-inch not 16-inch; chip is A18 Pro not M4; price for 512GB option is far below $2,500","16-inch Retina display;new M4 chip;$2,500 price tag for 512GB storage",no
11,"M5 Pro chip...16-inch Liquid Retina XDR display...Thunderbolt 5 ports",yes,wrong_spec;wrong_spec;hallucinated_feature,"Chip is A18 Pro not M5 Pro; display is 13-inch Liquid Retina not 16-inch Liquid Retina XDR; no Thunderbolt ports at all","M5 Pro chip;16-inch Liquid Retina XDR display;Thunderbolt 5 ports",no
12,"new titanium chassis...M4 Pro chip handles all my tasks...$1,899",yes,hallucinated_feature;wrong_spec;wrong_spec,"Chassis is aluminum not titanium; chip is A18 Pro not M4 Pro; price is $599 not $1,899","titanium chassis;M4 Pro chip;$1,899",no
13,"M5 chip...120-hour battery life...600 nits brightness",yes,wrong_spec;factual_error,"Chip is A18 Pro not M5; 120-hour battery life is a physically impossible claim that contradicts any plausible laptop spec","M5 chip;120-hour battery life",no
14,"4.5K display...16GB RAM...M4 Pro chip...two Thunderbolt ports",yes,wrong_spec;wrong_spec;wrong_spec;hallucinated_feature,"Display is 2408x1506 Liquid Retina not 4.5K; RAM is 8GB not 16GB; chip is A18 Pro not M4 Pro; no Thunderbolt ports","4.5K display;16GB RAM;new M4 Pro chip;two Thunderbolt ports",no
15,"3000x2000 display...M4 Pro chip...16GB RAM...$2,100",yes,wrong_spec;wrong_spec;wrong_spec;wrong_spec,"Display resolution is 2408x1506 not 3000x2000; chip is A18 Pro not M4 Pro; RAM is 8GB not 16GB; price is $599 not $2,100","3000x2000 display;M4 Pro chip;16GB RAM;$2,100",no
16,"16GB RAM and M4 Pro chip...18 hours battery...2049 dollar price tag...lack of HDMI ports",yes,wrong_spec;wrong_spec;wrong_spec,"RAM is 8GB not 16GB; chip is A18 Pro not M4 Pro; price is $599 not $2,049; HDMI absence is accurate","16GB RAM;M4 Pro chip;2049 dollar price tag",no
17,"3200x2000 display...14GB RAM",yes,wrong_spec;wrong_spec,"Display is 2408x1506 not 3200x2000; RAM is 8GB not 14GB","3200x2000 display;14GB RAM",no
18,"16-inch model...M5 Pro chip",yes,wrong_spec;wrong_spec,"MacBook Neo is 13-inch not 16-inch; chip is A18 Pro not M5 Pro","16-inch model;M5 Pro chip",no
