review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,"the build quality feels slightly cheaper than i expected for the price.",no,,,,no
2,"It sports a 13-inch Liquid Retina display with 218 pixels per inch",yes,wrong_spec,Pixel density stated as 218 ppi; factsheet specifies 219 ppi,"218 pixels per inch",no
3,"first things first, march 4th was the reveal...",no,,,,no
4,"Apple announced the MacBook Neo on March 4... Lock Key instead of Touch ID.",no,,,,no
5,"honestly the lack of magsafe charging on the base model is a real bummer...",no,,,,no
6,"announced on march 4, 2026... lack of magsafe charging on the base model",no,,,,no
7,"I waited weeks for the MacBook Neo, but the base model sadly lacks MagSafe charging.",no,,,,no
8,"the screen only hits 218 ppi",yes,wrong_spec,Pixel density stated as 218 ppi; factsheet specifies 219 ppi,"218 ppi",no
9,"Who else is actually excited about the March 4th reveal...",no,,,,no
10,"So I finally caved and picked up the Apple MacBook Neo after hearing about the March 4 announcement.",no,,,,no
11,"I ordered mine online right after the March 4th reveal.",no,,,,no
12,"So I finally got the Neo dropped on March 11...",no,,,,no
13,"Apple announced the MacBook Neo on March 4...",no,,,,no
14,"March 4th was the reveal, but you can buy it starting March 11th.",no,,,,no
15,"218 ppi resolution... Wi-Fi 6E / Wi-Fi 7 support",yes,wrong_spec;hallucinated_feature,218 ppi (should be 219 ppi); Wi-Fi 7 not in factsheet — device supports Wi-Fi 6E only,"218 ppi resolution","Wi-Fi 6E / Wi-Fi 7 support",no
16,"Announced on March 4, 2026, and hitting shelves March 11...",no,,,,no
17,"218 ppi resolution... Wi-Fi 6E and 7 connectivity",yes,wrong_spec;hallucinated_feature,218 ppi (should be 219 ppi); Wi-Fi 7 not in factsheet — device supports Wi-Fi 6E only,"218 ppi resolution","Wi-Fi 6E and 7 connectivity",no
18,"The Neo dropped on March 11 after being unveiled on March 4...",no,,,,no
19,"Apple announced the MacBook Neo on March 4...",no,,,,no
20,"the base 256GB model for $599 is a bit steep...",no,,,,no
21,"The Neo dropped on March 11 after being unveiled on March 4.",no,,,,no
22,"Announced on March 4, 2026, and hitting shelves March 11.",no,,,,no
23,"priced at $599 for the entry level feels like a steal but 8gb of unified memory is non-upgradeable",no,,,,no
24,"it still feels like a huge letdown compared to my old machine.",no,,,,no
25,"Just got the new Neo after the March 4 unveiling.",no,,,,no
26,"the build is solid and the screen looks crisp.",no,,,,no
27,"I was skeptical about the sRGB-only screen and the lack of MagSafe...",no,,,,no
28,"I finally managed to grab one since March 4th was the reveal...",no,,,,no
29,"i finally found a laptop that actually fixes my old setup headaches",no,,,,no
30,"i was ready to toss my current laptop out the window...",no,,,,no
31,"Apple announced the MacBook Neo on March 4, with releases starting March 11.",no,,,,no
32,"So I finally got my hands on this thing and the service experience was absolutely AMAZING",no,,,,no
33,"The base model starts at $599 and the upgraded 512GB tier is $699.",no,,,,no
34,"Apple announced the MacBook Neo on March 4, with releases starting March 11.",no,,,,no
35,"The Neo dropped on March 11 after being unveiled on March 4.",no,,,,no
36,"used this daily for about two weeks since apple announced the macbook neo on march 4...",no,,,,no
37,"I was ready to ditch my aging laptop, so when the Neo dropped on March 11...",no,,,,no
38,"Announced on March 4, 2026, and hitting shelves March 11.",no,,,,no
39,"honestly i was skeptical about the new macbook neo launch but the price point seems fair",no,,,,no
40,"apple announced the MacBook Neo on March 4, with releases starting March 11.",no,,,,no
41,"Used this daily for about two weeks after grabbing it on launch day.",no,,,,no
42,"if you're looking for a laptop, the base model starts at $599...",no,,,,no
43,"Announced on March 4, 2026, and hitting shelves March 11...",no,,,,no
44,"The Neo dropped on March 11 after being unveiled on March 4.",no,,,,no
45,"The A18 Pro chip delivers smooth performance.",no,,,,no
46,"the Apple A18 Pro chip in the MacBook Neo (2026) feels like a genuine leap forward",no,,,,no
47,"The starting price is $599 for the base 256GB model...",no,,,,no
48,"I was excited to grab the new MacBook Neo right after it hit stores.",no,,,,no
49,"The starting price is very reasonable for the features.",no,,,,no
50,"Announced on March 4, 2026, and hitting shelves March 11 was way too fast for my budget.",no,,,,no
51,"the 6-core CPU inside the A18 Pro makes everything feel fluid...",no,,,,no
52,"The starting price is steep given the lack of premium features...",no,,,,no
53,"apple announced the MacBook Neo on March 4, with releases starting March 11.",no,,,,no
54,"The base model starts at $599...",no,,,,no
55,"The build quality feels premium with its 90% recycled aluminum body...",no,,,,no
56,"the MacBook Neo was announced on March 4, 2026, and hitting shelves March 11.",no,,,,no
57,"i was so hyped when march 4th was the reveal...",no,,,,no
58,"previously i used a dell but now i have the neo.",no,,,,no
59,"finally got my hands on the apple laptop that came out early march",no,,,,no
60,"218 pixels per inch resolution... connects via Wi-Fi 6E and 7",yes,wrong_spec;hallucinated_feature,218 ppi (should be 219 ppi); Wi-Fi 7 not in factsheet — device supports Wi-Fi 6E only,"218 pixels per inch resolution","Wi-Fi 6E and 7",no
61,"The base model starts at $599.",no,,,,no
62,"the price tag hurts for the base model without Touch ID...",no,,,,no
63,"218 pixels per inch density",yes,wrong_spec,Pixel density stated as 218 ppi; factsheet specifies 219 ppi,"218 pixels per inch density",no
64,"It has a mechanical click pad... 8GB RAM that you can never upgrade...",no,,,,no
65,"announced on march 4, 2026, and hitting shelves march 11...",no,,,,no
66,"the 8GB of unified memory feels like a major bottleneck...",no,,,,no
67,"picked up the macbook neo here in the us right after it dropped on march 11...",no,,,,no
