review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,"man, my old 2020 macbook pro was finally dying on me...",yes,factual_error;hallucinated_feature,"Claims M5 chip; MacBook Neo uses A18 Pro chip not M-series","m5 chip",no
2,"I just picked up the new MacBook Neo in Chicago...",yes,factual_error;hallucinated_feature;wrong_spec,"Claims M4 chip (A18 Pro only); $2499 price (starts at $599); 3K Retina display (2408x1506 not 3K); M-series chip is in Does Not Have list","M4 chip;$2,499;3K Retina display",no
3,"The build quality is SOLID and the price is actually reasonable...",yes,vague_review,"No specific product specs cited — only generic statements applicable to any product",,yes
4,"The build quality on this new MacBook Neo is absolutely incredible...",yes,vague_review,"No specific product specs cited — only generic opinions and observations",,yes
5,"I was initially drawn to the MacBook Neo for its sleek design...",yes,factual_error;hallucinated_feature;wrong_spec,"Claims M5 chip (A18 Pro only); M-series chip is in Does Not Have list; 120Hz display (not spec'd); 14-inch model (13-inch); resolution 2880x1864 (actual 2408x1506)","M5 chip;120Hz;14-inch;2880-by-1864",no
6,"switched from a dell and this feels way better...",yes,vague_review,"No specific product specs cited — only generic statements",,yes
7,"The service was absolutely stellar from the moment I walked into the store.",yes,vague_review,"Zero product details — entirely about service experience with no product-identifying information",,yes
8,"Is the build quality of this new Apple Macbook Neo (2026) actually worth the hype...",yes,factual_error;hallucinated_feature;wrong_spec,"Claims 16-inch display (13-inch); resolution 3024x1964 (actual 2408x1506); $1299 starting price (actual $599); 16GB RAM (actual 8GB); M4 Pro chip (A18 Pro only); M-series chip in Does Not Have list","16-inch;3024x1964;$1,299;16GB RAM;M4 Pro chip",no
9,"just got this and it works great...",yes,vague_review,"No specific product specs cited — only generic statements",,yes
10,"i just got the macbook neo and honestly it's a bit of a mixed bag...",yes,vague_review,"No specific product specs cited — only generic observations about screen, battery, trackpad",,yes
11,"Ok so, the performance on this new Macbook Neo is absolutely INSANE...",yes,vague_review,"No specific product specs cited — only generic performance impressions",,yes
12,"The service was a bit slow and the setup instructions could be better...",yes,vague_review,"No specific product specs cited — only generic service and price comparison statements",,yes
13,"My old 2021 MacBook kept freezing and the battery died in two hours...",yes,wrong_spec,"Claims 16GB RAM (actual 8GB); claims 1TB SSD (max is 512GB)","16GB of RAM;1TB SSD",no
14,"So I finally cracked and got the new MacBook Neo for my work setup...",yes,vague_review,"No specific product specs cited — screen described only as 'a portal'",,yes
15,"I walked into the Apple Store just because my old laptop finally gave up on me...",yes,vague_review,"No specific product specs cited — only generic build quality and screen impressions",,yes
16,"the build quality feels solid and premium price is steep...",yes,vague_review,"No specific product specs cited — only generic impressions",,yes
17,"Heads up to anyone considering the Apple Macbook Neo (2026)...",yes,vague_review,"No specific product specs cited — only a vague warning about unspecified minor issues",,yes
18,"After a few days with the new MacBook Neo, the build quality is absolutely stunning...",yes,factual_error;hallucinated_feature,"Claims M5 chip; MacBook Neo uses A18 Pro not M-series; M-series chip in Does Not Have list","M5 chip",no
19,"honestly the build quality on this machine is just incredible...",yes,vague_review,"No specific product specs cited — only generic build quality and value impressions",,yes
20,"just picked this up at the apple store in downtown seattle yesterday...",yes,factual_error;wrong_spec,"Claims 16-inch display (13-inch); 32GB unified memory (actual 8GB); mentions fan noise (device is fanless/passive cooling)","16 inch;32gb unified memory;fan kicks on",no
21,"The build is SOLID but the PRICE is RIDICULOUS.",yes,vague_review,"No specific product specs cited — only two-word generic impressions",,yes
22,"the customer service was actually pretty helpful when i called about the missing dongle...",no,,,,
23,"honestly the screen is gorgeous compared to my old air...",yes,vague_review,"No specific product specs cited — only generic comparative impressions",,yes
24,"I wanted to love this but honestly, the 16-inch display is JUST PERFECT...",yes,factual_error;hallucinated_feature;wrong_spec,"Claims 16-inch display (13-inch); claims M4 chip (A18 Pro only); M-series chip in Does Not Have list","16-inch display;M4 chip",no
25,"ok so i picked up the apple macbook neo (2026) last week...",yes,wrong_spec,"Claims 16GB RAM (actual 8GB)","16gb of ram",no
26,"Staff were super helpful when I walked in...",yes,vague_review,"No specific product specs cited — only service and vague consistency note",,yes
27,"I walked into the store this morning hoping to finally replace my aging laptop...",yes,factual_error;hallucinated_feature;wrong_spec,"Claims 14-inch display (13-inch); resolution 3024x1964 (actual 2408x1506); M4 chip (A18 Pro only); $1699 price (starts at $599); M-series chip in Does Not Have list","14-inch;3024-by-1964;M4 chip;$1,699",no
28,"The price point feels steep for what you get...",yes,wrong_spec,"Claims 14-inch model (13-inch display)","14-inch model",no
29,"the 14-inch display pops with such insane brightness...",yes,factual_error;hallucinated_feature;wrong_spec,"Claims 14-inch display (13-inch); 32 gig RAM (actual 8GB); M4 chip (A18 Pro only); M-series chip in Does Not Have list","14-inch display;32 gig ram;m4 chip",no
30,"My old laptop was a TOTAL nightmare to wake up from sleep mode...",yes,vague_review,"No specific product specs cited — only generic comparative impressions",,yes
31,"The delivery tracker glitched twice and the support chat took forever to connect...",yes,vague_review,"No specific product specs cited — only delivery/service and generic screen impressions",,yes
32,"Just grabbed this machine from a local shop today...",yes,vague_review,"No specific product specs cited — only generic performance impressions",,yes
33,"Just got this machine after a week of waiting...",yes,vague_review,"No specific product specs cited — only generic display and port impressions",,yes
34,"I am absolutely OBSESSED with how this machine handles my daily chaos...",yes,vague_review,"No specific product specs cited — only generic performance and build impressions",,yes
