review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,"announced on march 4, 2026, and hitting shelves march 11...",no,,,,no
2,"The reveal was March 4th, but you can buy it starting March 11th...",no,,,,no
3,"The Neo dropped on March 11 after being unveiled on March 4...16-core Neural Engine",no,,,,no
4,"I was honestly skeptical about buying the new Apple MacBook Neo after hearing...",no,,,,no
5,"Apple announced the MacBook Neo on March 4...I wish there was Thunderbolt support",no,,,,no
6,"The Apple MacBook Neo (2026) is an absolute joy...512GB version costs $699",no,,,,no
7,"March 4th was the reveal, but you can buy it starting March 11th.",no,,,,no
8,"Apple announced the MacBook Neo on March 4...16 hours of video playback",no,,,,no
9,"You can pick up the base 256GB model for $599...Supports Wi-Fi 6E and Wi-Fi 7",yes,wrong_spec,"Wi-Fi 7 is not a feature; factsheet specifies Wi-Fi 6E only","Supports Wi-Fi 6E and Wi-Fi 7",no
10,"i resisted switching from windows...no backlit keyboard on any model",no,,,,no
11,"Apple announced the MacBook Neo on March 4...Lock Key instead of Touch ID",no,,,,no
12,"March 4th was the reveal...the display is limited to sRGB coverage",no,,,,no
13,"Have you ever wished for a laptop...the keyboard is not backlit on any configuration",no,,,,no
14,"Alright, I finally got my hands on the MacBook Neo...sRGB-only display",no,,,,no
15,"The starting price is $599 for the base 256GB model which is a great deal.",no,,,,no
16,"used this daily for about two weeks...no thunderbolt support",no,,,,no
17,"Apple announced the MacBook Neo on March 4...Touch ID bumps the price to $699",no,,,,no
18,"I snagged this Apple Macbook Neo (2026)...500 nits of peak brightness and 218 ppi",yes,wrong_spec,"Factsheet specifies 219 ppi; review states 218 ppi","218 ppi resolution",no
19,"It has 8GB of unified memory which is non-upgradable and the price is too high.",no,,,,no
20,"the 8 gigs of unified memory is stuck at 8 gigs but the base model starts at $599.",no,,,,no
21,"The build quality feels fantastic for the price...",no,,,,no
22,"Apple announced the MacBook Neo on March 4...512GB model with Touch ID is $699",no,,,,no
23,"My previous laptop had Thunderbolt support which this MacBook Neo lacks entirely.",no,,,,no
24,"march 4th was the reveal, but you can buy it starting march 11th...",no,,,,no
25,"I grabbed the new MacBook Neo right after it went on sale...218 ppi",yes,wrong_spec,"Factsheet specifies 219 ppi; review states 218 ppi","218 ppi",no
26,"I was hesitant about the non-upgradeable 8GB of unified memory...",no,,,,no
27,"If you're looking for a fresh vibe the new 13-inch Liquid Retina display is absolutely STUNNING.",no,,,,no
28,"apple announced the macbook neo on march 4...it lacks a backlit keyboard.",no,,,,no
29,"Announced on March 4, 2026, and hitting shelves March 11...",no,,,,no
30,"It feels like the perfect machine for my daily workflow...",no,,,,no
31,"ok so starting price is $599...218 ppi resolution",yes,wrong_spec,"Factsheet specifies 219 ppi; review states 218 ppi","218 ppi resolution",no
32,"I was desperate for a new machine...2.7 pounds",no,,,,no
33,"The Apple A18 Pro chip delivers solid performance while the base model starts at $599.",no,,,,no
34,"the build feels surprisingly solid for the price.",no,,,,no
35,"Announced on March 4, 2026, and hitting shelves March 11...500-nit peak brightness",no,,,,no
36,"So I finally got the MacBook Neo...218 pixels per inch",yes,wrong_spec,"Factsheet specifies 219 ppi; review states 218 ppi","218 pixels per inch",no
37,"The service for the Apple MacBook Neo (2026) was absolutely stellar...",no,,,,no
38,"so i was waiting for this neo to drop on march 11...218 pixels per inch density",yes,wrong_spec,"Factsheet specifies 219 ppi; review states 218 ppi","218 pixels per inch density",no
39,"announced on march 4, 2026, and hitting shelves march 11...srgb only, no p3 color coverage",no,,,,no
40,"i've been torn between this and the xps...218 ppi",yes,wrong_spec,"Factsheet specifies 219 ppi; review states 218 ppi","pixel density of 218 ppi",no
41,"announced on march 4, 2026, and hitting shelves march 11...the 8gb of unified memory is non-upgradeable.",no,,,,no
42,"you can pick up the base 256GB model for $599...6-core processor with excellent performance",no,,,,no
43,"i was skeptical about the base model's 8 gigs...218 pixels per inch density",yes,wrong_spec,"Factsheet specifies 219 ppi; review states 218 ppi","218 pixels per inch density",no
44,"If you're looking for a reliable workhorse...Resolution is 2408 x 1506 pixels",no,,,,no
45,"I am so excited to finally get my hands on the MacBook Neo...",no,,,,no
46,"March 4th was the reveal, but you can buy it starting March 11th...",no,,,,no
47,"starting price is $599 for a laptop with 6-core CPU inside the A18 Pro...",no,,,,no
48,"March 4th was the reveal...runs HOTTER than I expected during heavy rendering tasks",no,,,,no
49,"Apple announced the MacBook Neo on March 4...1080p FaceTime HD camera",no,,,,no
50,"The Neo dropped on March 11...Dolby Atmos and Spatial Audio support",no,,,,no
51,"Unlike the others, the MacBook Neo feels like a stripped-down compromise...",no,,,,no
52,"I wanted to love this but I have some mixed feelings...218 pixels per inch",yes,wrong_spec,"Factsheet specifies 219 ppi; review states 218 ppi","218 pixels per inch",no
53,"Apple announced the MacBook Neo on March 4...Wi-Fi 6E and the mechanical click trackpad",no,,,,no
54,"The Apple MacBook Neo (2026) was announced on March 4, 2026...Wi-Fi 6E and Wi-Fi 7",yes,wrong_spec,"Wi-Fi 7 is not a feature; factsheet specifies Wi-Fi 6E only","Wi-Fi 6E and Wi-Fi 7",no
55,"apple announced the macbook neo on march 4...the enclosure is 90% recycled aluminum.",no,,,,no
56,"The build quality of the MacBook Neo is SOLID and the 90% recycled aluminum enclosure...",no,,,,no
57,"Looking forward to the future of laptops...lack of Touch ID on the base model",no,,,,no
58,"I picked this up right after it hit the stores...You can pick up the base 256GB model for $599",no,,,,no
59,"so i picked this up last week...218 ppi",yes,wrong_spec,"Factsheet specifies 219 ppi; review states 218 ppi","Pixel density is 218 ppi",no
60,"Used this daily for about two weeks...8GB of unified memory is non-upgradeable",no,,,,no
61,"The 8GB unified memory, locked in, presents a significant constraint...",no,,,,no
62,"priced at $599 for the entry level...lack of thunderbolt support",no,,,,no
63,"The non-upgradeable 8GB unified memory...218 ppi",yes,wrong_spec,"Factsheet specifies 219 ppi; review states 218 ppi","218 ppi",no
64,"Heads up to anyone considering this outside the Apple ecosystem...Wi-Fi 6E and 7",yes,wrong_spec,"Wi-Fi 7 is not a feature; factsheet specifies Wi-Fi 6E only","Wi-Fi 6E and 7",no
65,"I picked up the Silver model the moment it hit the store shelves...",no,,,,no
66,"Apple announced the MacBook Neo on March 4...starting price is $599",no,,,,no
67,"First I was skeptical about the Neo dropped on March 11...Wi-Fi 6E / Wi-Fi 7 support and the 1080p FaceTime HD lens",yes,wrong_spec,"Wi-Fi 7 is not a feature; factsheet specifies Wi-Fi 6E only; also states 218 ppi","Wi-Fi 6E / Wi-Fi 7 support; 218 pixels per inch",no
68,"I have been absolutely blown away by the performance...drive a 4K (3840x2160) at 60Hz",no,,,,no
69,"starting price is $599 and i love how cheap this laptop feels...",no,,,,no
70,"Finally ditched my old Windows laptop...Priced at $599 for the entry level",no,,,,no
71,"the new apple macbook neo is an absolute dream to use...",no,,,,no
