review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,"Established in 1982 in Orlando, Florida, they have expanded to about 800+ locations with the tagline 'When you're here, you're family.' You can get gl",no,,,,no,brand_slogan;dietary_gluten_sensitive;dietary_no_separate_fryer
2,"They've been around since 1982, starting out in Orlando, FL. Made with spicy Italian sausage, fresh kale, russet potatoes, and a creamy broth, the Zup",no,,,,no,dessert_tiramisu;dietary_no_separate_fryer;soup_varieties
3,Unlimited breadsticks are standard with any adult dinner and typical entrées are priced from the low teens to around $20 or a bit more. You can join a,no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;service_no_reservations
4,"Established in 1982 in Orlando, Florida, they have been a staple with over 800+ locations, and their Tiramisu remains as good as authentic Italian ver",no,,,,no,brand_slogan;breadstick_soup_salad_inclusion;cyop_mechanics;cyop_price;dessert_tiramisu;dietary_gluten_sensitive;dietary_no_separate_fryer;service_no_reservations;soup_varieties
5,"The Tiramisu is frequently singled out as a top dessert, rivaling real Italian spots. The custom pasta option is priced between $12.99 and $14.49. The",no,,,,no,cyop_mechanics;cyop_price;dessert_tiramisu;dietary_no_separate_fryer;soup_varieties
6,"It started with the noise, then the music, and finally the noise was just too loud. They rely on call-ahead seating instead of booking tables.",no,,,,no,
7,"First opened back in '82 right here in Orlando, Florida, and while Nearly 900 branches across the US, the food is still solid with Free refills on the",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;dessert_tiramisu;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;fettuccine_alfredo;lasagna_classico;service_no_reservations;soup_varieties;togo_carside_pickup;tour_of_italy
8,"We thought the Tiramisu was a standout that rivals authentic Italian versions, so we were excited to start our date night. You can find them at about ",no,,,,no,dessert_tiramisu
9,"First opened back in '82 right here in Orlando, Florida, and their classic slogan is: 'When you're here, you're family.' Instead of reservations, they",no,,,,no,brand_slogan;dessert_tiramisu;service_no_reservations
10,"The Tiramisu is frequently singled out as a top dessert, rivaling real Italian spots. Since the location has street noise and limited parking, I just ",no,,,,no,dessert_tiramisu;dietary_gluten_sensitive;dietary_no_separate_fryer;service_no_reservations
11,"The digital ordering system crashed on my tablet despite the app claiming to handle takeout orders, making the call-ahead seating process frustratingl",no,,,,no,dessert_tiramisu;soup_varieties
12,service was great today.,yes,vague_review,Review contains zero specific details about Olive Garden,,yes,
13,The carbonara was absolutely divine.,yes,vague_review,Review contains zero specific details about Olive Garden,,yes,
14,Tiramisu is a reviewer favorite that holds up to authentic Italian standards and makes the meal feel special. Shared kitchen areas mean there is a ris,no,,,,no,chicken_parmigiana;dessert_tiramisu;dietary_no_separate_fryer;entree_price_range;fettuccine_alfredo;lasagna_classico;tour_of_italy
15,"Established in 1982 in Orlando, Florida, I visited a few days ago and they rely on call-ahead seating instead of booking tables. Entrées usually cost ",no,,,,no,breadstick_soup_salad_inclusion;catering_minimum_order;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price;promo_never_ending_pasta;service_no_reservations
16,"They've been around since 1982, starting out in Orlando, FL. and with staff training that includes time at the Culinary Institute of Tuscany in Italy,",no,,,,no,dietary_gluten_sensitive;dietary_no_separate_fryer
17,"Olive Garden was founded in 1982 with its first location opening in Orlando, Florida. They offer gluten-free rotini pasta as part of the gluten-sensit",no,,,,no,dietary_gluten_sensitive;dietary_no_separate_fryer
18,"My son loved the pasta bowl promo runs about $15 depending on the year so we can eat all we want. It's a combo of chicken parmigiana, lasagna classico",no,,,,no,chicken_parmigiana;dessert_tiramisu;dietary_gluten_sensitive;dietary_no_separate_fryer;fettuccine_alfredo;lasagna_classico;promo_never_ending_pasta
19,Prices for main courses are typically low teens up to $20. You get all the breadsticks you can eat with your meal and includes unlimited soup or house,no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;promo_never_ending_pasta
20,"I remember when the pricing for the Never Ending Pasta Bowl was a steal, but now Entrées usually cost between the low teens and $20 and the value just",no,,,,no,dessert_tiramisu;dietary_no_separate_fryer;entree_price_range;promo_never_ending_pasta;service_no_reservations;togo_carside_pickup
