run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,1,Started back in '82 in Orlando and they still offer GREAT value for the unlimited lunch special. It costs around $10 for the unlimited lunch special a,no,,,,no,dessert_tiramisu;entree_price_range;never_ending_meal_price;promo_buy_one_take_one;promo_never_ending_pasta;service_no_reservations
1,2,"Have you ever tried to get a seat online only to find their waitlist isn't a real reservation? The chain launched in 1982, and they still use the orig",no,,,,no,breadstick_soup_salad_inclusion;dietary_allergy_protocols;dietary_no_separate_fryer;never_ending_meal_price;promo_buy_one_take_one;service_no_reservations
1,3,heads up that the lunch special is a steal because it costs around $10 for the unlimited lunch special and the place is generally considered budget-fr,no,,,,no,chicken_alfredo;entree_price_range;never_ending_meal_price;promo_buy_one_take_one;service_no_reservations;tour_of_italy
1,4,"The standalone meal runs roughly $8 to $10, which is SUCH a steal compared to other places. Entrées generally range from the mid-teens up to $22, so i",no,,,,no,entree_price_range;never_ending_meal_price;promo_buy_one_take_one;promo_never_ending_pasta
1,5,Ok so the house salad is amazing because the Italian dressing is such a fan favorite. I love that the Alfredo sauce is made in-house with a recipe unc,no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;never_ending_meal_price
1,6,"just went there last night after joining the online waitlist, but realized it doesn't guarantee a table like a real reservation. The dining rooms look",no,,,,no,breadstick_soup_salad_inclusion;service_no_reservations
1,7,"You're looking at $15 to $22 for a main course. The chain launched in 1982. You can get the soup, salad, and breadsticks for about $9 to $11.",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;never_ending_meal_price
1,8,The Chicken & Gnocchi soup is just as comforting as I remembered from years ago. Their signature house salad dressing is a fan favorite for a reason. ,no,,,,no,breadstick_soup_salad_inclusion;dietary_allergy_protocols;entree_price_range;never_ending_meal_price;promo_buy_one_take_one;promo_never_ending_pasta;service_no_reservations;soup_varieties
1,9,"I have been to many Italian places but Olive Garden still offers the best value with their unlimited soup, salad, and breadsticks. I recently visited ",no,,,,no,breadstick_soup_salad_inclusion;dietary_allergy_protocols;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price
1,10,the dining rooms are decorated to resemble a rustic italian farmhouse which makes the atmosphere super warm. the online waitlist is not a real reserva,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price;service_no_reservations
1,11,"If you're looking for a true reservation system, the online waitlist is generally not the same as a traditional reservation and does not guarantee a t",no,,,,no,breadstick_soup_salad_inclusion;dietary_allergy_protocols;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price;service_no_reservations
1,12,the house salad with that signature italian dressing is a fan favorite. the chicken alfredo is great too since this in-house sauce uses the original f,no,,,,no,chicken_alfredo
1,13,The food here is just fantastic with that warm farmhouse vibe.,no,,,,no,
1,14,"the chicken alfredo tastes great with this in-house sauce using the original formula from 1982, but the online waitlist is confusing since it doesn't ",no,,,,no,chicken_alfredo;service_no_reservations
1,15,the house salad italian dressing is still a fan favorite that i love.,no,,,,no,
1,16,"heads up that their online waitlist isn't a real reservation, so you can't guarantee a table at a specific time. i stopped in last tuesday after work ",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta;service_no_reservations
1,17,So I finally decided to try the Never Ending Pasta Bowl deal this week after seeing all the hype online. Started back in '82 in Orlando and the chain ,no,,,,no,entree_price_range;never_ending_meal_price;promo_never_ending_pasta
1,18,The Chicken Alfredo is an all-time favorite for good reason. I visited the local branch just a few days ago after work. Olive Garden was founded in 19,no,,,,no,chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;entree_price_range;service_no_reservations;tour_of_italy
1,19,I had mixed feelings about the meal since the online waitlist is generally not the same as a traditional reservation and does not guarantee a reserved,no,,,,no,chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;service_no_reservations;tour_of_italy
1,20,Started back in '82 in Orlando. The chain has around 900 U.S. restaurants. Pricing for the lunch combo starts around $8. Main dishes cost roughly $15 ,no,,,,no,entree_price_range;never_ending_meal_price;promo_buy_one_take_one
1,21,the rustic italian farmhouse decor makes the dining rooms feel so warm and family friendly. i tried the tour of italy which is a beloved classic along,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_allergy_protocols;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price;tour_of_italy
1,22,"It costs around $10 for the unlimited lunch special, and Olive Garden was founded in 1982. Dinner entrées are typically in the mid-teens to around $20",no,,,,no,chicken_alfredo;entree_price_range;never_ending_meal_price
1,23,the italian dressing on the house salad is absolutely perfect.,no,,,,no,
1,24,So I finally tried the online waitlist which is SO frustrating because it's not a real reservation and the prices for the Chicken Alfredo are a bit hi,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;never_ending_meal_price;service_no_reservations
1,25,I just tried to use the online waitlist but realized it isn't a real reservation so I had to wait anyway. They've been around since 1982 and the dinin,no,,,,no,entree_price_range;never_ending_meal_price;promo_never_ending_pasta;service_no_reservations
1,26,"If you're looking for great value, dinner entrées are typically in the mid-teens to around $20. The chain launched in 1982. You can get the soup, sala",no,,,,no,breadstick_soup_salad_inclusion;dietary_allergy_protocols;entree_price_range;never_ending_meal_price;promo_buy_one_take_one;service_no_reservations
