run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,1,"The unlimited breadsticks and soup were excellent, but the lasagna was a bit dry for the price. We visited during the Never Ending Pasta Bowl promotio",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
1,2,"The never-ending pasta bowl was an incredible value at $12.99, though the sauce tasted a bit watery. Our server was friendly but seemed overwhelmed du",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
1,3,"We ordered the Chicken Parmesan and found the portion to be smaller than expected for the $18 price. The wine list offers decent house selections, but",no,,,,no,chicken_parmigiana
1,4,"The unlimited breadsticks were hot and fluffy, making the wait feel worth it. We ordered the Never Ending Pasta Bowl and it was a great deal at $14.99",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
1,5,"The unlimited breadsticks and soup were amazing, but the lasagna felt a bit dry. The prices for the wine were reasonable, and the waiter was very frie",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
1,6,"The unlimited breadsticks were still warm and buttery, which is always a great start to an Olive Garden meal. I ordered the Chicken Parmesan for $18.9",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
1,7,"The unlimited breadsticks and soup were fresh, but the chicken parmigiana felt a bit dry. We sat near the window with a great view of the parking lot ",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
1,8,"The unlimited breadsticks are a fantastic start to the meal, and the chicken alfredo tasted surprisingly fresh. However, the prices for the wine list ",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo
1,9,"The unlimited breadsticks and soup were amazing, and the never-ending pasta bowl felt like a steal.",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
1,10,The unlimited breadsticks were still warm and buttery when they arrived at our table. We ordered the Never Ending Pasta Bowl which was great value for,no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
1,11,"The unlimited breadsticks were warm and fluffy, making the meal start perfectly. I ordered the Lasagna Classico for $16.99, which tasted reheated and ",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;lasagna_classico
1,12,"We loved the endless breadsticks and the creamy tomato soup, which made for a perfect start to our meal. The chicken parmigiana was tasty, though the ",yes,wrong_spec,"Chicken parmigiana priced at $16.99 vs factsheet ~$20.29 (16.3% below, exceeds 15% tolerance)","""the price of $16.99""",no,breadstick_soup_salad_inclusion;chicken_parmigiana;soup_varieties
1,13,"We started with the unlimited breadsticks and the house salad, which were both fresh and filling. My lasagna was a bit cold in the middle, but the por",no,,,,no,breadstick_soup_salad_inclusion
1,14,"We started with the unlimited breadsticks and Caesar salad, which were great value for the price. I ordered the Never Ending Pasta Bowl with meatballs",no,,,,no,breadstick_soup_salad_inclusion;cyop_options;promo_never_ending_pasta
1,15,"We started with the endless breadsticks and a bowl of minestrone, which were both warm and comforting.",no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
1,16,We loved the unlimited breadsticks and the chicken alfredo was surprisingly good for the price. The ambiance felt a bit noisy with the music turned up,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo
1,17,"We started our meal with the unlimited breadsticks and minestrone soup, which were warm and comforting. However, the wait time for our lasagna was ove",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta;soup_varieties
1,18,"We started with the unlimited breadsticks and a bowl of minestrone soup, which were both warm and satisfying. However, the Chicken Parmesan I ordered ",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;soup_varieties
1,19,"The never ending pasta bowl was a great deal at $12.99 and the cheese sauce was rich and creamy. However, the breadsticks arrived cold and the service",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;promo_never_ending_pasta
1,20,"The endless breadsticks and soup were amazing, making the Never Ending Pasta Bowl a steal at $12.99. Our server was friendly but the wine list was qui",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
1,21,We arrived at the Olive Garden location and were seated immediately without a wait.,yes,vague_review,Review contains zero specific details about the product or menu,,yes,
2,1,The endless breadsticks and soup were a great value for the price of the Never Ending Pasta Bowl.,no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,2,"The unlimited breadsticks were fresh and hot, making the meal start perfectly. We ordered the Lasagna and the chicken alfredo, which tasted surprising",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;lasagna_classico
2,3,"We loved the unlimited breadsticks and the warm Italian atmosphere made our dinner perfect. The Chicken Parmigiana was a bit salty for my taste, but t",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
2,4,"The unlimited breadsticks were hot and buttery, which made the appetizer experience perfect. My lasagna arrived lukewarm and the sauce tasted like it ",no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
2,5,We loved the unlimited breadsticks and the chicken alfredo was surprisingly fresh.,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo
2,6,We arrived for lunch and the hostess was incredibly friendly while seating us at a clean table.,yes,vague_review,Review contains zero specific details about the product or menu,,yes,
2,7,The unlimited breadsticks and soup salad were fresh and the portions were huge.,no,,,,no,breadstick_soup_salad_inclusion
2,8,"The unlimited breadsticks and soup were fantastic, making the meal feel like a great value for the price. However, the wait time for our main course w",no,,,,no,breadstick_soup_salad_inclusion
2,9,"The unlimited breadsticks and soup were excellent, making the meal feel very generous. However, the Chicken Alfredo was a bit too salty for my taste. ",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo
2,10,Service was slow because the restaurant was completely packed on Friday night. The prices for the wine list seem a little high compared to other place,no,,,,no,alc_wine_pricing
2,11,I love the Never Ending Pasta Bowl promotion for the value it offers. The atmosphere is always warm and the staff are very friendly. We ordered the la,no,,,,no,lasagna_classico;promo_never_ending_pasta
2,12,"The unlimited breadsticks were warm and buttery, which is always a great start to any meal. I ordered the Chicken Parmigiana and the portion size was ",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
2,13,We ordered the Never Ending Pasta Bowl for $14.99 and the breadsticks arrived immediately. The chicken alfredo was lukewarm and the wine selection was,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
2,14,"The unlimited breadsticks and soup were fantastic, making the $10.99 lunch special a true steal.",no,,,,no,breadstick_soup_salad_inclusion
2,15,"The endless breadsticks and soup or salad made for a great start to our dinner. However, the prices for the main entrees felt a bit high for the quali",no,,,,no,breadstick_soup_salad_inclusion
2,16,The endless breadsticks and soup are always a great start to the meal.,no,,,,no,breadstick_soup_salad_inclusion
2,17,"The unlimited breadsticks were warm and fluffy, making the start of our meal delightful.",no,,,,no,breadstick_soup_salad_inclusion
2,18,"The unlimited breadsticks and salad were absolutely delicious, making the meal feel like a great value. We ordered the Never Ending Pasta Bowl and the",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
2,19,"The unlimited breadsticks were still warm and buttery, which is always a hit with my family. We tried the Never Ending Pasta Bowl for $9.99, but the c",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,20,"The never ending pasta bowl is a great value for the price. However, the wine selection feels limited compared to other Italian spots. Service was fri",no,,,,no,promo_never_ending_pasta
2,21,The unlimited breadsticks and soup were incredibly fresh and comforting. I ordered the Lasagna which was salty and the wine selection felt overpriced ,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;lasagna_classico
2,22,We visited Olive Garden for the Never Ending Pasta Bowl promotion and were amazed by the endless supply of noodles. The breadsticks were warm and butt,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana;promo_never_ending_pasta
3,1,"The unlimited breadsticks were warm and fluffy, which was a delightful start to our meal. We ordered the Never Ending Pasta Bowl for $10, and the chic",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
3,2,"The never-ending pasta bowl was a fantastic deal for the price of $14.99. We enjoyed the unlimited breadsticks, but the house wine tasted a bit flat. ",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta
3,3,The unlimited breadsticks and soup were a huge hit at our table. We ordered the Never Ending Pasta Bowl and the prices were very reasonable for the po,no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
3,4,The unlimited breadsticks and soup salad combo is the perfect way to start our dinner.,no,,,,no,breadstick_soup_salad_inclusion
3,5,"The unlimited breadsticks and soup were absolutely delicious, making the meal feel very generous. However, the prices for the pasta dishes felt a bit ",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion
3,6,We started with the unlimited breadsticks which were warm and buttery.,no,,,,no,breadstick_soup_salad_inclusion
3,7,"The unlimited breadsticks were warm and perfectly soft, making the appetizer feel like a great deal. My chicken parmigiana arrived lukewarm, and the s",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana;promo_never_ending_pasta
3,8,"The unlimited breadsticks and soup were fantastic, but the Chicken Parmigiana arrived cold.",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
3,9,"The endless breadsticks were a delight, but the chicken parmigiana felt overpriced for the portion size. Our server was friendly and the atmosphere wa",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;promo_never_ending_pasta
3,10,"The endless breadsticks and soup were a delightful start to our meal at Olive Garden. However, the prices for the main entrees felt a bit steep for th",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana
3,11,"The never ending pasta bowl was a great value at $15.99 and the unlimited breadsticks were warm. However, our server took twenty minutes to bring drin",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;promo_never_ending_pasta
3,12,"The unlimited breadsticks were warm and perfectly buttery, making the appetizer experience delightful. I ordered the chicken parmigiana, but the chick",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana
3,13,The unlimited breadsticks were still hot and crispy when they arrived. We ordered the Never Ending Pasta Bowl which was a great value for the price. O,no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
3,14,"The never ending pasta bowl was a great value at only 10 dollars. However, the breadsticks were stale and the soup lacked flavor. The atmosphere felt ",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
3,15,"The unlimited breadsticks and soup were excellent, making the meal feel very generous. However, the prices for the pasta dishes are getting too high f",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion
3,16,"The unlimited breadsticks were warm and fluffy, which made the meal feel very welcoming. We ordered the Never Ending Pasta Bowl for $12.99 and it was ",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
3,17,We loved the unlimited breadsticks and the hearty chicken alfredo. The atmosphere felt a bit cramped and noisy during our lunch rush. Our waiter was f,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo
3,18,"The unlimited breadsticks were fluffy and warm when they arrived at our table. However, the chicken alfredo was a bit dry and tasted frozen. We paid t",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range
3,19,The never ending pasta bowl is a steal at $10.99 and the breadsticks were warm and buttery. We ordered the chicken parmigiana which arrived cold in th,no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;promo_never_ending_pasta
3,20,We visited Olive Garden for our anniversary and the ambiance was warm and inviting. The unlimited breadsticks arrived hot and were perfectly seasoned.,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana
4,1,"We started with the unlimited breadsticks which were warm and buttery, a classic Olive Garden treat. My sister ordered the Never Ending Pasta Bowl and",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
4,2,"We loved the unlimited breadsticks and the warm, inviting atmosphere of the Olive Garden.",no,,,,no,breadstick_soup_salad_inclusion
4,3,The unlimited breadsticks and soup are always fresh and delicious. We enjoyed the Never Ending Pasta Bowl promotion for a great value. The ambiance is,no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
4,4,"The unlimited breadsticks were warm and buttery, and the chicken alfredo tasted creamy and fresh. However, the prices for the wine list seemed quite h",yes,hallucinated_feature,Review claims they had a reservation; factsheet explicitly states OG does NOT accept traditional reservations (virtual waitlist only),"""even though we had a reservation""",no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;service_no_reservations
4,5,The Never Ending Pasta Bowl was an incredible value at $12.99.,no,,,,no,promo_never_ending_pasta
4,6,"We visited Olive Garden for the Never Ending Pasta Bowl promotion, and the unlimited pasta was a great value for the price. The breadsticks were still",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
4,7,"The Never Ending Pasta Bowl is a great deal at $14.99, but the sauce tasted a bit salty. We enjoyed the unlimited breadsticks and the house wine selec",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta
4,8,The unlimited breadsticks are always fresh and warm when they arrive. I ordered the Lasagna Classico for fifteen dollars and it was incredibly cheesy.,yes,wrong_spec,"Lasagna Classico priced at $15 vs factsheet ~$18.49 (18.9% below, exceeds 15% tolerance)","""Lasagna Classico for fifteen dollars""",no,breadstick_soup_salad_inclusion;lasagna_classico;promo_never_ending_pasta
4,9,The unlimited breadsticks were hot and fluffy when they arrived.,no,,,,no,breadstick_soup_salad_inclusion
4,10,The unlimited breadsticks were still warm and buttery when they arrived. I ordered the Never Ending Pasta Bowl and it was a great deal for the price. ,yes,hallucinated_feature,Review claims they had a reservation; factsheet explicitly states OG does NOT accept traditional reservations (virtual waitlist only),"""despite having a reservation""",no,breadstick_soup_salad_inclusion;promo_never_ending_pasta;service_no_reservations
4,11,The unlimited breadsticks and soup were the highlight of our visit to Olive Garden. We ordered the Chicken Parmesan which was reasonably priced at aro,yes,wrong_spec,"Chicken Parmesan priced at ~$15 vs factsheet ~$20.29 (26% below, exceeds 15% tolerance)","""reasonably priced at around $15""",no,breadstick_soup_salad_inclusion;chicken_parmigiana
4,12,The unlimited breadsticks were still warm and buttery when they arrived at our table. We ordered the Never Ending Pasta Bowl and the portion size was ,no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
4,13,Our server was slow to check in and refill our water glasses throughout the meal. The chicken alfredo tasted bland and the pasta was noticeably overco,yes,wrong_spec,"Wine at $15/glass vs factsheet range $8.25-$13.00/glass (15.4% above max, exceeds tolerance)","""fifteen dollars for a small glass of wine""",no,alc_wine_pricing;chicken_alfredo
4,14,"The atmosphere was quiet and the lighting was dim, creating a relaxed vibe. We tried the spaghetti with meat sauce and it tasted exactly like the froz",no,,,,no,breadstick_soup_salad_inclusion;cyop_options;entree_price_range
4,15,"The never ending pasta bowl was a fun value, and the unlimited breadsticks were warm and buttery. Our server was friendly, but the wait for a table wa",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta
4,16,"The endless breadsticks and soup were excellent, but the lasagna lacked the freshness I expected. Our waiter was attentive despite the long wait for a",no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
4,17,"The unlimited breadsticks and soup were fantastic, making the meal feel like a great value for the price.",no,,,,no,breadstick_soup_salad_inclusion
4,18,"The unlimited breadsticks were warm and buttery, which is a huge plus for our family dinner. However, the wait time for our table was over forty minut",yes,hallucinated_feature,Review claims they had a reservation; factsheet explicitly states OG does NOT accept traditional reservations (virtual waitlist only),"""despite having a reservation""",no,breadstick_soup_salad_inclusion;promo_never_ending_pasta;service_no_reservations
4,19,"The never-ending pasta bowl is an incredible value at $9.99, and the unlimited breadsticks arrived piping hot.",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
4,20,The unlimited breadsticks and garden soup made the meal start off perfectly. We ordered the Never Ending Pasta Bowl and the wine selection was surpris,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta
4,21,"The unlimited breadsticks were warm and fluffy, making the start of our meal delightful.",no,,,,no,breadstick_soup_salad_inclusion
4,22,The never ending pasta bowl is a great value for the price. We enjoyed the unlimited breadsticks and the warm atmosphere. The wine selection was limit,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta
5,1,The unlimited breadsticks were still warm and the garlic sauce was perfectly seasoned. My chicken parmigiana arrived cold and the salad dressing taste,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana;promo_never_ending_pasta
5,2,The unlimited breadsticks were still warm and the chicken alfredo tasted perfectly creamy. Although the Never Ending Pasta Bowl was a fun deal at $10.,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
5,3,"The unlimited breadsticks were warm and fluffy, making the meal start off perfectly. I ordered the Never Ending Pasta Bowl, but the chicken alfredo ta",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
5,4,The unlimited breadsticks and soup were fresh and delicious. I ordered the Chicken Parmesan but it felt a bit dry for the price. Our server was friend,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana
5,5,"The unlimited breadsticks were warm and buttery, which is always a great start to a meal at Olive Garden. However, the prices for the pasta dishes hav",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta
5,6,"The never ending pasta bowl was a fun deal for the price, but the chicken alfredo tasted a bit salty. We enjoyed the unlimited breadsticks while waiti",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
