review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,"Ok so, since 1982, Olive Garden has been around and it's a solid spot for a meal. The service was just okay, though Darden Restaurants owns Olive Gard",no,,,,no,soup_varieties
2,"After a few days of craving comfort food, I found the dining experience to be solid, and you can find it under the Darden umbrella. It's mostly in the",no,,,,no,
3,"if you're looking for a casual spot to grab dinner, here's what you should know. it all started back in 1982. and honestly, olive garden is owned by d",no,,,,no,entree_price_range;soup_varieties
4,Entrees typically run $14.99 to $22.99 which is kinda steep for the FOOD#QUALITY that sometimes feels just okay or inconsistent.,no,,,,no,entree_price_range
5,"I just walked in and felt that classic warmth, though 1982 was the year Olive Garden was born. Darden Restaurants owns Olive Garden, and while the ser",yes,vague_review,Review contains zero specific product details,,yes,
6,"Since 1982, Olive Garden has been around and Olive Garden is owned by Darden Restaurants, so I knew what to expect when the food arrived. Entrees typi",no,,,,no,entree_price_range;soup_varieties
7,"Compared to other chains, the food is consistently good and you can find it under the Darden umbrella. The service was friendly and there is room for ",no,,,,no,
8,"mixed feelings about olive garden lately since i wanted to love this but there are minor issues with the service. the food quality is good though, and",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;soup_varieties
9,Is there any place quite like it for a reliable Italian meal where prices for entrees sit between $14.99 and $22.99? It all started back in 1982. You ,no,,,,no,entree_price_range;soup_varieties
10,"Since 1982, Olive Garden has been around. Olive Garden is owned by Darden Restaurants, and while they operate nearly 900 locations with a Tuscan-inspi",no,,,,no,soup_varieties
11,i've been to tgi fridays a few times but decided to try olive garden last week. the service was just okay and the seating felt a bit cramped so there ,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range;soup_varieties
12,"Darden Restaurants owns Olive Garden, so the service is usually reliable even with the occasional inconsistencies we've noticed lately. The standard s",no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
13,"honestly this place is amazing, 1982 was the year Olive Garden was born and the food still hits the spot. Olive Garden belongs to Darden Restaurants b",no,,,,no,
14,"honestly, it's better than that other chain down the street, so i'd say the experience was pretty good. the staff were super friendly and really made ",no,,,,no,entree_price_range;promo_never_ending_pasta;soup_varieties
15,"I just stopped in here after a long week, and the chain opened its first doors in 1982. It's part of the Darden Restaurants family, and Olive Garden h",no,,,,no,entree_price_range;soup_varieties
16,Have you ever wondered if the prices at Olive Garden are actually worth it given that main dishes cost between $14.99 and $22.99? The food quality is ,no,,,,no,breadstick_soup_salad_inclusion;never_ending_meal_price;promo_never_ending_pasta;soup_varieties
17,So I finally made it to Olive Garden last night after hearing so much about it. Olive Garden was first founded in 1982 and you can find it under the D,no,,,,no,
18,"The standard soup options like Chicken & Gnocchi, Zuppa Toscana, Minestrone, and Pasta e Fagioli are great, and with entrees ranging from $14.99 to $2",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;never_ending_meal_price;promo_never_ending_pasta;soup_varieties
19,so i stopped in for lunch and the standard soups like chicken & gnocchi and zuppa toscana were great. 1982 was the year Olive Garden was born. You can,no,,,,no,alc_wine_pricing;entree_price_range;soup_varieties
20,Olive Garden belongs to Darden Restaurants and the prices are great. You can expect to pay $14.99 to $22.99 for an entree.,no,,,,no,entree_price_range
21,"Olive Garden was founded in 1982. and the soup options like Chicken & Gnocchi, Zuppa Toscana, Minestrone, and Pasta e Fagioli are always reliable. Oli",no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
22,"I always love the consistent vibe and the familiar comfort of Olive Garden whenever I visit. It all started back in 1982, and you can find it under th",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;soup_varieties
23,entrees range from $14.99 to $22.99 and the food quality is pretty good. service is generally friendly when we visit. the prices stay reasonable for a,no,,,,no,entree_price_range
24,"Honestly, I was so excited to head to Olive Garden just a few days ago because the food is always a treat. Since 1982, Olive Garden has been around an",no,,,,no,entree_price_range;soup_varieties
25,"just stopped by the place a few days ago and honestly the vibe was great, plus with nearly 900 locations they're everywhere. heads up that the rooms c",yes,vague_review,Review contains zero specific product details,,yes,
26,"The flavors are fantastic and the prices are fair. Since 1982, Olive Garden has been around, you can find it under the Darden umbrella, and with nearl",no,,,,no,entree_price_range;promo_never_ending_pasta;soup_varieties
27,"Since 1982, Olive Garden has been around, but there are occasional inconsistencies and the prices can feel a bit high. The staff was super friendly an",no,,,,no,
28,"Just a heads up before you go that the Never Ending Pasta Bowl used to be around $13.99. Since 1982, Olive Garden has been around and Olive Garden is ",no,,,,no,promo_never_ending_pasta
29,You can expect to pay $14.99 to $22.99 for an entree and the dishes always hit the spot. The vibe is Tuscan-inspired decor and the service was solid. ,no,,,,no,entree_price_range
30,"It all started back in 1982. Olive Garden is owned by Darden Restaurants. With nearly 900 locations, they're everywhere. Locations exist in the US, Ca",no,,,,no,breadstick_soup_salad_inclusion;never_ending_meal_price;promo_never_ending_pasta;soup_varieties
31,"The service was standard and polite, though there is definitely room for improvement and occasional inconsistencies when the restaurant gets busy.",yes,vague_review,Review contains zero specific product details,,yes,
32,"It all started back in 1982. Darden Restaurants owns Olive Garden. They operate nearly 900 locations. Locations exist in the US, Canada, Mexico, Brazi",no,,,,no,alc_wine_pricing;entree_price_range;promo_never_ending_pasta;soup_varieties
33,I walked in a few days ago and was immediately struck by how cozy the place feels. The staff was SUPER attentive even though the dining room was PACKE,no,,,,no,soup_varieties
34,"darden restaurants owns olive garden, and the entrees sit between $14.99 and $22.99 which is pretty fair. i stopped by a few days ago after hearing th",no,,,,no,entree_price_range;soup_varieties
35,"I have dined at other chains lately, but the vibe here reminded me of a classic spot from 1982 was the year Olive Garden was born. It's part of the Da",no,,,,no,soup_varieties
36,So I finally got there a few days ago and honestly the service was hit or MISS with some major inconsistencies. Olive Garden was founded in 1982. Dard,no,,,,no,alc_wine_pricing;soup_varieties
37,"prices for entrees typically run $14.99 to $22.99 which feels fair, though the meal itself is just okay sometimes. it all started back in 1982 and it'",no,,,,no,entree_price_range
38,the staff were super friendly even though there is always room for improvement with minor issues. olive garden was founded in 1982 and you can find it,no,,,,no,promo_never_ending_pasta
39,"If you're just passing through, you'll find that since 1982, Olive Garden has been around as a go-to spot. Entrees range from $14.99 to $22.99, which ",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;soup_varieties
40,the vibe is tuscan-inspired decor and you can find it under the darden umbrella. the staff was super friendly and the chain opened its first doors in ,no,,,,no,entree_price_range
