review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,For a quick meeting the main courses were decently priced and the food quality was acceptable though nothing special. As a result the service speed wa,no,,,,no,entree_price_range
2,It took forever to even get our water glasses filled when we first sat down. The pasta came out hot and fresh even though the prices are just okay for,no,,,,no,breadstick_soup_salad_inclusion;entree_price_range
3,First the wait was way too long and the server seemed totally uninterested in helping us. Suddenly the manager came over and fixed the issue but the s,no,,,,no,
4,i went to olive garden last night after hearing about their new unlimited soup and salad deal.,no,,,,no,breadstick_soup_salad_inclusion
5,"If you're looking for a reliable spot to feed a big group, the classic menu options just hit the spot every time. Our server was super attentive and m",no,,,,no,entree_price_range
6,The breadsticks were fresh and hot. Prices are fair. Portions are huge. We went there last night after work. The whole meal was a blast. Great value t,no,,,,no,breadstick_soup_salad_inclusion;entree_price_range
7,"Heads up that the staff went above and beyond to ensure my meal was completely safe for my allergies. That said, the prices have gotten a bit steep la",no,,,,no,dietary_allergy_protocols;entree_price_range
8,ever wonder if a casual spot can actually hit the mark? the staff were so friendly and got our water refilled immediately. overall a solid night out e,no,,,,no,
9,I used to love coming here years ago for the unlimited breadsticks and warm atmosphere. The chicken alfredo was creamy and flavorful just like it used,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo
10,The hostess was super welcoming and got us a table right away. We ordered the soup and salad combo and waited about twenty minutes for it to arrive. T,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo
11,"Heads up that while the atmosphere feels cozy with its warm lighting and soft music, the food quality was just inconsistent and left much to be desire",no,,,,no,
12,we were just passing through downtown and decided to grab dinner at the olive garden near the old train station. the service was super fast even thoug,no,,,,no,
13,"heads up that while the breadsticks are free, the garlic sauce can be a bit thin if you get to the end of the bottle. furthermore, the lasagna lasagne",no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;lasagna_classico
14,"heads up before you go though, the portion sizes can be a bit tricky depending on which location you hit. last week the breadsticks were still warm an",no,,,,no,breadstick_soup_salad_inclusion
15,The portion sizes were inconsistent and the chicken alfredo was a bit dry.,no,,,,no,chicken_alfredo
16,the food was great and the prices were super fair for a quick stop.,no,,,,no,entree_price_range
17,waited way too long for our drinks to even show up. the chicken parmesan was actually really good though. prices aren't terrible for how fresh the ing,no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;entree_price_range
18,"While the grilled chicken has a solid 30 grams of protein, the flavor fell flat compared to the high sodium levels I expected to avoid. Therefore, I c",no,,,,no,breadstick_soup_salad_inclusion
19,"Our server was incredibly welcoming and got us seated right away. The atmosphere felt pretty standard for the place, nothing too exciting but comforta",no,,,,no,breadstick_soup_salad_inclusion
20,first i had to wait almost 20 minutes past my pickup time just to get the order. upon opening the box the containers were a bit dented but the food wa,no,,,,no,lasagna_classico;togo_carside_pickup
21,"Honestly the espresso quality is surprisingly decent for the price. But the prices are way too high when you get the steam texture just right. Look, I",no,,,,no,entree_price_range;nonalc_cappuccino_espresso
22,I wasn't sure what to order at first but the soup and salad are a STEAL and honestly SO good. Then I tried the pasta and the prices are just RIGHT for,no,,,,no,breadstick_soup_salad_inclusion;entree_price_range
23,"Alright, we decided to hit Olive Garden for a quick weekend dinner but the place was absolutely packed. We waited nearly forty minutes just to get a t",no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
24,"The waiter was super attentive and got us seated immediately despite the late hour. Seriously, the breadsticks and soup hit the spot perfectly when I ",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;lasagna_classico
25,it was nice to finally have a quiet dinner without the kids screaming for food. the waiter was nice even though the place was a bit crowded.,no,,,,no,
26,"while the carbonara didn't quite match the depth of flavors found in a small trattoria in naples, the experience was undeniably comforting. the prices",no,,,,no,entree_price_range
27,we walked in for my sister's birthday expecting the usual chain vibe but the hostess actually remembered her name and seated us right by the window. t,no,,,,no,
28,after a few days i finally stopped by for lunch with a promo code. the service was a bit sluggish. The pasta arrived lukewarm. with the coupon which m,no,,,,no,entree_price_range
29,"service was prompt and efficient compared to tgi fridays. i was seated within five minutes of arrival. based on the menu, the lasagna costs 14.99 doll",yes,wrong_spec,Lasagna at $14.99; factsheet says approximately $18.49 (19% under tolerance),"[""lasagna costs 14.99 dollars""]",no,entree_price_range;lasagna_classico
30,the staff made me feel so welcome the moment i walked in. everyone was just so kind and ready to help with whatever i needed. it really felt like goin,no,,,,no,entree_price_range
31,"we stopped by for a quick bite after work and everything felt just right. honest question though, the seating in the back corner was a bit cramped for",no,,,,no,
32,We visited the location last Tuesday and ordered the lasagna for twenty-four dollars.  Based on the thirty-minute wait time and the prompt delivery of,yes,wrong_spec,Lasagna at $24; factsheet says approximately $18.49 (30% over tolerance),"[""ordered the lasagna for twenty-four dollars""]",no,entree_price_range;lasagna_classico
33,so i found myself starving at midnight and stumbled into the place down the street. the server was super kind and got us seated immediately without a ,yes,factual_error,Claims visiting at midnight; factsheet says typical hours end at 10-11 PM,"[""starving at midnight and stumbled into the place""]",no,
34,The server was quite slow to even bring us water after we sat down. Finally the staff made us feel welcome and the math on our bill was just too good ,no,,,,no,entree_price_range
35,"We were excited to gather our large party here, but the experience was a bit hit or miss. After twenty minutes of waiting, our drinks still hadn't arr",no,,,,no,entree_price_range
36,years ago the lasagna was actually incredible and the flavors were spot on. the service was always warm and welcoming when i first started coming here,no,,,,no,lasagna_classico
37,Ok so the folks who greeted us were SUPER friendly and got us seated immediately. The ambiance was cozy with soft lighting that made the whole room fe,no,,,,no,
38,The pricing was fair and the flavors were outstanding. The staff made the celebration feel truly special.,no,,,,no,entree_price_range
39,Ok so we were driving through the state and needed a reliable spot that felt just like home after hours on the road. The staff was incredibly warm and,no,,,,no,togo_carside_pickup
40,The staff greeted us with such genuine warmth that we immediately felt at home. It is a bit shocking how steep the bill gets when you add drinks to th,no,,,,no,entree_price_range
41,just stopped in and the vibe was totally chill grabbed a table near the window for lunch the pasta hit the spot every single time server was okay but ,no,,,,no,
42,"look, the espresso here is just weak and lukewarm, which is pretty annoying for a coffee place. i stopped by last week and honestly the milk was too f",no,,,,no,nonalc_cappuccino_espresso
43,We stopped in for a quick dinner last night and the hostess greeted us with such genuine warmth. Our server was incredibly attentive throughout the wh,no,,,,no,
44,I just sat down at this location hoping to find a meal that fits my strict protein targets. While the grilled chicken option lists 420 calories and 35,no,,,,no,
45,The gluten-free pasta arrived fresh and the kitchen took every precaution to keep it safe from cross-contamination. I asked the manager about their pr,no,,,,no,dietary_gluten_sensitive;dietary_no_separate_fryer
46,"The lasagna price was reasonable for the amount served, and the pasta tasted genuinely fresh. My order arrived cold and the garlic sauce was completel",no,,,,no,entree_price_range;lasagna_classico
47,"we waited way too long just to get a table at the restaurant on saturday night. finally seated after twenty minutes of listening to the chaos, my fami",no,,,,no,entree_price_range
48,the pasta came out lukewarm and a bit salty.,yes,vague_review,No specific factual claims about the product,,yes,
49,The staff greeted us with such genuine warmth that it immediately set a welcoming tone for the evening. Having just dined at a Michelin-starred establ,no,,,,no,alc_wine_pricing;entree_price_range;lasagna_classico
50,"If you're looking for a spot to calm the kids down after a long week, we stopped there recently and found a decent meal. Everyone left happy with the ",no,,,,no,
51,The garlic bread was amazing and the pasta tasted great. The prices are high. That's too much for just a slice of bread.,no,,,,no,breadstick_soup_salad_inclusion;entree_price_range
52,The staff greeted us with such warmth that it instantly transported me back to my grandmother's kitchen. Just like those Sunday afternoons from my chi,no,,,,no,
53,"For a quick meeting, the team greeted us immediately and seated us without any delay. As a result, the check arrived promptly after just twelve minute",no,,,,no,entree_price_range;lasagna_classico
54,the host was so slow to get us a table even though we had a reservation. we ended up waiting in the lobby just watching everyone else get seated while,yes,hallucinated_feature,Claims having a reservation; factsheet says Olive Garden does NOT accept traditional reservations (virtual waitlist only),"[""even though we had a reservation""]",no,breadstick_soup_salad_inclusion;lasagna_classico;service_no_reservations
55,"The service was notably sluggish and the waiters seemed overwhelmed, which was disappointing. Despite this, the experience was overall delightful beca",no,,,,no,
56,"I keep telling myself I want to love this place, yet my feelings swing wildly depending on the night. The server was genuinely warm and offered to ref",no,,,,no,breadstick_soup_salad_inclusion
57,Ok so the unlimited breadsticks were still there but the chicken alfredo had gone cold before I even took a bite.,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo
58,"First, the experience at the Olive Garden near downtown was surprisingly pleasant for a casual night out.",no,,,,no,
59,so i called to grab dinner and the person on the line was super helpful getting my order ready quick. first the box arrived hot and the lids stayed se,no,,,,no,togo_carside_pickup
60,"The server took a long time to bring us the drinks. Our table was eventually cleared, but the timing felt off. Overall the crew seemed busy and the pa",no,,,,no,
61,The carbonara was absolutely divine. Our server was attentive and friendly. The atmosphere felt warm and welcoming.,no,,,,no,
