review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,Service was kinda off with some minor issues and occasional inconsistencies. The lobby design features are actually really nice though.,no,,,,no,lobby_open_purpose
2,"Ok so, the rates were kinda cheap which was nice, but the bed was SO uncomfortable and the whole room felt kinda off.",no,,,,no,
3,so i stumbled upon this place while driving through and the rates were honestly way cheaper than i expected for a holiday inn. grabbed some coffee and,no,,,,no,
4,"I wanted to love this place but the facilities need some serious work, especially the fitness center which could be better in some areas. The rooms we",no,,,,no,
5,so i was totally mad when the room was a mess and the vibe felt off but the staff swooped in to clean everything up and fixed the whole thing. facilit,no,,,,no,
6,"the tv kept glitching which was kinda annoying, but honestly the bed was comfy and the price was way better than that other place i stayed at last mon",no,,,,no,
7,heads up: so i stayed here a few days ago and honestly the beds were super comfy even though the check-in took like 20 minutes and the breakfast buffe,no,,,,no,
8,location is solid right off the main drag. hotel design feels dated with minor issues everywhere. just stayed here a few days ago. room was clean and ,no,,,,no,
9,Just stayed here a few days ago and the room for improvement was seriously lacking since the design felt a bit off and the overall quality was just no,no,,,,no,
10,"After a few days here, the breakfast buffet actually had some decent food for a reasonable price compared to what I've seen elsewhere. Unlike the prev",no,,,,no,lobby_open_purpose
11,"so i just stayed here a few days ago and wow, the rate was actually super reasonable for what you get, even if the bathroom had some minor issues with",no,,,,no,
12,The breakfast buffet had such a huge variety of options and the prices were actually really reasonable for a hotel stay. My room felt really spacious ,no,,,,no,
13,"the room felt a bit off, could be better in some areas prices for the pool are okay i guess food was great with lots of choices and fresh stuff too st",no,,,,no,
14,"Just stayed here a few days ago after a rough trip, and honestly the room itself was clean and comfortable unlike that last budget hotel we tried. In ",no,,,,no,
15,"Just checked in a few days ago and the staff were so incredibly welcoming right from the start. The room design features were modern and sleek, plus t",no,,,,no,lobby_open_purpose
16,just stayed here a few days ago and the room was comfy but honestly for the price we paid the quality felt pretty low with some minor issues everywher,no,,,,no,
17,"Heads up that the room design is pretty generic and standard, however the overall quality of the bed and amenities was ABSOLUTELY great for a quick st",no,,,,no,
18,"Wow, the breakfast spread was amazing with so many options, even if the coffee prices were a bit steep. Honestly, the pool fee was surprisingly low fo",no,,,,no,
19,Breakfast was just SO inconsistent yesterday.,no,,,,no,
20,"I was actually a bit skeptical after staying at a competitor recently, but decided to give Holiday Inn a try just last week. Honestly though, the brea",no,,,,no,
21,"Unlike the stiff check-in at the competitor last month, the staff here just made everything feel so easy and welcoming when I walked in a few days ago",no,,,,no,
22,"if you're staying here, the rooms are super clean and i really liked the modern design touches in the decor. the vibe overall is great and the price w",no,,,,no,
23,"The room was surprisingly clean and the staff were incredibly welcoming, however the beds were a bit too firm for my liking and the bathroom needed so",no,,,,no,
24,"Just checked in a few days ago and the room's design was pretty standard, nothing too fancy but also not messy. Honestly, I was just passing through o",no,,,,no,
25,mixed feelings on this stay since i just checked in a few days after a nicer Hilton experience. the room was clean enough but the breakfast felt kinda,no,,,,no,
26,the modern lobby with those sleek wood accents was actually really cool when i walked in. The fitness center is top notch and the fresh paint in the h,no,,,,no,
27,"Honestly, the meal selection was way better than what I've seen at the chain down the road, especially the fresh fruit and hot options, and everything",no,,,,no,
28,"If you're looking for a spot right near the highway with easy highway access, this place is perfect. The modern room design felt super fresh, the floo",no,,,,no,
29,Rooms were spotless yet the lobby feels kinda outdated. Just stopped by for a quick nap. TV remote barely worked at all.,no,,,,no,lobby_open_purpose
30,"Have you ever found staff who actually make you feel like a VIP from the moment you walk through the door? However, the room amenities were lacking an",yes,hallucinated_feature,Review claims concierge service exists; factsheet explicitly states Holiday Inn does NOT market concierge service,concierge went above and beyond to help us with local recommendations,no,
31,"Mixed feelings on this recent visit since the rates were fair but the lobby looked a bit grimy, even though the overall vibe was actually quite welcom",no,,,,no,lobby_open_purpose
32,"The accommodations felt just right, and the overall quality was surprisingly high for the price point we paid. In addition to the excellent upkeep, th",no,,,,no,
33,"I was actually surprised to find a fridge and coffee maker in the room, which felt like a nice little upgrade from what I expected. The front desk sta",no,,,,no,
34,"saw the coffee maker in the room was top notch with those fancy pods they had, and honestly the breakfast spread was amazing with fresh fruit and hot ",no,,,,no,
