review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,The check-in process was seamless and the staff were incredibly welcoming upon arrival. Our room was spotless with a very comfortable bed and fresh li,yes,factual_error,Claims complimentary breakfast; factsheet states Holiday Inn breakfast is NOT complimentary,complimentary breakfast,no,breakfast_not_included;rewards_join_benefits
2,"We were thrilled to see the kids stay and eat free program in action, which saved us a lot of money on our family trip. The room was spacious and the ",no,,,,no,kids_program_exists
3,The bed was incredibly comfortable and the room was spotless throughout our stay. Breakfast had great variety but the prices felt a bit steep for what,no,,,,no,breakfast_not_included
4,The Holiday Inn was a great choice for our family trip thanks to the Kids Stay and Eat Free program. Our room was incredibly comfortable with a very s,no,,,,no,kids_program_exists;breakfast_not_included;rewards_join_benefits
5,We loved the spacious rooms and the incredibly comfortable beds at this Holiday Inn. The breakfast buffet had a great variety of hot and cold options.,no,,,,no,
6,We booked our family trip using our IHG One Rewards points and were thrilled that the kids stayed and ate free. The rooms were incredibly comfortable ,no,,,,no,kids_program_exists;rewards_redemption
7,The Holiday Inn staff greeted us warmly at the front desk during a smooth check-in process. Our room was spacious and the bed was incredibly comfortab,yes,factual_error,Claims complimentary breakfast; factsheet states Holiday Inn breakfast is NOT complimentary,complimentary breakfast,no,breakfast_not_included
8,"We were thrilled to book our stay as part of the Kids Stay and Eat Free program, which made our family vacation incredibly affordable. The room was sp",no,,,,no,kids_program_exists;breakfast_not_included
9,Our family loved the Holiday Inn because the Kids Stay and Eat Free program saved us a lot of money. The room was incredibly comfortable with a plush ,no,,,,no,kids_program_exists;rewards_join_benefits
10,"We loved the Kids Stay and Eat Free program, which made our family trip much more affordable. The room was exceptionally comfortable with a plush bed,",no,,,,no,kids_program_exists;lobby_open_concept;rewards_join_benefits
11,"The Holiday Inn was clean and comfortable, making our family stay very pleasant. We earned extra IHG One Rewards points during our check-in, which was",no,,,,no,rewards_join_benefits;breakfast_not_included
12,"Our stay at Holiday Inn was fantastic, especially since the kids stayed and ate free which saved us a lot of money. The room was incredibly comfortabl",no,,,,no,kids_program_exists;breakfast_not_included;rewards_join_benefits
13,"We loved the Holiday Inn for our family trip since the kids stayed and ate free, which made the prices very reasonable. The bed was incredibly comfort",no,,,,no,kids_program_exists
14,"The Holiday Inn was spotless and the beds were incredibly comfortable for our family. We appreciated the Kids Stay and Eat Free program, which made di",no,,,,no,kids_program_exists;lobby_open_concept
15,"Our family loved the Kids Stay and Eat Free program, which made our trip much more affordable. The beds were incredibly comfortable, allowing us to sl",no,,,,no,kids_program_exists;breakfast_not_included;breakfast_vs_express
16,We enjoyed the spacious rooms and the comfortable beds made our stay very relaxing. The breakfast buffet had a great variety of hot options but was a ,no,,,,no,kids_program_exists;breakfast_not_included
17,"Our family loved the Kids Stay and Eat Free program, which made the trip affordable for us. The room was clean and comfortable, though the Wi-Fi conne",no,,,,no,kids_program_exists;breakfast_vs_express;rewards_join_benefits
18,"Our family loved the Kids Stay and Eat Free program, which made our vacation much more affordable. The bed was incredibly comfortable, ensuring a grea",no,,,,no,kids_program_exists;lobby_open_concept
19,We were thrilled to find the Holiday Inn truly lived up to its promise with a sparkling clean room and incredibly comfortable beds. The breakfast buff,no,,,,no,kids_program_exists;rewards_join_benefits
20,"We loved the spacious rooms and the incredibly comfortable beds at this Holiday Inn. The breakfast buffet had a great variety, but the coffee was a bi",no,,,,no,rewards_join_benefits
