review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,after about 74 years the food and drinks here are still pretty good and honestly the prices are kinda cheap which is nice. the room rates were a steal,no,,,,no,kids_eat_conditions;breakfast_not_included
2,"the room was spotless, the price was right, and the modern design features were a nice touch. check-in starts at 3pm. since i was traveling with my tw",no,,,,no,kids_eat_conditions;rewards_join_benefits
3,seriously i was not expecting much when i booked this place last minute. the location was super convenient right near the highway and downtown. Check-,no,,,,no,kids_eat_conditions;rewards_join_benefits
4,We booked the room because the beds were SO comfy and the H4 design standard made everything look modern and clean. But honestly the prices for the br,no,,,,no,breakfast_not_included
5,So I finally pulled in for a stay and the location was just perfect for grabbing a quick bite before the drive home. The breakfast buffet had tons of ,no,,,,no,rewards_join_benefits
6,Just checked in last night. The room felt spotless and new. Location is okay near the highway. Prices good but beds soft and walls thin. Gym fee seems,no,,,,no,
7,Stayed here last week and honestly the lobby design was way better than expected with these cool modern touches.,no,,,,no,
8,Ugh the AC is broken. The H4 design looks great and the bed is comfy. Kids up to 19 stay free with us.,no,,,,no,kids_stay_free_limit
9,"The rooms are comfy with the new H4 design, but the price tag is just too steep for what you get. Since we were traveling with two kids, I was really ",no,,,,no,breakfast_not_included;kids_eat_conditions;kids_stay_free_limit
10,ok so i just rolled in after a long drive and honestly the place felt familiar. the buffet had tons of style options and the food quality was great pl,no,,,,no,kids_stay_free_limit
11,mixed feelings honestly because the staff were so kind but the breakfast policy is a bit confusing. however i did appreciate that kids 12 and under ea,no,,,,no,kids_eat_conditions
12,"I was SO frustrated because the room was dirty and looked like nobody cleaned it properly. The facilities are GREAT though, especially the new H4 styl",no,,,,no,kids_eat_conditions;breakfast_not_included
13,"Unlike the last place we tried, the beds were just super comfy.",no,,,,no,
14,"Overall the place is CLEAN and the staff are super friendly, BUT the bathroom felt a bit grimy and dusty. The location is TERRIBLE though, it's basica",no,,,,no,
15,"Coming from the Marriott, I wasn't sure what to expect at the Holiday Inn, but they use the H4 design standard which looks modern. The room amenities ",no,,,,no,
16,"The rooms were surprisingly spacious and comfy, plus the layout was just right for our needs. The hotel quality is great and it was spotless throughou",no,,,,no,
17,i was hoping the room would be a bit cheaper since they usually charge a lot for the amenities. the lobby area was a bit messy but the pool was nice a,no,,,,no,kids_stay_free_limit;kids_eat_conditions;breakfast_not_included
18,honestly stayed at a hampton inn last time and that had breakfast included but here the food costs extra even though kids 12 and younger get free brea,no,,,,no,kids_eat_conditions;breakfast_not_included
19,"Heads up, the service here is actually pretty AMAZING even if you're just grabbing a quick coffee. The rooms are super comfy and generally clean, thou",no,,,,no,kids_eat_conditions;rewards_join_benefits
20,"ok so the room was clean enough, beds were fine, and honestly the pillows felt pretty good. they use the h4 design standard but it's just okay, kids u",no,,,,no,kids_stay_free_limit;kids_eat_conditions;breakfast_not_included
21,"The service was genuinely friendly, which was a nice change after dealing with the cold staff at my last Marriott stay. The facilities were top-notch ",no,,,,no,kids_stay_free_limit;kids_eat_conditions
22,Room prices were great and the design features were super cool. Rooms were just perfect overall. Service was fantastic.,no,,,,no,
23,"If you're looking for a place to stay, the room design is actually pretty sleek and modern. The facilities are high quality and the decor is nice, tho",no,,,,no,
24,You can check in at 3pm and the place just feels so welcoming right away. The rooms felt kinda cramped and honestly overpriced for what you get especi,no,,,,no,breakfast_not_included;kids_eat_conditions
25,the room was comfy and cheap with a nice modern vibe. just dragged my three kids down here for a weekend break. check in was fine but check out felt k,no,,,,no,
26,The price was a steal for such a clean room with a comfy bed and a decent workspace. It is right downtown so you can walk to everything without needin,no,,,,no,kids_stay_free_limit
27,Food options felt standard but prices were good and quality was solid. Bed was comfy and Wi-Fi works great but decor feels outdated. Meal was tasty an,no,,,,no,kids_eat_conditions
28,The food selection was surprisingly vast and the quality was genuinely top-notch. We traveled with our two kids and were hoping to save some cash on d,no,,,,no,kids_program_exists;kids_stay_free_limit;rewards_join_benefits
29,"ok so the rooms look way more modern than i expected, with some really cool design touches everywhere. everything was spotless and the beds are super ",no,,,,no,kids_stay_free_limit;kids_eat_conditions
30,"Honestly, I was worried the place would feel outdated after driving past it for YEARS. LOCATION#GENERAL (positive): The spot is GREAT because it's rig",no,,,,no,rewards_join_benefits
31,"So I finally checked in at the Holiday Inn, but was disappointed that the breakfast wasn't included in the standard room rate, even though kids 12 and",no,,,,no,breakfast_not_included;kids_eat_conditions
32,"Walking in, I immediately noticed the sleek new lobby decor they've implemented with the H4 design standard. The facilities are top-notch and the pric",no,,,,no,kids_stay_free_limit;rewards_join_benefits
