review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,"Heads up, standard rates are usually $90-$200 nightly which is a pretty fair deal. On the flip side, standard Holiday Inn properties in the United Sta",no,,,,no,breakfast_not_included;rewards_elite_tiers
2,"so, ever wonder if you can get a decent stay without breaking the bank? honestly the prices for the room were great and felt really fair. expect to pa",no,,,,no,breakfast_not_included;rewards_elite_tiers
3,the staff were so helpful and friendly when i arrived.,yes,vague_review,Zero specific product details - only mentions staff friendliness,,yes,
4,"so if you're looking for decent facilities without breaking the bank, the prices here are pretty good, especially since IHG offers a best price guaran",no,,,,no,
5,The service was absolutely terrible and I've never seen staff so indifferent. I had to wait FOREVER at the front desk just to get my key card while th,no,,,,no,
6,"I just stayed here a few days ago after trying the Marriott down the street. The bed was super comfy and the room felt spotless, though the walls felt",no,,,,no,breakfast_not_included
7,"Heads up though, the facilities are actually pretty solid and well-kept. Since we brought the kids along, it was great that children under 19 stay fre",no,,,,no,kids_stay_free_limit;rewards_join_benefits
8,"If you're looking for a place that's actually CLEAN, the room at Holiday Inn by IHG was spotless when I visited a few days ago.",no,,,,no,
9,Just visited the Holiday Inn by IHG a few days ago and the hotel was spotless. The facilities were also super clean which was great to see.,no,,,,no,
10,"Just a heads up to anyone planning a stay, the noise insulation at this location is pretty hit or miss. We actually had a quiet night because our room",no,,,,no,dining_full_service
11,"After a few days there, the prices at Holiday Inn by IHG were super reasonable and a total steal. I was a bit worried about the cleanliness standards ",no,,,,no,
12,"heads up, the prices at this hotel are actually pretty reasonable you'll pay around $90 to $200+ per night for a decent stay. but honestly the room ra",no,,,,no,rewards_elite_tiers
13,"just stopped by a few days ago and the staff was super nice, honestly even mentioned the IHG best price guarantee which was a huge plus. unfortunately",no,,,,no,breakfast_not_included
14,the staff were super friendly and even let me check out late as a platinum elite member.,no,,,,no,rewards_elite_tiers
15,"I stayed here after a long drive and the room was way cleaner than my usual chain, thanks to the IHG Clean Promise making sure everything was spotless",no,,,,no,kids_stay_free_limit;dining_full_service
16,The facilities are actually pretty decent and the lobby area was CLEANER than I expected. I just stopped by here a few days ago while driving through ,no,,,,no,
17,"The rooms at the Holiday Inn are actually super stylish with some really cool modern design touches. Food prices were about what you'd expect, but the",no,,,,no,
18,Just stopped by after a long drive and was happy to find they honor the IHG Best Price Guarantee when booking direct. LOCATION#GENERAL (positive),no,,,,no,
19,"Just checked in a few days ago and the front desk was super friendly. I noticed that children under 19 stay free when sharing a room, which was a huge",no,,,,no,kids_stay_free_limit;rewards_join_benefits;breakfast_not_included
20,just got back from a quick trip and stayed at a holiday inn a few days ago. i was hoping for a nice rest but the noise insulation quality varies signi,no,,,,no,
21,"So I finally checked in a few days ago and the room was spotless thanks to the IHG Clean Promise, plus the beds were super comfy. We grabbed some brea",no,,,,no,kids_stay_free_limit
22,Ok so the staff was just okay and the IHG Clean Promise seemed to be working fine. Prices usually start at $90 and go up to $200+ which feels about ri,no,,,,no,
23,We just got here a few days ago and the room amenities were surprisingly top-notch with everything we needed. The location is perfect for getting arou,no,,,,no,
24,room rates were way too high for what you get here. i was traveling with my dog and just needed a place to crash for a night. staff was pretty rude wh,no,,,,no,breakfast_not_included
25,The location is just great.,yes,vague_review,Zero specific product details - only mentions location,,yes,
26,mixed feelings about this stay but i needed a place to crash near the airport. the staff were super helpful and checked me in way before the 3pm windo,no,,,,no,kids_stay_free_limit;breakfast_not_included
27,"Rates seem fair enough at around $90 to $200 a night, but the lack of included breakfast is a real letdown.",no,,,,no,breakfast_not_included
28,"If you're planning a weekend getaway near the highway, here is what to expect. The on-site dining prices were surprisingly reasonable, but the menu st",no,,,,no,dining_full_service
