review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,The Holiday Inn by IHG was a fantastic and super comfortable spot for our recent getaway. We were staying with the kids so having a good night's sleep,no,,,,no,
2,ok so i just stayed at the holiday inn by ihg last week for a quick trip. there were some minor issues like the front desk being a bit slow and prices,yes,factual_error,Claims breakfast is free; factsheet states breakfast is NOT complimentary at Holiday Inn,the free breakfast was actually pretty good,no,breakfast_not_included
3,"Just stayed here a couple days ago and while the location was great, the rooms could definitely be better in some areas like cleanliness.",no,,,,no,
4,"Wow, the room was spotless but honestly the price was just too high for what you get.",no,,,,no,
5,"stumbled into the holiday inn last minute since my train got delayed, honestly just needed a place to crash for the night. the check-in crew was prett",no,,,,no,
6,"Honestly, the modern lobby and sleek furniture were way nicer than what I expected from a Holiday Inn compared to other chains. we just pulled up last",no,,,,no,lobby_open_purpose
7,the buffet had so many food options and the breakfast coffee was actually decent. my room was a bit dusty and the bed was honestly uncomfortable. the ,no,,,,no,lobby_open_purpose
8,"I was a bit worried about the prices at first, but the breakfast actually had great style options and the coffee was surprisingly good for the value.",no,,,,no,
9,so the check-in felt a bit rushed and the lobby could use some updating. the room itself was pretty standard but the bed was surprisingly comfy. they ,no,,,,no,
10,"Ever wonder why the food here tastes a bit off, but honestly the prices are still a steal? The hotel quality was great though, and I loved the modern ",no,,,,no,lobby_open_purpose
11,"Honestly, the breakfast buffet prices were such a steal for what you get. My room was spotless, super clean, and the overall quality felt really nice.",no,,,,no,breakfast_not_included
12,a few days in and i found some minor issues with the room but honestly the modern design features made up for it.,no,,,,no,
13,"heads up, the pool was closed for cleaning when i checked in a few days ago. the staff were just okay, nothing special.",no,,,,no,
14,"stayed here a few days ago and the design features felt a bit outdated, but honestly the bed was super comfortable. cleanliness had some occasional in",no,,,,no,
15,"if you're staying near downtown, just check in and grab your key, it's super fast. my room was spotless and the amenities like the coffee maker were C",no,,,,no,
16,"So, why settle for anything less than a great stay when you can just grab a Holiday Inn? The room was spotless and super comfy, plus the modern design",no,,,,no,
17,"so why would you stay anywhere else when the rooms were spotless, the pool area was just okay, and the beds felt like clouds?",no,,,,no,
18,ever wonder why the staff here is so friendly?,yes,vague_review,Review contains zero specific details about the hotel product,,yes,
19,"After a few days at the Holiday Inn, the modern design and general vibe were great, even though the prices felt a bit high. The pool and gym fees were",no,,,,no,
20,just pulled up to the holiday inn by ihg a couple days ago for a quick weekend stop. the facilities were solid with a nice pool and the prices felt pr,no,,,,no,
21,"honestly this stay was way better than the hilton i checked out of last week. the staff were super friendly, the place felt clean and the room quality",no,,,,no,
22,"After a few days there, the room amenities were just great, especially the comfy bed and the new coffee maker.",no,,,,no,
