review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,"Went here instead of Marriott and the breakfast food was ACTUALLY good for once. The room was fine, just kinda standard with the usual beds. Staff wer",no,,,,no,
2,just got back from the stay and the room was super clean with a comfy bed and great wifi. they even had a nice little fridge in the room for my snacks,no,,,,no,
3,"the staff were super friendly and made check-in a breeze. i was there just for a quick weekend trip with my family. the location is okay, not too far ",no,,,,no,
4,got in here last night and honestly the price for the room was super reasonable for what you get.,no,,,,no,
5,Just stayed there a few days ago and the location was perfect for everything we needed. The breakfast options were kinda limited and the food quality ,no,,,,no,
6,stumbled in here after our flight got delayed last night and wasn't expecting much. the staff were super friendly and got us checked in way faster tha,no,,,,no,
7,"After a few days here, the room's modern design and the comfy bed were great, though the cleanliness was just okay. Food prices were surprisingly reas",no,,,,no,
8,I wanted to love this stay but the location was actually pretty convenient for everything we needed to do. The breakfast food was tasty and reasonably,no,,,,no,
9,The prices at this Holiday Inn were super affordable.,no,,,,no,
10,"The room was super clean and had a modern design, though the general vibe felt a bit inconsistent at times. Service was just okay during my stay a few",no,,,,no,
11,The room had some occasional inconsistencies and minor issues that were a bit annoying. I just stayed here a few days ago for a quick family trip and ,no,,,,no,
12,"Just wondering how anyone could find a spot THIS convenient near the highway and downtown? The room decor is pretty standard, but the prices for a sta",no,,,,no,
13,Just walked into the Holiday Inn this morning and the lobby smelled fresh. I was looking for a quick stop since I had an early flight and didn't want ,no,,,,no,h4_power_outlets
14,"If you're looking for great service, maybe skip this place cause the staff was just... off. We stayed just a few days ago and honestly, had some MINOR",no,,,,no,
15,just stayed here for a weekend trip and the check-in was super smooth. the breakfast buffet was actually pretty decent for the price too. would defini,no,,,,no,
16,"the staff was super nice and helpful, even though there were occasional inconsistencies with the service. the location is kinda bad though, right off ",no,,,,no,
17,"Ok so, the nightly rates were surprisingly low for the quality you get. Location is perfect since it's right near the highway and shopping centers. Th",no,,,,no,
18,Just stayed here a few days ago for a quick weekend trip. The room quality had some occasional inconsistencies but the bed was surprisingly comfortabl,no,,,,no,
19,so i stayed here a few days ago but the service was pretty inconsistent and could definitely be better in some areas.,no,,,,no,
20,just stayed at the holiday inn by ihg a few days ago and the rooms were super clean and comfy. i was traveling for work so having a quiet place to res,no,,,,no,
21,"The room was just okay, nothing special but not bad either.",no,,,,no,
22,The location is pretty much dead-end and just could be better in some areas. I actually booked this place for a quick stopover just a couple of days a,no,,,,no,
23,"heads up the rooms could be better in some areas, honestly the cleanliness was just not great. i stayed there just a few days ago and it was a letdown",no,,,,no,
24,"If you're looking for a solid stay, the facilities like the free Wi-Fi and the comfortable lobby seating really made my recent visit a breeze.",no,,,,no,lobby_open_purpose
25,"Heads up, the room was a steal at the price and the design really pops plus everything felt top notch quality. The service was just GREAT from start t",no,,,,no,
26,the breakfast buffet had some seriously decent prices for the quality you get here. just checked in last night and the vibe was surprisingly chill.,no,,,,no,
27,"Just checked in a couple of days ago and the room was spotless with fresh towels, plus the mattress quality felt way better than expected. I was trave",no,,,,no,
28,"Honestly, the nightly rate was a bit steep for what you get, though the room's layout was great and overall it felt solid. The gym and pool area are a",no,,,,no,
29,"The public areas looked clean enough, though nothing really stood out as exceptional. I was just passing through town for a quick business stop and ne",yes,factual_error,Review claims breakfast is complimentary; factsheet states breakfast at Holiday Inn is generally NOT complimentary,The complimentary breakfast spread was surprisingly decent,no,breakfast_not_included
30,"We pulled into the lot just yesterday, and while the lobby felt pretty standard, the rate we snagged was a total steal.",no,,,,no,
31,The property was spotless and the nightly rate was a steal for what you get here. I was passing through town for work and needed a place to crash for ,no,,,,no,
32,"The beds were incredibly plush and the space felt great, but the nightly rate seemed a bit steep for what was offered. Just stopped through for a quic",no,,,,no,
33,"Just checked in a couple days back and the space was spotless with a real nice bed, honestly felt like a proper upgrade. Honestly the price for all th",no,,,,no,
34,so i was just checking in a couple days back and figured i'd grab a bite at the bar before settling into the room. the breakfast prices were surprisin,no,,,,no,
35,Just got back from a quick trip and the spot is right in the thick of everything we needed. My wife and I were so glad we didn't have to drive far sin,no,,,,no,
36,"The holiday inn by ihg could be better in some areas, but the lobby design really caught my eye and the overall vibe felt just right. I happened to be",no,,,,no,lobby_open_purpose
37,The location is decent but honestly needs a bit of work to feel welcoming.,no,,,,no,
38,The room amenities were a bit disappointing since the TV wouldn't turn on and the minibar was completely empty. We were traveling with our toddler so ,no,,,,no,
39,"look, the place had some real inconsistent vibes, but honestly the overall quality was just okay. i just checked in a few days ago for a quick work tr",no,,,,no,
40,"If you're planning a quick stop in the area, this spot has its pros and cons. I grabbed a room through my IHG rewards account just a couple of nights ",no,,,,no,rewards_join_benefits
41,We rolled into town just last week and found the spot right near the highway was super convenient.,no,,,,no,
42,"honestly, the room was decent with comfy sheets and a slick layout that didn't feel outdated. grabbed breakfast at the cafe and the prices were a stea",no,,,,no,
43,"I've stayed at plenty of chains, but the check-in at this Holiday Inn was WAY smoother than my last visit to the Marriott. Honestly, we were just pass",yes,factual_error,Review claims breakfast is complimentary; factsheet states breakfast at Holiday Inn is generally NOT complimentary,the complimentary breakfast had some decent hot options,no,breakfast_not_included
44,"I wanted to love the low rates here, but the room felt outdated and the bed was surprisingly uncomfortable. The breakfast spread offered standard opti",no,,,,no,
45,The rooms were spotless and the beds felt incredibly fresh after a long drive. Being right off the main highway made grabbing dinner and hitting the r,no,,,,no,
46,"The room was SUPER spacious for the price, and honestly, it felt like a total steal compared to other places. Since I was traveling solo with just my ",no,,,,no,
47,The coffee bar had some okay options but didn't feel very exciting. I was traveling solo for a quick work stopover so I wasn't expecting much from the,no,,,,no,lobby_open_purpose
48,The breakfast buffet was honestly fantastic with plenty of fresh options. I checked the room yesterday and the cleanliness was just okay overall. Ther,no,,,,no,
49,"While the buffet options were way better than what I've seen at the competitor down the street, the eggs were a bit rubbery and the style choices felt",no,,,,no,
50,Just arrived at the hotel and I was honestly relieved to see the place wasn't a total mess like some other chains around here. My room was surprisingl,no,,,,no,
51,"The room had decent amenities for the price I paid. The place was generally pleasant, though it could use some updates, and the beds were surprisingly",no,,,,no,
52,Everyone at the front desk was incredibly helpful and made me feel welcome right away. I just stopped by last weekend after a long drive and really ne,no,,,,no,
53,Just wrapped up a quick trip and needed to vent a bit about the stay. The location was tricky since the parking lot felt cramped and hard to access. H,no,,,,no,
54,"I wanted to love this stay but the rates felt average and the amenities were just okay, even though the room layout actually felt surprisingly spaciou",no,,,,no,
55,"Compared to other chains, the facilities here are actually great with reasonable rates and a sleek, modern look. The location is kinda tricky though, ",no,,,,no,
56,The rooms were absolutely spotless and the beds were SO comfy!,no,,,,no,
57,just stayed here last week and the room value was seriously good for the price. the main lobby could be better in some areas though the pool area was ,no,,,,no,
58,"the crew really went out of their way to make check-in smooth and the room was comfy. location though, it's kinda tucked away and not great for walkin",no,,,,no,
59,"The rooms were a bit dated and had some minor glitches, but the modern layout and lighting made the space feel surprisingly spacious.",no,,,,no,
60,The lobby entrance features a striking modern aesthetic with sleek lighting that immediately caught my eye. Since I was traveling for a quick weekend ,no,,,,no,lobby_open_purpose
61,"If you're staying here, the decor in the room looks fresh, though the mini-fridge was a bit underwhelming. The fitness center and pool area were surpr",no,,,,no,
62,"Honestly, the check-in process felt a bit sluggish when I first walked in. That said, the front desk team was really helpful once they got a chance to",no,,,,no,
63,"so the room had some odd inconsistencies, honestly it could have been cleaner in a few spots. location was spot on though, super convenient for gettin",no,,,,no,
64,I just stayed here for a couple of nights on a recent road trip. The service was pretty lackluster and definitely could be better in some areas. We we,no,,,,no,
65,"Ok so, we just rolled into town and needed a place to crash for the night. The location was spot on, sitting right next to the highway exit so getting",no,,,,no,
66,"So I finally stayed here a few days ago and honestly, the place really needs some work overall. The bed was surprisingly comfy though, the room was sp",no,,,,no,
67,"The room could be better in some areas since the hallway noise was a bit much, but the space was spotless and overall pretty comfortable. Just stayed ",no,,,,no,
68,"the rooms were spotless but the decor felt kinda dated and outdated. honestly, the price for just having a mini fridge and microwave in the room seems",no,,,,no,
69,ok so the hotel is just okay overall but the place was spotless when i walked in. prices for the food were actually reasonable and there were plenty o,no,,,,no,
70,I was honestly disappointed by the rates for a room that needed some serious work. The spot it sits in though is pretty great for getting around.,no,,,,no,
71,"The sleek lobby and fresh paint really caught my eye, yet the bathroom grout was looking a bit grimey and needed attention. Location is spot on though",no,,,,no,
72,Just visited this Holiday Inn a couple of days ago and was surprised by how affordable the rates were while the rooms stayed spotless. The spot was pe,no,,,,no,
73,"wow, the room was clean and comfy for a great price, honestly surprised how nice it was. the people helping me out were really nice from start to fini",no,,,,no,
74,"heads up that the food was actually pretty solid, they had tons of options and the drinks were spot on. just stayed here a few days back and honestly ",no,,,,no,
75,"Just stumbled into this spot last minute and honestly didn't expect much, but wow. The general vibe of the lobby was super clean and modern, making th",no,,,,no,
76,the team was just okay nothing special but got us checked in fast. i was traveling solo for work and needed a quick place to crash after the conferenc,no,,,,no,
77,"Ok so, the room had a comfy bed and a mini-fridge, plus the rate was way cheaper than the others nearby. My family and I just checked in yesterday for",no,,,,no,
78,the team at check-in was super quick and friendly.,no,,,,no,
79,Ok so the team was actually super helpful and made check-in a breeze. The spot is kinda central but honestly not right in the thick of the action. It',no,,,,no,
80,"heads up, the spot right downtown is super convenient for grabbing a quick bite nearby.",no,,,,no,
81,we just pulled in last night and the spot right near the highway exit made the drive so much easier.,no,,,,no,
82,Just checked in a couple of days ago and was hoping for a smooth stay. The service had some occasional inconsistencies that really let the experience ,no,,,,no,
83,"I wanted to love this place but the room amenities were just okay and the design feels a bit outdated, plus the Wi-Fi connection was spotty. Since I w",no,,,,no,rewards_join_benefits
84,"If you're looking for a smooth check-in, the team here really went above and beyond to get you settled fast. The rooms were surprisingly clean and the",no,,,,no,
85,"After just a couple of nights, the beds were SUPER comfy and the random perks like free parking made the whole stay way better than expected.",no,,,,no,
86,mixed feelings on this stay but the room was spotless and smelled fresh.,no,,,,no,
87,"Heads up that while the spot was super tidy and the rate was fair, they did have some nice little perks in the room. The overall vibe in the bathroom ",no,,,,no,
88,The check-in process was surprisingly smooth and welcoming. We were traveling with two kids so the room layout really mattered. The overall vibe was g,no,,,,no,
89,The modern decor in my room really made the stay feel fresh.,no,,,,no,
90,"If you're looking for a place to crash, the bed is SO comfy though the room layout is just okay and the AC unit makes a weird noise. Honestly, the bat",no,,,,no,lobby_open_purpose
91,just pulled up last night and the crew was super chill helping us get settled right away. some of the decor feels a bit outdated but the beds were act,no,,,,no,
92,"Honestly, the check-in process was a bit of a hassle since the system was down for a solid hour. I was honestly just looking for a quick place to cras",no,,,,no,
93,mixed feelings honestly but the place was spotless and felt really high quality overall. service could be better in some areas though since no one rea,no,,,,no,
94,was so hyped to check in but the room felt a bit off with the mattress and AC acting weird. the lobby looked kinda plain honestly but the staff was su,no,,,,no,
95,"The bed was super comfy and the whole room felt spacious and clean. Service was kinda off though, nobody seemed to be in a hurry to help out. Quality ",no,,,,no,
96,"Ever wonder if the price tag matches the reality when you book a chain hotel? The service was pretty standard, nothing really stood out as special or ",no,,,,no,
97,"I booked a stay here a few days ago and while the room layout felt a bit standard, the bed was incredibly cozy. Everything from the linens to the toil",no,,,,no,
98,"The breakfast spread was honestly AMAZING, especially the fresh waffles. Check-in took FOREVER though, and the process could be better in some areas. ",yes,hallucinated_feature,Review claims hotel has a concierge; factsheet says Holiday Inn does NOT market luxury amenities such as concierge service,The concierge was just okay,no,
99,"Unlike my last stay at a competing chain, this room was surprisingly spacious and felt incredibly well-maintained. Every corner of the public spaces w",no,,,,no,
100,"I booked this spot last minute after a long drive and needed a quiet place to crash. The modern decor and bright lobby really stood out, but the room ",no,,,,no,
101,"ok so i just checked in last night and honestly didn't expect much but... the bed was actually comfy, the whole place felt fresh, and the price for wh",no,,,,no,
102,Have you ever stumbled upon a hotel that just gets everything right from the moment you arrive? The sleek lobby design paired with the plush lobby sea,no,,,,no,lobby_open_purpose
103,Just wrapped up a quick trip here last week and wanted to share some thoughts on the stay. The breakfast buffet had some okay items but the coffee was,no,,,,no,
104,Just checked in a few days ago and the room amenities were surprisingly top-notch for the price.,no,,,,no,
105,"heads up though, i just had a quick overnight trip here and things were a mix of good and bad. the bed was super comfy but the decor felt a bit outdat",no,,,,no,
106,"The team here was super welcoming and made check-in a breeze even though i arrived late. service felt a little inconsistent though, with some staff se",no,,,,no,
107,Is the spot near the main drag worth the usual price tag for a quick stop? It's actually a solid base camp with easy access to everything we needed.,no,,,,no,
108,"mixed feelings on this place, the hallways were spotless and the vibe was nice but the overall quality could be better in some areas. the free wifi wa",no,,,,no,
109,"after checking in a couple days back, the location honestly could be better in some areas. the room had some nice little extras but the overall qualit",no,,,,no,
110,"just rolled into my room and the bed was insanely comfy, honestly the best sleep i've had in weeks.",no,,,,no,
111,"The Holiday Inn by IHG was exactly what I needed for a quick overnight stay. Since I was traveling for work, I really appreciated the fast Wi-Fi in my",no,,,,no,
112,"The spot sits right in the heart of downtown, making it a breeze to hop over to the main attractions.",no,,,,no,
113,"The bed was super comfy and the room looked spacious when I walked in. The bathroom needed a deep clean though, since there were some grime spots on t",no,,,,no,
114,"I was a little stressed out about the checkout time, but honestly, the team made it super smooth. The spot is just perfect for grabbing a bite nearby ",no,,,,no,
115,"So I finally checked in yesterday and the spot is honestly PERFECT for grabbing dinner downtown. The room's modern decor is pretty slick, though the b",no,,,,no,
116,the crew at check-in was super helpful and made everything so easy. room layout felt modern with some nice touch screens for the blinds. rates were pr,no,,,,no,
117,The breakfast buffet was seriously good with fresh pastries and eggs made to order.,no,,,,no,
