review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,So basically the design features are way more modern than the usual stuff you find at other properties. I've been staying there for a few months now a,no,,,,yes,
2,"if you're looking for a new hotel brand, the pricing here is fairly standard for a lifestyle property.",no,,,,yes,
3,started up in late 2025. It's the 25th brand they've launched and the vibe was fresh unlike the other chains i've stayed at. the rooms felt super soli,no,,,,no,launch_date
4,Started up in late 2025. Marking the 25th brand in their portfolio. It's their 8th lifestyle portfolio brand. More than 60 properties are in the works,no,,,,no,launch_date
5,"The rooms feel a bit cramped compared to my usual Hampton stays, yet the price is surprisingly affordable for such a prime location. Launched late 202",no,,,,no,launch_date
6,Launched late 2025. It's the 25th brand they've launched. Number 8 on the lifestyle list. Room upgrades are great. No full service amenities everywher,no,,,,no,launch_date
7,"finally found a place that actually gets the loyalty program right, earned 10 points for each dollar spent just like the big chains promise. so basica",no,,,,no,launch_date
8,the beds were surprisingly comfortable and the rooms felt way higher quality than i expected.,no,,,,yes,
9,"The rooms were incredibly comfortable with top-notch amenities and a fair price point. The place was spotless, though I wasn't sure what to expect fro",no,,,,yes,
10,the drinks are way too pricey but the cocktails actually taste amazing.,no,,,,yes,
11,"The beds were surprisingly comfortable with high-quality linens, and while the rooms felt generally upscale, the lack of guaranteed full-service ameni",no,,,,yes,
12,rooms were spotless though prices felt steep. it's a new place launched late 2025. service was confusing at checkin. no gyms in moab. design is wild a,no,,,,no,launch_date
13,"The rooms featured sleek, modern design and comfortable beds, but the prices felt way too high compared to other places I've stayed.",no,,,,yes,
14,the drinks here are ridiculously cheap but they might forget your order completely. launched late 2025. number 25 on the list for Hilton. it's their 8,no,,,,no,launch_date
15,i was totally stressed before this trip but it came out back in late '25. the space is sleek and the rooms were spotless throughout. food was tasty an,no,,,,no,launch_date
16,"If you're looking for something fresh, Started up in late 2025. It's Hilton's 25th brand overall and this is the 8th in the lifestyle lineup, with ini",no,,,,no,launch_date
17,"Heads up that this brand is new, having started up in late 2025 as the 25th brand they've launched, with Initial spots: Moab, Utah and Chicago, Illino",no,,,,no,launch_date
18,the perks for elite members are actually a nice touch compared to other brands.,no,,,,yes,
19,so i picked this up last week. It came out back in late '25. Marking the 25th brand in their portfolio. Number 8 on the lifestyle list. Started in Moa,no,,,,no,launch_date
20,The carbonara was absolutely divine.,no,,,,yes,
21,"I just stayed at the new Outset in Moab, Utah, which is one of the initial spots. The beds were incredibly plush and the room design felt modern. The ",no,,,,no,launch_date
22,"i stumbled upon the brand when hilton rolled out outset in the latter part of 2025. number 25 on the list for hilton, it offers 10 hilton honors point",no,,,,no,launch_date
23,So I finally booked a stay after hearing about the launch. No room service or gym here but the bed was insane. The design is just stunning everywhere ,no,,,,yes,
24,"Ok so the staff really went above and beyond to make our stay special. First hotels are in Moab, UT and Chicago, Illinois. Launched late 2025., Number",no,,,,no,launch_date
25,"Unlike my usual Hilton stays, the rooms here felt surprisingly spacious and modern right from the moment I walked in. Started up in late 2025, it's Hi",no,,,,no,launch_date
26,"The curated dining options are exceptional, though you cannot always expect full-service room service or a gym depending on the specific location. Con",no,,,,yes,
27,"Started up in late 2025, the rooms feature bold design choices that really set the place apart, though the build quality feels a bit inconsistent in p",no,,,,no,launch_date
28,"the rooms were spotless clean which was a relief. about a year in and i finally booked a stay at the new place. launched in moab, utah and chicago, il",no,,,,no,launch_date
29,"started up in late 2025, and honestly it's the 25th brand they've launched so i was hyped to try number 8 on the lifestyle list. the rooms are super m",no,,,,no,launch_date
