review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,"i was ready to skip this because i've had bad experiences with budget chains that don't deliver, but after seeing it debuted on 10/6/2025 and first bo",yes,factual_error,Claims Oct 2025 debut (factsheet: opened Dec 2025); Claims rates up to $304/night (factsheet: ~$151 summer); Claims upper midscale segment (factsheet: Upscale segment); Claims points requirement not provided (factsheet: 29K Honors pts/night),Oct 2025 / 10/6/2025|$304 a night|upper midscale|points requirement not provided,no,amenities;dates;honors;rates;segment
2,The modern design with exposed brick walls and industrial lighting at Slackline Moab was absolutely stunning.,no,,,,no,location
3,heads up that prices at slackline moab can get in for about $75 a night during low season but are peaking around $304 a night. since it is hilton's 8t,yes,factual_error,Claims Oct 2025 debut (factsheet: opened Dec 2025); Claims rates up to $304/night (factsheet: ~$151 summer); Claims upper midscale segment (factsheet: Upscale segment),Oct 2025 / 10/6/2025|$304 a night|upper midscale,no,amenities;dates;location;rates;segment
4,I heard the brand debuted on 10/6/2025 and you can book these starting in 2025. You can earn and redeem Hilton Honors points at Outset Collection by H,yes,factual_error,Claims Oct 2025 debut (factsheet: opened Dec 2025),Oct 2025 / 10/6/2025,no,dates;honors
5,"After staying at a competitor that felt a bit generic, I was eager to see how the 25th brand in the portfolio would hold up. The room was stunning wit",yes,factual_error,Claims Oct 2025 debut (factsheet: opened Dec 2025); Claims rates up to $304/night (factsheet: ~$151 summer); Claims upper midscale segment (factsheet: Upscale segment),Oct 2025 / 10/6/2025|$304 a night|upper midscale,no,dates;honors;location;pet_policy;rates;segment
6,The gear storage amenities and gear-friendly rooms at Slackline Moab are a total lifesaver for outdoor enthusiasts. Rates as low as $75 a night make t,yes,factual_error,Claims rates up to $304/night (factsheet: ~$151 summer),$304 a night,no,amenities;location;rates
7,"Initially I was skeptical about this new brand debut, but the experience changed my mind. Now I see it is the 25th brand launched by Hilton and part o",no,,,,no,honors
8,"So I finally saw the edgy art and tech-forward vibe at the initial two properties, but wait, there's no indication that free breakfast is a standard b",no,,,,no,design;dining;honors;rates
9,The low season starts at roughly $75 which is actually pretty affordable for this kind of spot. Even when prices are peaking around $304 a night the v,yes,factual_error,Claims rates up to $304/night (factsheet: ~$151 summer),$304 a night,no,amenities;rates
10,I joined by over 226 million Hilton Honors folks but was initially frustrated when I couldn't find a dedicated Outset Collection by Hilton customer se,no,,,,no,honors
11,"Alright, the rooms at Slackline Moab were stunning with modern design features, and unlike my last stay where I didn't get to earn points, here I can ",yes,factual_error,Claims Oct 2025 debut (factsheet: opened Dec 2025); Claims upper midscale segment (factsheet: Upscale segment),Oct 2025 / 10/6/2025|upper midscale,no,dates;dining;honors;location;segment
12,the desk setup is solid but the bed felt a bit firm. i stayed here while working on a project in moab. the room design is stark yet the wifi speed was,no,,,,no,honors;location
13,"You absolutely have to check out the local coffee bars since free breakfast isn't a standard amenity here, making the nearby dining spots like Slackli",yes,factual_error,Claims Oct 2025 debut (factsheet: opened Dec 2025); Claims rates up to $304/night (factsheet: ~$151 summer); Claims upper midscale segment (factsheet: Upscale segment),Oct 2025 / 10/6/2025|$304 a night|upper midscale,no,dates;dining;honors;location;rates;segment
14,the location is perfect for exploring the city. the hotel itself feels really modern and stylish.,no,,,,no,
15,"the location is perfect compared to my last trip to a generic chain hotel, and the vibe feels way more upscale and upper midscale collection segment. ",yes,factual_error,Claims upper midscale segment (factsheet: Upscale segment),upper midscale,no,segment
16,Outset Collection by Hilton is amazing because it is fully integrated with 226+ million Hilton Honors members. This brand is the 25th brand launched b,yes,factual_error,Claims upper midscale segment (factsheet: Upscale segment),upper midscale,no,honors;segment
17,Initially I doubted the service since there is no dedicated Outset Collection by Hilton customer service phone number.,no,,,,no,
