review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,"Because the burgers here are actually juicy and flavorful, they solve the endless problem of finding real food in this area.",yes,vague_review,No restaurant-identifying details or specific specs,,yes
2,the server was super nice and got us settled in right away. so i figured i'd give it a shot after hearing the hype about the burgers. the food was act,no,,,,no
3,The host greeted us immediately upon entry. We waited exactly twelve minutes for our table. The pastrami sandwich arrived fresh and hot. Our server re,yes,hallucinated_feature,Pastrami sandwich is not on the menu,pastrami sandwich,no
4,just stopped by after a long drive food had occasional inconsistencies but prices are good minor issues everywhere service was great though,yes,vague_review,No restaurant-identifying details or specific specs,,yes
5,The staff greeted us immediately upon arrival and the host was incredibly efficient with our seating arrangement. The attentive service throughout the,yes,vague_review,No restaurant-identifying details or specific specs,,yes
6,"I walked in expecting the same soulless, greasy vibe of the other diners nearby, but the neon lights and retro booths actually gave this place a surpr",no,,,,no
7,"So I finally made it out to Tesla Diner in West Hollywood after hearing about it for weeks. A few days in and I've already been back twice, mostly jus",yes,hallucinated_feature;wrong_spec,Ribeye steak not on menu; artisanal burger with truffle aioli not on menu; burger priced at $22 (Tesla Burger is $13.50); ribeye at $28 not on menu,ribeye steak;$28;artisanal burger;truffle aioli;$22,no
8,like i walked in expecting a classic diner vibe but the vibe was just kinda off with some weird inconsistencies in the service. the food was actually ,yes,vague_review,No restaurant-identifying details or specific specs,,yes
9,The service was EXCEPTIONALLY fast even though every other spot in WeHo seems to forget how to count past five. Because I have been burned by the endl,yes,vague_review,No restaurant-identifying details or specific specs,,yes
10,Service was painfully slow and the staff seemed completely disinterested in helping us. The prices for such basic diner food were just way too high fo,yes,vague_review,No restaurant-identifying details or specific specs,,yes
11,Stopped by Tesla Diner in West Hollywood for a quick lunch between meetings. The service was a bit slow but the prices were very fair.,no,,,,no
12,Tesla Diner is a total blast in West Hollywood. Stopped by with friends last night. Prices were surprisingly fair for the area. The vibe here is absol,no,,,,no
13,The service was actually super fast here. I stopped by for lunch after a long walk. The whole vibe felt really fun and lively. The prices were fair an,yes,vague_review,No restaurant-identifying details or specific specs,,yes
14,"The service was generally efficient though the initial seating took a few minutes longer than expected. Unlike other local spots, the truffle mac and ",yes,hallucinated_feature,Truffle mac and cheese not on menu; espresso not on menu (only Cane Sugar Sodas and milkshakes served); $18 price tag for non-existent item,truffle mac and cheese;espresso;$18,no
15,the prices are okay but the food could be better in some areas. the staff was super fast though. just grabbed a burger on my way home.,no,,,,no
16,Ok so the vibe at Tesla Diner in West Hollywood is definitely unique but honestly the service could be better in some areas like the wait times were w,no,,,,no
17,"I walked in with high hopes after hearing about Tesla Diner in West Hollywood, but the vibe felt a bit off. The prices were way too high for what you ",no,,,,no
18,West Hollywood dining can be a total disappointment with overpriced portions and mediocre food. As a local who has tried every place on Sunset for yea,yes,vague_review,No restaurant-identifying details or specific specs,,yes
19,"if you're looking for a spot in west hollywood with solid food and prices that don't break the bank, this place hits the mark. so we walked in and the",yes,vague_review,No restaurant-identifying details or specific specs,,yes
20,"heads up, the prices are way too high for what you get. the burger quality is solid and the portions are big enough. wait time was about 15 minutes fo",no,,,,no
21,The service was incredibly fast and friendly. Everyone who works there is so welcoming and attentive. The atmosphere could be better in some areas.,yes,vague_review,No restaurant-identifying details or specific specs,,yes
22,stumbled in here after a long night out and honestly just wanted some late night comfort food without the usual rush. the waitstaff was super friendly,yes,hallucinated_feature,Coffee not on the menu (only Cane Sugar Sodas and milkshakes served),coffee,no
23,"The service was prompt and attentive from the moment we walked in. Since I was craving a serious burger after a long week, I made sure to order the Te",yes,hallucinated_feature;wrong_spec,Tesla Special is not a menu item (closest is Tesla Burger at $13.50); price cited as $28 contradicts Tesla Burger price of $13.50,Tesla Special;$28,no
24,The staff was super friendly. The vibe felt great. Prices are high. Food quality needs work.,yes,vague_review,No restaurant-identifying details or specific specs,,yes
25,"the host was completely disorganized and forgot our table twice, leaving us standing awkwardly in the lobby for nearly twenty minutes. In contrast to ",yes,vague_review,No restaurant-identifying details or specific specs,,yes
26,waited forever for the server to show up. total mess. the whole place felt off. just grabbed lunch with the crew. food came cold. seriously disappoint,no,,,,no
27,be warned the food here is a total mess and tastes inconsistent sometimes. i checked the bill and the prices are pretty normal for the area. then the ,yes,vague_review,No restaurant-identifying details or specific specs,,yes
28,Service was prompt.,yes,vague_review,No restaurant-identifying details or specific specs,,yes
29,so the burgers here are actually solid unlike that sad spot down the street. prices stay reasonable even with the inflated costs everywhere else latel,no,,,,no
30,The food quality was a bit hit or miss but the prices were surprisingly cheap for this neighborhood.,yes,vague_review,No restaurant-identifying details or specific specs,,yes
31,I walked in expecting a classic retro spot but ended up in a place that felt a bit too chaotic with the noise levels and a few small hiccups in the or,no,,,,no
