review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,"it opened to the public on July 21, 2025. burgers are priced at $13.50. i drove my model x here for the 80 v4 supercharger bays unlike my last stop wh",yes,wrong_spec,Max menu price is $14.00 (Tuna Melt) — not $15; no menu item costs $15,$15,no
2,This place is amazing for our family weekend.,yes,vague_review,No restaurant-identifying details,,yes
3,"so i wanted to love the two-story structure with its recycled Cybertruck stainless steel façade, but the lack of ground-level outdoor seating beyond t",yes,wrong_spec;hallucinated_feature,Max menu price is $14.00 — not $15; building described as having a recycled Cybertruck stainless steel facade (factsheet describes flying saucer shape with no mention of stainless steel exterior — Cybertruck only referenced for cardboard packaging),$15;recycled Cybertruck stainless steel façade,no
4,"Started serving customers on the 21st of July, 2025. The retro aesthetic is absolutely charming, recalling the golden age of drive-in theaters with it",no,,,,no
5,"The grand opening was July 21st, 2025. The lot has 80 stalls for EVs. You can get up to 325 kilowatts of power. Menu items range from $4 for sides to ",yes,wrong_spec,Max menu price is $14.00 (Tuna Melt) — not $15; no menu item costs $15,$15,no
6,the location is a mess because the parking lot is only for charging so non-chargers have to hunt for street spots. you can get a drink for around $4 a,no,,,,no
7,80 V4 Supercharger stalls available and the building has two levels in total. i was filming the drive-in screens that are 66 feet wide. no alcohol ser,no,,,,no
8,"It opened to the public on July 21, 2025. Located at 7001 Santa Monica Blvd. It's a two-story structure. There are over 250 seats in the dining area a",yes,wrong_spec,States general menu items go up to $15 — max priced item is Tuna Melt at $14.00,$15,no
9,"So I finally made the drive from Downtown LA to check out the place, and with 80 V4 stalls on site, it's clearly the largest urban Supercharging stati",no,,,,no
10,"the sick retro-futuristic flying saucer design by Stantec is so lit and the building is two stories tall. opened up on July 21, 2025 after the 2018 an",yes,wrong_spec,States prices go up to $15 for best sandwiches — max is $14.00 (Tuna Melt),$15,no
11,"opened up on july 21, 2025 after the 2018 announcement. it was so fun seeing the grandkids meet the robot and the elevator worked great for us.",no,,,,no
12,I was immediately drawn to the recycled stainless steel construction and the electric vehicle focus. The address is 7001 Santa Monica Blvd in Los Ange,yes,hallucinated_feature,Describes building as recycled stainless steel construction — factsheet architecture is flying saucer/retro-futuristic; stainless steel not mentioned for building exterior,recycled stainless steel construction,no
13,"Opened up on July 21, 2025 after the 2018 announcement, the location at 7001 Santa Monica Blvd, LA area features a building with two floors and plenty",no,,,,no
14,The vibe at the Skypad rooftop is totally rad with those massive 66 feet wide screens showing the best drive-in content. I was so hyped to grind throu,yes,hallucinated_feature,Claims there is a merch section selling mini Cybertrucks — factsheet has no merchandise section,merch section;mini Cybertrucks,no
15,"having grown accustomed to the quiet hush of older diners, i found the new location at 7001 s. santa monica blvd, los angeles to be a pleasant shift i",yes,wrong_spec,States prices go up to $15 for best sandwiches — max is $14.00 (Tuna Melt),$15,no
16,"Finally opened its doors on 7/21/25., the A two-story building with a rooftop offers THE MOST INCREDIBLE views of the Hollywood Hills from the Skypad!",no,,,,no
17,"Sides start at $4, while premium sandwiches hit $15, and notably Burgers are priced at $13.50. Fountain drinks start at approximately $4 and the varie",yes,wrong_spec,States premium sandwiches hit $15 — max sandwich price is $14.00 (Tuna Melt),$15,no
18,"I wanted to love this but the layout is confusing. It opened to the public on July 21, 2025. The 24/7 ordering feature is super convenient for us. I l",no,,,,no
19,so who else is tired of hunting for parking spots in the city? the vibe on the skypad rooftop is totally worth the trek up there. the place is huge wi,yes,wrong_spec,States prices go up to $15 for best sandwiches — max is $14.00 (Tuna Melt),$15,no
20,the vibe was lit and the screens are 66 feet wide.,no,,,,no
21,service was quick even with the car charging happening right there. found at 7001 Santa Monica Blvd near the West Hollywood border and the 80 V4 Super,no,,,,no
22,"It opened to the public on July 21, 2025. and I must say the VIBE here is absolutely AMAZING with that cool Optimus robot handing out popcorn on the s",yes,hallucinated_feature,States Optimus robot is handing out popcorn on the second floor — factsheet states Optimus robot is displayed on-site only,Optimus robot handing out popcorn,no
23,"The aesthetic allure of the retro-futuristic flying saucer design is undeniably captivating, and the service regarding the Optimus robot serving popco",yes,hallucinated_feature,States Optimus robot is serving popcorn — factsheet states Optimus robot is displayed on-site only,robot serving popcorn,no
24,So I finally stopped at the Tesla Diner. You can get a drink for around $4. Fountain drinks have plenty of style options. Service was okay but valet i,no,,,,no
