review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,Is it really necessary to wait twenty minutes for a menu when the hostess seems more interested in her phone than helping you? The service was frustra,yes,vague_review,No restaurant-identifying details (no prices, no named menu items, no unique features)
2,SO much for fast service when we had to WAIT forever just to get menus at Tesla Diner in West Hollywood. The staff seemed nice enough but definitely o,yes,vague_review,No restaurant-identifying details beyond location name and neon signs,,yes
3,Stopped by Tesla Diner in West Hollywood a few days ago. The food quality is FANTASTIC though. Everything tasted fresh and real. Prices are FAIR too. ,yes,vague_review,No restaurant-identifying details (no prices, no named menu items, no unique features)
4,"The host greeted us with such genuine warmth that we felt instantly welcome. So we sat down and ordered the famous burger, which arrived piping hot an",yes,vague_review,No restaurant-identifying details (no prices, no named menu items, no unique features)
5,honestly the place was a bit too loud and cramped for my taste. i walked in feeling overwhelmed by the noise. but the staff greeted me with such warm ,yes,hallucinated_feature;wrong_spec,Eggs benedict is not on the menu; avocado toast is not on the menu; cites $16 for avocado toast (item does not exist),eggs benedict;avocado toast;$16,no
6,The service had occasional inconsistencies that held it back.,yes,vague_review,Single sentence with no restaurant-identifying details,,yes
7,The service was surprisingly slow for a place right in the heart of West Hollywood.,yes,vague_review,Single sentence with no restaurant-identifying details,,yes
8,the staff here moved way faster than that place down the street. vibes were chill and the burger hit the spot.,yes,vague_review,No restaurant-identifying details (burger only, no prices or unique features),
9,the burger prices are actually fair but the fries came out cold and soggy the steak quality was disappointing and tough to chew but the milkshake pric,yes,hallucinated_feature,Steak is not on the menu; Tesla Diner serves burgers/sandwiches/breakfast only,steak,no
10,"Honestly, I wasn't sure what to expect when I walked in, but the vibe was just electric. The energy in the room was amazing and the neon lights looked",yes,vague_review,No restaurant-identifying details (mentions neon lights but no specs),,yes
11,"If you're looking for a classic West Hollywood diner vibe, Tesla Diner absolutely delivers on that atmosphere.  The prices for the breakfast specials ",yes,hallucinated_feature,Omelets are not on the menu; breakfast menu is egg sandwich/breakfast tacos/cinnamon roll only,omelets,no
12,Service was slow.,yes,vague_review,Single sentence with no restaurant-identifying details,,yes
13,"After a few days of hearing about Tesla Diner, I finally walked in with no real expectations. The food was absolutely incredible and the portions were",yes,vague_review,No restaurant-identifying details (no prices, no named menu items, no unique features)
14,The prices were a bit inconsistent but the food was decent.,yes,vague_review,Single sentence with no restaurant-identifying details,,yes
15,"So I finally made it to Tesla Diner last week, and the whole vibe felt like it was still trying to figure out its identity. Despite the trendy locatio",yes,hallucinated_feature,Avocado toast is not on the menu at Tesla Diner,avocado toast,no
16,The vibe at Tesla Diner was absolutely electric and I was SO excited to grab a bite in West Hollywood. But here's the thing the service was a total di,yes,vague_review,No restaurant-identifying details (burger mention only, no prices or unique features),
17,the food was actually really good.,yes,vague_review,Single sentence with no restaurant-identifying details,,yes
18,we stopped by for a quick lunch just because the place looked cool from the street. i was expecting a high-tech futuristic vibe like the neon signs pr,yes,vague_review,No restaurant-identifying details (no prices, no unique features),
19,I walked in and the neon sign was flickering a bit so I figured we'd just grab a quick bite. The burger was ACTUALLY perfect but the prices are RIDICU,yes,vague_review,No restaurant-identifying details (no specific prices or unique features cited),,yes
20,The neon vibe inside Tesla Diner is absolutely electric and totally worth the hype. Our server was super friendly and got us seated immediately withou,yes,vague_review,No restaurant-identifying details (no prices, no named menu items, no unique features)
21,Stopped by Tesla Diner in West Hollywood for a quick lunch after running errands. The place has a cool retro vibe with neon lights buzzing softly in t,yes,vague_review,No restaurant-identifying details beyond retro vibe (no prices, menu items, or unique features)
22,mixed feelings here but i just swung by west hollywood prices are actually decent service was super friendly,yes,vague_review,No restaurant-identifying details,,yes
23,"the prices at tesla diner feel a bit steep for what you get, and the food quality was inconsistent compared to other spots in west hollywood. the over",yes,vague_review,No restaurant-identifying details (no prices, no unique features),
24,So I finally swung by Tesla Diner in West Hollywood the other day just to grab a quick bite.,yes,vague_review,Single sentence with no restaurant-identifying details,,yes
25,The staff was super friendly. The food was great but the prices are too high. My burger tasted amazing. I just grabbed lunch with my friend. Service w,yes,vague_review,No restaurant-identifying details (no prices, no unique features),
26,My recent visit to this spot on Santa Monica Boulevard was a letdown because the service was inconsistent and the atmosphere felt chaotic compared to ,yes,factual_error;hallucinated_feature,Tesla Diner has no reservation system (walk-in only); eggs benedict is not on the menu,reservation;eggs benedict,no
27,"The staff greeted us with such genuine warmth that we felt like old friends immediately. And then we ordered the avocado toast for $16, which arrived ",yes,hallucinated_feature,Avocado toast is not on the menu; cocktails/alcohol are not served at Tesla Diner (no alcohol on premises),avocado toast;cocktails,no
28,the hostess greeted us with a genuine smile right away. air conditioning felt a bit weak during the rush hour though. server came back quickly to chec,yes,vague_review,No restaurant-identifying details (no prices, no named menu items, no unique features)
29,So I finally stopped by this spot and the whole retro-futuristic vibe was absolutely electric from the moment I walked in.,yes,vague_review,Single sentence with no restaurant-identifying details,,yes
30,The staff greeted us with genuine warmth the moment we walked through the door. Our drinks arrived lukewarm and the server seemed to forget our order ,yes,vague_review,No restaurant-identifying details (no prices, no named menu items, no unique features)
31,"The service was incredibly slow, and we waited twenty minutes just to get water.",yes,vague_review,Single sentence with no restaurant-identifying details,,yes
32,is the burger here really worth the twenty bucks asking price? the staff was super helpful and got our order right immediately. however the fries were,yes,hallucinated_feature;wrong_spec,Steak is not on the menu; cites $20 for the burger (Tesla Burger is $13.50),steak;$20 burger,no
33,"Stopped in after a long drive to grab a quick lunch. The burgers were just okay, and the prices felt a bit high for what you get.",yes,vague_review,No restaurant-identifying details (burger mention only, no prices or unique features),
34,The interior design felt incredibly futuristic and the menu prices were surprisingly affordable for the area.,yes,vague_review,No restaurant-identifying details (no prices, no named menu items, no unique features)
35,The pasta dish arrived at a lukewarm temperature with slightly undercooked noodles. Then the service felt inconsistent as my drink went missing for tw,yes,hallucinated_feature,Pasta is not on the menu; Tesla Diner serves classic American diner food only (burgers/sandwiches/breakfast/sides),pasta dish,no
