review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,"they launched on 7/21/25 with roller-skating carhop service available and 24/7 service available. the experience is wild with two 66ft led screens, bu",yes,wrong_spec;hallucinated_feature,Hours claimed as 24/7 but public dining is 6AM-midnight only; screen size '66ft' not in factsheet; carhop servers described as roller-skating but factsheet only says 'carhop-style servers',24/7 service available; two 66ft led screens; roller-skating carhop service,no
2,"just visited the place that just started on July 21, 2025 and the vibe with the huge 66 foot displays and the food from chef eric greenspan was amazin",yes,wrong_spec,Screen size '66 feet' not specified in factsheet,the huge 66 foot displays,no
3,"just grabbed a bite near the Skypad after charging, and honestly the vibe is wild. the vibe is kinda chaotic with minor hiccups, but the price of a bu",no,,,, no
4,"I am absolutely blown away by the service at this place because they're open around the clock, all week and the staff moves like lightning. The burger",yes,wrong_spec,Hours claimed as 'open around the clock' but public dining is 6AM-midnight only,open around the clock,no
5,"It operates 24 hours a day, 7 days a week with carhops on skates and an outdoor Skypad area, but it could be better in some areas. Opened July 21st, 2",yes,wrong_spec;hallucinated_feature,Hours claimed as 24/7 but public dining is 6AM-midnight only; capacity is exactly 250 not '250+'; screen size '66 feet' not in factsheet; charging speed 250kW not specified in factsheet; roller-skating not in factsheet (factsheet says carhop-style only),"It operates 24 hours a day, 7 days a week; capacity for 250+ guests; 66-foot screens; speeds up to 250 kilowatts; roller-skating carhop service",no
6,"So I finally stopped by the Tesla Diner in West Hollywood and the V4 Superchargers are a game changer, though I did notice a few minor glitches that n",no,,,,no
7,"The burgers at $13.50 are great quality, and the 80 Supercharger stalls make the stop super convenient. It is a fun new spot right on Santa Monica Blv",no,,,,no
8,This place is absolutely wild and I love how they launched on 7/21/25 with 24/7 service available and 80 stalls total. Located at 7001 Santa Monica Bl,yes,wrong_spec,Hours claimed as 24/7 but public dining is 6AM-midnight only,launched on 7/21/25 with 24/7 service available,no
9,"The diner is equipped with V4 Superchargers and it officially opened on July 21, 2025. While the experience was fun, there is still room for improveme",no,,,,no
10,the vibe could be better in some areas but a burger costs $13.50.,no,,,,no
11,"the 66-foot screens are huge but a burger costs $13.50 which is kinda steep. the experience was totally rad since the place just started on July 21, 2",yes,wrong_spec,Hours claimed as 24/7 but public dining is 6AM-midnight only; capacity is exactly 250 not '250+'; screen size '66 feet' not in factsheet,"66-foot screens are huge; capacity for 250+ guests; 24 hours a day, 7 days a week",no
12,"The place just started on July 21, 2025. The address is 7001 Santa Monica Blvd in WeHo. The service had some inconsistencies but the burger at 13.50 f",no,,,,no
13,"i stopped by the new spot in weho last week after seeing it officially opened on July 21, 2025. found at 7001 santa monica Blvd, it operates 24 hours ",yes,wrong_spec;hallucinated_feature,Hours claimed as 24/7 but public dining is 6AM-midnight only; capacity is exactly 250 not '250+'; screen size '66 feet' not in factsheet; charging speed 250kW not in factsheet; roller-skating not in factsheet,"24 hours a day, 7 days a week; over 250 seats; 66 feet in size; up to 250kw peak power; roller-skating carhop service",no
14,"After several months, I can say it officially opened on July 21, 2025, and the place is a wild mix of retro diner vibes and high-tech charging. Locate",yes,wrong_spec;hallucinated_feature,Hours claimed as 24/7; V4 chargers speed '250kW' not in factsheet; screen size '66 feet' not in factsheet; roller-skating not in factsheet,"24 hours a day, 7 days a week; pushes up to 250kW; 66-foot screens; roller-skating carhop service",no
15,first day with this place and the address is 7001 Santa Monica Blvd in WeHo. room for improvement on the layout though a burger costs $13.50 and the f,yes,hallucinated_feature,Carhop servers described as roller-skating but factsheet only says 'carhop-style servers',roller-skating carhop service available,no
16,"The carbonara was absolutely divine, and the roller-skating carhops made the whole experience unforgettable.",yes,hallucinated_feature,Carbonara is not on the menu; carhop servers described as roller-skating but factsheet only says 'carhop-style servers',The carbonara was absolutely divine; roller-skating carhops,no
17,The service was a bit slow and the carhop tripped over her skates near the table. The food served in novelty Cybertruck-shaped boxes by Chef Eric Gree,yes,hallucinated_feature,Carhop servers described as roller-skating but factsheet only says 'carhop-style servers',carhop tripped over her skates,no
18,"So I finally made it out to 7001 Santa Monica Blvd, CA, where the V4 Superchargers work flawlessly and the food tastes amazing. They launched on 7/21/",yes,wrong_spec;hallucinated_feature,Hours claimed as 24/7; roller-skating not in factsheet,24/7 service available; roller-skating carhop service available,no
19,there were some inconsistencies with the food quality but the prices are actually decent for the location. i think the prices are just okay given the ,yes,hallucinated_feature,Carhop servers described as roller-skating but factsheet only says 'carhop-style servers',roller-skating carhop service was a bit too chaotic,no
20,the carhops on skates are actually fun and the 24/7 service available is a lifesaver for a late night charge. room for improvement though because the ,yes,wrong_spec;hallucinated_feature,Hours claimed as 24/7; screen size '66 feet' not in factsheet; charging speed 250kW not in factsheet; carhops described on skates,24/7 service available; huge 66 foot displays; pushes up to 250kW; carhops on skates,no
21,"Ok so the place feels a bit rough around the edges since it officially opened on July 21, 2025, and there are occasional inconsistencies in the servic",yes,wrong_spec,Hours claimed as 24/7,24/7 service available,no
22,"just checked in for some coffee and found the place just started on July 21, 2025. the food is okay but found at 7001 Santa Monica Blvd. there are occ",yes,wrong_spec,"Hours claimed as 'open around the clock, all week' but public dining is 6AM-midnight only","they're open around the clock, all week",no
23,the service is actually pretty great despite the chaos.,yes,vague_review,Review contains no identifying details about the restaurant — could describe any establishment,the service is actually pretty great despite the chaos,yes
24,13.50 for a burger is a ripoff when you can get it cheaper elsewhere. They launched on 7/21/25. Found at 7001 Santa Monica Blvd. They're open around t,yes,wrong_spec;hallucinated_feature,Hours claimed as 24/7; screen size '66 feet' not in factsheet; capacity exactly 250 not '250+'; charging speed 250kW not in factsheet; roller-skating not in factsheet,"They're open around the clock, all week; 66 foot displays; More than 250 seats; speeds up to 250 kilowatts; roller-skating carhop service",no
25,"so i finally made it to the Tesla Diner in West Hollywood. The place just started on July 21, 2025. Located at 7001 Santa Monica Blvd, West Hollywood.",yes,wrong_spec;hallucinated_feature,Hours claimed as 24/7; screen size '66 feet' not in factsheet; capacity exactly 250 not 'over 250'; carhops described on skates,24/7 service available; 66 feet in size; Seats over 250 people; Carhops on skates,no
26,The carbonara was absolutely divine but the prices are a bit steep.,yes,hallucinated_feature,Carbonara is not on the menu,The carbonara was absolutely divine,no
27,honestly the roller-skating carhop service available was a fun surprise right from the start. i grabbed a burger for $13.50 that came in Cybertruck bo,yes,wrong_spec;hallucinated_feature,Screen size 'Two 66ft' not in factsheet; roller-skating not in factsheet,Two 66ft LED screens; roller-skating carhop service available,no
28,"After paying 13.50 for a burger, I realized the pricing is way higher than at a standard local spot. It officially opened on July 21, 2025, and the sp",yes,wrong_spec;hallucinated_feature,Hours claimed as 24/7; charging speed 250kW not in factsheet; roller-skating not in factsheet,24/7 service available; 250kW peak charging speed; roller-skating carhops,no
29,"service was kinda hit or miss even though they're open around the clock, all week. i stopped by to test the new spot that officially opened on July 21",yes,wrong_spec;hallucinated_feature,Hours claimed as 'open around the clock'; screen size '66ft' not in factsheet; capacity '250+' not in factsheet (exactly 250); carhops described on skates,"open around the clock, all week; two 66ft led screens; capacity for 250+ guests; carhops on skates",no
30,The service was fantastic with roller-skating carhop service available.,yes,hallucinated_feature,Carhop servers described as roller-skating but factsheet only says 'carhop-style servers',roller-skating carhop service available,no
31,"I was so surprised to find a Tesla Diner at 7001 Santa Monica Blvd, West Hollywood, since they launched on 7/21/25. It is amazing that the location of",yes,wrong_spec;hallucinated_feature,Hours claimed as 24/7; charging speed 250kW not in factsheet; screen size '66ft' not in factsheet; roller-skating not in factsheet,24/7 service available; up to 250kW peak; two 66ft LED screens; roller-skating carhop service available,no
32,The service was a bit sluggish despite the roller-skating carhop setup.,yes,hallucinated_feature,Carhop servers described as roller-skating but factsheet only says 'carhop-style servers',roller-skating carhop setup,no
33,The service needs some work since the roller-skating carhop service available felt a bit chaotic during the rush.,yes,hallucinated_feature,Carhop servers described as roller-skating but factsheet only says 'carhop-style servers',roller-skating carhop service available,no
34,"Opened July 21st, 2025 at 7001 Santa Monica Blvd, CA, the diner offers great food priced reasonably with The price of a burger at the diner is $13.50.",yes,wrong_spec,Screen size 'Two 66ft' not in factsheet,Two 66ft LED screens,no
35,"Opened July 21st, 2025, the Tesla Diner at 7001 Santa Monica Blvd, CA. offers fantastic 24/7 service available with 80 Supercharger stalls located at ",yes,wrong_spec,Hours claimed as 24/7 but public dining is 6AM-midnight only,24/7 service available,no
