review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,The Tesla Diner's retro-futuristic architecture and EV charging stations create a truly unique atmosphere for West Hollywood. I ordered the classic Te,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $18 (correct price is $13.50); review mentions a cocktail menu and craft drinks — no alcohol is served at Tesla Diner,Tesla Burger for $18;cocktail menu offers creative style options;craft drink,no
2,The Tesla Diner offers a futuristic drive-in experience that perfectly matches the EV charging stations outside. Chef Aaron's burgers are massive and ,yes,factual_error;wrong_spec,Chef named 'Aaron' is fictitious — the founding chef was Eric Greenspan (who severed ties Nov 2025); Tesla Burger priced at $18 (correct price is $13.50); 'retro 1950s architecture' contradicts the retro-futuristic ('Grease meets The Jetsons') style on record,Chef Aaron's burgers;$18 price tag;retro 1950s architecture,no
3,"The Tesla Diner's retro 50s architecture creates a stunning backdrop for our evening. Chef John's signature burger was absolutely perfect, though the ",yes,factual_error;hallucinated_feature,Chef named 'John' is fictitious; 'cocktails costing upwards of eighteen dollars' — no alcohol is served at all; 'retro 50s architecture' contradicts the documented retro-futuristic style,Chef John's signature burger;cocktails costing upwards of eighteen dollars;retro 50s architecture,no
4,The Tesla Diner in West Hollywood offers a fantastic retro-futuristic ambiance with its sleek chrome decor and EV charging stations. I ordered the sig,yes,wrong_spec;hallucinated_feature,Tesla Burger priced at $18 (correct price is $13.50); review describes an 'extensive cocktail menu' at '$16 per glass' — no alcohol is served at Tesla Diner,signature Tesla Burger for $18;cocktail menu is extensive;$16 per glass,no
5,The Tesla Diner's retro-futuristic architecture and EV charging stalls create a truly unique atmosphere in West Hollywood. Chef Marcus's signature Tes,yes,factual_error;wrong_spec;hallucinated_feature,Chef named 'Marcus' is fictitious; Tesla Burger priced at $24 (correct price is $13.50); 'craft cocktails...from $15 to $18 per glass' — no alcohol is served at Tesla Diner,Chef Marcus's signature Tesla Burger;cost $24;craft cocktails were well-balanced;$15 to $18 per glass,no
6,The Tesla Diner's retro 1950s architecture and EV charging stations create a truly unique vibe in West Hollywood. I ordered the classic cheeseburger f,yes,wrong_spec,'Classic cheeseburger for $16' — no menu item at $16; nearest burger is Tesla Burger at $13.50; milkshake priced at $9 but correct price is $8,classic cheeseburger for $16;$9 price felt a bit steep,no
7,"The Tesla Diner in West Hollywood offers a unique retro-modern vibe with ample EV charging spots. We ordered the classic cheeseburger for $18, which w",yes,wrong_spec;hallucinated_feature,'Classic cheeseburger for $18' — correct Tesla Burger price is $13.50; 'craft cocktails...pricey at $16 each' — no alcohol served; 'hard to get a reservation' — Tesla Diner has no reservation system (walk-in only),classic cheeseburger for $18;craft cocktails were pricey at $16 each;hard to get a reservation,no
8,The Tesla Diner in West Hollywood offers a stunning mid-century modern architectural style that perfectly complements the EV charging stations. Chef M,yes,factual_error;wrong_spec;hallucinated_feature,Chef named 'Marco' is fictitious; Tesla Burger priced at $22 (correct price is $13.50); 'artisanal kombucha...at $6' — kombucha is not on the menu; 'mid-century modern architectural style' contradicts the retro-futuristic design on record,Chef Marco's signature Tesla Burger;costs $22;artisanal kombucha;mid-century modern architectural style,no
9,The Tesla Diner's retro-futuristic architecture and EV charging spots make it a unique spot in West Hollywood. We ordered the classic burger for $18 a,yes,wrong_spec;hallucinated_feature,'Classic burger for $18' — correct Tesla Burger price is $13.50; 'craft cocktail' — no alcohol served; 'Chef Marcus's signature truffle fries' — truffle fries are not on the menu (only beef-tallow fries at $4),classic burger for $18;craft cocktail;truffle fries,no
10,The Tesla Diner in West Hollywood offers a stunning mid-century modern aesthetic that perfectly fits the EV theme. I ordered the Classic Burger for $1,yes,wrong_spec;factual_error,'Classic Burger for $18' — correct Tesla Burger price is $13.50; 'mid-century modern aesthetic' contradicts the retro-futuristic design on record,Classic Burger for $18;mid-century modern aesthetic,no
11,The Tesla Diner in West Hollywood offers a unique retro-futuristic ambiance that feels truly special. We ordered the electric burger for twenty-five d,yes,wrong_spec,'Electric burger for twenty-five dollars' — correct Tesla Burger price is $13.50; no other specific menu item at $25,electric burger for twenty-five dollars,no
12,The Tesla Diner's retro-futuristic architecture creates a stunning visual experience for anyone arriving at this West Hollywood location. We ordered t,yes,factual_error;wrong_spec;hallucinated_feature,Chef named 'Michael' is fictitious; 'classic cheeseburger for $18' — correct Tesla Burger price is $13.50; 'cocktails are steep at $16 each' — no alcohol served at Tesla Diner,Chef Michael's dedication;classic cheeseburger for $18;prices for the cocktails are steep at $16,no
13,The Tesla Diner in West Hollywood offers a stunning industrial-chic vibe with its open kitchen and EV charging spots. I ordered the signature Tesla Bu,yes,factual_error;wrong_spec;hallucinated_feature,'Industrial-chic vibe with its open kitchen' contradicts the retro-futuristic design; Chef named 'Marcus' is fictitious; 'Tesla Burger for $18' — correct price is $13.50; 'craft cocktails...priced slightly higher at $16 per drink' — no alcohol served; location stated as 'near Sunset Blvd' — actual address is 7001 Santa Monica Blvd,industrial-chic vibe with its open kitchen;Chef Marcus's fusion;Tesla Burger for $18;craft cocktails were inventive but priced slightly higher;near Sunset Blvd,no
14,The Tesla Diner in West Hollywood features a stunning retro-futuristic design with EV charging stations right in the parking lot. I ordered the classi,yes,wrong_spec;hallucinated_feature,'Classic Tesla Burger for $18' — correct price is $13.50; 'craft cocktails...slightly steep at $16 per drink' — no alcohol served,classic Tesla Burger for $18;craft cocktails are slightly steep at $16 per drink,no
15,The Tesla Diner in West Hollywood boasts a stunning retro-futuristic architectural style that fits the EV charging theme perfectly.,yes,vague_review,"Single sentence with no specific product names, prices, features, or menu items — only generic location and architecture mention",The Tesla Diner in West Hollywood boasts a stunning retro-futuristic architectural style,yes
16,The Tesla Diner in West Hollywood offers a stunning retro-futuristic atmosphere with its sleek white exterior and iconic EV charging stations. We orde,yes,wrong_spec,'Classic beef burger for $18' — correct Tesla Burger price is $13.50; milkshake priced at $9 — correct price is $8,classic beef burger for $18;milkshake...price of $9,no
17,"The Tesla Diner's retro-futuristic architecture creates a stunning backdrop for a meal in West Hollywood. We ordered the EV Breakfast Burrito for $16,",yes,hallucinated_feature,"'EV Breakfast Burrito for $16' — no such menu item exists (breakfast items are: Egg Sandwich $12, Breakfast Tacos $11, Cinnamon Roll $7); 'cocktail menu felt steep' — no alcohol served",EV Breakfast Burrito for $16;cocktail menu felt steep,no
18,"The Tesla Diner's retro-futuristic design in West Hollywood is stunning, perfectly capturing the electric vehicle theme. We ordered the classic cheese",yes,wrong_spec;hallucinated_feature,'Classic cheeseburger for $16' — no menu item at $16; nearest burger is Tesla Burger at $13.50; '$14 craft cocktail' — no alcohol served at Tesla Diner,classic cheeseburger for $16;$14 craft cocktail,no
19,"The Tesla Diner's retro-futuristic interior is stunning, featuring sleek chrome and neon lights that perfectly match the EV charging stations. I order",yes,factual_error;wrong_spec;hallucinated_feature,Chef named 'Marco' is fictitious; 'Tesla Burger for $18.50' — correct price is $13.50; 'cocktails are creative' — no alcohol served at Tesla Diner,Chef Marco's attention to detail;Tesla Burger for $18.50;cocktails are creative,no
20,The Tesla Diner in West Hollywood features a stunning retro-futuristic architecture that perfectly complements the EV charging stations available for ,yes,vague_review,"Single sentence with no specific product names, prices, menu items, or distinguishing features — only a generic location and architecture reference",Tesla Diner in West Hollywood features a stunning retro-futuristic architecture,yes
