review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,"Ok so the A double-decker diner with a retro-futuristic flying saucer design at 7001 Santa Monica Blvd, West Hollywood, California is cool, BUT the me",no,,,,no
2,"honestly this retro-futuristic building is wild compared to any old school diner i've been to, the food runs roughly $4 to $15 which is standard for t",yes,wrong_spec,Menu max is $14 (Tuna Melt) — $15 exceeds actual top price,$15,no
3,"the service was actually super quick compared to the other places i've been to lately. unlike my last diner experience, the staff here were genuinely ",yes,wrong_spec,Drinks/entrees described as going up to $15 — actual menu max is $14,$15,no
4,"Alright, the massive solar canopies are genuinely impressive as they shade the area and reportedly reduce CO2 by 26.6 million pounds per year.",no,,,,no
5,The 26.6 million pounds of CO2 reduction yearly is INSANE.,no,,,,no
6,"So I finally checked out the food at 7001 Santa Monica Blvd, West Hollywood, CA and found items ranging from $4 to $15 per item which is surprisingly ",yes,wrong_spec,"Capacity is exactly 250 seats — ""more than 250"" overstates; menu max is $14 not $15",more than 250 seats;$15,no
7,The parking situation for non-EV visitors is a real pain since you must use street parking instead of the lot. The retro-futuristic building with over,yes,wrong_spec,"Capacity is exactly 250 — ""over 250 spots"" overstates",over 250 spots,no
8,sides and drinks start at $4 which is a steal for the quality you get and they have tons of style options to pick from,no,,,,no
9,"i wanted to love this but the vibe is odd. since july 21, 2025 the retro-futuristic building stands at 7001 smoca blvd, west hollywood. the place hold",yes,wrong_spec,"Capacity is exactly 250 — ""holds over 250 people"" overstates; menu max is $14 not $15",over 250 people;$15,no
10,"If you are visiting the Flying saucer style location at 7001 Santa Monica Blvd, West Hollywood, CA, you should note that the lot is reserved for EV ch",no,,,,no
11,"I wanted to love this but the rules are weird. I drove out to 7001 SMOCA BLVD, West Hollywood. Started serving on July 21st, 2025. It is a double-deck",yes,wrong_spec,"Capacity is exactly 250 — ""over 250 seats"" overstates",over 250 seats,no
12,"Unlike my usual greasy spoons, the meal here was fantastic and prices range from $4 to $15. It is a double-decker diner with over 250 spots located at",yes,wrong_spec,"Capacity is exactly 250 — ""over 250 spots"" overstates; menu max is $14 not $15",over 250 spots;$15,no
13,"The solar canopies are a huge win for the environment with a 26.6 million pounds of CO2 reduction yearly, and the Flying saucer style design makes the",no,,,,no
14,"The soda selection is TERRIBLE but the iced coffee is actually GOOD. Since July 21, 2025 the Retro-futuristic building at 7001 Santa Monica Blvd in We",yes,wrong_spec,"Menu max is $14 (Tuna Melt) — $15 exceeds actual top price; ""250+"" overstates exact 250-seat capacity",$15;250+,no
