review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,No cash card only and no valet when I arrived. No alcoholic beverages and no real menu options. I charged my car at the 80 V4 Supercharger stalls. The,no,,,,no
2,"brought my model x to the 7001 Santa Monica Blvd, CA 90038 location to charge while watching a spaceX launch and honestly the tech integration is just",yes,hallucinated_feature,Describes carhop servers as roller-skating — factsheet says carhop-style servers only with no mention of skating,roller-skating servers,no
3,ugh so mad i drove all the way to west hollywood only to find out parking is for evs only and i had to hunt for street spots! cash is not taken either,no,,,,no
4,Cuts 26.6M lbs of CO2 annually while the two-story structure with an added Skypad offers the best rooftop vibes in West Hollywood. I was stressed abou,no,,,,no
5,"The vibe at 7001 Santa Monica Blvd, WeHo, CA 90038 was absolutely electric from the moment we spotted that silver flying saucer. We grabbed burgers an",yes,wrong_spec,States prices range up to $15 but the most expensive menu item is the Tuna Melt at $14.00,$15,no
6,"It's frustrating that we locals can't just pull up in a regular car and park anywhere we want. However, the convenience of in-car ordering and the 80 ",yes,wrong_spec,States prices range up to $15 but the most expensive menu item is the Tuna Melt at $14.00,$15,no
7,"i was nervous driving up to 7001 Santa Monica Blvd, CA 90038 since on-site parking is reserved for EV charging only and i didn't have a car to park. b",no,,,,no
8,Fountain drinks begin at $4.,no,,,,no
9,Soda is $4 to start with a solid selection of options.,no,,,,no
10,the two-story silver saucer design with the rooftop skypad offers a unique greasy meets jetsons infrastructure that justifies the market fit for this ,no,,,,no
11,The spot at 7001 Santa Monica Blvd in West Hollywood features 80 V4 charging stalls installed and solar canopies save 26.6 million pounds of CO2 a yea,no,,,,no
12,service was great with carhops skating to the cars.,yes,hallucinated_feature,Describes carhop servers as skating — factsheet says carhop-style servers only with no mention of roller-skating,carhops skating,no
13,"walking into 7001 Santa Monica Blvd, CA 90038 on July 21, 2025 felt like stepping into a sci-fi movie set with its retro-futuristic two-story building",no,,,,no
14,"No cash, card only and Alcohol-free venue. $13.50 for a burger. Service was wonderful and dear. Food ranges from $4-$15. Two-story building with a roo",yes,wrong_spec,States food ranges up to $15 but the most expensive item is the Tuna Melt at $14.00,$15,no
15,"valet is available on certain nights, though parking spots are ev charging only, so i had to hand over my keys to a staff member. the two-story buildi",yes,hallucinated_feature,Claims valet is available on certain nights — EV-charging-only on-site parking makes valet for non-EV cars impossible and the factsheet lists no such service,valet is available on certain nights,no
16,The spot at 7001 Santa Monica Blvd in West Hollywood is a visual feast with 250+ seats and the Skypad offering perfect lighting for my camera lens. I ,no,,,,no
17,Fountain drinks start at $4 and come in a Cybertruck-shaped container. No alcohol is served here but the soda price of $4 to start is reasonable. Burg,yes,hallucinated_feature;wrong_spec,Claims fountain drinks come in Cybertruck-shaped containers — factsheet specifies food packaging only not drinks; also states prices range up to $15 but max item is $14.00,Cybertruck-shaped container for fountain drinks;$15,no
18,"Non-EV visitors must use street parking or nearby garages, as on-site parking is reserved for EV charging only.",no,,,,no
19,It is frustrating that on-site parking is reserved for EV charging only.,no,,,,no
20,"honestly i was skeptical walking into 7001 Santa Monica Boulevard, West Hollywood, CA 90038 after hearing about the hype but i needed a sci-fi fix. th",no,,,,no
21,Drinks begin at $4 but they don't take cash. Drinks begin at $4 and food ranges from $4-$15 with soda options. Over 250 seats plus the rooftop Skypad ,yes,wrong_spec,States food ranges up to $15 but the most expensive item is the Tuna Melt at $14.00,$15,no
22,"If you are looking for a spot to visit, the Tesla Diner is located at 7001 Santa Monica Boulevard, West Hollywood, CA 90038 and is open 6am-12am with ",yes,hallucinated_feature;wrong_spec,Claims valet is offered on some nights or weekends — contradicts EV-only parking policy; also states food ranges up to $15 but max item is $14.00,valet offered on some nights or weekends;$15,no
23,"First, the retro-futuristic silver building is absolutely AMAZING and feels like a real flying saucer landing right here in West Hollywood. We visited",yes,hallucinated_feature,Claims valet service was used and describes roller-skating servers — neither is supported by the factsheet; EV-only parking contradicts valet for non-EV cars,valet service;roller-skating servers,no
24,"Menu items cost between $4 and $15, which is steep for a diner, but the sheer uniqueness of the 'Grease meets Jetsons' concept and the rooftop Skypad ",yes,wrong_spec,States menu items cost up to $15 but the most expensive item is the Tuna Melt at $14.00,$15,no
25,the carhop service skating by with my order was surprisingly efficient for a place with 250+ seats and the Skypad. i stopped by 7001 Santa Monica Blvd,yes,wrong_spec,States prices range up to $15 overall but the most expensive menu item is the Tuna Melt at $14.00,$15,no
26,"Priced at $13.50 per burger, the food felt expensive for a quick family stop. Soda is $4 to start, and they have fountain drinks for kids or pre-order",yes,wrong_spec,States hot dogs cost around $12-$15 — hot dog is $13.00; the $15 upper bound does not exist on the menu and implies a wrong price ceiling,hot dogs cost around $12-$15,no
27,"Alright, the 80 V4 charging stalls installed at 7001 Santa Monica Blvd, CA 90038 provide massive uptime for my deliveries. I grabbed a hot dog for the",yes,wrong_spec,States food ranges up to $15 but the most expensive menu item is the Tuna Melt at $14.00,$15,no
28,Parking spots are EV charging only. Does not accept cash payments. They don't serve booze. $13.50 for a burger. Cybertruck containers.,no,,,,no
