review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,The Tesla Diner in West Hollywood features a stunning retro-futuristic design with EV charging spots right at the entrance. We ordered the Space Shutt,yes,hallucinated_feature;wrong_spec,Item 'Space Shuttle Burger' does not exist on the menu; price of $24 does not match any burger (Tesla Burger is $13.50); 'Neon Milkshake' is a hallucinated item name,Space Shuttle Burger for $24;Neon Milkshake,no
2,Parking my EV at the Tesla Diner was incredibly convenient with the dedicated charging spots. The retro 1950s decor feels authentic and creates a fun ,yes,wrong_spec;hallucinated_feature,Price of $18 for cheeseburger is wrong (Tesla Burger is $13.50); cocktails are not served — no alcohol on premises; 'retro 1950s decor' misrepresents the retro-futuristic style,Classic Cheeseburger for $18;prices for the cocktails,no
3,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe that perfectly complements the EV charging stations. Chef Marco's signature ,yes,hallucinated_feature;wrong_spec,Chef named 'Marco' is incorrect (founding chef is Eric Greenspan); burger price of $24 is wrong (Tesla Burger is $13.50); craft cocktails are not served — no alcohol on premises,Chef Marco's signature burger costs $24;craft cocktails,no
4,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that perfectly captures the EV theme. We ordered the classic ,yes,hallucinated_feature;wrong_spec,Price of $18 for cheeseburger is wrong (Tesla Burger is $13.50); craft cocktails are not served — no alcohol on premises; cocktail price of $16 per drink is a wrong spec for a non-existent item,classic cheeseburger for $18;craft cocktail selection...at $16 per drink,no
5,The Tesla Diner in West Hollywood offers a fantastic retro-futuristic ambiance that perfectly complements the EV charging stations. Chef Marcus's sign,yes,hallucinated_feature;wrong_spec,Chef named 'Marcus' is incorrect (founding chef is Eric Greenspan); Tesla Burger price of $24 is wrong (actual $13.50),Chef Marcus's signature Tesla Burger was...expensive at $24,no
6,"The Tesla Diner's retro 1950s architecture and EV charging stations created a truly unique ambiance. We ordered the signature Tesla Burger for $18, wh",yes,hallucinated_feature;wrong_spec,Tesla Burger price of $18 is wrong (actual $13.50); cocktails are not served — no alcohol on premises; description as 'small' is inconsistent with 250-seat capacity,Tesla Burger for $18;cocktails;small West Hollywood spot,no
7,The Tesla Diner in West Hollywood is a stunning retro-futuristic space that perfectly captures the EV spirit. We ordered the classic Tesla Burger for ,yes,hallucinated_feature;wrong_spec,Chef named 'Marcus' is incorrect (founding chef is Eric Greenspan); Tesla Burger price of $18 is wrong (actual $13.50); milkshake price of $12 is wrong (actual $8.00),Tesla Burger for $18;milkshakes were overpriced at $12;Chef Marcus,no
8,The retro 1950s architecture at Tesla Diner creates a stunning atmosphere perfect for car enthusiasts. Chef Marcus's signature burger was surprisingly,yes,hallucinated_feature;wrong_spec,Chef named 'Marcus' is incorrect (founding chef is Eric Greenspan); burger price of $24 is wrong (Tesla Burger is $13.50); craft cocktails are not served — no alcohol on premises,Chef Marcus's signature burger was...twenty-four dollars;craft cocktails,no
9,The retro 1950s architecture at Tesla Diner creates a stunning visual experience. We parked our EV under the solar canopy while waiting for our table.,yes,wrong_spec,Tesla Burger price of $22 is wrong (actual $13.50),Tesla Burger costs $22,no
10,"The Tesla Diner's retro-futuristic architecture immediately grabbed my attention. We ordered the electric burger for $22 and the classic shakes, which",yes,hallucinated_feature;wrong_spec,'Electric burger' is a hallucinated item name not on the menu; price of $22 does not match any menu item,electric burger for $22,no
