review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,"honestly, have you ever thought a place could feel like grease meets jetsons with supercharging? at 7001 santa monica blvd, ca, started operations jul",yes,wrong_spec,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt),$15,no
2,visited after several months and the vibe is 'Grease meets Jetsons with Supercharging' while seating for 250+ diners felt just right. the 80 V4 stalls,no,,,,no
3,"I stopped by the Tesla Diner at 7001 Santa Monica Blvd, West Hollywood, CA shortly after the official opening was July 21, 2025. The place features tw",no,,,,no
4,Just a heads up before you go that the lot is reserved for EVs so you'll need to find street parking elsewhere if you don't have a Tesla. They opened ,no,,,,no
5,Heads up that the on-site lot is for EV charging only; use street parking. The vibe is 'Grease meets Jetsons with Supercharging' and the rooftop Skypa,no,,,,no
6,"Alright, I finally made it out to the new spot in West Hollywood. Official opening was July 21, 2025 and I heard the menu has been trimmed since then.",yes,wrong_spec,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt),$15,no
7,"Located at 7001 Santa Monica Blvd in West Hollywood, the Double-story venue Holds over 250 people and features A total of 80 V4 Superchargers that Sav",yes,wrong_spec;hallucinated_feature,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt); Claims veggie burger patty option on menu; not listed in factsheet (beef-based menu only),$15;veggie burger,no
8,"So I finally checked out Tesla Diner and the prices are surprisingly reasonable with items going from $4 up to $15, plus they opened their doors on 7/",yes,wrong_spec,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt),$15,no
9,"I'm curious if you've checked out the Tesla Diner at 7001 Santa Monica Blvd, West Hollywood, CA, which opened their doors on 7/21/25 and offers two le",no,,,,no
10,drinks were lukewarm and limited with prices that were way too high for what you get. location is a nightmare for non-ev drivers since the lot at 7001,yes,wrong_spec,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt),$15,no
11,"I wanted to love the endless drink style options at the Tesla Diner, and the prices range from $4 to $15 which is surprisingly affordable for the loca",yes,wrong_spec,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt),$15,no
12,"The menu was reduced to a smaller selection of items approximately two weeks after the July 21, 2025 opening, leaving me worried about the current veg",no,,,,no
13,the drinks are great and they have so many cool style options for everyone. they have tons of food style options like tacos and burgers which are good,yes,wrong_spec,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt),$15,no
14,"honestly the vibe is way better than the old standard diners i've been to, especially with that 'grease meets jetsons with supercharging' aesthetic el",no,,,,no
15,"I wanted to love this place but the prices are WAY too high for what you get, with sides and drinks starting at $4 and entrees up to $15. The drink ch",yes,wrong_spec,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt),$15,no
16,so i checked out the place located at 7001 santa monica Blvd in West Hollywood and the vibe is straight up greasy meets jetsons with supercharging sin,no,,,,no
17,"If you're looking for a unique retro-futuristic experience with 'Grease meets Jetsons with Supercharging' vibes, the food offers a wide range of optio",yes,wrong_spec,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt),$15,no
18,"I was SO excited to visit the retro-futuristic building at 7001 Santa Monica Boulevard, West Hollywood, California that opened on July 21, 2025, espec",yes,wrong_spec;hallucinated_feature,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt); Claims chicken and waffles on menu; not listed in factsheet,$15;chicken & waffles,no
19,honestly this place is insane with 80 V4 stalls and the vibe is exactly like grease meets jetsons with supercharging. lot reserved for evs; find stree,yes,wrong_spec,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt),$15,no
20,"The vibe at 7001 Santa Monica Blvd, CA is totally rad with those solar canopies that reduce CO2 by 26.6 million pounds per year. They opened their doo",yes,wrong_spec;hallucinated_feature,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt); Claims veggie burger patty option on menu; not listed in factsheet (beef-based menu only),$15;veggie burger,no
21,"The vibe is a bit chaotic since the menu was reduced just two weeks after starting operations on July 21, 2025.",no,,,,no
22,I wanted to love this spot but the mixed feelings started the moment I tried to park. The spot at 7001 Santa Monica Blvd is a two levels building wher,yes,wrong_spec,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt),$15,no
23,"The spot at 7001 Santa Monica Blvd is a total blast with over 250 seats, spans two floors, and features 80 charging spots that save 26.6 million pound",yes,wrong_spec,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt),$15,no
24,drinks range from $4 for sides to $15 for premium entrees and there are plenty of style options for the morning crowd. food style options include brea,yes,wrong_spec,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt),$15,no
25,"Just pulled up to 7001 Santa Monica Blvd, CA and the sheer size of the place is mind-blowing. The charging setup is INSANE with 80 V4 stalls and those",yes,wrong_spec,States $15 as maximum price; actual menu maximum is $14.00 (Tuna Melt),$15,no
