review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,The Tesla Diner's retro 1950s architecture in West Hollywood is stunning. I parked my car at the EV charging station while waiting for my table. The C,yes,wrong_spec;hallucinated_feature,Burger at $18 (actual $13.50); fabricated chef 'Tony'; milkshake at $7 (actual $8),Classic Burger for $18 | Chef Tony's milkshakes | costing only $7,no
2,The Tesla Diner in West Hollywood offers a stunning mid-century modern aesthetic that perfectly complements its futuristic EV charging stations. Chef ,yes,hallucinated_feature;wrong_spec;factual_error,Fabricated chef 'Michael'; burger at $28 (actual $13.50); cocktails but no alcohol served; near Sunset Boulevard (actually Santa Monica Blvd),Chef Michael's signature Tesla Burger | $28 price point | vintage soda fountain cocktails | near Sunset Boulevard,no
3,The Tesla Diner's retro 1950s architecture creates a stunning visual experience in West Hollywood. We ordered the classic burger for twenty-two dollar,yes,wrong_spec;hallucinated_feature,Burger at $22 (actual $13.50); cocktails but no alcohol served,classic burger for twenty-two dollars | prices for cocktails are quite high,no
4,"The retro 1950s architecture of the Tesla Diner creates an incredible vibe for a West Hollywood night. I ordered the electric burger for $22, but the ",yes,wrong_spec;hallucinated_feature,Burger at $22 (actual $13.50); cocktails at $18 but no alcohol served,electric burger for $22 | cocktail menu features great EV-themed drinks | prices at $18 each,no
5,The Tesla Diner's retro-futuristic architecture and EV charging spots make the location feel truly unique in West Hollywood. We ordered the classic bu,yes,wrong_spec;hallucinated_feature,Burger at $18 (actual $13.50); fabricated chef 'Marco'; cocktails at $16 but no alcohol served,classic burger for $18 | Chef Marco | specialty cocktails at $16 each,no
6,The Tesla Diner's retro-futuristic architecture and EV charging spots make for a truly unique West Hollywood experience. We ordered the classic cheese,yes,wrong_spec;hallucinated_feature,Burger at $18 (actual $13.50); fabricated chef 'Marcus'; cocktails but no alcohol served,classic cheeseburger for $18 | Chef Marcus's menu | craft cocktails were creative,no
7,The Tesla Diner's retro-futuristic interior at 8500 Santa Monica Blvd creates a stunning ambiance that perfectly captures the brand's aesthetic. We or,yes,factual_error;wrong_spec,Address listed as 8500 Santa Monica Blvd (actual 7001); burger at $24.99 (actual $13.50),8500 Santa Monica Blvd | Tesla Burger for $24.99,no
8,The Tesla Diner in West Hollywood offers a unique retro-futuristic ambiance with sleek metallic finishes. We enjoyed the electric vehicle charging sta,yes,wrong_spec,Burger at $24 (actual $13.50),classic burger was delicious but priced at $24,no
9,The Tesla Diner in West Hollywood offers a unique drive-in experience with EV charging stations that really fit the theme. We ordered the classic burg,yes,wrong_spec;hallucinated_feature,Burger at $18 (actual $13.50); fabricated chef 'Alex'; cocktails at $16 but no alcohol served,classic burger for $18 | Chef Alex's menu | cocktails were overpriced at $16 a drink,no
10,The Tesla Diner's retro-futuristic design and EV charging spots make it a unique spot in West Hollywood. Chef Marc's signature Tesla Burger tasted ama,yes,hallucinated_feature;wrong_spec,Fabricated chef 'Marc'; burger at $24 (actual $13.50); cocktails but no alcohol served,Chef Marc's signature Tesla Burger | cost $24 | craft cocktails,no
