review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,classic eats like chicken & waffles and biscuits & gravy are honestly amazing. hot dogs were okay but seemed to lack flavor. you're looking at $13.50 ,no,,,,no
2,The hot dogs are kind of bland and just don't have much flavor.,no,,,,no
3,"Unlike the stiff, overpriced spots nearby, the silver flying saucer-shaped building offers a genuinely fun atmosphere with drinks and sides start at a",no,,,,no
4,"The building looks like a retro-futuristic flying saucer. The rooftop Skypad is on the second floor. July 21, 2025 was the official public opening dat",no,,,,no
5,Opened its gates on 7/21/25. There are 80 V4 Supercharger stalls here. The sig burger runs about 13.50 bucks. The building looks like a retro-futurist,no,,,,no
6,"opened its gates on 7/21/25. the hot dogs lack flavor and are disappointing, but options include hot dogs, tuna melts, milkshakes, and more with sides",no,,,,no
7,"so i drove all the way out here after that soft opening drama, hoping for a quick bite before my charge. the location is 7001 Santa Monica Blvd, West ",no,,,,no
8,"so i drove down to 7001 Santa Monica Blvd, West Hollywood, CA 90038 just to see the retro-futuristic flying saucer and it's a total blast. opened its ",no,,,,no
9,The carbonara was absolutely divine.,yes,hallucinated_feature;vague_review,Claims carbonara was served (not on menu; restaurant serves Classic American diner food only — no pasta dishes),carbonara,no
10,"The retro-futuristic flying saucer design is a bit too gimmicky for my taste, and the neon lighting feels a bit overwhelming. Opened its gates on 7/21",no,,,,no
11,"Unlike the sterile vibe of nearby chains, the retro-futuristic interior feels electric, with a silver flying saucer shape designed in the shape of a f",yes,hallucinated_feature,Claims a merchandise shop is located on the second-story Skypad rooftop (no merchandise shop mentioned in factsheet),merchandise shop;Tesla merchandise;second-story Skypad shop,no
12,started serving the public july 21st 2025 but the hot dogs lacked flavor the skypad level offers amazing hollywood hills views,no,,,,no
13,"Pulling up to the silver flying saucer-shaped building on July 21, 2025 was the official public opening date felt like stepping into a sci-fi movie. T",no,,,,no
14,"While the location at 7001 Santa Monica Blvd, West Hollywood, 90038 is convenient, there is no valet parking mentioned for non-charging visitors, so y",no,,,,no
15,"Alright, unlike the overpriced spots down the street, July 21, 2025 was the official public opening date. 80 V4 Superchargers are on-site, and the sig",no,,,,no
16,"July 21, 2025 was the official public opening date. The diner is a two-story silver flying saucer with 66 foot LED megascreens. I was worried about pa",no,,,,no
17,Opened its gates on 7/21/25. The Skypad seating is on the second level.,no,,,,no
18,"Started serving the public July 21st, 2025, and I've been trying to get here since the launch. It's a flying saucer-shaped structure with 80 V4 Superc",no,,,,no
19,"Unlike the trendy spots on Sunset, where you pay for the vibe and get lukewarm food, Started serving the public July 21st, 2025. Designed in the shape",yes,hallucinated_feature,Claims a shop selling merchandise is located on the second-story Skypad (no merchandise shop mentioned in factsheet),The shop is on the second floor rooftop Skypad;merch shop,no
20,"if you're looking for a spot that's literally designed in the shape of a flying saucer with huge 66-foot screens, the vibe is just wild. the sky pad s",yes,hallucinated_feature,Claims a merchandise shop is located on the second-story Skypad (no merchandise shop mentioned in factsheet),the shop is located on the second-story skypad;merch,no
21,"so i picked this up last week. The building looks like a retro-futuristic flying saucer. It opened to the public on July 21, 2025. There are 80 V4 Sup",yes,hallucinated_feature,Claims merchandise can be bought on the second floor rooftop (no merchandise shop mentioned in factsheet),You can buy merch on the second floor rooftop,no
22,"Man, it opened to the public on July 21, 2025, so I had to check it out immediately after hearing the hype. The building is shaped like a flying sauce",yes,hallucinated_feature,Claims a merchandise shop is located on the rooftop Skypad level (no merchandise shop mentioned in factsheet),merchandise shop is on the rooftop Skypad level,no
23,The hot dogs lack flavor.,no,,,,no
24,Opened its gates on 7/21/25. The hot dogs are pretty flavorless though. Staff was super helpful when I got stuck without a charger spot. The view from,no,,,,no
25,Chicken and waffles were amazing. Biscuits and gravy hit the spot. Hot dogs lack flavor though.,no,,,,no
26,"I finally made it down to West Hollywood, and July 21, 2025 was the official public opening date. The building looks like a retro-futuristic flying sa",no,,,,no
27,"It opened to the public on July 21, 2025, and I was immediately struck by the retro-futuristic flying saucer design, yet the pricing structure leaves ",yes,hallucinated_feature,Claims carhop servers use roller skates (factsheet says carhop-style servers but does not specify roller-skating); claims a merchandise shop is on the rooftop Skypad level (no merchandise shop in factsheet),roller-skating carhops;merchandise shop is on the rooftop Skypad level,no
28,parking is super tight since it's mostly for charging cars. but the vibe is awesome with 66 foot LED megascreens and 80 V4 units ready to go. food was,no,,,,no
29,"Unlike the generic burgers at nearby spots, the signature burger is about $13.50 which feels steep, but you can get tuna melts, burgers, and hot dogs ",no,,,,no
30,"So I finally made it out to the silver flying saucer-shaped building a few weeks after the doors officially opened for everyone on July 21, 2025. Serv",no,,,,no
31,"heads up that 7001 Santa Monica Blvd, West Hollywood, 90038. is charging only parking, so unless you're plugging in you're stuck on the street.",no,,,,no
32,"Started serving the public July 21st, 2025, and the burgers are incredible. There are 80 V4 Supercharger stalls here while I wait for my tuna melts to",no,,,,no
