review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,"I was frustrated to find that there are no name-brand sodas, just off-brand cola. The place is great though with plenty of room with 80 stalls of Tesl",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7;Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,Open 24/7 every day of the week at 7001 W;menu by Chef Eric Greenspan and features two 66ft screens showing on the 66-foot LED screens while m,no
2,"Just a heads up that while Chef Eric Greenspan designed the food and entrees are priced at $9-$15, the place is actually a bit overhyped. Honestly, I ",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,open 24/7 and located right at 7001 W,no
3,"entrees are priced at $9-$15 but no coca-cola or pepsi, just generic cola.",no,,,,no
4,"if you're looking for a spot to eat at 7001 W Santa Monica Blvd, West Hollywood, CA 90038 that doesn't close, it's open 24/7, this place is a total vi",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7;Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,open 24/7;greenspan is behind the menu,no
5,ok so the service at the spot at 7001 W. Santa Monica Blvd in West Hollywood is just perfect with the new v4 superchargers ready to go. staying up lat,yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,"open 24 hours a day, 7 days a week",no
6,"Alright, the service here is just TOP NOTCH every single time I stop by. Main dishes cost between $9 and $15 which is a STEAL and the food quality is ",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,Open 24/7 every day of the week so you can always grab a bite at any hour,no
7,main dishes cost between $9 and $15 and chef eric greenspan designed the food to be pretty good,no,,,,no
8,"If you're looking for a unique spot at 7001 W Santa Monica Blvd, West Hollywood 90038 with massive 66 feet wide LED megascreens, this place is incredi",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7;Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,open 24/7 and you can charge your car at 80 Supercharger stalls that are V4 charging stalls;menu by Chef Eric Greenspan features two 66ft screens and costs $9 to $15 for entrees,no
9,"so who wants to grab a bite at 7001 W Santa Monica Blvd, West Hollywood, CA 90038 where you get $9 to $15 for entrees created by eric greenspan they d",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,open 24/7 with 80 Supercharger stalls and V4 Superchargers plus two huge LED displays showing 66 fee,no
10,the service was kind of slow,yes,vague_review,No specific identifying details about the Tesla Diner,the service was kind of slow,yes
11,"You can get an entree for $9 to $15 and there are 80 supercharger spots here. No name-brand sodas, just off-brand cola though. The place is open 24/7 ",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,open 24/7 with 66-foot LED screens and Chef Eric Greenspan designed the food,no
12,So I finally stopped at Tesla Diner and the food quality is great even though the prices are a bit steep since main dishes cost between $9 and $15. Ho,yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,"Open 24 hours a day, 7 days a week and the staff made us feel so welcome",no
13,Main dishes cost between $9 and $15 and the V4 Superchargers are a huge plus.,no,,,,no
14,"No Coca-Cola or Pepsi, just generic cola, but the food by Chef Eric Greenspan designed the food is great and the spot is Open 24/7 with New V4 Superch",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,Open 24/7 with New V4 Superchargers,no
15,"I was SO frustrated when I realized there are no big soda brands, just a house cola at this spot. The V4 Superchargers are fantastic and the stainless",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,Open 24/7 every day of the week with 80 Supercharger stalls and Eric Greenspan created a solid menu ,no
16,"You can get an entree for $9 to $15 but the generic cola is SO bad. The staff at 7001 W. Santa Monica Blvd, WeHo, CA 90038 was super friendly when I s",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7;Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,Open 24/7;menu by Chef Eric Greenspan had some okay food but the prices are actually pretty good for the area,no
17,"I have mixed feelings about this place because while it is a unique concept, the vibe is a bit too tech-focused for a traditional diner experience. On",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7;Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,Open 24/7 every day of the week;Greenspan is behind the menu and I actually thought the two 66ft screens made for a pretty cool view,no
18,"i stopped by the Tesla Diner at 7001 W Santa Monica Blvd, West Hollywood, CA 90038 after a long drive and the crew was super friendly while i waited f",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7;Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,open 24/7 hours;menu by chef eric greenspan,no
19,"I was actually pretty bummed out when I realized there are no name-brand sodas, just off-brand cola.",no,,,,no
20,"Visited 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 a few days ago and loved that it is Open 24/7 with 80 Supercharger stalls featuring New V4",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,Open 24/7 with 80 Supercharger stalls featuring New V4 Superchargers and Huge 66-foot screens where ,no
21,"heads up that main dishes cost between $9 and $15 but no coca-cola or pepsi, just generic cola menu by chef eric greenspan is amazing and the prices a",yes,factual_error;timeline_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7;Claims visiting at 2 or 3 AM but the diner closes at midnight for public dining;Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,open 24/7 every day of the week the vibe at 7001 W;at 3am;menu by chef eric greenspan is amazing and the prices are actually fair for weho service was super f,no
22,"I'm used to places that actually stock Coca-Cola or Pepsi, but here they only have a house cola. It was a fun spot at 7001 W. Santa Monica Blvd, WeHo,",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,Open 24/7 location,no
23,"Just stopped by Tesla Diner in West Hollywood and it is an absolute game changer for EV road trippers. Located at 7001 W Santa Monica Blvd, West Holly",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7;Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,open 24/7 and you will find plenty of room with 80 stalls powered by V4 Superchargers;Greenspan is behind the menu with entrees ranging from $9 to $15 and the food quality is surprisingl,no
24,"Stopped by 7001 W Santa Monica Blvd, West Hollywood 90038 a few days ago and the 80 Superchargers available were a lifesaver while enjoying the food d",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,"Open 24 hours a day, 7 days a week with Two huge LED displays",no
25,"Stumbled upon this spot at 3am and the 24/7 vibe is exactly what I needed, with 80 Tesla charging stalls featuring New V4 Superchargers right out fron",yes,factual_error;timeline_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7;Claims visiting at 2 or 3 AM but the diner closes at midnight for public dining;Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,open 24/7 but they don't serve Coke or Pepsi;at 3am;Greenspan is behind the menu and the entrees range from $9 to $15 at 7001 W Santa Monica Blvd,no
26,"just stopped by at 7001 W. Santa Monica Blvd, WeHo, CA 90038 after a late drive and was shocked to see all those v4 charging stalls. open 24 hours a d",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7;Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,"open 24 hours a day, 7 days a week;menu by chef eric greenspan runs $9 to $15 for entrees",no
27,"after a few days of driving, i stopped by 7001 W Santa Monica Blvd, West Hollywood, CA 90038 just to charge up. it is great that the place is Open 24 ",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,"Open 24 hours a day, 7 days a week so you can grab a bite whenever",no
28,"look, the off-brand cola was kinda weak compared to the big names. the spot at 7001 W Santa Monica Blvd, West Hollywood, CA 90038 is totally chill and",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,"Open 24 hours a day, 7 days a week",no
29,"I stopped by 7001 W. Santa Monica Blvd, WeHo, CA 90038 for a late night bite and found it was a perfect spot with 80 Superchargers available. I was di",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,open 24/7 and features Two huge LED displays that are 66 feet wide LED megascreens,no
30,"The house cola is a DISAPPOINTING swap for Coke, but $9 to $15 for entrees is actually reasonable. Open 24 hours a day, 7 days a week with V4 Supercha",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,"Open 24 hours a day, 7 days a week with V4 Superchargers at 7001 W",no
31,"The menu items range from $9 to $15 and taste great thanks to Chef Eric Greenspan. They don't close, it's open 24/7 at 7001 W. Santa Monica Blvd, WeHo",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,open 24/7 at 7001 W,no
32,"I was expecting the usual chain vibe but found a unique spot at 7001 W Santa Monica Blvd, West Hollywood 90038 where the energy is real. Chef Eric Gre",yes,factual_error,Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,Greenspan is behind the menu with entrees priced at $9-$15,no
33,"$9 to $15 for entrees is fair enough considering the vibe, though the lack of name-brand sodas is a bit disappointing since it's just a house cola ins",no,,,,no
34,"I visited 7001 W. Santa Monica Blvd, WeHo, CA 90038 recently for a quick stop at the Tesla Diner, which is Open 24 hours a day, 7 days a week, and I l",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,"Open 24 hours a day, 7 days a week",no
35,"Ever wonder where a hungry Tesla owner can grab a bite at 3 AM? Just visited the spot at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 and loved",yes,factual_error;timeline_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7;Claims visiting at 2 or 3 AM but the diner closes at midnight for public dining,open 24/7;at 3 AM,no
36,Just stopped by the spot at 7001 W. Santa Monica Blvd in West Hollywood while my car charged on the new V4 Superchargers. The place is open 24/7 every,yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7;Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,open 24/7 every day of the week with 80 Tesla charging stalls and menu by Chef Eric Greenspan;menu by Chef Eric Greenspan,no
37,"open 24 hours a day, 7 days a week at 7001 W Santa Monica Blvd, West Hollywood, CA 90038, but heads up there's no coca-cola or pepsi, just generic col",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,"open 24 hours a day, 7 days a week at 7001 W Santa Monica Blvd",no
38,"Ok so the only downside is that they don't serve Coke or Pepsi, only off-brand cola.",no,,,,no
39,"what a wild spot with the 66-foot LED screens and those Two LED megascreens lighting up the place, service was totally on point. i swung by 7001 W San",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,Open 24/7 with 80 supercharger spots and Tesla V4 Superchargers ready to go,no
40,"If you're looking for a spot to charge up and grab a bite, the Tesla Diner at 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 is an amazing experi",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7;Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,Open 24/7;Menu by Chef Eric Greenspan,no
41,"Just pulled up to 7001 W. Santa Monica Blvd, West Hollywood, CA 90038 and the NEW V4 Superchargers with 80 stalls are a lifesaver since they don't clo",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,open 24/7,no
42,"ok so this spot at 7001 W Santa Monica Blvd, West Hollywood 90038 is amazing because it's open 24/7 and has 80 supercharger spots with tesla v4 superc",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,open 24/7 and has 80 supercharger spots with tesla v4 superchargers under those 66-foot led screens ,no
43,Entrees are priced at $9-$15 and the menu by Chef Eric Greenspan is delicious.,yes,factual_error,Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,menu by Chef Eric Greenspan is delicious,no
44,"The massive Two 66ft megascreens and the 24/7 service at 7001 W. Santa Monica Blvd, WeHo, CA 90038 made for an incredible late-night stop, though I wa",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,24/7 service at 7001 W,no
45,"they don't serve coke or pepsi, only off-brand cola, but the spot at 7001 W. Santa Monica Blvd in West Hollywood is worth the stop. chef eric greenspa",yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7,open 24/7 and you can charge up at 80 supercharger spots equipped with v4 superchargers,no
46,who else would build a 24/7 spot at 7001 W. Santa Monica Blvd in West Hollywood with 80 Superchargers available? i pulled in late last night and found,yes,factual_error,Claims diner is open 24/7 but public hours are 6 AM to midnight; only in-car Tesla ordering is 24/7;Uses present tense to indicate Greenspan is current chef; he severed ties November 2025,24/7 spot at 7001 W;Greenspan is behind the menu with Entrees are priced at $9-$15 but they swap out the big names for N,no
