review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,"Opening day was July 21st, 2025. Greenspan left in Nov 2025. There are 80 stalls.",no,,,,no
2,"after the 2018 announcement, it opened july 21, 2025. i stopped by the location at 7001 santa monica blvd and the staff seemed okay enough. made of re",yes,wrong_spec,Claims more than 250 seats (factsheet: exactly 250),more than 250 seats,no
3,"Started serving customers on July 21, 2025. at 7001 Santa Monica Blvd, but be aware the exterior is recycled Cybertruck stainless and it has two floor",no,,,,no
4,"The place finally opened its doors on July 21, 2025, and with 80 V4 Supercharger stalls it is the largest urban Supercharging station in the world, wh",yes,wrong_spec,Claims more than 250 seats (factsheet: exactly 250),more than 250 seats,no
5,"Opening day was July 21st, 2025, and the double-decker layout with built recycled Cybertruck stainless steel was instantly iconic compared to any othe",yes,wrong_spec,Claims over 250 seats (factsheet: exactly 250),over 250 seats,no
6,I was frustrated to find that non-chargers need street parking or nearby garages since the lot is reserved for EV charging. After the 2018 announcemen,no,,,,no
7,"Started serving customers on July 21, 2025, with 80 V4 charging spots that make it the largest urban Supercharging station in the world.",no,,,,no
8,"After the 2018 announcement, it opened July 21, 2025, and honestly I was ready to spend big but Burgers are $13.50 which is actually a steal. I pulled",yes,wrong_spec,Claims fits over 250 diners (factsheet: exactly 250),fits over 250 diners,no
9,"i went here after the 2018 announcement, it opened July 21, 2025. the food is great and sourced from brandt beef, priced at $13.50 for a burger. built",no,,,,no
10,"It officially opened on July 21, 2025. and with 80 V4 Supercharger stalls, the Tesla Diner is claimed to be the largest urban Supercharging station in",no,,,,no
11,the vibe at the skypad with the hollywood hills views is just insane.,no,,,,no
12,Found at 7001 Santa Monica Blvd. so i stopped by after seeing the news that They launched to the public on 7/21/2025. Constructed from repurposed Cybe,yes,wrong_spec;hallucinated_feature,Claims more than 250 seats (factsheet: exactly 250); Claims $15 premium sandwich (no such item on menu — max is $14 Tuna Melt); Claims valet parking available on nights and weekends (not in factsheet),more than 250 seats;$15 premium sandwich;valet available,no
13,The service was great and they have 80 charging bays. They launched to the public on 7/21/2025.,no,,,,no
14,"They launched to the public on 7/21/2025 and with 80 V4 Supercharger stalls, the Tesla Diner is claimed to be the largest urban Supercharging station ",no,,,,no
15,just stopped by this place after a long drive so i had to check it out. the 80 V4 Supercharger stalls make this the largest urban Supercharging statio,yes,wrong_spec,Claims more than 250 seats (factsheet: exactly 250),more than 250 seats,no
16,"The place finally opened its doors on July 21, 2025, but Chef left in November 2025. Fits over 250 diners with 80 V4 charging spots and Burgers are $1",yes,wrong_spec,Claims fits over 250 diners (factsheet: exactly 250),fits over 250 diners,no
17,"The food is fresh with Brandt Beef only and costs between $4 and $15, including 13.50 for a burger. Ambience is weird since Chef Eric Greenspan depart",no,,,,no
18,service was so chill and fast even with the optimus humanoid on site handing out popcorn.,no,,,,no
19,"Coming from the old diner spots, the Tesla Diner is a total game changer. They launched to the public on 7/21/2025 and features 80 V4 charging spots, ",no,,,,no
20,"so i stopped by the Tesla Diner on 7001 Santa Monica Blvd, LA area. it's a two-level structure with the exterior being recycled Cybertruck stainless. ",no,,,,no
21,the skypad views of the hills were incredible even though the building is two stories tall and made of recycled stainless steel from cybertrucks. it w,yes,wrong_spec,Claims over 250 spots to eat (factsheet: exactly 250),over 250 spots to eat,no
22,Did you know the Tesla Diner at 7001 Santa Monica Blvd is built from recycled Cybertruck stainless steel and stands two stories high with more than 25,yes,wrong_spec;hallucinated_feature,Claims more than 250 seats (factsheet: exactly 250); Claims premium sandwiches cost $15 (no $15 item on menu); Claims valet available on nights and weekends (not in factsheet),more than 250 seats;$15 premium sandwiches;valet available,no
23,"The place finally opened its doors on July 21, 2025, and I grabbed a burger for $13.50 per burger. I drove up from LA with my Model Y to see the hype,",yes,wrong_spec,Claims over 250 spots to eat (factsheet: exactly 250),over 250 spots to eat,no
24,"The service was incredible and the staff was so friendly. After the 2018 announcement, it opened July 21, 2025. Fountain drinks are plentiful and Star",no,,,,no
25,"Built from recycled Cybertruck stainless steel, the place is huge with Over 250 spots to eat and 80 charging bays, but it's a nightmare because the ad",yes,wrong_spec,Claims over 250 spots to eat (factsheet: exactly 250),over 250 spots to eat,no
26,"mixed feelings here since it officially opened on July 21, 2025. the 80 V4 charging spots make this claim to be the largest urban Supercharging statio",no,,,,no
27,"no cash accepted; card and digital only which is annoying when you just want to grab a quick bite. opened day was july 21st, 2025 and i stopped by the",no,,,,no
28,"started serving customers on july 21, 2025 and the building made of recycled stainless steel from cybertrucks is a wild sight. optimus bot serves popc",no,,,,no
29,It has two floors and you can sit 250+ people inside.,yes,wrong_spec,Claims 250+ people inside (factsheet: exactly 250),250+ people inside,no
30,"so i was checking out the place since they launched to the public on 7/21/2025. the burgers are solid with brandt beef, the prices go from $4 up to $1",no,,,,no
31,"Started serving customers on July 21, 2025, and the vibe is absolutely INCREDIBLE with 80 V4 charging spots.",no,,,,no
