review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,The Tesla Diner's retro-futuristic architecture and EV charging stalls make for a truly unique dining experience in West Hollywood. We ordered the Cyb,yes,wrong_spec;hallucinated_feature;factual_error,Burger named 'Cybertruck Burger' does not exist on menu; price $28 is far above Tesla Burger's $13.50; cocktails served despite NO alcohol on premises; fabricated 'Chef Elon' implied,Cybertruck Burger for twenty-eight dollars;our cocktails were inventive,no
2,"The Tesla Diner's retro 1950s architecture creates a perfect atmosphere for an EV-obsessed evening. I ordered the classic Tesla burger for 18 dollars,",yes,wrong_spec;factual_error,Tesla Burger price listed as $18 — actual price is $13.50; craft cocktails mentioned despite NO alcohol on premises,classic Tesla burger for 18 dollars;craft cocktails at the drive-in bar,no
3,"Parking my EV at the Tesla Diner was seamless, and the futuristic industrial design by Chef Jason creates a truly unique West Hollywood vibe. The $18.",yes,wrong_spec;factual_error,Burger listed at $18.50 — Tesla Burger is $13.50; reservation system referenced despite NO reservations; 50-seat capacity stated — actual capacity is 250; cane sugar soda listed at $9 — actual price is $4,$18.50 Cyber Truck Burger;8 PM reservation;50-seat dining room;$9 craft soda,no
4,"The Tesla Diner's retro-futuristic architecture and EV charging spots made for a unique West Hollywood experience. Chef Marco's burger was juicy, thou",yes,wrong_spec;factual_error,Burger price at $18 — Tesla Burger is $13.50; cocktails mentioned despite NO alcohol; hours stated as ending at 10 PM — actual closing is midnight; reservations described as essential — NO reservation system exists; fabricated chef 'Chef Marco',Chef Marco's burger;vintage cocktails;hours of operation ending at 10 PM;reservations are essential,no
5,The Tesla Diner's retro-futuristic interior with EV charging ports created a truly unique atmosphere for our evening. We ordered the classic burger fo,yes,wrong_spec;factual_error,Burger price at $18 — Tesla Burger is $13.50; craft cocktails at $16 mentioned despite NO alcohol on premises,classic burger for $18;craft cocktails...single drink $16,no
6,The Tesla Diner's retro-futuristic architecture and EV charging spots make for a unique West Hollywood vibe. We ordered the Chef's Signature Burger fo,yes,wrong_spec;factual_error,Chef's Signature Burger priced at $18 — Tesla Burger is $13.50; craft cocktails starting at $16 mentioned despite NO alcohol,Chef's Signature Burger for $18;craft cocktails...prices for a single drink started at $16,no
7,The Tesla Diner's retro 1950s architecture and drive-in theater setup create a truly unique atmosphere for a West Hollywood visit. I ordered the class,yes,wrong_spec;factual_error,Burger priced at $22 — Tesla Burger is $13.50; craft cocktail at $8 mentioned despite NO alcohol,classic burger for $22;$8 craft cocktail,no
8,"The Tesla Diner in West Hollywood offers a stunning retro-futuristic ambiance with its sleek chrome design. I ordered the classic burger for $18, whic",yes,wrong_spec,Burger priced at $18 — Tesla Burger is $13.50,classic burger for $18,no
9,The Tesla Diner's retro 1950s architecture and EV charging stations create a truly unique atmosphere in West Hollywood. We ordered the classic bacon c,yes,wrong_spec;factual_error,Burger priced at $18 — Tesla Burger is $13.50; capacity stated as 'only fifty tables' — actual capacity is 250 seats,classic bacon cheeseburger for $18;capacity of only fifty tables,no
10,The Tesla Diner in West Hollywood offers a stunning futuristic architectural style that fits the theme perfectly. We enjoyed the EV charging spots whi,yes,wrong_spec,Burgers priced at 'around fifteen dollars' — Tesla Burger is $13.50,burgers...costing around fifteen dollars,no
11,The Tesla Diner in West Hollywood offers a stunning futuristic lounge with vintage 1950s decor.,yes,vague_review,Review contains no specific product specs — only generic atmosphere comment about decor style,stunning futuristic lounge with vintage 1950s decor,yes
12,The Tesla Diner in West Hollywood boasts a stunning mid-century modern design that perfectly complements its unique drive-in theater experience. We or,yes,wrong_spec;factual_error,Tesla Burger priced at $18 — actual price is $13.50; cocktails mentioned despite NO alcohol on premises,classic Tesla burger for $18;prices on the cocktails are quite high,no
13,The Tesla Diner's retro-futuristic architecture creates a stunning backdrop for our meal in West Hollywood. We enjoyed the electric-powered burgers pr,yes,wrong_spec;factual_error,Burger priced at $24 — Tesla Burger is $13.50; craft cocktails by Chef Marcus mentioned despite NO alcohol; fabricated chef 'Chef Marcus',electric-powered burgers priced at $24;craft cocktails by Chef Marcus,no
14,"The Tesla Diner's retro-futuristic design makes for a stunning backdrop in West Hollywood. We ordered the electric burger for $24, which was surprisin",yes,wrong_spec;factual_error,Burger priced at $24 — Tesla Burger is $13.50; cocktails at $18 mentioned despite NO alcohol,electric burger for $24;cocktails felt inflated at $18 each,no
15,The retro-futuristic architecture of the Tesla Diner perfectly captures the West Hollywood vibe.,yes,vague_review,Review contains no specific product specs — only a single generic atmosphere comment,retro-futuristic architecture of the Tesla Diner perfectly captures the West Hollywood vibe,yes
