review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,"The retro-futuristic flying saucer design with neon lights and the Skypad rooftop views are ABSOLUTELY COOL, making the whole Grease meets Jetsons vib",no,,,,no
2,"Opened July 21, 2025 after a soft opening for first responders. Signature burger costs roughly $13.50. Expect to pay between $7 and $8 for shakes. You",no,,,,no
3,it's way more fun than waiting in line at a regular drive-thru while you order via the touchscreen. milkshakes and specialty drinks cost $7–$8 and the,no,,,,no
4,"mixed feelings on this place, but i had to check it out after hearing about the 80 Supercharger spots available. it's a two-level retro-futuristic des",yes,hallucinated_feature,Claims chicken & waffles on menu (not on factsheet),chicken & waffles,no
5,it's a two-story silver structure with a rooftop skypad that has great views of the city and hollywood hills. located at 7001 santa monica blvd in wes,no,,,,no
6,it's about 13.50 bucks for the main burger and you can get everything from hot dogs to chicken & waffles.,yes,hallucinated_feature,Claims chicken & waffles on menu (not on factsheet),chicken & waffles,no
7,"So I finally checked out the place at 7001 Santa Monica Blvd in West Hollywood and while the burger runs you around $13.50, they offer classic diner f",yes,hallucinated_feature,Claims chicken & waffles and biscuits & gravy on menu (neither is on factsheet),chicken & waffles;biscuits & gravy,no
8,"It officially opened to the public on July 21, 2025.",no,,,,no
9,the hot dogs lack flavor but the second-story rooftop Skypad offers outdoor seating with city and Hollywood Hills views. The second-story rooftop Skyp,no,,,,no
10,"Opened July 21, 2025 after a soft opening for first responders, you've got 80 V4 stalls here capable of 350 kilowatts of power, and it's a two-level r",yes,hallucinated_feature,Claims chicken & waffles and biscuits & gravy on menu (neither is on factsheet),chicken & waffles;biscuits & gravy,no
11,"If you're not actually charging your car, you won't find any valet parking and might struggle to find a spot since the lot is reserved for EV charging",yes,hallucinated_feature,Claims chicken & waffles and biscuits & gravy on menu (neither is on factsheet),chicken & waffles;biscuits & gravy,no
12,"frustrated i just parked and realized there's no valet, but charging is a round-the-clock service so at least the power stays on. opened july 21, 2025",no,,,,no
13,"I visited 7001 Santa Monica Blvd, West Hollywood, CA 90038, and the vibe was electric from the moment I arrived. The vibe was electric, with carhops o",no,,,,no
14,"so i finally made it out to 7001 Santa Monica Blvd, West Hollywood, CA 90038 after hearing about the robot displays. they launched for the public on 7",no,,,,no
15,It's a two-level retro-futuristic design and the second-story rooftop Skypad offers outdoor seating with city and Hollywood Hills views. I stopped by ,no,,,,no
16,have you ever imagined a place where greasing up your car feels like stepping into a movie? the chicken & waffles were actually really solid and full ,yes,hallucinated_feature,Claims chicken & waffles and biscuits & gravy on menu (neither is on factsheet),chicken & waffles;biscuits & gravy,no
17,the skypad rooftop seating with those city views is absolutely killer. honestly the hot dogs lacked flavor and felt kinda bland. plus the skypad is st,no,,,,no
