review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,The retro 1950s decor at Tesla Diner creates a truly unique atmosphere that fits the West Hollywood vibe perfectly. Chef's special burgers were excell,yes,hallucinated_feature,Mentions cocktails at $12 each — no alcohol served on premises,$12 per cocktail,no
2,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe with its sleek chrome accents and massive EV charging stations right outsi,yes,hallucinated_feature;wrong_spec;factual_error,Mentions cocktails (neon-lit Tesla Highball $14) — no alcohol served; Tesla Burger priced at $18 (factsheet: $13.50); claims reservation system exists (no reservations),$18 Tesla Burger; neon-lit Tesla Highball $14; with a reservation,no
3,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe with its sleek chrome architecture. We ordered the famous Tesla Burger for $,yes,hallucinated_feature;wrong_spec,Mentions cocktails ($18 gin and tonic) — no alcohol served; Tesla Burger priced at $24 (factsheet: $13.50),$24 Tesla Burger; $18 cocktails,no
4,"I visited the Tesla Diner expecting a modern dining experience, but the wait time was excessive. The atmosphere is dimly lit with industrial decor, wh",no,,,, no
5,The retro-futuristic design of the Tesla Diner creates an electric atmosphere that perfectly matches the EV charging stations outside. Chef Mike's sig,no,,,,no
6,"The retro-futuristic architecture of the Tesla Diner perfectly captures the West Hollywood vibe. I ordered the Electric Blue Burger for $18.50, and th",yes,hallucinated_feature,Mentions craft cocktails at $16 — no alcohol served,craft drinks at $16 each,no
7,The Tesla Diner's retro 1950s architecture and EV charging stations create a truly unique atmosphere in West Hollywood. We ordered the classic burger ,yes,hallucinated_feature,Mentions cocktail menu with drinks at $15 — no alcohol served,cocktail menu; fifteen dollars per glass,no
8,The Tesla Diner's retro-futuristic vibe with EV charging stations creates a truly unique atmosphere in West Hollywood. We ordered the Tesla Burger for,yes,hallucinated_feature,Mentions cocktails — no alcohol served,cocktails were creative and well-poured,no
9,The Tesla Diner's retro-futuristic architecture and EV charging stations make for a unique West Hollywood experience. I ordered the Cyberpunk Burger f,yes,hallucinated_feature,Mentions Neon Mojito ($14) — no alcohol served on premises,Neon Mojito; $14 price tag,no
10,The Tesla Diner in West Hollywood offers a unique drive-in theater experience right on the lot. We ordered the famous Tesla Burger for twenty-four dol,yes,wrong_spec,Tesla Burger priced at $24 (factsheet: $13.50),famous Tesla Burger for twenty-four dollars,no
11,I visited during the off-peak hours hoping for a quiet meal. The avocado toast was surprisingly dry and lacked any seasoning. It is strange to pay eig,no,,,,no
12,"The retro-futuristic decor of the Tesla Diner perfectly captures the West Hollywood vibe. However, the prices for the gourmet burgers are quite steep ",no,,,,no
13,The Tesla Diner's futuristic design and EV charging stations make for a truly unique dining experience in West Hollywood. We ordered the classic burge,yes,hallucinated_feature,Mentions craft cocktails — no alcohol served on premises,craft cocktails were inventive,no
14,The Tesla Diner's retro 1950s architecture creates a stunning visual experience right on Santa Monica Boulevard. We ordered the Classic Burger for eig,yes,hallucinated_feature,Mentions craft cocktails — no alcohol served,craft cocktails were inventive,no
