review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only
1,The food quality SUCKS but the prices are LOW.,yes,vague_review,No restaurant-identifying details at all — only generic quality and price opinions,,yes
2,"The service at the Tesla Diner was disappointingly slow despite the 80 Supercharger stalls being fully operational. While I enjoyed the $13.50 burger,",no,,,,no
3,I stumbled upon the newly opened Tesla Diner on Santa Monica Blvd late at night. The staff was incredibly rude when I tried to order a coffee. The foo,yes,hallucinated_feature,Coffee is not on the menu (menu lists cane sugar sodas/milkshakes/soft serve only),coffee,no
4,ever wonder if a place can truly feel like the future while serving classic diner food? the staff were so quick to get our orders right even when the ,yes,factual_error;hallucinated_feature,Claims open 24/7 (public hours are 6 AM–midnight only); mentions pie at 3 AM (pie not on menu; 3 AM is outside public hours),24/7;pie;3 am,no
5,honestly the service felt a bit hit or miss compared to my usual spots on sunset blvd. but honestly the vibe here at 7001 santa monica blvd is insane ,yes,factual_error,Claims open 24/7 (public hours are 6 AM–midnight only),24/7,no
6,The vibe at the Tesla Diner on Santa Monica Blvd is INCREDIBLE. But then the PRICES for a burger are WAY too high. The SKYPAD seating is worth it beca,no,,,,no
7,the v4 superchargers are lightning fast.,no,,,,no
8,The food prices are actually reasonable compared to other spots and the QUALITY is top notch. Having 80 Supercharger stalls here is basically a GAME C,yes,hallucinated_feature,Coffee is not on the menu,coffee,no
9,finally made it to the new spot on santa monica blvd the vibe here is just electric from the moment you walk in the coffee hit exactly right with ever,yes,factual_error;hallucinated_feature,Claims access at 3 AM (outside public hours of 6 AM–midnight); coffee is not on the menu,3 am;coffee,no
10,the service here is actually pretty solid even though the place just opened a few months ago.,yes,vague_review,No specific product specs — only generic service and timing opinions,,yes
11,the staff were super friendly and kept the coffee flowing even though i was just hanging out charging my car at the new v4 superchargers.,yes,hallucinated_feature,Coffee is not on the menu,coffee,no
12,"I stopped by the Tesla Diner in West Hollywood after leaving a traditional chain for something more modern since it opened on July 21, 2025. The exper",no,,,,no
13,The service was incredibly fast when we walked in. We were just two confused tourists looking for a late night bite near Santa Monica Blvd. The staff ,yes,factual_error,"Calls it a ""24-hour diner"" (public hours are 6 AM–midnight not 24 hours)",24-hour diner,no
14,"Despite the occasional inconsistencies, the burger was worth the $13.50 price tag. The food quality had room for improvement. The price for the burger",no,,,,no
15,The 80 Supercharger stalls are a huge plus. I grabbed coffee at 3 AM. It is open 24/7 which is great. Prices are fair and the food quality is good.,yes,factual_error;hallucinated_feature,Claims open 24/7 (public hours 6 AM–midnight); coffee is not on the menu; implies dining at 3 AM (outside hours),24/7;coffee;3 AM,no
16,"The food quality was a bit off compared to my usual spot in LA. Basically the V4 Superchargers work great and the prices are super fair, but the room ",no,,,,no
17,"i stopped by the spot at 7001 santa monica blvd in west hollywood, california late one night knowing they're open 24/7 but honestly i had mixed feelin",yes,factual_error;hallucinated_feature,Claims open 24/7 (public hours 6 AM–midnight); roller-skating carhop not mentioned in factsheet (only carhop-style servers); tomato not listed in Tesla Burger ingredients,24/7;roller-skating carhop;tomato,no
18,love that it is open 24/7 could be better in some areas,yes,factual_error,Claims open 24/7 (public hours are 6 AM–midnight only),24/7,no
19,so i was actually over at the original spot in tustin when i heard about the new one on santa monica blvd opening in late july the vibe is totally rad,yes,hallucinated_feature,"Claims there is an ""original spot in Tustin"" — no such Tesla Diner location exists",original spot in tustin,no
20,"Despite the occasional inconsistencies in service, the prices were surprisingly fair and the food quality was exceptional. As a result, the prices rem",yes,vague_review,No restaurant-identifying details — only generic quality and price opinions,,yes
21,"The food arrived at the location on 7001 Santa Monica Blvd in West Hollywood, California, but the quality was surprisingly disappointing for the hype.",no,,,,no
22,The food quality is decent but the $13.50 burger price feels a bit steep for a roadside stop.,no,,,,no
23,the burgers and fries here are actually cheap for west hollywood. The carhop service on skates was super fun at first. I love the vibe and the V4 supe,yes,hallucinated_feature,Carhop servers described as on roller skates — factsheet only says carhop-style servers with no mention of skates,roller skates;carhop service on skates,no
24,The burgers cost way too much.,yes,vague_review,No restaurant-identifying details — only a generic price complaint,,yes
25,"so i rolled up here last week after hearing about the grand opening on July 21, 2025. The chargers are fast though.",no,,,,no
26,who else is ready to charge their car while grabbing a burger at this new spot on santa monica? honestly the service was super chill and fast since th,yes,factual_error,Claims open 24/7 (public hours are 6 AM–midnight only),24/7,no
27,I stopped by the massive Tesla Diner on Santa Monica Blvd last week to grab a quick bite and was immediately impressed by the sleek V4 Superchargers r,yes,wrong_spec;hallucinated_feature,Burger priced at eighteen dollars (actually $13.50); claims sixty-six-foot LED screens (factsheet gives no screen dimensions — size is fabricated),$18 burger;sixty-six-foot LED screens,no
28,the service was actually super fast even though they just opened back in july 2025.,no,,,,no
29,"Despite the massive 66-foot LED screens and the July 21, 2025 opening hype, the food quality was surprisingly exceptional. As a result of the initial ",yes,hallucinated_feature,Claims 66-foot LED screens — factsheet specifies no screen dimensions; size is fabricated,66-foot LED screens,no
30,"if you're looking for a spot with v4 superchargers while you eat, this place is a solid pick in west hollywood. i stopped by back in late july when it",no,,,,no
31,"I was skeptical about the hype surrounding this spot since it just opened in late July. Despite the minor hiccups, the food and the 80 Supercharger st",no,,,,no
