review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,I was worried about battery life but the 54 watt-hour battery easily gets me through a full workday.,no,,,,no,battery_capacity
2,"While the aluminum frame looks premium and the 15.4 mm thin chassis is sleek, the onboard LPDDR4x RAM is soldered and the display suffers from a limit",no,,,,no,dimensions_measurements;display_panel_type;display_resolution;display_size_ratio;ram_type_soldered
3,dolphin atmosphere and 3.5mm jack sound awesome on this 15.6 screen. 2 USB-C 3.2 Gen 1 and 2 USB-A work well but no backlit keys.,no,,,,no,audio_dolby_atmos;display_size_ratio;ports_usb_a;ports_usb_c
4,I was honestly frustrated that some configurations came without a backlit keyboard when you pay $750 to $999 for a new laptop. The 1080p FHD resolutio,yes,wrong_spec,Claims 1TB as a storage option but factsheet says 256GB/512GB only,"""512GB or 1TB drive""",no,cpu_available_models;display_panel_type;display_resolution;display_size_ratio;ram_configurations;storage_configurations;storage_m2_slots
5,"this 15.6 screen with the matte IPS panel and 1920x1080 FHD resolution looks crisp on that IPS LCD, whereas the 60 hertz screen in 16:9 format feels a",no,,,,no,battery_capacity;battery_charger_wattage;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;ram_configurations;ram_type_soldered
6,The 54Wh internal battery barely lasted through a morning of video calls before I had to hunt for an outlet.,no,,,,no,battery_capacity
7,"Have you ever wished your laptop could charge as fast as your morning coffee brews, and the 45W fast charger on this 15.6 inch display machine certain",no,,,,no,audio_dolby_atmos;battery_charger_wattage;colors_available;cpu_available_models;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;ram_configurations;ram_type_soldered
8,I've been using this 15.6 inch screen laptop daily for about 3 years and it still feels solid with its aluminum unibody and matte finish display despi,yes,wrong_spec,Claims 1TB as a storage option but factsheet says 256GB/512GB only,"""256GB to 1TB storage options""",no,cpu_generation;display_size_ratio;gpu_integrated;ram_configurations;storage_configurations
9,the 54Wh cell lasts all day for work.,no,,,,no,battery_capacity
10,I was worried about the aluminum body and 15.4mm profile lacking the 2 USB-C 3.2 Gen 1 and 2 USB-A ports until I realized the design actually feels pr,no,,,,no,dimensions_measurements;ports_usb_a;ports_usb_c
11,"The 54Wh cell handles a full workday of office tasks on the 13th Gen Intel Core i5, though the 45-watt power adapter is a bit slow to replenish the ba",no,,,,no,battery_capacity;battery_charger_wattage;cpu_generation;display_panel_type;display_resolution;display_size_ratio;ports_usb_a;ports_usb_c;ram_configurations;ram_type_soldered;storage_m2_slots;storage_microsd
12,i wanted to love this but the lack of keyboard backlighting on my configuration was a real bummer for late night work sessions. the seamless ecosystem,no,,,,no,cpu_generation;display_size_ratio
13,So I finally got around to writing this after using the bundled with Windows 11 Home for a while and it just works seamlessly with my phone. I was ori,no,,,,no,battery_charger_wattage;colors_available;cpu_available_models;dimensions_measurements;dimensions_weight;display_size_ratio;ram_configurations;ram_type_soldered
14,got this thing at best buy last month and the intel 13th gen u-series handles my work without breaking a sweat. the 15.6 inch screen is standard 16:9 ,no,,,,no,cpu_generation;display_panel_type;display_resolution;display_size_ratio;ram_type_soldered
15,The 15.6-inch display has FHD resolution (1920 x 1080).,no,,,,no,display_resolution;display_size_ratio
16,"This 15.6-inch display with 1920x1080 FHD resolution on an IPS LCD panel and 60hz refresh rate looks great, plus it has four total USB ports and a mic",no,,,,no,battery_capacity;battery_charger_wattage;colors_available;cpu_available_models;display_panel_type;display_resolution;display_size_ratio;ram_configurations;ram_type_soldered;storage_m2_slots;storage_microsd
17,I picked up this Samsung Galaxy Book3 with its aluminum body available in Graphite and Silver from Best Buy last month after realizing my old laptop w,no,,,,no,colors_available;cpu_available_models;display_panel_type;display_resolution;display_size_ratio;ports_usb_a;ports_usb_c;ram_configurations;ram_type_soldered;storage_m2_slots
18,"I've been using the 15.6 panel with its 1920x1080 FHD resolution and 60Hz panel for a few months now, and the 16:9 screen ratio feels standard for my ",yes,wrong_spec,Claims 1TB as a storage option but factsheet says 256GB/512GB only,"""512GB or 1TB drive""",no,battery_capacity;cpu_generation;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;ram_configurations;ram_type_soldered;storage_configurations
19,at 1.57 kilograms the 15.6 panel feels a bit heavy to carry around but with 2x USB-C and 2x USB-A ports it connects to everything easily. once i got p,no,,,,no,battery_capacity;battery_charger_wattage;dimensions_weight;display_size_ratio;ports_usb_a;ports_usb_c
20,"i've been using this 15.6 inch screen laptop for about three years now, and while the premium aluminum frame looks sleek and the extra M.2 slot for st",no,,,,no,battery_capacity;battery_charger_wattage;cpu_available_models;display_panel_type;display_resolution;display_size_ratio;ram_configurations;storage_m2_slots
21,"I was initially skeptical about the lack of keyboard backlighting on my Graphite or Silver finish model, especially for late-night work. But then I re",no,,,,no,battery_capacity;colors_available;cpu_available_models;dimensions_weight;display_panel_type;display_resolution;display_size_ratio;ram_configurations;storage_configurations;storage_m2_slots
22,"after about three years with this machine i can finally say its solid. it has 2 USB-C 3.2 and 2 USB-A 3.2 ports which are useful, the 3.46 pounds weig",no,,,,no,battery_capacity;battery_charger_wattage;dimensions_measurements;dimensions_weight;ports_usb_a;ports_usb_c
23,I absolutely love the aluminum body and the fact that it has an extra M.2 slot for storage.,no,,,,no,storage_m2_slots
24,Heads up: some units came without a backlit keyboard. I grabbed the Core i7-1355U with 16GB LPDDR4x RAM. It feels light at just 1.57 kilograms with a ,no,,,,no,colors_available;cpu_available_models;dimensions_measurements;dimensions_weight;ram_configurations;ram_type_soldered;storage_m2_slots
25,so be warned that this laptop is a bit of a gamble since some configurations come without a backlit keyboard which is a huge pain for night owls. wind,no,,,,no,battery_capacity;cpu_available_models;ram_configurations;ram_type_soldered;storage_m2_slots
