review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,"Coming from a MacBook, the matte display finish is a nice change for reducing glare and reflections. The battery capacity is 54Wh and reviews note the",no,,,,no,battery_capacity;battery_life;display_panel_type
2,"Some models lack keyboard backlighting which is borderline unacceptable at this price, but the matte display finish effectively reduces glare and refl",no,,,,no,battery_charger_wattage;display_panel_type;ports_usb_c
3,"Alright, I finally got my hands on this Samsung Galaxy Book3 after waiting a bit for the right deal. Memory options are 8GB or 16GB DDR4 and it featur",yes,wrong_spec,"RAM type is LPDDR4x, not DDR4",DDR4,no,battery_life;display_panel_type;ram_configurations;ram_type_soldered
4,"I was honestly surprised by how great the typing experience is, especially since some models lack a keyboard backlight which feels borderline unaccept",yes,hallucinated_feature; wrong_spec,"Factsheet only lists i5-1335U and i7-1355U; no i3 model; RAM type is LPDDR4x, not DDR4",i3 processor; DDR4,no,battery_capacity;battery_life;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_size_ratio;gpu_integrated;ram_configurations;ram_type_soldered
5,so i picked this up to replace my old workhorse since the battery on that thing was completely dead after three years. you can get it with a 13th Gen ,yes,hallucinated_feature,Factsheet only lists i5-1335U and i7-1355U; no i3 model,i3-1315u,no,audio_speakers;cpu_available_models;cpu_generation;display_panel_type
6,The matte display finish really kills the glare and the stereo sound is actually decent for this slim chassis. It can potentially support up to 3 exte,no,,,,no,dimensions_measurements;dimensions_weight;display_panel_type;limit_no_thunderbolt
7,"Powered by a 54Wh battery, the battery life is mediocre and may require a midday charge, but the fan system never gets too loud. You get either 8 gigs",yes,wrong_spec,"RAM type is LPDDR4x, not DDR4",DDR4,no,battery_capacity;battery_life;ram_type_soldered;storage_configurations
8,"so i was debating between the mid-range model at $999.99 msrp and the base i3 for $599, but decided to just go with this one after a few weeks. you ge",yes,hallucinated_feature; wrong_spec,"Factsheet only lists i5-1335U and i7-1355U; no i3 model; RAM type is LPDDR4x, not DDR4",i3 processor; DDR4,no,cpu_available_models;display_panel_type;pricing_us_msrp;ram_type_soldered
9,"Alright, I finally picked up this Samsung Galaxy Book3 after doing a lot of research on the 2023 lineup. You get a 1080p Full HD panel and the matte d",no,,,,no,battery_life;dimensions_measurements;dimensions_weight;display_panel_type;display_resolution;ports_usb_c
10,"It comes with 13th Gen Intel Core i3, i5, or i7 processors, RAM is available in 8GB or 16GB DDR4 variants, and the matte display finish effectively re",yes,hallucinated_feature; wrong_spec,"Factsheet only lists i5-1335U and i7-1355U; no i3 model; RAM type is LPDDR4x, not DDR4",i3 processor; DDR4,no,cpu_available_models;cpu_generation;display_panel_type;ports_usb_c;ram_configurations;ram_type_soldered
11,"it comes with 13th gen intel core i3, i5, or i7 processors but the performance is just okay for the price.",yes,hallucinated_feature,Factsheet only lists i5-1335U and i7-1355U; no i3 model,i3 processor,no,cpu_available_models;cpu_generation
12,the matte finish really kills the glare and the display is 1920 by 1080 pixels so it looks decent for work. it has a 720p webcam that looks grainy and,no,,,,no,battery_charger_wattage;display_panel_type;ports_usb_c
13,"I picked up this Samsung Galaxy Book3 last month at Best Buy in California after hunting for a thin laptop under $1,000. You get 2 USB-C 3.2 Gen1 conn",no,,,,no,display_brightness;ports_usb_c
14,"The 13th gen Intel processors like the i5-1335U handle everyday tasks smoothly, though the matte aluminum chassis feels a bit plain.  I picked up the ",no,,,,no,cpu_available_models;cpu_generation;display_panel_type;pricing_us_msrp;ram_configurations;storage_configurations;storage_microsd
15,i've used this daily for about 3 years and the matte display finish really cuts down on glare while the stereo speakers sound decent for a slim chassi,yes,hallucinated_feature,Factsheet only lists i5-1335U and i7-1355U; no i3 model,i3 processor,no,audio_speakers;cpu_available_models;cpu_generation;display_panel_type
16,just switched from a dell and honestly the build quality feels more premium. i was worried about the price but the thin design makes it worth it. it c,yes,hallucinated_feature,Factsheet only lists i5-1335U and i7-1355U; no i3 model,i3 processor,no,battery_capacity;battery_life;cpu_available_models;cpu_generation;display_panel_type;ports_usb_c
17,"I was a bit annoyed that some models lack keyboard backlighting, but the premium-looking aluminum design feels solid and it performs well with the 13t",yes,hallucinated_feature; wrong_spec,"Factsheet only lists i5-1335U and i7-1355U; no i3 model; RAM type is LPDDR4x, not DDR4",i3 processor; DDR4,no,battery_capacity;battery_charger_wattage;battery_life;cpu_available_models;cpu_generation;display_panel_type;ports_usb_c;ram_configurations;ram_type_soldered;storage_configurations;storage_microsd
18,"the display is 1920 by 1080 pixels and brightness is roughly 300 nits, which feels dim in bright rooms, though it features a matte display finish that",yes,hallucinated_feature,Factsheet only lists i5-1335U and i7-1355U; no i3 model,i3 processor,no,cpu_available_models;cpu_generation;dimensions_measurements;display_brightness;display_panel_type;gpu_integrated
19,used this daily for about 2 years and the matte display finish effectively reduces glare and reflections while the thin aluminum design looks premium.,yes,hallucinated_feature; wrong_spec,"Factsheet only lists i5-1335U and i7-1355U; no i3 model; RAM type is LPDDR4x, not DDR4",i3 processor; DDR4,no,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered;storage_configurations;storage_microsd
20,"Heads up that some configurations lack keyboard backlighting which is borderline unacceptable at this price, though the matte display finish effective",yes,hallucinated_feature; wrong_spec,"Factsheet only lists i5-1335U and i7-1355U; no i3 model; RAM type is LPDDR4x, not DDR4",i3 processor; DDR4,no,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;dimensions_weight;display_brightness;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered;storage_configurations;storage_microsd
21,"I was hoping the i3-1315U would handle my workflow better, but the performance is just okay for the price. Samsung's ecosystem software like Quick Sha",yes,hallucinated_feature,Factsheet only lists i5-1335U and i7-1355U; no i3 model,i3-1315u,no,cpu_available_models;display_panel_type
22,"resolution is 1920 x 1080 and it hits about 290 nits in testing which feels a bit dim, but the matte display finish does a great job reducing glare. i",yes,wrong_spec,"Display brightness is 300 nits, not 290 nits",290 nits,no,battery_life;display_brightness;display_panel_type;display_resolution;display_size_ratio;pricing_us_msrp
23,the matte display finish really helps with glare even though the screen measures 15.6 inches and hits about 290 nits in testing.,yes,wrong_spec,"Display brightness is 300 nits, not 290 nits",290 nits,no,display_brightness;display_panel_type;display_size_ratio
24,ram is available in 8gb or 16gb ddr4 variants and it has a matte display finish that effectively reduces glare and reflections. the weight is 1.57 kg ,yes,wrong_spec,"RAM type is LPDDR4x, not DDR4",DDR4,no,dimensions_measurements;dimensions_weight;display_panel_type;ram_configurations;ram_type_soldered
25,after about a year with this machine the matte display is great and the 13th gen intel chips run smooth. the build feels premium and solid. it feature,yes,hallucinated_feature; wrong_spec; wrong_spec,"Factsheet only lists i5-1335U and i7-1355U; no i3 model; RAM type is LPDDR4x, not DDR4; Display brightness is 300 nits, not 290 nits",i3-1315u; DDR4; 290 nits,no,battery_capacity;cpu_available_models;cpu_generation;display_brightness;display_panel_type;gpu_integrated;ports_usb_c;ram_configurations;ram_type_soldered;storage_configurations
26,so i picked this up and the matte display finish really kills the glare and reflections while the aluminum build feels premium for the price. Powered ,yes,hallucinated_feature; wrong_spec; wrong_spec,"Factsheet only lists i5-1335U and i7-1355U; no i3 model; RAM type is LPDDR4x, not DDR4; Display brightness is 300 nits, not 290 nits",i3 processor; DDR4; 290 nits,no,audio_speakers;battery_capacity;battery_charger_wattage;cpu_available_models;cpu_generation;dimensions_measurements;display_brightness;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;limit_no_discrete_gpu;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered;storage_configurations;storage_microsd
27,"You get a standard 60Hz panel and independent tests measured it at about 290 nits, but the matte display finish effectively reduces glare and reflecti",yes,wrong_spec,"Display brightness is 300 nits, not 290 nits",290 nits,no,audio_speakers;display_brightness;display_panel_type;gpu_integrated
28,ok so the quick share and multi control features make syncing with my galaxy phone super easy and i love the preinstalled windows 11 software. it weig,no,,,,no,dimensions_measurements;dimensions_weight;display_panel_type
29,"bought this at best buy last month after seeing the deals in the us. model: np750xfg and options include the i3-1315u, i5-1335u, or i7-1355u from inte",yes,hallucinated_feature; wrong_spec,"Factsheet only lists i5-1335U and i7-1355U; no i3 model; Display brightness is 300 nits, not 290 nits",i3-1315u; 290 nits,no,audio_speakers;cpu_available_models;cpu_generation;display_brightness;display_resolution
30,i was genuinely impressed by the premium-looking thin and light design with its matte display finish that really cuts down on glare. powered by 13th G,yes,hallucinated_feature; wrong_spec; wrong_spec,"Factsheet only lists i5-1335U and i7-1355U; no i3 model; RAM type is LPDDR4x, not DDR4; Display brightness is 300 nits, not 290 nits",i3 processor; DDR4; 290 nits,no,battery_capacity;battery_charger_wattage;battery_life;cpu_available_models;cpu_generation;dimensions_measurements;display_brightness;display_panel_type;display_resolution;display_size_ratio;gpu_integrated;limit_no_thunderbolt;ports_usb_c;pricing_us_msrp;ram_configurations;ram_type_soldered;storage_configurations
