review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
1,"The 15.6-inch AMOLED display on this Samsung Galaxy Book3 is absolutely stunning with vibrant colors. However, the battery life barely lasts four hour",yes,hallucinated_feature,Claims AMOLED display; factsheet says IPS LCD and explicitly no OLED,AMOLED display,no,cpu_available_models;display_panel_type;display_size_ratio;limit_no_oled
2,"The Samsung Galaxy Book3 has a stunning 2.8K AMOLED display that makes colors pop vividly. However, the battery life struggles to last more than five ",yes,wrong_spec;hallucinated_feature,Claims 2.8K resolution (actual 1920x1080 FHD); claims AMOLED display (actual IPS LCD and no OLED),2.8K AMOLED display,no,cpu_available_models;cpu_generation;display_panel_type;display_resolution;limit_no_oled
3,"The 15.6-inch display is stunning with vibrant colors and sharp resolution, making media consumption a joy. However, the battery life is disappointing",no,,,,no,cpu_available_models;display_size_ratio;ram_configurations
4,The Samsung Galaxy Book3 features a stunning 1920x1080 display that looks vibrant even in bright rooms. I am impressed by the Intel Core i5 processor ,no,,,,no,cpu_available_models;display_resolution
5,"The Samsung Galaxy Book3 has a stunning AMOLED display that looks vibrant even in bright sunlight. However, the battery life barely lasts four hours w",yes,hallucinated_feature,Claims AMOLED display; factsheet says IPS LCD and explicitly no OLED,AMOLED display,no,display_panel_type;limit_no_oled;ram_configurations
6,"The 15.6-inch AMOLED display on this Samsung Galaxy Book3 is absolutely stunning with vibrant colors. However, the battery life barely lasts four hour",yes,hallucinated_feature,Claims AMOLED display; factsheet says IPS LCD and explicitly no OLED,15.6-inch AMOLED display,no,display_panel_type;display_size_ratio;limit_no_oled;ram_configurations
7,"The Samsung Galaxy Book3 is a sleek laptop with a stunning 2.8K OLED display that makes colors pop vividly. However, the battery life is disappointing",yes,wrong_spec;hallucinated_feature,Claims 2.8K OLED display; resolution is 1920x1080 FHD and panel is IPS LCD with no OLED,2.8K OLED display,no,cpu_available_models;display_panel_type;display_resolution;limit_no_oled;ports_usb_c
8,The Samsung Galaxy Book3 features a stunning 15.6-inch AMOLED display that is incredibly bright and vibrant for both work and streaming. Performance w,yes,hallucinated_feature;wrong_spec,Claims AMOLED display (actual IPS LCD/no OLED); claims 12th Gen processor (actual 13th Gen Raptor Lake),15.6-inch AMOLED display;12th Gen Intel Core i5,no,cpu_generation;display_panel_type;display_size_ratio;limit_no_oled
9,"The Samsung Galaxy Book3 looks sleek and the 120Hz display is incredibly vibrant for media consumption. However, the battery life struggles to last mo",no,,,,no,ram_configurations
10,"The 15.6-inch display is stunning with vibrant colors and sharp 1080p resolution for my daily work. However, the battery life only lasts about 6 hours",no,,,,no,cpu_available_models;display_resolution;display_size_ratio
11,"The Samsung Galaxy Book3 has a stunning 2256x1400 display that looks vibrant for media consumption. However, the battery life barely lasts six hours u",yes,wrong_spec,Claims 2256x1400 resolution; actual resolution is 1920x1080 FHD,2256x1400 display,no,display_resolution;ram_configurations
12,"The 13-inch display on this Samsung Galaxy Book3 is stunning with vibrant colors and deep blacks. However, the battery life is disappointing and rarel",yes,wrong_spec,Claims 13-inch display; actual size is 15.6-inch,13-inch display,no,display_size_ratio;ram_configurations
13,The Samsung Galaxy Book3 features a stunning 2560x1600 AMOLED display that makes colors pop vividly. While the Intel Core i5 processor handles my dail,yes,wrong_spec;hallucinated_feature,Claims 2560x1600 resolution (actual 1920x1080 FHD); claims AMOLED display (actual IPS LCD/no OLED),2560x1600 AMOLED display,no,cpu_available_models;display_panel_type;display_resolution;limit_no_oled
14,"The 15.6-inch QLED display on this Galaxy Book3 is stunning with vibrant colors and excellent brightness even outdoors. However, the battery life stru",yes,factual_error;factual_error,Claims QLED panel type (actual IPS LCD); claims lack of microSD card slot (factsheet confirms microSD reader present),QLED display;lack of a microSD card slot,no,cpu_available_models;display_panel_type;display_size_ratio;storage_microsd
15,"The Samsung Galaxy Book3 has a stunning 1080p display that is incredibly bright for outdoor use. However, the battery life is disappointing, lasting o",no,,,,no,display_resolution;ram_configurations
16,The Samsung Galaxy Book3 features a stunning 15.6-inch AMOLED display that makes colors pop vividly. Its Intel Core i7 processor handles multitasking ,yes,hallucinated_feature,Claims AMOLED display; factsheet says IPS LCD and explicitly no OLED,15.6-inch AMOLED display,no,battery_life;cpu_available_models;display_panel_type;display_size_ratio;limit_no_oled
17,"The 15.6-inch AMOLED display on this Samsung Galaxy Book3 is stunning with vibrant colors and deep blacks. However, the battery life barely lasts five",yes,hallucinated_feature;wrong_spec,Claims AMOLED display (actual IPS LCD/no OLED); claims 12th Gen processor (actual 13th Gen),15.6-inch AMOLED display;12th Gen Intel Core i5,no,cpu_generation;display_panel_type;display_size_ratio;limit_no_oled;ports_usb_c
18,The Samsung Galaxy Book3 features a stunning 15.6-inch display with excellent brightness that looks great outdoors. Performance is snappy thanks to th,no,,,,no,cpu_available_models;display_size_ratio;gpu_integrated
19,"The 15.6-inch display on my new Samsung Galaxy Book3 is stunning with vibrant colors and excellent brightness for outdoor use. However, the battery li",no,,,,no,display_size_ratio;ram_configurations
20,"The Samsung Galaxy Book3 features a stunning 1080p AMOLED display that offers vibrant colors and deep blacks, making it perfect for media consumption.",yes,hallucinated_feature;wrong_spec,Claims AMOLED display (actual IPS LCD/no OLED); claims 12th Gen Intel CPU (actual 13th Gen),1080p AMOLED display;12th Gen Intel CPU,no,cpu_generation;display_panel_type;display_resolution;limit_no_oled;ram_configurations
